# Time          5.0000E+00
# Units: Mol/m**3 Porous Medium/s
    Distance           An50Ab50AS       Kaolinite        CO2_pump     
       5.0000E-03      -4.9232E-10      -6.6385E-11      -1.7485E-07
       1.5000E-02      -4.9232E-10      -4.4950E-11      -1.7485E-07
       2.5000E-02      -4.9232E-10       6.6952E-11      -1.7485E-07
       3.5000E-02      -4.9232E-10       2.4915E-10      -1.7485E-07
       4.5000E-02      -4.9232E-10       3.8466E-10      -1.7485E-07
       5.5000E-02      -4.9232E-10       4.4773E-10      -1.7485E-07
       6.5000E-02      -4.9232E-10       4.6768E-10      -1.7485E-07
       7.5000E-02      -4.9232E-10       4.6812E-10      -1.7485E-07
       8.5000E-02      -4.9232E-10       4.6011E-10      -1.7485E-07
       9.5000E-02      -4.9232E-10       4.4805E-10      -1.7485E-07
       1.0500E-01      -4.9232E-10       4.3382E-10      -1.7485E-07
       1.1500E-01      -4.9232E-10       4.1890E-10      -1.7485E-07
       1.2500E-01      -4.9232E-10       4.0498E-10      -1.7485E-07
       1.3500E-01      -4.9232E-10       3.9355E-10      -1.7485E-07
       1.4500E-01      -4.9232E-10       3.8521E-10      -1.7485E-07
       1.5500E-01      -4.9232E-10       3.7964E-10      -1.7485E-07
       1.6500E-01      -4.9232E-10       3.7610E-10      -1.7485E-07
       1.7500E-01      -4.9232E-10       3.7388E-10      -1.7485E-07
       1.8500E-01      -4.9232E-10       3.7247E-10      -1.7485E-07
       1.9500E-01      -4.9232E-10       3.7156E-10      -1.7485E-07
       2.0500E-01      -4.9232E-10       3.7095E-10      -1.7485E-07
       2.1500E-01      -4.9232E-10       3.7054E-10      -1.7485E-07
       2.2500E-01      -4.9232E-10       3.7024E-10      -1.7485E-07
       2.3500E-01      -4.9232E-10       3.6976E-10      -1.7485E-07
       2.4500E-01      -4.9232E-10       3.5797E-10      -1.7485E-07
       2.5500E-01       0.0000E+00       1.6969E-11       0.0000E+00
       2.6500E-01       0.0000E+00       1.3201E-12       0.0000E+00
       2.7500E-01       0.0000E+00       1.0824E-13       0.0000E+00
       2.8500E-01       0.0000E+00       8.9374E-15       0.0000E+00
       2.9500E-01       0.0000E+00       7.6296E-16       0.0000E+00
       3.0500E-01       0.0000E+00       9.0530E-17       0.0000E+00
       3.1500E-01       0.0000E+00       3.5958E-17       0.0000E+00
       3.2500E-01       0.0000E+00       3.2253E-17       0.0000E+00
       3.3500E-01       0.0000E+00       3.2712E-17       0.0000E+00
       3.4500E-01       0.0000E+00       3.3486E-17       0.0000E+00
       3.5500E-01       0.0000E+00       3.4255E-17       0.0000E+00
       3.6500E-01       0.0000E+00       3.4993E-17       0.0000E+00
       3.7500E-01       0.0000E+00       3.5694E-17       0.0000E+00
       3.8500E-01       0.0000E+00       3.6357E-17       0.0000E+00
       3.9500E-01       0.0000E+00       3.6979E-17       0.0000E+00
       4.0500E-01       0.0000E+00       3.7559E-17       0.0000E+00
       4.1500E-01       0.0000E+00       3.8096E-17       0.0000E+00
       4.2500E-01       0.0000E+00       3.8587E-17       0.0000E+00
       4.3500E-01       0.0000E+00       3.9033E-17       0.0000E+00
       4.4500E-01       0.0000E+00       3.9431E-17       0.0000E+00
       4.5500E-01       0.0000E+00       3.9780E-17       0.0000E+00
       4.6500E-01       0.0000E+00       4.0081E-17       0.0000E+00
       4.7500E-01       0.0000E+00       4.0331E-17       0.0000E+00
       4.8500E-01       0.0000E+00       4.0531E-17       0.0000E+00
       4.9500E-01       0.0000E+00       4.0680E-17       0.0000E+00
       5.0500E-01       0.0000E+00       4.0777E-17       0.0000E+00
       5.1500E-01       0.0000E+00       4.0822E-17       0.0000E+00
       5.2500E-01       0.0000E+00       4.0816E-17       0.0000E+00
       5.3500E-01       0.0000E+00       4.0757E-17       0.0000E+00
       5.4500E-01       0.0000E+00       4.0645E-17       0.0000E+00
       5.5500E-01       0.0000E+00       4.0481E-17       0.0000E+00
       5.6500E-01       0.0000E+00       4.0265E-17       0.0000E+00
       5.7500E-01       0.0000E+00       3.9996E-17       0.0000E+00
       5.8500E-01       0.0000E+00       3.9676E-17       0.0000E+00
       5.9500E-01       0.0000E+00       3.9302E-17       0.0000E+00
       6.0500E-01       0.0000E+00       3.8877E-17       0.0000E+00
       6.1500E-01       0.0000E+00       3.8399E-17       0.0000E+00
       6.2500E-01       0.0000E+00       3.7870E-17       0.0000E+00
       6.3500E-01       0.0000E+00       3.7288E-17       0.0000E+00
       6.4500E-01       0.0000E+00       3.6655E-17       0.0000E+00
       6.5500E-01       0.0000E+00       3.5969E-17       0.0000E+00
       6.6500E-01       0.0000E+00       3.5232E-17       0.0000E+00
       6.7500E-01       0.0000E+00       3.4442E-17       0.0000E+00
       6.8500E-01       0.0000E+00       3.3600E-17       0.0000E+00
       6.9500E-01       0.0000E+00       3.2706E-17       0.0000E+00
       7.0500E-01       0.0000E+00       3.1759E-17       0.0000E+00
       7.1500E-01       0.0000E+00       3.0759E-17       0.0000E+00
       7.2500E-01       0.0000E+00       2.9705E-17       0.0000E+00
       7.3500E-01       0.0000E+00       2.8598E-17       0.0000E+00
       7.4500E-01       0.0000E+00       2.7437E-17       0.0000E+00
       7.5500E-01       0.0000E+00       2.6222E-17       0.0000E+00
       7.6500E-01       0.0000E+00       2.4952E-17       0.0000E+00
       7.7500E-01       0.0000E+00       2.3627E-17       0.0000E+00
       7.8500E-01       0.0000E+00       2.2246E-17       0.0000E+00
       7.9500E-01       0.0000E+00       2.0810E-17       0.0000E+00
       8.0500E-01       0.0000E+00       1.9317E-17       0.0000E+00
       8.1500E-01       0.0000E+00       1.7768E-17       0.0000E+00
       8.2500E-01       0.0000E+00       1.6162E-17       0.0000E+00
       8.3500E-01       0.0000E+00       1.4499E-17       0.0000E+00
       8.4500E-01       0.0000E+00       1.2780E-17       0.0000E+00
       8.5500E-01       0.0000E+00       1.1005E-17       0.0000E+00
       8.6500E-01       0.0000E+00       9.1740E-18       0.0000E+00
       8.7500E-01       0.0000E+00       7.2879E-18       0.0000E+00
       8.8500E-01       0.0000E+00       5.3478E-18       0.0000E+00
       8.9500E-01       0.0000E+00       3.3547E-18       0.0000E+00
       9.0500E-01       0.0000E+00       1.3104E-18       0.0000E+00
       9.1500E-01       0.0000E+00      -7.8327E-19       0.0000E+00
       9.2500E-01       0.0000E+00      -2.9239E-18       0.0000E+00
       9.3500E-01       0.0000E+00      -5.1088E-18       0.0000E+00
       9.4500E-01       0.0000E+00      -7.3345E-18       0.0000E+00
       9.5500E-01       0.0000E+00      -9.5973E-18       0.0000E+00
       9.6500E-01       0.0000E+00      -1.1893E-17       0.0000E+00
       9.7500E-01       0.0000E+00      -1.4216E-17       0.0000E+00
       9.8500E-01       0.0000E+00      -1.6561E-17       0.0000E+00
       9.9500E-01       0.0000E+00      -1.8921E-17       0.0000E+00
       1.0050E+00       0.0000E+00      -2.1290E-17       0.0000E+00
       1.0150E+00       0.0000E+00      -2.3659E-17       0.0000E+00
       1.0250E+00       0.0000E+00      -2.6019E-17       0.0000E+00
       1.0350E+00       0.0000E+00      -2.8360E-17       0.0000E+00
       1.0450E+00       0.0000E+00      -3.0673E-17       0.0000E+00
       1.0550E+00       0.0000E+00      -3.2944E-17       0.0000E+00
       1.0650E+00       0.0000E+00      -3.5160E-17       0.0000E+00
       1.0750E+00       0.0000E+00      -3.7309E-17       0.0000E+00
       1.0850E+00       0.0000E+00      -3.9373E-17       0.0000E+00
       1.0950E+00       0.0000E+00      -4.1338E-17       0.0000E+00
       1.1050E+00       0.0000E+00      -4.3184E-17       0.0000E+00
       1.1150E+00       0.0000E+00      -4.4893E-17       0.0000E+00
       1.1250E+00       0.0000E+00      -4.6444E-17       0.0000E+00
       1.1350E+00       0.0000E+00      -4.7814E-17       0.0000E+00
       1.1450E+00       0.0000E+00      -4.8980E-17       0.0000E+00
       1.1550E+00       0.0000E+00      -4.9916E-17       0.0000E+00
       1.1650E+00       0.0000E+00      -5.0595E-17       0.0000E+00
       1.1750E+00       0.0000E+00      -5.0989E-17       0.0000E+00
       1.1850E+00       0.0000E+00      -5.1066E-17       0.0000E+00
       1.1950E+00       0.0000E+00      -5.0794E-17       0.0000E+00
       1.2050E+00       0.0000E+00      -5.0137E-17       0.0000E+00
       1.2150E+00       0.0000E+00      -4.9061E-17       0.0000E+00
       1.2250E+00       0.0000E+00      -4.7524E-17       0.0000E+00
       1.2350E+00       0.0000E+00      -4.5488E-17       0.0000E+00
       1.2450E+00       0.0000E+00      -4.2907E-17       0.0000E+00
       1.2550E+00       0.0000E+00      -3.9737E-17       0.0000E+00
       1.2650E+00       0.0000E+00      -3.5928E-17       0.0000E+00
       1.2750E+00       0.0000E+00      -3.1431E-17       0.0000E+00
       1.2850E+00       0.0000E+00      -2.6191E-17       0.0000E+00
       1.2950E+00       0.0000E+00      -2.0153E-17       0.0000E+00
       1.3050E+00       0.0000E+00      -1.3256E-17       0.0000E+00
       1.3150E+00       0.0000E+00      -5.4387E-18       0.0000E+00
       1.3250E+00       0.0000E+00       3.3647E-18       0.0000E+00
       1.3350E+00       0.0000E+00       1.3223E-17       0.0000E+00
       1.3450E+00       0.0000E+00       2.4209E-17       0.0000E+00
       1.3550E+00       0.0000E+00       3.6398E-17       0.0000E+00
       1.3650E+00       0.0000E+00       4.9870E-17       0.0000E+00
       1.3750E+00       0.0000E+00       6.4709E-17       0.0000E+00
       1.3850E+00       0.0000E+00       8.1003E-17       0.0000E+00
       1.3950E+00       0.0000E+00       9.8843E-17       0.0000E+00
       1.4050E+00       0.0000E+00       1.1833E-16       0.0000E+00
       1.4150E+00       0.0000E+00       1.3956E-16       0.0000E+00
       1.4250E+00       0.0000E+00       1.6264E-16       0.0000E+00
       1.4350E+00       0.0000E+00       1.8769E-16       0.0000E+00
       1.4450E+00       0.0000E+00       2.1482E-16       0.0000E+00
       1.4550E+00       0.0000E+00       2.4415E-16       0.0000E+00
       1.4650E+00       0.0000E+00       2.7582E-16       0.0000E+00
       1.4750E+00       0.0000E+00       3.0997E-16       0.0000E+00
       1.4850E+00       0.0000E+00       3.4672E-16       0.0000E+00
       1.4950E+00       0.0000E+00       3.8625E-16       0.0000E+00
       1.5050E+00       0.0000E+00       4.2869E-16       0.0000E+00
       1.5150E+00       0.0000E+00       4.7423E-16       0.0000E+00
       1.5250E+00       0.0000E+00       5.2304E-16       0.0000E+00
       1.5350E+00       0.0000E+00       5.7529E-16       0.0000E+00
       1.5450E+00       0.0000E+00       6.3118E-16       0.0000E+00
       1.5550E+00       0.0000E+00       6.9093E-16       0.0000E+00
       1.5650E+00       0.0000E+00       7.5473E-16       0.0000E+00
       1.5750E+00       0.0000E+00       8.2283E-16       0.0000E+00
       1.5850E+00       0.0000E+00       8.9545E-16       0.0000E+00
       1.5950E+00       0.0000E+00       9.7284E-16       0.0000E+00
       1.6050E+00       0.0000E+00       1.0553E-15       0.0000E+00
       1.6150E+00       0.0000E+00       1.1430E-15       0.0000E+00
       1.6250E+00       0.0000E+00       1.2364E-15       0.0000E+00
       1.6350E+00       0.0000E+00       1.3357E-15       0.0000E+00
       1.6450E+00       0.0000E+00       1.4413E-15       0.0000E+00
       1.6550E+00       0.0000E+00       1.5534E-15       0.0000E+00
       1.6650E+00       0.0000E+00       1.6725E-15       0.0000E+00
       1.6750E+00       0.0000E+00       1.7990E-15       0.0000E+00
       1.6850E+00       0.0000E+00       1.9332E-15       0.0000E+00
       1.6950E+00       0.0000E+00       2.0756E-15       0.0000E+00
       1.7050E+00       0.0000E+00       2.2266E-15       0.0000E+00
       1.7150E+00       0.0000E+00       2.3868E-15       0.0000E+00
       1.7250E+00       0.0000E+00       2.5566E-15       0.0000E+00
       1.7350E+00       0.0000E+00       2.7365E-15       0.0000E+00
       1.7450E+00       0.0000E+00       2.9272E-15       0.0000E+00
       1.7550E+00       0.0000E+00       3.1291E-15       0.0000E+00
       1.7650E+00       0.0000E+00       3.3431E-15       0.0000E+00
       1.7750E+00       0.0000E+00       3.5696E-15       0.0000E+00
       1.7850E+00       0.0000E+00       3.8095E-15       0.0000E+00
       1.7950E+00       0.0000E+00       4.0635E-15       0.0000E+00
       1.8050E+00       0.0000E+00       4.3323E-15       0.0000E+00
       1.8150E+00       0.0000E+00       4.6168E-15       0.0000E+00
       1.8250E+00       0.0000E+00       4.9179E-15       0.0000E+00
       1.8350E+00       0.0000E+00       5.2365E-15       0.0000E+00
       1.8450E+00       0.0000E+00       5.5736E-15       0.0000E+00
       1.8550E+00       0.0000E+00       5.9302E-15       0.0000E+00
       1.8650E+00       0.0000E+00       6.3075E-15       0.0000E+00
       1.8750E+00       0.0000E+00       6.7066E-15       0.0000E+00
       1.8850E+00       0.0000E+00       7.1287E-15       0.0000E+00
       1.8950E+00       0.0000E+00       7.5751E-15       0.0000E+00
       1.9050E+00       0.0000E+00       8.0472E-15       0.0000E+00
       1.9150E+00       0.0000E+00       8.5465E-15       0.0000E+00
       1.9250E+00       0.0000E+00       9.0744E-15       0.0000E+00
       1.9350E+00       0.0000E+00       9.6326E-15       0.0000E+00
       1.9450E+00       0.0000E+00       1.0223E-14       0.0000E+00
       1.9550E+00       0.0000E+00       1.0847E-14       0.0000E+00
       1.9650E+00       0.0000E+00       1.1506E-14       0.0000E+00
       1.9750E+00       0.0000E+00       1.2203E-14       0.0000E+00
