# Time          1.5000E+01
# Units: Mol/g solid
    Distance        Kaol-Na          Kaol-K           Kaol-Ca          Kaol-Mg         
       3.1500E-01       1.8394E-06       1.3215E-07       3.7681E-05       1.8598E-05
       3.2500E-01       1.8392E-06       1.3188E-07       3.7679E-05       1.8601E-05
       3.3500E-01       1.8389E-06       1.3160E-07       3.7677E-05       1.8603E-05
       3.4500E-01       1.8387E-06       1.3131E-07       3.7676E-05       1.8604E-05
       3.5500E-01       1.8384E-06       1.3101E-07       3.7675E-05       1.8605E-05
       3.6500E-01       1.8381E-06       1.3070E-07       3.7674E-05       1.8606E-05
       3.7500E-01       1.8378E-06       1.3038E-07       3.7674E-05       1.8607E-05
       3.8500E-01       1.8375E-06       1.3004E-07       3.7674E-05       1.8608E-05
       3.9500E-01       1.8372E-06       1.2970E-07       3.7674E-05       1.8608E-05
       4.0500E-01       1.8368E-06       1.2934E-07       3.7674E-05       1.8608E-05
       4.1500E-01       1.8365E-06       1.2897E-07       3.7674E-05       1.8609E-05
       4.2500E-01       1.8361E-06       1.2859E-07       3.7674E-05       1.8609E-05
       4.3500E-01       1.8357E-06       1.2820E-07       3.7674E-05       1.8609E-05
       4.4500E-01       1.8353E-06       1.2779E-07       3.7674E-05       1.8609E-05
       4.5500E-01       1.8349E-06       1.2738E-07       3.7674E-05       1.8610E-05
       4.6500E-01       1.8344E-06       1.2695E-07       3.7675E-05       1.8610E-05
       4.7500E-01       1.8340E-06       1.2652E-07       3.7675E-05       1.8610E-05
       4.8500E-01       1.8335E-06       1.2607E-07       3.7675E-05       1.8610E-05
       4.9500E-01       1.8330E-06       1.2561E-07       3.7675E-05       1.8610E-05
       5.0500E-01       1.8325E-06       1.2514E-07       3.7676E-05       1.8611E-05
       5.1500E-01       1.8319E-06       1.2466E-07       3.7676E-05       1.8611E-05
       5.2500E-01       1.8314E-06       1.2417E-07       3.7676E-05       1.8611E-05
       5.3500E-01       1.8308E-06       1.2366E-07       3.7677E-05       1.8611E-05
       5.4500E-01       1.8302E-06       1.2315E-07       3.7677E-05       1.8611E-05
       5.5500E-01       1.8295E-06       1.2263E-07       3.7677E-05       1.8612E-05
       5.6500E-01       1.8289E-06       1.2210E-07       3.7678E-05       1.8612E-05
       5.7500E-01       1.8282E-06       1.2157E-07       3.7678E-05       1.8612E-05
       5.8500E-01       1.8275E-06       1.2102E-07       3.7678E-05       1.8612E-05
       5.9500E-01       1.8268E-06       1.2047E-07       3.7679E-05       1.8613E-05
       6.0500E-01       1.8260E-06       1.1990E-07       3.7679E-05       1.8613E-05
       6.1500E-01       1.8252E-06       1.1933E-07       3.7680E-05       1.8613E-05
       6.2500E-01       1.8244E-06       1.1876E-07       3.7680E-05       1.8613E-05
       6.3500E-01       1.8235E-06       1.1818E-07       3.7680E-05       1.8614E-05
       6.4500E-01       1.8227E-06       1.1759E-07       3.7681E-05       1.8614E-05
       6.5500E-01       1.8218E-06       1.1700E-07       3.7681E-05       1.8614E-05
       6.6500E-01       1.8208E-06       1.1640E-07       3.7682E-05       1.8615E-05
       6.7500E-01       1.8199E-06       1.1580E-07       3.7682E-05       1.8615E-05
       6.8500E-01       1.8189E-06       1.1520E-07       3.7683E-05       1.8615E-05
       6.9500E-01       1.8178E-06       1.1459E-07       3.7683E-05       1.8616E-05
       7.0500E-01       1.8168E-06       1.1398E-07       3.7684E-05       1.8616E-05
       7.1500E-01       1.8157E-06       1.1337E-07       3.7684E-05       1.8616E-05
       7.2500E-01       1.8145E-06       1.1276E-07       3.7685E-05       1.8617E-05
       7.3500E-01       1.8134E-06       1.1215E-07       3.7685E-05       1.8617E-05
       7.4500E-01       1.8121E-06       1.1154E-07       3.7686E-05       1.8617E-05
       7.5500E-01       1.8109E-06       1.1093E-07       3.7686E-05       1.8618E-05
       7.6500E-01       1.8096E-06       1.1032E-07       3.7687E-05       1.8618E-05
       7.7500E-01       1.8083E-06       1.0972E-07       3.7687E-05       1.8618E-05
       7.8500E-01       1.8069E-06       1.0911E-07       3.7688E-05       1.8619E-05
       7.9500E-01       1.8055E-06       1.0851E-07       3.7689E-05       1.8619E-05
       8.0500E-01       1.8041E-06       1.0792E-07       3.7689E-05       1.8620E-05
       8.1500E-01       1.8026E-06       1.0732E-07       3.7690E-05       1.8620E-05
       8.2500E-01       1.8011E-06       1.0674E-07       3.7691E-05       1.8621E-05
       8.3500E-01       1.7996E-06       1.0615E-07       3.7691E-05       1.8621E-05
       8.4500E-01       1.7980E-06       1.0558E-07       3.7692E-05       1.8621E-05
       8.5500E-01       1.7963E-06       1.0501E-07       3.7693E-05       1.8622E-05
       8.6500E-01       1.7946E-06       1.0445E-07       3.7693E-05       1.8622E-05
       8.7500E-01       1.7929E-06       1.0389E-07       3.7694E-05       1.8623E-05
       8.8500E-01       1.7911E-06       1.0334E-07       3.7695E-05       1.8623E-05
       8.9500E-01       1.7893E-06       1.0280E-07       3.7695E-05       1.8624E-05
       9.0500E-01       1.7874E-06       1.0227E-07       3.7696E-05       1.8624E-05
       9.1500E-01       1.7855E-06       1.0175E-07       3.7697E-05       1.8625E-05
       9.2500E-01       1.7836E-06       1.0124E-07       3.7697E-05       1.8625E-05
       9.3500E-01       1.7815E-06       1.0074E-07       3.7698E-05       1.8626E-05
       9.4500E-01       1.7795E-06       1.0024E-07       3.7699E-05       1.8626E-05
       9.5500E-01       1.7774E-06       9.9762E-08       3.7700E-05       1.8627E-05
       9.6500E-01       1.7753E-06       9.9290E-08       3.7701E-05       1.8627E-05
       9.7500E-01       1.7731E-06       9.8829E-08       3.7701E-05       1.8628E-05
       9.8500E-01       1.7708E-06       9.8379E-08       3.7702E-05       1.8628E-05
       9.9500E-01       1.7685E-06       9.7940E-08       3.7703E-05       1.8629E-05
       1.0050E+00       1.7662E-06       9.7512E-08       3.7704E-05       1.8629E-05
       1.0150E+00       1.7638E-06       9.7095E-08       3.7705E-05       1.8630E-05
       1.0250E+00       1.7614E-06       9.6690E-08       3.7705E-05       1.8631E-05
       1.0350E+00       1.7589E-06       9.6297E-08       3.7706E-05       1.8631E-05
       1.0450E+00       1.7563E-06       9.5915E-08       3.7707E-05       1.8632E-05
       1.0550E+00       1.7538E-06       9.5545E-08       3.7708E-05       1.8632E-05
       1.0650E+00       1.7511E-06       9.5187E-08       3.7709E-05       1.8633E-05
       1.0750E+00       1.7485E-06       9.4840E-08       3.7710E-05       1.8633E-05
       1.0850E+00       1.7457E-06       9.4506E-08       3.7711E-05       1.8634E-05
       1.0950E+00       1.7430E-06       9.4183E-08       3.7712E-05       1.8635E-05
       1.1050E+00       1.7401E-06       9.3871E-08       3.7713E-05       1.8635E-05
       1.1150E+00       1.7373E-06       9.3572E-08       3.7714E-05       1.8636E-05
       1.1250E+00       1.7343E-06       9.3284E-08       3.7715E-05       1.8637E-05
       1.1350E+00       1.7314E-06       9.3007E-08       3.7716E-05       1.8637E-05
       1.1450E+00       1.7284E-06       9.2741E-08       3.7717E-05       1.8638E-05
       1.1550E+00       1.7253E-06       9.2487E-08       3.7718E-05       1.8639E-05
       1.1650E+00       1.7222E-06       9.2244E-08       3.7719E-05       1.8639E-05
       1.1750E+00       1.7191E-06       9.2012E-08       3.7720E-05       1.8640E-05
       1.1850E+00       1.7159E-06       9.1790E-08       3.7721E-05       1.8641E-05
       1.1950E+00       1.7126E-06       9.1579E-08       3.7722E-05       1.8641E-05
       1.2050E+00       1.7093E-06       9.1379E-08       3.7723E-05       1.8642E-05
       1.2150E+00       1.7060E-06       9.1188E-08       3.7724E-05       1.8643E-05
       1.2250E+00       1.7026E-06       9.1008E-08       3.7725E-05       1.8643E-05
       1.2350E+00       1.6992E-06       9.0837E-08       3.7726E-05       1.8644E-05
       1.2450E+00       1.6958E-06       9.0676E-08       3.7727E-05       1.8645E-05
       1.2550E+00       1.6923E-06       9.0525E-08       3.7728E-05       1.8646E-05
       1.2650E+00       1.6888E-06       9.0382E-08       3.7729E-05       1.8646E-05
       1.2750E+00       1.6852E-06       9.0249E-08       3.7730E-05       1.8647E-05
       1.2850E+00       1.6816E-06       9.0124E-08       3.7731E-05       1.8648E-05
       1.2950E+00       1.6779E-06       9.0008E-08       3.7732E-05       1.8649E-05
       1.3050E+00       1.6742E-06       8.9900E-08       3.7734E-05       1.8649E-05
       1.3150E+00       1.6705E-06       8.9800E-08       3.7735E-05       1.8650E-05
       1.3250E+00       1.6668E-06       8.9707E-08       3.7736E-05       1.8651E-05
       1.3350E+00       1.6630E-06       8.9623E-08       3.7737E-05       1.8652E-05
       1.3450E+00       1.6592E-06       8.9545E-08       3.7738E-05       1.8652E-05
       1.3550E+00       1.6553E-06       8.9475E-08       3.7739E-05       1.8653E-05
       1.3650E+00       1.6515E-06       8.9412E-08       3.7741E-05       1.8654E-05
       1.3750E+00       1.6475E-06       8.9355E-08       3.7742E-05       1.8655E-05
       1.3850E+00       1.6436E-06       8.9304E-08       3.7743E-05       1.8656E-05
       1.3950E+00       1.6397E-06       8.9260E-08       3.7744E-05       1.8656E-05
       1.4050E+00       1.6357E-06       8.9222E-08       3.7745E-05       1.8657E-05
       1.4150E+00       1.6317E-06       8.9189E-08       3.7747E-05       1.8658E-05
       1.4250E+00       1.6276E-06       8.9162E-08       3.7748E-05       1.8659E-05
       1.4350E+00       1.6236E-06       8.9140E-08       3.7749E-05       1.8660E-05
       1.4450E+00       1.6195E-06       8.9123E-08       3.7750E-05       1.8660E-05
       1.4550E+00       1.6154E-06       8.9112E-08       3.7751E-05       1.8661E-05
       1.4650E+00       1.6113E-06       8.9104E-08       3.7753E-05       1.8662E-05
       1.4750E+00       1.6071E-06       8.9102E-08       3.7754E-05       1.8663E-05
       1.4850E+00       1.6030E-06       8.9103E-08       3.7755E-05       1.8664E-05
       1.4950E+00       1.5988E-06       8.9109E-08       3.7756E-05       1.8665E-05
       1.5050E+00       1.5946E-06       8.9119E-08       3.7758E-05       1.8665E-05
       1.5150E+00       1.5905E-06       8.9132E-08       3.7759E-05       1.8666E-05
       1.5250E+00       1.5862E-06       8.9149E-08       3.7760E-05       1.8667E-05
       1.5350E+00       1.5820E-06       8.9169E-08       3.7761E-05       1.8668E-05
       1.5450E+00       1.5778E-06       8.9192E-08       3.7763E-05       1.8669E-05
       1.5550E+00       1.5736E-06       8.9219E-08       3.7764E-05       1.8670E-05
       1.5650E+00       1.5693E-06       8.9248E-08       3.7765E-05       1.8670E-05
       1.5750E+00       1.5651E-06       8.9280E-08       3.7767E-05       1.8671E-05
       1.5850E+00       1.5609E-06       8.9315E-08       3.7768E-05       1.8672E-05
       1.5950E+00       1.5566E-06       8.9352E-08       3.7769E-05       1.8673E-05
       1.6050E+00       1.5524E-06       8.9392E-08       3.7770E-05       1.8674E-05
       1.6150E+00       1.5481E-06       8.9433E-08       3.7772E-05       1.8675E-05
       1.6250E+00       1.5439E-06       8.9477E-08       3.7773E-05       1.8676E-05
       1.6350E+00       1.5396E-06       8.9523E-08       3.7774E-05       1.8676E-05
       1.6450E+00       1.5354E-06       8.9570E-08       3.7775E-05       1.8677E-05
       1.6550E+00       1.5311E-06       8.9619E-08       3.7777E-05       1.8678E-05
       1.6650E+00       1.5269E-06       8.9670E-08       3.7778E-05       1.8679E-05
       1.6750E+00       1.5227E-06       8.9722E-08       3.7779E-05       1.8680E-05
       1.6850E+00       1.5184E-06       8.9775E-08       3.7780E-05       1.8681E-05
       1.6950E+00       1.5142E-06       8.9830E-08       3.7782E-05       1.8681E-05
       1.7050E+00       1.5100E-06       8.9886E-08       3.7783E-05       1.8682E-05
       1.7150E+00       1.5058E-06       8.9943E-08       3.7784E-05       1.8683E-05
       1.7250E+00       1.5016E-06       9.0000E-08       3.7785E-05       1.8684E-05
       1.7350E+00       1.4975E-06       9.0059E-08       3.7787E-05       1.8685E-05
       1.7450E+00       1.4933E-06       9.0119E-08       3.7788E-05       1.8686E-05
       1.7550E+00       1.4892E-06       9.0179E-08       3.7789E-05       1.8686E-05
       1.7650E+00       1.4850E-06       9.0240E-08       3.7790E-05       1.8687E-05
       1.7750E+00       1.4809E-06       9.0301E-08       3.7791E-05       1.8688E-05
       1.7850E+00       1.4768E-06       9.0363E-08       3.7793E-05       1.8689E-05
       1.7950E+00       1.4727E-06       9.0425E-08       3.7794E-05       1.8690E-05
       1.8050E+00       1.4687E-06       9.0488E-08       3.7795E-05       1.8690E-05
       1.8150E+00       1.4647E-06       9.0551E-08       3.7796E-05       1.8691E-05
       1.8250E+00       1.4606E-06       9.0615E-08       3.7797E-05       1.8692E-05
       1.8350E+00       1.4566E-06       9.0678E-08       3.7799E-05       1.8693E-05
       1.8450E+00       1.4527E-06       9.0742E-08       3.7800E-05       1.8694E-05
       1.8550E+00       1.4487E-06       9.0805E-08       3.7801E-05       1.8694E-05
       1.8650E+00       1.4448E-06       9.0869E-08       3.7802E-05       1.8695E-05
       1.8750E+00       1.4409E-06       9.0933E-08       3.7803E-05       1.8696E-05
       1.8850E+00       1.4370E-06       9.0997E-08       3.7804E-05       1.8697E-05
       1.8950E+00       1.4332E-06       9.1060E-08       3.7806E-05       1.8697E-05
       1.9050E+00       1.4294E-06       9.1124E-08       3.7807E-05       1.8698E-05
       1.9150E+00       1.4256E-06       9.1187E-08       3.7808E-05       1.8699E-05
       1.9250E+00       1.4218E-06       9.1250E-08       3.7809E-05       1.8700E-05
       1.9350E+00       1.4181E-06       9.1313E-08       3.7810E-05       1.8700E-05
       1.9450E+00       1.4144E-06       9.1376E-08       3.7811E-05       1.8701E-05
       1.9550E+00       1.4107E-06       9.1438E-08       3.7812E-05       1.8702E-05
       1.9650E+00       1.4071E-06       9.1500E-08       3.7813E-05       1.8703E-05
       1.9750E+00       1.4035E-06       9.1562E-08       3.7814E-05       1.8703E-05
       1.9850E+00       1.3999E-06       9.1623E-08       3.7815E-05       1.8704E-05
       1.9950E+00       1.3963E-06       9.1684E-08       3.7816E-05       1.8705E-05
       2.0050E+00       1.3928E-06       9.1744E-08       3.7817E-05       1.8705E-05
       2.0150E+00       1.3893E-06       9.1804E-08       3.7818E-05       1.8706E-05
       2.0250E+00       1.3859E-06       9.1864E-08       3.7819E-05       1.8707E-05
       2.0350E+00       1.3825E-06       9.1923E-08       3.7820E-05       1.8707E-05
       2.0450E+00       1.3791E-06       9.1981E-08       3.7821E-05       1.8708E-05
       2.0550E+00       1.3758E-06       9.2039E-08       3.7822E-05       1.8709E-05
       2.0650E+00       1.3725E-06       9.2096E-08       3.7823E-05       1.8709E-05
       2.0750E+00       1.3692E-06       9.2153E-08       3.7824E-05       1.8710E-05
       2.0850E+00       1.3659E-06       9.2209E-08       3.7825E-05       1.8711E-05
       2.0950E+00       1.3627E-06       9.2265E-08       3.7826E-05       1.8711E-05
       2.1050E+00       1.3596E-06       9.2320E-08       3.7827E-05       1.8712E-05
       2.1150E+00       1.3565E-06       9.2375E-08       3.7828E-05       1.8712E-05
       2.1250E+00       1.3534E-06       9.2429E-08       3.7829E-05       1.8713E-05
       2.1350E+00       1.3503E-06       9.2482E-08       3.7830E-05       1.8714E-05
       2.1450E+00       1.3473E-06       9.2534E-08       3.7831E-05       1.8714E-05
       2.1550E+00       1.3443E-06       9.2586E-08       3.7832E-05       1.8715E-05
       2.1650E+00       1.3414E-06       9.2638E-08       3.7833E-05       1.8715E-05
       2.1750E+00       1.3385E-06       9.2688E-08       3.7833E-05       1.8716E-05
       2.1850E+00       1.3356E-06       9.2738E-08       3.7834E-05       1.8717E-05
       2.1950E+00       1.3328E-06       9.2788E-08       3.7835E-05       1.8717E-05
       2.2050E+00       1.3300E-06       9.2837E-08       3.7836E-05       1.8718E-05
       2.2150E+00       1.3273E-06       9.2885E-08       3.7837E-05       1.8718E-05
       2.2250E+00       1.3246E-06       9.2932E-08       3.7837E-05       1.8719E-05
       2.2350E+00       1.3219E-06       9.2979E-08       3.7838E-05       1.8719E-05
       2.2450E+00       1.3193E-06       9.3025E-08       3.7839E-05       1.8720E-05
       2.2550E+00       1.3167E-06       9.3070E-08       3.7840E-05       1.8720E-05
       2.2650E+00       1.3142E-06       9.3114E-08       3.7841E-05       1.8721E-05
       2.2750E+00       1.3116E-06       9.3158E-08       3.7841E-05       1.8721E-05
       2.2850E+00       1.3092E-06       9.3202E-08       3.7842E-05       1.8722E-05
       2.2950E+00       1.3067E-06       9.3244E-08       3.7843E-05       1.8722E-05
       2.3050E+00       1.3043E-06       9.3286E-08       3.7843E-05       1.8723E-05
       2.3150E+00       1.3020E-06       9.3327E-08       3.7844E-05       1.8723E-05
       2.3250E+00       1.2997E-06       9.3368E-08       3.7845E-05       1.8724E-05
       2.3350E+00       1.2974E-06       9.3408E-08       3.7846E-05       1.8724E-05
       2.3450E+00       1.2951E-06       9.3447E-08       3.7846E-05       1.8725E-05
       2.3550E+00       1.2929E-06       9.3486E-08       3.7847E-05       1.8725E-05
       2.3650E+00       1.2908E-06       9.3523E-08       3.7847E-05       1.8725E-05
       2.3750E+00       1.2886E-06       9.3561E-08       3.7848E-05       1.8726E-05
       2.3850E+00       1.2865E-06       9.3597E-08       3.7849E-05       1.8726E-05
       2.3950E+00       1.2845E-06       9.3633E-08       3.7849E-05       1.8727E-05
       2.4050E+00       1.2825E-06       9.3668E-08       3.7850E-05       1.8727E-05
       2.4150E+00       1.2805E-06       9.3703E-08       3.7850E-05       1.8727E-05
       2.4250E+00       1.2785E-06       9.3737E-08       3.7851E-05       1.8728E-05
       2.4350E+00       1.2766E-06       9.3770E-08       3.7852E-05       1.8728E-05
       2.4450E+00       1.2747E-06       9.3803E-08       3.7852E-05       1.8729E-05
       2.4550E+00       1.2729E-06       9.3835E-08       3.7853E-05       1.8729E-05
       2.4650E+00       1.2711E-06       9.3866E-08       3.7853E-05       1.8729E-05
       2.4750E+00       1.2693E-06       9.3897E-08       3.7854E-05       1.8730E-05
       2.4850E+00       1.2676E-06       9.3927E-08       3.7854E-05       1.8730E-05
       2.4950E+00       1.2659E-06       9.3957E-08       3.7855E-05       1.8730E-05
       2.5050E+00       1.2642E-06       9.3986E-08       3.7855E-05       1.8731E-05
       2.5150E+00       1.2626E-06       9.4014E-08       3.7856E-05       1.8731E-05
       2.5250E+00       1.2610E-06       9.4042E-08       3.7856E-05       1.8731E-05
       2.5350E+00       1.2594E-06       9.4069E-08       3.7857E-05       1.8732E-05
       2.5450E+00       1.2579E-06       9.4096E-08       3.7857E-05       1.8732E-05
       2.5550E+00       1.2564E-06       9.4122E-08       3.7858E-05       1.8732E-05
       2.5650E+00       1.2549E-06       9.4148E-08       3.7858E-05       1.8732E-05
       2.5750E+00       1.2535E-06       9.4173E-08       3.7858E-05       1.8733E-05
       2.5850E+00       1.2521E-06       9.4197E-08       3.7859E-05       1.8733E-05
       2.5950E+00       1.2507E-06       9.4221E-08       3.7859E-05       1.8733E-05
       2.6050E+00       1.2494E-06       9.4244E-08       3.7860E-05       1.8734E-05
       2.6150E+00       1.2480E-06       9.4267E-08       3.7860E-05       1.8734E-05
       2.6250E+00       1.2468E-06       9.4290E-08       3.7860E-05       1.8734E-05
       2.6350E+00       1.2455E-06       9.4311E-08       3.7861E-05       1.8734E-05
       2.6450E+00       1.2443E-06       9.4333E-08       3.7861E-05       1.8735E-05
       2.6550E+00       1.2431E-06       9.4354E-08       3.7861E-05       1.8735E-05
       2.6650E+00       1.2419E-06       9.4374E-08       3.7862E-05       1.8735E-05
       2.6750E+00       1.2408E-06       9.4394E-08       3.7862E-05       1.8735E-05
       2.6850E+00       1.2397E-06       9.4413E-08       3.7863E-05       1.8735E-05
       2.6950E+00       1.2386E-06       9.4432E-08       3.7863E-05       1.8736E-05
       2.7050E+00       1.2375E-06       9.4450E-08       3.7863E-05       1.8736E-05
       2.7150E+00       1.2365E-06       9.4468E-08       3.7863E-05       1.8736E-05
       2.7250E+00       1.2355E-06       9.4486E-08       3.7864E-05       1.8736E-05
       2.7350E+00       1.2345E-06       9.4503E-08       3.7864E-05       1.8736E-05
       2.7450E+00       1.2335E-06       9.4520E-08       3.7864E-05       1.8737E-05
       2.7550E+00       1.2326E-06       9.4536E-08       3.7865E-05       1.8737E-05
       2.7650E+00       1.2317E-06       9.4552E-08       3.7865E-05       1.8737E-05
       2.7750E+00       1.2308E-06       9.4567E-08       3.7865E-05       1.8737E-05
       2.7850E+00       1.2299E-06       9.4582E-08       3.7865E-05       1.8737E-05
       2.7950E+00       1.2291E-06       9.4597E-08       3.7866E-05       1.8738E-05
       2.8050E+00       1.2283E-06       9.4611E-08       3.7866E-05       1.8738E-05
       2.8150E+00       1.2275E-06       9.4625E-08       3.7866E-05       1.8738E-05
       2.8250E+00       1.2267E-06       9.4639E-08       3.7866E-05       1.8738E-05
       2.8350E+00       1.2260E-06       9.4652E-08       3.7867E-05       1.8738E-05
       2.8450E+00       1.2252E-06       9.4665E-08       3.7867E-05       1.8738E-05
       2.8550E+00       1.2245E-06       9.4677E-08       3.7867E-05       1.8738E-05
       2.8650E+00       1.2238E-06       9.4689E-08       3.7867E-05       1.8739E-05
       2.8750E+00       1.2232E-06       9.4701E-08       3.7867E-05       1.8739E-05
       2.8850E+00       1.2225E-06       9.4712E-08       3.7868E-05       1.8739E-05
       2.8950E+00       1.2219E-06       9.4723E-08       3.7868E-05       1.8739E-05
       2.9050E+00       1.2213E-06       9.4734E-08       3.7868E-05       1.8739E-05
       2.9150E+00       1.2207E-06       9.4744E-08       3.7868E-05       1.8739E-05
       2.9250E+00       1.2201E-06       9.4754E-08       3.7868E-05       1.8739E-05
       2.9350E+00       1.2196E-06       9.4764E-08       3.7868E-05       1.8739E-05
       2.9450E+00       1.2191E-06       9.4773E-08       3.7869E-05       1.8740E-05
       2.9550E+00       1.2186E-06       9.4781E-08       3.7869E-05       1.8740E-05
       2.9650E+00       1.2182E-06       9.4788E-08       3.7869E-05       1.8740E-05
       2.9750E+00       1.2178E-06       9.4795E-08       3.7869E-05       1.8740E-05
       2.9850E+00       1.2175E-06       9.4800E-08       3.7869E-05       1.8740E-05
       2.9950E+00       1.2174E-06       9.4802E-08       3.7869E-05       1.8740E-05
