# Time          2.5000E+01
# Units: Mol/m**3 Porous Medium/s
    Distance           An50Ab50AS       Kaolinite        CO2_pump     
       1.2350E+00       0.0000E+00      -3.4338E-18       0.0000E+00
       1.2450E+00       0.0000E+00      -3.5027E-18       0.0000E+00
       1.2550E+00       0.0000E+00      -3.5718E-18       0.0000E+00
       1.2650E+00       0.0000E+00      -3.6411E-18       0.0000E+00
       1.2750E+00       0.0000E+00      -3.7106E-18       0.0000E+00
       1.2850E+00       0.0000E+00      -3.7803E-18       0.0000E+00
       1.2950E+00       0.0000E+00      -3.8503E-18       0.0000E+00
       1.3050E+00       0.0000E+00      -3.9204E-18       0.0000E+00
       1.3150E+00       0.0000E+00      -3.9908E-18       0.0000E+00
       1.3250E+00       0.0000E+00      -4.0614E-18       0.0000E+00
       1.3350E+00       0.0000E+00      -4.1323E-18       0.0000E+00
       1.3450E+00       0.0000E+00      -4.2035E-18       0.0000E+00
       1.3550E+00       0.0000E+00      -4.2749E-18       0.0000E+00
       1.3650E+00       0.0000E+00      -4.3467E-18       0.0000E+00
       1.3750E+00       0.0000E+00      -4.4189E-18       0.0000E+00
       1.3850E+00       0.0000E+00      -4.4914E-18       0.0000E+00
       1.3950E+00       0.0000E+00      -4.5643E-18       0.0000E+00
       1.4050E+00       0.0000E+00      -4.6376E-18       0.0000E+00
       1.4150E+00       0.0000E+00      -4.7115E-18       0.0000E+00
       1.4250E+00       0.0000E+00      -4.7858E-18       0.0000E+00
       1.4350E+00       0.0000E+00      -4.8607E-18       0.0000E+00
       1.4450E+00       0.0000E+00      -4.9362E-18       0.0000E+00
       1.4550E+00       0.0000E+00      -5.0123E-18       0.0000E+00
       1.4650E+00       0.0000E+00      -5.0891E-18       0.0000E+00
       1.4750E+00       0.0000E+00      -5.1667E-18       0.0000E+00
       1.4850E+00       0.0000E+00      -5.2450E-18       0.0000E+00
       1.4950E+00       0.0000E+00      -5.3242E-18       0.0000E+00
       1.5050E+00       0.0000E+00      -5.4042E-18       0.0000E+00
       1.5150E+00       0.0000E+00      -5.4852E-18       0.0000E+00
       1.5250E+00       0.0000E+00      -5.5672E-18       0.0000E+00
       1.5350E+00       0.0000E+00      -5.6502E-18       0.0000E+00
       1.5450E+00       0.0000E+00      -5.7344E-18       0.0000E+00
       1.5550E+00       0.0000E+00      -5.8197E-18       0.0000E+00
       1.5650E+00       0.0000E+00      -5.9061E-18       0.0000E+00
