# Time          1.0000E+01
# Units: Dimensionless (Log10(Q/Keq)
    Distance           An50Ab50AS       Kaolinite        CO2_pump     
       1.9450E+00      -8.1704E+00       4.5725E-07      -1.0032E+03
       1.9550E+00      -8.1705E+00       4.2713E-07      -1.0032E+03
       1.9650E+00      -8.1705E+00       3.9705E-07      -1.0032E+03
       1.9750E+00      -8.1706E+00       3.6698E-07      -1.0032E+03
       1.9850E+00      -8.1706E+00       3.3691E-07      -1.0032E+03
       1.9950E+00      -8.1707E+00       3.0681E-07      -1.0032E+03
       2.0050E+00      -8.1708E+00       2.7668E-07      -1.0032E+03
       2.0150E+00      -8.1708E+00       2.4648E-07      -1.0032E+03
       2.0250E+00      -8.1709E+00       2.1621E-07      -1.0032E+03
       2.0350E+00      -8.1709E+00       1.8583E-07      -1.0032E+03
       2.0450E+00      -8.1710E+00       1.5534E-07      -1.0032E+03
       2.0550E+00      -8.1711E+00       1.2469E-07      -1.0032E+03
       2.0650E+00      -8.1711E+00       9.3885E-08      -1.0032E+03
       2.0750E+00      -8.1712E+00       6.2886E-08      -1.0032E+03
       2.0850E+00      -8.1713E+00       3.1671E-08      -1.0032E+03
       2.0950E+00      -8.1714E+00       2.1625E-10      -1.0032E+03
       2.1050E+00      -8.1715E+00      -3.1504E-08      -1.0032E+03
       2.1150E+00      -8.1715E+00      -6.3515E-08      -1.0032E+03
       2.1250E+00      -8.1716E+00      -9.5845E-08      -1.0032E+03
       2.1350E+00      -8.1717E+00      -1.2852E-07      -1.0032E+03
       2.1450E+00      -8.1718E+00      -1.6157E-07      -1.0032E+03
       2.1550E+00      -8.1719E+00      -1.9501E-07      -1.0032E+03
       2.1650E+00      -8.1720E+00      -2.2889E-07      -1.0032E+03
       2.1750E+00      -8.1721E+00      -2.6322E-07      -1.0032E+03
       2.1850E+00      -8.1722E+00      -2.9804E-07      -1.0032E+03
       2.1950E+00      -8.1723E+00      -3.3338E-07      -1.0032E+03
       2.2050E+00      -8.1724E+00      -3.6926E-07      -1.0032E+03
       2.2150E+00      -8.1726E+00      -4.0572E-07      -1.0032E+03
       2.2250E+00      -8.1727E+00      -4.4279E-07      -1.0032E+03
       2.2350E+00      -8.1728E+00      -4.8050E-07      -1.0032E+03
       2.2450E+00      -8.1729E+00      -5.1887E-07      -1.0032E+03
       2.2550E+00      -8.1731E+00      -5.5795E-07      -1.0032E+03
       2.2650E+00      -8.1732E+00      -5.9776E-07      -1.0032E+03
       2.2750E+00      -8.1734E+00      -6.3834E-07      -1.0032E+03
       2.2850E+00      -8.1735E+00      -6.7971E-07      -1.0032E+03
       2.2950E+00      -8.1737E+00      -7.2191E-07      -1.0032E+03
       2.3050E+00      -8.1739E+00      -7.6498E-07      -1.0032E+03
       2.3150E+00      -8.1741E+00      -8.0894E-07      -1.0032E+03
       2.3250E+00      -8.1742E+00      -8.5383E-07      -1.0032E+03
       2.3350E+00      -8.1744E+00      -8.9968E-07      -1.0032E+03
       2.3450E+00      -8.1746E+00      -9.4652E-07      -1.0032E+03
       2.3550E+00      -8.1748E+00      -9.9440E-07      -1.0032E+03
       2.3650E+00      -8.1750E+00      -1.0433E-06      -1.0032E+03
       2.3750E+00      -8.1753E+00      -1.0934E-06      -1.0032E+03
       2.3850E+00      -8.1755E+00      -1.1445E-06      -1.0032E+03
       2.3950E+00      -8.1757E+00      -1.1968E-06      -1.0032E+03
       2.4050E+00      -8.1760E+00      -1.2504E-06      -1.0032E+03
       2.4150E+00      -8.1762E+00      -1.3051E-06      -1.0032E+03
       2.4250E+00      -8.1765E+00      -1.3611E-06      -1.0032E+03
       2.4350E+00      -8.1768E+00      -1.4184E-06      -1.0032E+03
       2.4450E+00      -8.1771E+00      -1.4771E-06      -1.0032E+03
       2.4550E+00      -8.1774E+00      -1.5371E-06      -1.0032E+03
       2.4650E+00      -8.1777E+00      -1.5985E-06      -1.0032E+03
       2.4750E+00      -8.1780E+00      -1.6613E-06      -1.0032E+03
       2.4850E+00      -8.1783E+00      -1.7256E-06      -1.0032E+03
       2.4950E+00      -8.1787E+00      -1.7914E-06      -1.0032E+03
       2.5050E+00      -8.1790E+00      -1.8588E-06      -1.0032E+03
       2.5150E+00      -8.1794E+00      -1.9277E-06      -1.0032E+03
       2.5250E+00      -8.1798E+00      -1.9982E-06      -1.0032E+03
       2.5350E+00      -8.1801E+00      -2.0703E-06      -1.0032E+03
       2.5450E+00      -8.1806E+00      -2.1441E-06      -1.0032E+03
       2.5550E+00      -8.1810E+00      -2.2197E-06      -1.0032E+03
       2.5650E+00      -8.1814E+00      -2.2969E-06      -1.0032E+03
       2.5750E+00      -8.1818E+00      -2.3759E-06      -1.0032E+03
       2.5850E+00      -8.1823E+00      -2.4568E-06      -1.0032E+03
       2.5950E+00      -8.1828E+00      -2.5394E-06      -1.0032E+03
       2.6050E+00      -8.1833E+00      -2.6240E-06      -1.0032E+03
       2.6150E+00      -8.1838E+00      -2.7104E-06      -1.0032E+03
       2.6250E+00      -8.1843E+00      -2.7988E-06      -1.0032E+03
       2.6350E+00      -8.1848E+00      -2.8892E-06      -1.0032E+03
       2.6450E+00      -8.1854E+00      -2.9815E-06      -1.0032E+03
       2.6550E+00      -8.1859E+00      -3.0759E-06      -1.0032E+03
       2.6650E+00      -8.1865E+00      -3.1724E-06      -1.0032E+03
       2.6750E+00      -8.1871E+00      -3.2709E-06      -1.0032E+03
       2.6850E+00      -8.1877E+00      -3.3717E-06      -1.0032E+03
       2.6950E+00      -8.1884E+00      -3.4745E-06      -1.0032E+03
       2.7050E+00      -8.1890E+00      -3.5796E-06      -1.0032E+03
       2.7150E+00      -8.1897E+00      -3.6869E-06      -1.0032E+03
       2.7250E+00      -8.1904E+00      -3.7965E-06      -1.0032E+03
       2.7350E+00      -8.1911E+00      -3.9084E-06      -1.0032E+03
       2.7450E+00      -8.1919E+00      -4.0226E-06      -1.0032E+03
       2.7550E+00      -8.1926E+00      -4.1392E-06      -1.0032E+03
       2.7650E+00      -8.1934E+00      -4.2581E-06      -1.0032E+03
       2.7750E+00      -8.1942E+00      -4.3795E-06      -1.0032E+03
       2.7850E+00      -8.1950E+00      -4.5034E-06      -1.0032E+03
       2.7950E+00      -8.1959E+00      -4.6298E-06      -1.0032E+03
       2.8050E+00      -8.1967E+00      -4.7587E-06      -1.0032E+03
       2.8150E+00      -8.1976E+00      -4.8902E-06      -1.0032E+03
       2.8250E+00      -8.1986E+00      -5.0243E-06      -1.0032E+03
       2.8350E+00      -8.1995E+00      -5.1611E-06      -1.0032E+03
       2.8450E+00      -8.2004E+00      -5.3005E-06      -1.0032E+03
       2.8550E+00      -8.2014E+00      -5.4427E-06      -1.0032E+03
       2.8650E+00      -8.2024E+00      -5.5876E-06      -1.0032E+03
       2.8750E+00      -8.2035E+00      -5.7354E-06      -1.0032E+03
       2.8850E+00      -8.2045E+00      -5.8862E-06      -1.0032E+03
       2.8950E+00      -8.2056E+00      -6.0400E-06      -1.0032E+03
       2.9050E+00      -8.2066E+00      -6.1969E-06      -1.0032E+03
       2.9150E+00      -8.2077E+00      -6.3571E-06      -1.0032E+03
       2.9250E+00      -8.2088E+00      -6.5206E-06      -1.0032E+03
       2.9350E+00      -8.2099E+00      -6.6875E-06      -1.0032E+03
       2.9450E+00      -8.2109E+00      -6.8574E-06      -1.0032E+03
       2.9550E+00      -8.2120E+00      -7.0294E-06      -1.0032E+03
       2.9650E+00      -8.2129E+00      -7.2008E-06      -1.0032E+03
       2.9750E+00      -8.2137E+00      -7.3656E-06      -1.0032E+03
       2.9850E+00      -8.2144E+00      -7.5103E-06      -1.0032E+03
       2.9950E+00      -8.2147E+00      -7.6071E-06      -1.0032E+03
