# Time          3.5000E+01
# Units: Mol/g solid
    Distance        Kaol-Na          Kaol-K           Kaol-Ca          Kaol-Mg         
       4.6500E-01       1.8437E-06       1.3763E-07       3.7672E-05       1.8602E-05
       4.7500E-01       1.8438E-06       1.3763E-07       3.7671E-05       1.8603E-05
       4.8500E-01       1.8438E-06       1.3763E-07       3.7671E-05       1.8604E-05
       4.9500E-01       1.8438E-06       1.3763E-07       3.7670E-05       1.8604E-05
       5.0500E-01       1.8438E-06       1.3763E-07       3.7670E-05       1.8605E-05
       5.1500E-01       1.8438E-06       1.3763E-07       3.7669E-05       1.8605E-05
       5.2500E-01       1.8438E-06       1.3762E-07       3.7669E-05       1.8605E-05
       5.3500E-01       1.8438E-06       1.3762E-07       3.7669E-05       1.8605E-05
       5.4500E-01       1.8438E-06       1.3762E-07       3.7669E-05       1.8605E-05
       5.5500E-01       1.8438E-06       1.3762E-07       3.7669E-05       1.8606E-05
       5.6500E-01       1.8438E-06       1.3761E-07       3.7669E-05       1.8606E-05
       5.7500E-01       1.8438E-06       1.3761E-07       3.7669E-05       1.8606E-05
       5.8500E-01       1.8438E-06       1.3761E-07       3.7669E-05       1.8606E-05
       5.9500E-01       1.8438E-06       1.3760E-07       3.7669E-05       1.8606E-05
       6.0500E-01       1.8437E-06       1.3760E-07       3.7669E-05       1.8606E-05
       6.1500E-01       1.8437E-06       1.3760E-07       3.7669E-05       1.8606E-05
       6.2500E-01       1.8437E-06       1.3759E-07       3.7669E-05       1.8606E-05
       6.3500E-01       1.8437E-06       1.3759E-07       3.7669E-05       1.8606E-05
       6.4500E-01       1.8437E-06       1.3758E-07       3.7669E-05       1.8606E-05
       6.5500E-01       1.8437E-06       1.3758E-07       3.7669E-05       1.8606E-05
       6.6500E-01       1.8437E-06       1.3757E-07       3.7669E-05       1.8606E-05
       6.7500E-01       1.8437E-06       1.3757E-07       3.7669E-05       1.8606E-05
       6.8500E-01       1.8437E-06       1.3756E-07       3.7669E-05       1.8606E-05
       6.9500E-01       1.8437E-06       1.3756E-07       3.7669E-05       1.8606E-05
       7.0500E-01       1.8437E-06       1.3755E-07       3.7669E-05       1.8606E-05
       7.1500E-01       1.8437E-06       1.3754E-07       3.7669E-05       1.8606E-05
       7.2500E-01       1.8437E-06       1.3754E-07       3.7669E-05       1.8606E-05
       7.3500E-01       1.8437E-06       1.3753E-07       3.7669E-05       1.8606E-05
       7.4500E-01       1.8437E-06       1.3752E-07       3.7669E-05       1.8606E-05
       7.5500E-01       1.8437E-06       1.3751E-07       3.7669E-05       1.8606E-05
       7.6500E-01       1.8437E-06       1.3750E-07       3.7669E-05       1.8606E-05
       7.7500E-01       1.8437E-06       1.3750E-07       3.7669E-05       1.8606E-05
       7.8500E-01       1.8437E-06       1.3749E-07       3.7669E-05       1.8606E-05
       7.9500E-01       1.8437E-06       1.3748E-07       3.7669E-05       1.8606E-05
       8.0500E-01       1.8437E-06       1.3747E-07       3.7669E-05       1.8606E-05
       8.1500E-01       1.8437E-06       1.3745E-07       3.7669E-05       1.8606E-05
       8.2500E-01       1.8437E-06       1.3744E-07       3.7669E-05       1.8606E-05
       8.3500E-01       1.8437E-06       1.3743E-07       3.7669E-05       1.8606E-05
       8.4500E-01       1.8437E-06       1.3742E-07       3.7669E-05       1.8606E-05
       8.5500E-01       1.8437E-06       1.3740E-07       3.7669E-05       1.8606E-05
       8.6500E-01       1.8437E-06       1.3739E-07       3.7669E-05       1.8606E-05
       8.7500E-01       1.8436E-06       1.3738E-07       3.7669E-05       1.8606E-05
       8.8500E-01       1.8436E-06       1.3736E-07       3.7669E-05       1.8606E-05
       8.9500E-01       1.8436E-06       1.3734E-07       3.7669E-05       1.8606E-05
       9.0500E-01       1.8436E-06       1.3733E-07       3.7669E-05       1.8606E-05
       9.1500E-01       1.8436E-06       1.3731E-07       3.7669E-05       1.8606E-05
       9.2500E-01       1.8436E-06       1.3729E-07       3.7669E-05       1.8606E-05
       9.3500E-01       1.8436E-06       1.3727E-07       3.7669E-05       1.8606E-05
       9.4500E-01       1.8436E-06       1.3725E-07       3.7669E-05       1.8606E-05
       9.5500E-01       1.8436E-06       1.3723E-07       3.7669E-05       1.8606E-05
       9.6500E-01       1.8436E-06       1.3720E-07       3.7669E-05       1.8606E-05
       9.7500E-01       1.8436E-06       1.3718E-07       3.7669E-05       1.8606E-05
       9.8500E-01       1.8435E-06       1.3715E-07       3.7669E-05       1.8606E-05
       9.9500E-01       1.8435E-06       1.3713E-07       3.7669E-05       1.8606E-05
       1.0050E+00       1.8435E-06       1.3710E-07       3.7669E-05       1.8606E-05
       1.0150E+00       1.8435E-06       1.3707E-07       3.7669E-05       1.8606E-05
       1.0250E+00       1.8435E-06       1.3704E-07       3.7669E-05       1.8606E-05
       1.0350E+00       1.8435E-06       1.3701E-07       3.7669E-05       1.8606E-05
       1.0450E+00       1.8435E-06       1.3697E-07       3.7669E-05       1.8606E-05
       1.0550E+00       1.8435E-06       1.3694E-07       3.7669E-05       1.8606E-05
       1.0650E+00       1.8434E-06       1.3690E-07       3.7669E-05       1.8606E-05
       1.0750E+00       1.8434E-06       1.3686E-07       3.7669E-05       1.8606E-05
       1.0850E+00       1.8434E-06       1.3682E-07       3.7669E-05       1.8606E-05
       1.0950E+00       1.8434E-06       1.3678E-07       3.7669E-05       1.8606E-05
       1.1050E+00       1.8434E-06       1.3674E-07       3.7669E-05       1.8606E-05
       1.1150E+00       1.8433E-06       1.3669E-07       3.7669E-05       1.8606E-05
       1.1250E+00       1.8433E-06       1.3664E-07       3.7669E-05       1.8606E-05
       1.1350E+00       1.8433E-06       1.3659E-07       3.7669E-05       1.8606E-05
       1.1450E+00       1.8433E-06       1.3654E-07       3.7669E-05       1.8606E-05
       1.1550E+00       1.8433E-06       1.3649E-07       3.7669E-05       1.8606E-05
       1.1650E+00       1.8432E-06       1.3643E-07       3.7669E-05       1.8606E-05
       1.1750E+00       1.8432E-06       1.3637E-07       3.7669E-05       1.8606E-05
       1.1850E+00       1.8432E-06       1.3631E-07       3.7669E-05       1.8606E-05
       1.1950E+00       1.8431E-06       1.3624E-07       3.7669E-05       1.8606E-05
       1.2050E+00       1.8431E-06       1.3618E-07       3.7669E-05       1.8606E-05
       1.2150E+00       1.8431E-06       1.3611E-07       3.7669E-05       1.8606E-05
       1.2250E+00       1.8431E-06       1.3604E-07       3.7669E-05       1.8606E-05
       1.2350E+00       1.8430E-06       1.3596E-07       3.7669E-05       1.8606E-05
       1.2450E+00       1.8430E-06       1.3588E-07       3.7669E-05       1.8606E-05
       1.2550E+00       1.8430E-06       1.3580E-07       3.7669E-05       1.8606E-05
       1.2650E+00       1.8429E-06       1.3572E-07       3.7669E-05       1.8606E-05
       1.2750E+00       1.8429E-06       1.3563E-07       3.7669E-05       1.8606E-05
       1.2850E+00       1.8428E-06       1.3554E-07       3.7669E-05       1.8606E-05
       1.2950E+00       1.8428E-06       1.3545E-07       3.7669E-05       1.8606E-05
       1.3050E+00       1.8428E-06       1.3535E-07       3.7670E-05       1.8606E-05
       1.3150E+00       1.8427E-06       1.3525E-07       3.7670E-05       1.8606E-05
       1.3250E+00       1.8427E-06       1.3514E-07       3.7670E-05       1.8606E-05
       1.3350E+00       1.8426E-06       1.3504E-07       3.7670E-05       1.8607E-05
       1.3450E+00       1.8426E-06       1.3492E-07       3.7670E-05       1.8607E-05
       1.3550E+00       1.8425E-06       1.3481E-07       3.7670E-05       1.8607E-05
       1.3650E+00       1.8425E-06       1.3469E-07       3.7670E-05       1.8607E-05
       1.3750E+00       1.8424E-06       1.3457E-07       3.7670E-05       1.8607E-05
       1.3850E+00       1.8423E-06       1.3444E-07       3.7670E-05       1.8607E-05
       1.3950E+00       1.8423E-06       1.3431E-07       3.7670E-05       1.8607E-05
       1.4050E+00       1.8422E-06       1.3417E-07       3.7670E-05       1.8607E-05
       1.4150E+00       1.8422E-06       1.3403E-07       3.7670E-05       1.8607E-05
       1.4250E+00       1.8421E-06       1.3388E-07       3.7670E-05       1.8607E-05
       1.4350E+00       1.8420E-06       1.3373E-07       3.7670E-05       1.8607E-05
       1.4450E+00       1.8420E-06       1.3358E-07       3.7670E-05       1.8607E-05
       1.4550E+00       1.8419E-06       1.3342E-07       3.7670E-05       1.8607E-05
       1.4650E+00       1.8418E-06       1.3326E-07       3.7670E-05       1.8607E-05
       1.4750E+00       1.8417E-06       1.3309E-07       3.7670E-05       1.8607E-05
       1.4850E+00       1.8417E-06       1.3292E-07       3.7671E-05       1.8607E-05
       1.4950E+00       1.8416E-06       1.3274E-07       3.7671E-05       1.8607E-05
       1.5050E+00       1.8415E-06       1.3255E-07       3.7671E-05       1.8607E-05
       1.5150E+00       1.8414E-06       1.3237E-07       3.7671E-05       1.8607E-05
       1.5250E+00       1.8413E-06       1.3217E-07       3.7671E-05       1.8607E-05
       1.5350E+00       1.8412E-06       1.3197E-07       3.7671E-05       1.8607E-05
       1.5450E+00       1.8411E-06       1.3177E-07       3.7671E-05       1.8607E-05
       1.5550E+00       1.8411E-06       1.3156E-07       3.7671E-05       1.8608E-05
       1.5650E+00       1.8410E-06       1.3135E-07       3.7671E-05       1.8608E-05
       1.5750E+00       1.8409E-06       1.3113E-07       3.7671E-05       1.8608E-05
       1.5850E+00       1.8408E-06       1.3090E-07       3.7671E-05       1.8608E-05
       1.5950E+00       1.8406E-06       1.3067E-07       3.7672E-05       1.8608E-05
       1.6050E+00       1.8405E-06       1.3044E-07       3.7672E-05       1.8608E-05
       1.6150E+00       1.8404E-06       1.3020E-07       3.7672E-05       1.8608E-05
       1.6250E+00       1.8403E-06       1.2995E-07       3.7672E-05       1.8608E-05
       1.6350E+00       1.8402E-06       1.2970E-07       3.7672E-05       1.8608E-05
       1.6450E+00       1.8401E-06       1.2944E-07       3.7672E-05       1.8608E-05
       1.6550E+00       1.8400E-06       1.2918E-07       3.7672E-05       1.8608E-05
       1.6650E+00       1.8398E-06       1.2891E-07       3.7672E-05       1.8608E-05
       1.6750E+00       1.8397E-06       1.2864E-07       3.7672E-05       1.8608E-05
       1.6850E+00       1.8396E-06       1.2836E-07       3.7673E-05       1.8608E-05
       1.6950E+00       1.8394E-06       1.2808E-07       3.7673E-05       1.8609E-05
       1.7050E+00       1.8393E-06       1.2779E-07       3.7673E-05       1.8609E-05
       1.7150E+00       1.8392E-06       1.2750E-07       3.7673E-05       1.8609E-05
       1.7250E+00       1.8390E-06       1.2720E-07       3.7673E-05       1.8609E-05
       1.7350E+00       1.8389E-06       1.2689E-07       3.7673E-05       1.8609E-05
       1.7450E+00       1.8387E-06       1.2658E-07       3.7673E-05       1.8609E-05
       1.7550E+00       1.8386E-06       1.2627E-07       3.7673E-05       1.8609E-05
       1.7650E+00       1.8384E-06       1.2595E-07       3.7674E-05       1.8609E-05
       1.7750E+00       1.8383E-06       1.2562E-07       3.7674E-05       1.8609E-05
       1.7850E+00       1.8381E-06       1.2529E-07       3.7674E-05       1.8609E-05
       1.7950E+00       1.8380E-06       1.2496E-07       3.7674E-05       1.8610E-05
       1.8050E+00       1.8378E-06       1.2462E-07       3.7674E-05       1.8610E-05
       1.8150E+00       1.8376E-06       1.2427E-07       3.7674E-05       1.8610E-05
       1.8250E+00       1.8375E-06       1.2392E-07       3.7674E-05       1.8610E-05
       1.8350E+00       1.8373E-06       1.2357E-07       3.7675E-05       1.8610E-05
       1.8450E+00       1.8371E-06       1.2321E-07       3.7675E-05       1.8610E-05
       1.8550E+00       1.8369E-06       1.2285E-07       3.7675E-05       1.8610E-05
       1.8650E+00       1.8367E-06       1.2248E-07       3.7675E-05       1.8610E-05
       1.8750E+00       1.8366E-06       1.2211E-07       3.7675E-05       1.8610E-05
       1.8850E+00       1.8364E-06       1.2174E-07       3.7675E-05       1.8610E-05
       1.8950E+00       1.8362E-06       1.2136E-07       3.7676E-05       1.8611E-05
       1.9050E+00       1.8360E-06       1.2097E-07       3.7676E-05       1.8611E-05
       1.9150E+00       1.8358E-06       1.2059E-07       3.7676E-05       1.8611E-05
       1.9250E+00       1.8356E-06       1.2020E-07       3.7676E-05       1.8611E-05
       1.9350E+00       1.8354E-06       1.1981E-07       3.7676E-05       1.8611E-05
       1.9450E+00       1.8352E-06       1.1941E-07       3.7677E-05       1.8611E-05
       1.9550E+00       1.8350E-06       1.1901E-07       3.7677E-05       1.8611E-05
       1.9650E+00       1.8348E-06       1.1861E-07       3.7677E-05       1.8611E-05
       1.9750E+00       1.8345E-06       1.1821E-07       3.7677E-05       1.8612E-05
       1.9850E+00       1.8343E-06       1.1780E-07       3.7677E-05       1.8612E-05
       1.9950E+00       1.8341E-06       1.1739E-07       3.7677E-05       1.8612E-05
       2.0050E+00       1.8339E-06       1.1698E-07       3.7678E-05       1.8612E-05
       2.0150E+00       1.8336E-06       1.1656E-07       3.7678E-05       1.8612E-05
       2.0250E+00       1.8334E-06       1.1615E-07       3.7678E-05       1.8612E-05
       2.0350E+00       1.8332E-06       1.1573E-07       3.7678E-05       1.8612E-05
       2.0450E+00       1.8329E-06       1.1531E-07       3.7678E-05       1.8612E-05
       2.0550E+00       1.8327E-06       1.1489E-07       3.7679E-05       1.8613E-05
       2.0650E+00       1.8325E-06       1.1447E-07       3.7679E-05       1.8613E-05
       2.0750E+00       1.8322E-06       1.1404E-07       3.7679E-05       1.8613E-05
       2.0850E+00       1.8320E-06       1.1362E-07       3.7679E-05       1.8613E-05
       2.0950E+00       1.8317E-06       1.1320E-07       3.7679E-05       1.8613E-05
       2.1050E+00       1.8315E-06       1.1277E-07       3.7680E-05       1.8613E-05
       2.1150E+00       1.8312E-06       1.1234E-07       3.7680E-05       1.8613E-05
       2.1250E+00       1.8309E-06       1.1192E-07       3.7680E-05       1.8614E-05
       2.1350E+00       1.8307E-06       1.1149E-07       3.7680E-05       1.8614E-05
       2.1450E+00       1.8304E-06       1.1107E-07       3.7680E-05       1.8614E-05
       2.1550E+00       1.8301E-06       1.1064E-07       3.7681E-05       1.8614E-05
       2.1650E+00       1.8298E-06       1.1022E-07       3.7681E-05       1.8614E-05
       2.1750E+00       1.8296E-06       1.0979E-07       3.7681E-05       1.8614E-05
       2.1850E+00       1.8293E-06       1.0937E-07       3.7681E-05       1.8614E-05
       2.1950E+00       1.8290E-06       1.0895E-07       3.7682E-05       1.8615E-05
       2.2050E+00       1.8287E-06       1.0853E-07       3.7682E-05       1.8615E-05
       2.2150E+00       1.8284E-06       1.0811E-07       3.7682E-05       1.8615E-05
       2.2250E+00       1.8281E-06       1.0769E-07       3.7682E-05       1.8615E-05
       2.2350E+00       1.8278E-06       1.0727E-07       3.7682E-05       1.8615E-05
       2.2450E+00       1.8275E-06       1.0685E-07       3.7683E-05       1.8615E-05
       2.2550E+00       1.8272E-06       1.0644E-07       3.7683E-05       1.8615E-05
       2.2650E+00       1.8269E-06       1.0603E-07       3.7683E-05       1.8616E-05
       2.2750E+00       1.8266E-06       1.0562E-07       3.7683E-05       1.8616E-05
       2.2850E+00       1.8262E-06       1.0522E-07       3.7683E-05       1.8616E-05
       2.2950E+00       1.8259E-06       1.0481E-07       3.7684E-05       1.8616E-05
       2.3050E+00       1.8256E-06       1.0441E-07       3.7684E-05       1.8616E-05
       2.3150E+00       1.8252E-06       1.0401E-07       3.7684E-05       1.8616E-05
       2.3250E+00       1.8249E-06       1.0362E-07       3.7684E-05       1.8616E-05
       2.3350E+00       1.8245E-06       1.0323E-07       3.7685E-05       1.8617E-05
       2.3450E+00       1.8242E-06       1.0284E-07       3.7685E-05       1.8617E-05
       2.3550E+00       1.8238E-06       1.0245E-07       3.7685E-05       1.8617E-05
       2.3650E+00       1.8235E-06       1.0207E-07       3.7685E-05       1.8617E-05
       2.3750E+00       1.8231E-06       1.0169E-07       3.7685E-05       1.8617E-05
       2.3850E+00       1.8227E-06       1.0132E-07       3.7686E-05       1.8617E-05
       2.3950E+00       1.8224E-06       1.0095E-07       3.7686E-05       1.8617E-05
       2.4050E+00       1.8220E-06       1.0058E-07       3.7686E-05       1.8618E-05
       2.4150E+00       1.8216E-06       1.0022E-07       3.7686E-05       1.8618E-05
       2.4250E+00       1.8212E-06       9.9861E-08       3.7687E-05       1.8618E-05
       2.4350E+00       1.8208E-06       9.9507E-08       3.7687E-05       1.8618E-05
       2.4450E+00       1.8204E-06       9.9157E-08       3.7687E-05       1.8618E-05
       2.4550E+00       1.8200E-06       9.8812E-08       3.7687E-05       1.8618E-05
       2.4650E+00       1.8195E-06       9.8471E-08       3.7687E-05       1.8619E-05
       2.4750E+00       1.8191E-06       9.8135E-08       3.7688E-05       1.8619E-05
       2.4850E+00       1.8187E-06       9.7803E-08       3.7688E-05       1.8619E-05
       2.4950E+00       1.8182E-06       9.7476E-08       3.7688E-05       1.8619E-05
       2.5050E+00       1.8178E-06       9.7154E-08       3.7688E-05       1.8619E-05
       2.5150E+00       1.8173E-06       9.6837E-08       3.7689E-05       1.8619E-05
       2.5250E+00       1.8169E-06       9.6524E-08       3.7689E-05       1.8619E-05
       2.5350E+00       1.8164E-06       9.6217E-08       3.7689E-05       1.8620E-05
       2.5450E+00       1.8159E-06       9.5914E-08       3.7689E-05       1.8620E-05
       2.5550E+00       1.8154E-06       9.5616E-08       3.7690E-05       1.8620E-05
       2.5650E+00       1.8149E-06       9.5324E-08       3.7690E-05       1.8620E-05
       2.5750E+00       1.8144E-06       9.5036E-08       3.7690E-05       1.8620E-05
       2.5850E+00       1.8139E-06       9.4754E-08       3.7690E-05       1.8620E-05
       2.5950E+00       1.8134E-06       9.4477E-08       3.7691E-05       1.8621E-05
       2.6050E+00       1.8128E-06       9.4205E-08       3.7691E-05       1.8621E-05
       2.6150E+00       1.8123E-06       9.3938E-08       3.7691E-05       1.8621E-05
       2.6250E+00       1.8117E-06       9.3676E-08       3.7691E-05       1.8621E-05
       2.6350E+00       1.8112E-06       9.3419E-08       3.7691E-05       1.8621E-05
       2.6450E+00       1.8106E-06       9.3168E-08       3.7692E-05       1.8621E-05
       2.6550E+00       1.8100E-06       9.2921E-08       3.7692E-05       1.8622E-05
       2.6650E+00       1.8094E-06       9.2680E-08       3.7692E-05       1.8622E-05
       2.6750E+00       1.8088E-06       9.2444E-08       3.7692E-05       1.8622E-05
       2.6850E+00       1.8082E-06       9.2213E-08       3.7693E-05       1.8622E-05
       2.6950E+00       1.8075E-06       9.1987E-08       3.7693E-05       1.8622E-05
       2.7050E+00       1.8069E-06       9.1767E-08       3.7693E-05       1.8622E-05
       2.7150E+00       1.8063E-06       9.1551E-08       3.7694E-05       1.8623E-05
       2.7250E+00       1.8056E-06       9.1341E-08       3.7694E-05       1.8623E-05
       2.7350E+00       1.8049E-06       9.1135E-08       3.7694E-05       1.8623E-05
       2.7450E+00       1.8042E-06       9.0935E-08       3.7694E-05       1.8623E-05
       2.7550E+00       1.8035E-06       9.0739E-08       3.7695E-05       1.8623E-05
       2.7650E+00       1.8028E-06       9.0549E-08       3.7695E-05       1.8623E-05
       2.7750E+00       1.8021E-06       9.0363E-08       3.7695E-05       1.8624E-05
       2.7850E+00       1.8013E-06       9.0182E-08       3.7695E-05       1.8624E-05
       2.7950E+00       1.8006E-06       9.0006E-08       3.7696E-05       1.8624E-05
       2.8050E+00       1.7998E-06       8.9835E-08       3.7696E-05       1.8624E-05
       2.8150E+00       1.7990E-06       8.9669E-08       3.7696E-05       1.8624E-05
       2.8250E+00       1.7983E-06       8.9507E-08       3.7697E-05       1.8625E-05
       2.8350E+00       1.7974E-06       8.9350E-08       3.7697E-05       1.8625E-05
       2.8450E+00       1.7966E-06       8.9197E-08       3.7697E-05       1.8625E-05
       2.8550E+00       1.7958E-06       8.9050E-08       3.7697E-05       1.8625E-05
       2.8650E+00       1.7949E-06       8.8906E-08       3.7698E-05       1.8625E-05
       2.8750E+00       1.7941E-06       8.8768E-08       3.7698E-05       1.8626E-05
       2.8850E+00       1.7932E-06       8.8633E-08       3.7698E-05       1.8626E-05
       2.8950E+00       1.7924E-06       8.8504E-08       3.7699E-05       1.8626E-05
       2.9050E+00       1.7915E-06       8.8379E-08       3.7699E-05       1.8626E-05
       2.9150E+00       1.7906E-06       8.8259E-08       3.7699E-05       1.8626E-05
       2.9250E+00       1.7897E-06       8.8145E-08       3.7699E-05       1.8627E-05
       2.9350E+00       1.7888E-06       8.8036E-08       3.7700E-05       1.8627E-05
       2.9450E+00       1.7880E-06       8.7933E-08       3.7700E-05       1.8627E-05
       2.9550E+00       1.7872E-06       8.7838E-08       3.7700E-05       1.8627E-05
       2.9650E+00       1.7864E-06       8.7753E-08       3.7701E-05       1.8627E-05
       2.9750E+00       1.7858E-06       8.7681E-08       3.7701E-05       1.8627E-05
       2.9850E+00       1.7853E-06       8.7625E-08       3.7701E-05       1.8628E-05
       2.9950E+00       1.7850E-06       8.7592E-08       3.7701E-05       1.8628E-05
