# Time          5.0000E+01
# Units: Mol/m**3 Porous Medium/s
    Distance           An50Ab50AS       Kaolinite        CO2_pump     
       5.0000E-03      -4.8068E-10      -6.6412E-11      -1.7485E-07
       1.5000E-02      -4.8068E-10      -4.6345E-11      -1.7485E-07
       2.5000E-02      -4.8068E-10       5.9292E-11      -1.7485E-07
       3.5000E-02      -4.8068E-10       2.3538E-10      -1.7485E-07
       4.5000E-02      -4.8068E-10       3.7000E-10      -1.7485E-07
       5.5000E-02      -4.8068E-10       4.3442E-10      -1.7485E-07
       6.5000E-02      -4.8068E-10       4.5578E-10      -1.7485E-07
       7.5000E-02      -4.8068E-10       4.5734E-10      -1.7485E-07
       8.5000E-02      -4.8068E-10       4.5035E-10      -1.7485E-07
       9.5000E-02      -4.8068E-10       4.3930E-10      -1.7485E-07
       1.0500E-01      -4.8068E-10       4.2609E-10      -1.7485E-07
       1.1500E-01      -4.8068E-10       4.1199E-10      -1.7485E-07
       1.2500E-01      -4.8068E-10       3.9847E-10      -1.7485E-07
       1.3500E-01      -4.8068E-10       3.8694E-10      -1.7485E-07
       1.4500E-01      -4.8068E-10       3.7819E-10      -1.7485E-07
       1.5500E-01      -4.8068E-10       3.7215E-10      -1.7485E-07
       1.6500E-01      -4.8068E-10       3.6822E-10      -1.7485E-07
       1.7500E-01      -4.8068E-10       3.6572E-10      -1.7485E-07
       1.8500E-01      -4.8068E-10       3.6413E-10      -1.7485E-07
       1.9500E-01      -4.8068E-10       3.6310E-10      -1.7485E-07
       2.0500E-01      -4.8068E-10       3.6241E-10      -1.7485E-07
       2.1500E-01      -4.8068E-10       3.6194E-10      -1.7485E-07
       2.2500E-01      -4.8068E-10       3.6161E-10      -1.7485E-07
       2.3500E-01      -4.8068E-10       3.6109E-10      -1.7485E-07
       2.4500E-01      -4.8068E-10       3.4912E-10      -1.7485E-07
       2.5500E-01       0.0000E+00       1.7221E-11       0.0000E+00
       2.6500E-01       0.0000E+00       1.3824E-12       0.0000E+00
       2.7500E-01       0.0000E+00       1.1700E-13       0.0000E+00
       2.8500E-01       0.0000E+00       9.9475E-15       0.0000E+00
       2.9500E-01       0.0000E+00       8.4615E-16       0.0000E+00
       3.0500E-01       0.0000E+00       7.2042E-17       0.0000E+00
       3.1500E-01       0.0000E+00       6.1996E-18       0.0000E+00
       3.2500E-01       0.0000E+00       5.9879E-19       0.0000E+00
       3.3500E-01       0.0000E+00       1.2169E-19       0.0000E+00
       3.4500E-01       0.0000E+00       8.0307E-20       0.0000E+00
       3.5500E-01       0.0000E+00       7.5896E-20       0.0000E+00
       3.6500E-01       0.0000E+00       7.4556E-20       0.0000E+00
       3.7500E-01       0.0000E+00       7.3414E-20       0.0000E+00
       3.8500E-01       0.0000E+00       7.2229E-20       0.0000E+00
       3.9500E-01       0.0000E+00       7.0993E-20       0.0000E+00
       4.0500E-01       0.0000E+00       6.9717E-20       0.0000E+00
       4.1500E-01       0.0000E+00       6.8414E-20       0.0000E+00
       4.2500E-01       0.0000E+00       6.7098E-20       0.0000E+00
       4.3500E-01       0.0000E+00       6.5785E-20       0.0000E+00
       4.4500E-01       0.0000E+00       6.4488E-20       0.0000E+00
       4.5500E-01       0.0000E+00       6.3220E-20       0.0000E+00
       4.6500E-01       0.0000E+00       6.1995E-20       0.0000E+00
       4.7500E-01       0.0000E+00       6.0821E-20       0.0000E+00
       4.8500E-01       0.0000E+00       5.9709E-20       0.0000E+00
       4.9500E-01       0.0000E+00       5.8666E-20       0.0000E+00
       5.0500E-01       0.0000E+00       5.7698E-20       0.0000E+00
