# Time          3.0000E+01
# Units: Log10 mol/kgw
    Distance      pH               H+               CO2(aq)          Mg++             Ca++             K+               SiO2(aq)         Na+              Al+++            Cl-              NO3-             Tracer           Al(OH)2+         AlO2-            AlOH++           CaCl+            CaCl2(aq)        HCO3-            H2SiO4--         HAlO2(aq)        HCl(aq)          HSiO3-           KCl(aq)          MgCl+            NaAlO2(aq)       NaCl(aq)         NaHSiO3(aq)      NaOH(aq)         OH-              CO3--            CaCO3(aq)        CaHCO3+          MgCO3(aq)        MgHCO3+          NaCO3-           NaHCO3(aq)   
       1.0500E-01       5.4253E+00      -5.4069E+00      -4.7201E+00      -3.9186E+00      -3.7373E+00      -4.6990E+00      -5.0840E+00      -3.0948E+00      -7.1923E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -7.0806E+00      -8.5054E+00      -6.8059E+00      -7.5001E+00      -1.0478E+01      -5.6165E+00      -1.7115E+01      -7.5136E+00      -7.7309E+00      -9.5811E+00      -9.2247E+00      -7.1178E+00      -1.2399E+01      -6.9020E+00      -1.1071E+01      -1.2488E+01      -8.5460E+00      -1.0457E+01      -1.1034E+01      -8.3876E+00      -1.1561E+01      -8.5770E+00      -1.3121E+01      -8.5949E+00
       1.1500E-01       5.4883E+00      -5.4698E+00      -4.7145E+00      -3.9182E+00      -3.7368E+00      -4.6990E+00      -5.0502E+00      -3.0946E+00      -7.4212E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -7.1836E+00      -8.4827E+00      -6.9718E+00      -7.4995E+00      -1.0478E+01      -5.5479E+00      -1.6955E+01      -7.5537E+00      -7.7938E+00      -9.4844E+00      -9.2247E+00      -7.1174E+00      -1.2376E+01      -6.9018E+00      -1.0975E+01      -1.2425E+01      -8.4831E+00      -1.0326E+01      -1.0902E+01      -8.3185E+00      -1.1429E+01      -8.5080E+00      -1.2989E+01      -8.5261E+00
       1.2500E-01       5.5556E+00      -5.5371E+00      -4.7092E+00      -3.9177E+00      -3.7363E+00      -4.6990E+00      -5.0177E+00      -3.0944E+00      -7.6619E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -7.2897E+00      -8.4541E+00      -7.1452E+00      -7.4990E+00      -1.0477E+01      -5.4753E+00      -1.6788E+01      -7.5925E+00      -7.8611E+00      -9.3846E+00      -9.2247E+00      -7.1169E+00      -1.2347E+01      -6.9016E+00      -1.0875E+01      -1.2357E+01      -8.4158E+00      -1.0186E+01      -1.0761E+01      -8.2454E+00      -1.1288E+01      -8.4350E+00      -1.2849E+01      -8.4534E+00
       1.3500E-01       5.6244E+00      -5.6060E+00      -4.7045E+00      -3.9173E+00      -3.7357E+00      -4.6990E+00      -4.9867E+00      -3.0942E+00      -7.9048E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -7.3950E+00      -8.4217E+00      -7.3193E+00      -7.4985E+00      -1.0477E+01      -5.4017E+00      -1.6619E+01      -7.6289E+00      -7.9300E+00      -9.2847E+00      -9.2247E+00      -7.1165E+00      -1.2314E+01      -6.9014E+00      -1.0774E+01      -1.2288E+01      -8.3469E+00      -1.0044E+01      -1.0618E+01      -8.1713E+00      -1.1145E+01      -8.3610E+00      -1.2707E+01      -8.3796E+00
       1.4500E-01       5.6919E+00      -5.6734E+00      -4.7002E+00      -3.9168E+00      -3.7352E+00      -4.6990E+00      -4.9573E+00      -3.0940E+00      -8.1406E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -7.4959E+00      -8.3877E+00      -7.4877E+00      -7.4980E+00      -1.0476E+01      -5.3300E+00      -1.6455E+01      -7.6625E+00      -7.9974E+00      -9.1878E+00      -9.2247E+00      -7.1160E+00      -1.2280E+01      -6.9012E+00      -1.0677E+01      -1.2221E+01      -8.2795E+00      -9.9044E+00      -1.0479E+01      -8.0990E+00      -1.1006E+01      -8.2887E+00      -1.2567E+01      -8.3076E+00
       1.5500E-01       5.7557E+00      -5.7373E+00      -4.6963E+00      -3.9163E+00      -3.7347E+00      -4.6990E+00      -4.9296E+00      -3.0938E+00      -8.3627E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -7.5903E+00      -8.3544E+00      -7.6459E+00      -7.4976E+00      -1.0476E+01      -5.2622E+00      -1.6299E+01      -7.6930E+00      -8.0613E+00      -9.0963E+00      -9.2248E+00      -7.1155E+00      -1.2247E+01      -6.9010E+00      -1.0586E+01      -1.2156E+01      -8.2156E+00      -9.7728E+00      -1.0346E+01      -8.0308E+00      -1.0874E+01      -8.2205E+00      -1.2435E+01      -8.2397E+00
       1.6500E-01       5.8148E+00      -5.7963E+00      -4.6928E+00      -3.9158E+00      -3.7342E+00      -4.6990E+00      -4.9036E+00      -3.0936E+00      -8.5675E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -7.6772E+00      -8.3232E+00      -7.7918E+00      -7.4971E+00      -1.0475E+01      -5.1997E+00      -1.6155E+01      -7.7208E+00      -8.1203E+00      -9.0113E+00      -9.2248E+00      -7.1151E+00      -1.2215E+01      -6.9008E+00      -1.0500E+01      -1.2097E+01      -8.1566E+00      -9.6512E+00      -1.0224E+01      -7.9678E+00      -1.0752E+01      -8.1575E+00      -1.2314E+01      -8.1770E+00
       1.7500E-01       5.8685E+00      -5.8500E+00      -4.6898E+00      -3.9153E+00      -3.7337E+00      -4.6990E+00      -4.8794E+00      -3.0934E+00      -8.7541E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -7.7563E+00      -8.2948E+00      -7.9247E+00      -7.4966E+00      -1.0475E+01      -5.1429E+00      -1.6023E+01      -7.7462E+00      -8.1741E+00      -8.9333E+00      -9.2248E+00      -7.1146E+00      -1.2187E+01      -6.9006E+00      -1.0422E+01      -1.2043E+01      -8.1028E+00      -9.5406E+00      -1.0113E+01      -7.9106E+00      -1.0641E+01      -8.1003E+00      -1.2203E+01      -8.1200E+00
       1.8500E-01       5.9169E+00      -5.8984E+00      -4.6871E+00      -3.9149E+00      -3.7333E+00      -4.6991E+00      -4.8569E+00      -3.0932E+00      -8.9224E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -7.8279E+00      -8.2697E+00      -8.0446E+00      -7.4962E+00      -1.0474E+01      -5.0919E+00      -1.5904E+01      -7.7694E+00      -8.2224E+00      -8.8624E+00      -9.2248E+00      -7.1142E+00      -1.2161E+01      -6.9005E+00      -1.0351E+01      -1.1995E+01      -8.0545E+00      -9.4412E+00      -1.0014E+01      -7.8591E+00      -1.0541E+01      -8.0488E+00      -1.2103E+01      -8.0688E+00
       1.9500E-01       5.9600E+00      -5.9415E+00      -4.6848E+00      -3.9144E+00      -3.7328E+00      -4.6991E+00      -4.8363E+00      -3.0930E+00      -9.0728E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -7.8921E+00      -8.2477E+00      -8.1519E+00      -7.4958E+00      -1.0474E+01      -5.0465E+00      -1.5797E+01      -7.7906E+00      -8.2655E+00      -8.7987E+00      -9.2248E+00      -7.1137E+00      -1.2139E+01      -6.9003E+00      -1.0287E+01      -1.1951E+01      -8.0114E+00      -9.3527E+00      -9.9248E+00      -7.8133E+00      -1.0452E+01      -8.0030E+00      -1.2015E+01      -8.0232E+00
       2.0500E-01       5.9978E+00      -5.9794E+00      -4.6830E+00      -3.9140E+00      -3.7324E+00      -4.6991E+00      -4.8176E+00      -3.0928E+00      -9.2053E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -7.9490E+00      -8.2289E+00      -8.2466E+00      -7.4954E+00      -1.0474E+01      -5.0067E+00      -1.5703E+01      -7.8096E+00      -8.3034E+00      -8.7421E+00      -9.2249E+00      -7.1133E+00      -1.2120E+01      -6.9001E+00      -1.0231E+01      -1.1913E+01      -7.9735E+00      -9.2751E+00      -9.8468E+00      -7.7732E+00      -1.0374E+01      -7.9628E+00      -1.1937E+01      -7.9833E+00
       2.1500E-01       6.0303E+00      -6.0118E+00      -4.6815E+00      -3.9136E+00      -3.7320E+00      -4.6991E+00      -4.8011E+00      -3.0927E+00      -9.3194E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -7.9982E+00      -8.2131E+00      -8.3283E+00      -7.4950E+00      -1.0473E+01      -4.9727E+00      -1.5621E+01      -7.8263E+00      -8.3359E+00      -8.6932E+00      -9.2249E+00      -7.1129E+00      -1.2104E+01      -6.9000E+00      -1.0182E+01      -1.1881E+01      -7.9410E+00      -9.2086E+00      -9.7799E+00      -7.7388E+00      -1.0307E+01      -7.9285E+00      -1.1870E+01      -7.9492E+00
       2.2500E-01       6.0570E+00      -6.0385E+00      -4.6803E+00      -3.9132E+00      -3.7317E+00      -4.6991E+00      -4.7873E+00      -3.0925E+00      -9.4134E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -8.0388E+00      -8.2003E+00      -8.3956E+00      -7.4947E+00      -1.0473E+01      -4.9449E+00      -1.5554E+01      -7.8402E+00      -8.3626E+00      -8.6527E+00      -9.2249E+00      -7.1126E+00      -1.2091E+01      -6.8999E+00      -1.0141E+01      -1.1854E+01      -7.9143E+00      -9.1541E+00      -9.7252E+00      -7.7107E+00      -1.0252E+01      -7.9003E+00      -1.1816E+01      -7.9212E+00
       2.3500E-01       6.0769E+00      -6.0584E+00      -4.6796E+00      -3.9129E+00      -3.7315E+00      -4.6991E+00      -4.7769E+00      -3.0924E+00      -9.4838E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -8.0694E+00      -8.1911E+00      -8.4461E+00      -7.4945E+00      -1.0473E+01      -4.9243E+00      -1.5504E+01      -7.8510E+00      -8.3825E+00      -8.6223E+00      -9.2249E+00      -7.1123E+00      -1.2082E+01      -6.8998E+00      -1.0110E+01      -1.1834E+01      -7.8944E+00      -9.1135E+00      -9.6844E+00      -7.6898E+00      -1.0211E+01      -7.8793E+00      -1.1775E+01      -7.9005E+00
       2.4500E-01       6.0884E+00      -6.0699E+00      -4.6792E+00      -3.9126E+00      -3.7314E+00      -4.6991E+00      -4.7708E+00      -3.0924E+00      -9.5302E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -8.0930E+00      -8.1918E+00      -8.4811E+00      -7.4944E+00      -1.0473E+01      -4.9125E+00      -1.5475E+01      -7.8631E+00      -8.3940E+00      -8.6048E+00      -9.2250E+00      -7.1120E+00      -1.2083E+01      -6.8997E+00      -1.0093E+01      -1.1822E+01      -7.8829E+00      -9.0902E+00      -9.6610E+00      -7.6779E+00      -1.0188E+01      -7.8673E+00      -1.1752E+01      -7.8886E+00
       2.5500E-01       6.0882E+00      -6.0697E+00      -4.6792E+00      -3.9124E+00      -3.7315E+00      -4.6991E+00      -4.7712E+00      -3.0924E+00      -9.8788E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -8.4419E+00      -8.5410E+00      -8.8299E+00      -7.4946E+00      -1.0473E+01      -4.9126E+00      -1.5476E+01      -8.2122E+00      -8.3938E+00      -8.6054E+00      -9.2250E+00      -7.1119E+00      -1.2432E+01      -6.8997E+00      -1.0093E+01      -1.1823E+01      -7.8831E+00      -9.0905E+00      -9.6615E+00      -7.6782E+00      -1.0188E+01      -7.8673E+00      -1.1752E+01      -7.8888E+00
       2.6500E-01       6.0882E+00      -6.0697E+00      -4.6792E+00      -3.9123E+00      -3.7316E+00      -4.6991E+00      -4.7713E+00      -3.0924E+00      -9.9236E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -8.4866E+00      -8.5858E+00      -8.8746E+00      -7.4947E+00      -1.0473E+01      -4.9126E+00      -1.5476E+01      -8.2569E+00      -8.3938E+00      -8.6054E+00      -9.2250E+00      -7.1117E+00      -1.2477E+01      -6.8997E+00      -1.0093E+01      -1.1823E+01      -7.8831E+00      -9.0905E+00      -9.6616E+00      -7.6783E+00      -1.0188E+01      -7.8671E+00      -1.1752E+01      -7.8888E+00
       2.7500E-01       6.0882E+00      -6.0697E+00      -4.6792E+00      -3.9121E+00      -3.7317E+00      -4.6991E+00      -4.7713E+00      -3.0924E+00      -9.9275E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -8.4906E+00      -8.5897E+00      -8.8786E+00      -7.4948E+00      -1.0473E+01      -4.9126E+00      -1.5476E+01      -8.2608E+00      -8.3938E+00      -8.6054E+00      -9.2250E+00      -7.1115E+00      -1.2481E+01      -6.8997E+00      -1.0093E+01      -1.1823E+01      -7.8831E+00      -9.0905E+00      -9.6617E+00      -7.6784E+00      -1.0188E+01      -7.8669E+00      -1.1752E+01      -7.8888E+00
       2.8500E-01       6.0882E+00      -6.0697E+00      -4.6792E+00      -3.9120E+00      -3.7318E+00      -4.6992E+00      -4.7713E+00      -3.0924E+00      -9.9279E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -8.4909E+00      -8.5900E+00      -8.8789E+00      -7.4949E+00      -1.0473E+01      -4.9126E+00      -1.5476E+01      -8.2612E+00      -8.3938E+00      -8.6054E+00      -9.2250E+00      -7.1114E+00      -1.2481E+01      -6.8997E+00      -1.0093E+01      -1.1823E+01      -7.8831E+00      -9.0905E+00      -9.6617E+00      -7.6785E+00      -1.0187E+01      -7.8668E+00      -1.1752E+01      -7.8887E+00
       2.9500E-01       6.0882E+00      -6.0697E+00      -4.6792E+00      -3.9118E+00      -3.7319E+00      -4.6992E+00      -4.7713E+00      -3.0924E+00      -9.9280E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -8.4910E+00      -8.5901E+00      -8.8790E+00      -7.4949E+00      -1.0473E+01      -4.9126E+00      -1.5476E+01      -8.2612E+00      -8.3938E+00      -8.6054E+00      -9.2250E+00      -7.1113E+00      -1.2481E+01      -6.8997E+00      -1.0093E+01      -1.1823E+01      -7.8831E+00      -9.0905E+00      -9.6618E+00      -7.6786E+00      -1.0187E+01      -7.8666E+00      -1.1752E+01      -7.8887E+00
       3.0500E-01       6.0882E+00      -6.0698E+00      -4.6792E+00      -3.9117E+00      -3.7320E+00      -4.6992E+00      -4.7713E+00      -3.0924E+00      -9.9280E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -8.4910E+00      -8.5901E+00      -8.8790E+00      -7.4950E+00      -1.0473E+01      -4.9126E+00      -1.5476E+01      -8.2612E+00      -8.3938E+00      -8.6054E+00      -9.2250E+00      -7.1111E+00      -1.2481E+01      -6.8997E+00      -1.0093E+01      -1.1823E+01      -7.8831E+00      -9.0905E+00      -9.6619E+00      -7.6786E+00      -1.0187E+01      -7.8665E+00      -1.1752E+01      -7.8887E+00
       3.1500E-01       6.0883E+00      -6.0698E+00      -4.6792E+00      -3.9116E+00      -3.7321E+00      -4.6992E+00      -4.7713E+00      -3.0924E+00      -9.9280E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -8.4910E+00      -8.5901E+00      -8.8790E+00      -7.4951E+00      -1.0473E+01      -4.9126E+00      -1.5476E+01      -8.2612E+00      -8.3939E+00      -8.6054E+00      -9.2250E+00      -7.1110E+00      -1.2481E+01      -6.8997E+00      -1.0093E+01      -1.1823E+01      -7.8830E+00      -9.0905E+00      -9.6619E+00      -7.6787E+00      -1.0187E+01      -7.8664E+00      -1.1752E+01      -7.8887E+00
       3.2500E-01       6.0883E+00      -6.0698E+00      -4.6792E+00      -3.9115E+00      -3.7322E+00      -4.6992E+00      -4.7713E+00      -3.0924E+00      -9.9281E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -8.4910E+00      -8.5901E+00      -8.8790E+00      -7.4952E+00      -1.0473E+01      -4.9126E+00      -1.5476E+01      -8.2612E+00      -8.3939E+00      -8.6053E+00      -9.2250E+00      -7.1109E+00      -1.2481E+01      -6.8997E+00      -1.0093E+01      -1.1823E+01      -7.8830E+00      -9.0904E+00      -9.6620E+00      -7.6788E+00      -1.0187E+01      -7.8662E+00      -1.1752E+01      -7.8887E+00
       3.3500E-01       6.0883E+00      -6.0698E+00      -4.6792E+00      -3.9114E+00      -3.7322E+00      -4.6992E+00      -4.7712E+00      -3.0924E+00      -9.9281E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -8.4910E+00      -8.5900E+00      -8.8791E+00      -7.4952E+00      -1.0474E+01      -4.9125E+00      -1.5476E+01      -8.2612E+00      -8.3939E+00      -8.6053E+00      -9.2250E+00      -7.1108E+00      -1.2481E+01      -6.8997E+00      -1.0093E+01      -1.1823E+01      -7.8830E+00      -9.0904E+00      -9.6620E+00      -7.6788E+00      -1.0187E+01      -7.8661E+00      -1.1752E+01      -7.8887E+00
       3.4500E-01       6.0883E+00      -6.0698E+00      -4.6792E+00      -3.9113E+00      -3.7323E+00      -4.6992E+00      -4.7712E+00      -3.0924E+00      -9.9282E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -8.4911E+00      -8.5900E+00      -8.8791E+00      -7.4953E+00      -1.0474E+01      -4.9125E+00      -1.5476E+01      -8.2612E+00      -8.3939E+00      -8.6053E+00      -9.2250E+00      -7.1107E+00      -1.2481E+01      -6.8997E+00      -1.0093E+01      -1.1823E+01      -7.8830E+00      -9.0904E+00      -9.6621E+00      -7.6789E+00      -1.0187E+01      -7.8660E+00      -1.1752E+01      -7.8887E+00
       3.5500E-01       6.0883E+00      -6.0698E+00      -4.6792E+00      -3.9112E+00      -3.7323E+00      -4.6992E+00      -4.7712E+00      -3.0924E+00      -9.9282E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -8.4911E+00      -8.5900E+00      -8.8791E+00      -7.4954E+00      -1.0474E+01      -4.9125E+00      -1.5476E+01      -8.2612E+00      -8.3939E+00      -8.6053E+00      -9.2251E+00      -7.1106E+00      -1.2481E+01      -6.8997E+00      -1.0093E+01      -1.1823E+01      -7.8830E+00      -9.0904E+00      -9.6621E+00      -7.6789E+00      -1.0187E+01      -7.8659E+00      -1.1752E+01      -7.8887E+00
       3.6500E-01       6.0883E+00      -6.0698E+00      -4.6792E+00      -3.9111E+00      -3.7324E+00      -4.6992E+00      -4.7712E+00      -3.0924E+00      -9.9282E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -8.4911E+00      -8.5900E+00      -8.8791E+00      -7.4954E+00      -1.0474E+01      -4.9125E+00      -1.5476E+01      -8.2612E+00      -8.3939E+00      -8.6053E+00      -9.2251E+00      -7.1106E+00      -1.2481E+01      -6.8997E+00      -1.0093E+01      -1.1823E+01      -7.8830E+00      -9.0904E+00      -9.6621E+00      -7.6790E+00      -1.0186E+01      -7.8659E+00      -1.1752E+01      -7.8887E+00
       3.7500E-01       6.0883E+00      -6.0698E+00      -4.6792E+00      -3.9111E+00      -3.7324E+00      -4.6993E+00      -4.7712E+00      -3.0924E+00      -9.9283E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -8.4911E+00      -8.5900E+00      -8.8792E+00      -7.4954E+00      -1.0474E+01      -4.9125E+00      -1.5476E+01      -8.2612E+00      -8.3939E+00      -8.6053E+00      -9.2251E+00      -7.1105E+00      -1.2481E+01      -6.8997E+00      -1.0093E+01      -1.1823E+01      -7.8830E+00      -9.0903E+00      -9.6621E+00      -7.6790E+00      -1.0186E+01      -7.8658E+00      -1.1752E+01      -7.8887E+00
       3.8500E-01       6.0883E+00      -6.0698E+00      -4.6792E+00      -3.9110E+00      -3.7324E+00      -4.6993E+00      -4.7712E+00      -3.0924E+00      -9.9283E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -8.4911E+00      -8.5900E+00      -8.8792E+00      -7.4955E+00      -1.0474E+01      -4.9125E+00      -1.5476E+01      -8.2613E+00      -8.3939E+00      -8.6053E+00      -9.2251E+00      -7.1105E+00      -1.2481E+01      -6.8997E+00      -1.0093E+01      -1.1823E+01      -7.8830E+00      -9.0903E+00      -9.6622E+00      -7.6790E+00      -1.0186E+01      -7.8657E+00      -1.1752E+01      -7.8886E+00
       3.9500E-01       6.0883E+00      -6.0698E+00      -4.6792E+00      -3.9110E+00      -3.7325E+00      -4.6993E+00      -4.7712E+00      -3.0924E+00      -9.9283E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -8.4911E+00      -8.5900E+00      -8.8792E+00      -7.4955E+00      -1.0474E+01      -4.9125E+00      -1.5475E+01      -8.2613E+00      -8.3939E+00      -8.6052E+00      -9.2251E+00      -7.1104E+00      -1.2481E+01      -6.8997E+00      -1.0093E+01      -1.1823E+01      -7.8830E+00      -9.0903E+00      -9.6622E+00      -7.6790E+00      -1.0186E+01      -7.8657E+00      -1.1752E+01      -7.8886E+00
