# Time          1.0000E+01
    Distance         pH
  9.6500E-01    6.0976E+00
  9.7500E-01    6.0976E+00
  9.8500E-01    6.0976E+00
  9.9500E-01    6.0976E+00
  1.0050E+00    6.0976E+00
  1.0150E+00    6.0976E+00
  1.0250E+00    6.0976E+00
  1.0350E+00    6.0976E+00
  1.0450E+00    6.0976E+00
  1.0550E+00    6.0976E+00
  1.0650E+00    6.0976E+00
  1.0750E+00    6.0977E+00
  1.0850E+00    6.0977E+00
  1.0950E+00    6.0977E+00
  1.1050E+00    6.0977E+00
  1.1150E+00    6.0977E+00
  1.1250E+00    6.0977E+00
  1.1350E+00    6.0977E+00
  1.1450E+00    6.0977E+00
  1.1550E+00    6.0977E+00
  1.1650E+00    6.0977E+00
  1.1750E+00    6.0977E+00
  1.1850E+00    6.0977E+00
  1.1950E+00    6.0977E+00
  1.2050E+00    6.0977E+00
  1.2150E+00    6.0977E+00
  1.2250E+00    6.0977E+00
  1.2350E+00    6.0977E+00
  1.2450E+00    6.0977E+00
  1.2550E+00    6.0977E+00
  1.2650E+00    6.0977E+00
  1.2750E+00    6.0977E+00
  1.2850E+00    6.0977E+00
  1.2950E+00    6.0977E+00
  1.3050E+00    6.0977E+00
  1.3150E+00    6.0977E+00
  1.3250E+00    6.0977E+00
  1.3350E+00    6.0977E+00
  1.3450E+00    6.0978E+00
  1.3550E+00    6.0978E+00
  1.3650E+00    6.0978E+00
  1.3750E+00    6.0978E+00
  1.3850E+00    6.0978E+00
  1.3950E+00    6.0978E+00
  1.4050E+00    6.0978E+00
  1.4150E+00    6.0978E+00
  1.4250E+00    6.0978E+00
  1.4350E+00    6.0978E+00
  1.4450E+00    6.0978E+00
  1.4550E+00    6.0978E+00
  1.4650E+00    6.0978E+00
  1.4750E+00    6.0978E+00
  1.4850E+00    6.0978E+00
  1.4950E+00    6.0978E+00
  1.5050E+00    6.0978E+00
  1.5150E+00    6.0978E+00
  1.5250E+00    6.0978E+00
  1.5350E+00    6.0978E+00
  1.5450E+00    6.0978E+00
  1.5550E+00    6.0978E+00
  1.5650E+00    6.0978E+00
  1.5750E+00    6.0979E+00
  1.5850E+00    6.0979E+00
  1.5950E+00    6.0979E+00
  1.6050E+00    6.0979E+00
  1.6150E+00    6.0979E+00
  1.6250E+00    6.0979E+00
  1.6350E+00    6.0979E+00
  1.6450E+00    6.0979E+00
  1.6550E+00    6.0979E+00
  1.6650E+00    6.0979E+00
  1.6750E+00    6.0979E+00
  1.6850E+00    6.0979E+00
  1.6950E+00    6.0979E+00
  1.7050E+00    6.0979E+00
  1.7150E+00    6.0979E+00
  1.7250E+00    6.0979E+00
  1.7350E+00    6.0979E+00
  1.7450E+00    6.0979E+00
  1.7550E+00    6.0979E+00
  1.7650E+00    6.0979E+00
  1.7750E+00    6.0979E+00
  1.7850E+00    6.0979E+00
  1.7950E+00    6.0979E+00
  1.8050E+00    6.0979E+00
  1.8150E+00    6.0979E+00
  1.8250E+00    6.0979E+00
  1.8350E+00    6.0979E+00
  1.8450E+00    6.0979E+00
  1.8550E+00    6.0979E+00
  1.8650E+00    6.0979E+00
  1.8750E+00    6.0979E+00
  1.8850E+00    6.0979E+00
  1.8950E+00    6.0979E+00
  1.9050E+00    6.0979E+00
  1.9150E+00    6.0979E+00
  1.9250E+00    6.0979E+00
  1.9350E+00    6.0979E+00
  1.9450E+00    6.0979E+00
  1.9550E+00    6.0979E+00
  1.9650E+00    6.0978E+00
  1.9750E+00    6.0978E+00
  1.9850E+00    6.0978E+00
  1.9950E+00    6.0978E+00
  2.0050E+00    6.0978E+00
  2.0150E+00    6.0978E+00
  2.0250E+00    6.0978E+00
  2.0350E+00    6.0978E+00
  2.0450E+00    6.0977E+00
  2.0550E+00    6.0977E+00
  2.0650E+00    6.0977E+00
  2.0750E+00    6.0977E+00
  2.0850E+00    6.0977E+00
  2.0950E+00    6.0976E+00
  2.1050E+00    6.0976E+00
  2.1150E+00    6.0976E+00
  2.1250E+00    6.0976E+00
  2.1350E+00    6.0975E+00
  2.1450E+00    6.0975E+00
  2.1550E+00    6.0975E+00
  2.1650E+00    6.0974E+00
  2.1750E+00    6.0974E+00
  2.1850E+00    6.0974E+00
  2.1950E+00    6.0973E+00
  2.2050E+00    6.0973E+00
  2.2150E+00    6.0972E+00
  2.2250E+00    6.0972E+00
  2.2350E+00    6.0971E+00
  2.2450E+00    6.0971E+00
  2.2550E+00    6.0970E+00
  2.2650E+00    6.0970E+00
  2.2750E+00    6.0969E+00
  2.2850E+00    6.0969E+00
  2.2950E+00    6.0968E+00
  2.3050E+00    6.0967E+00
  2.3150E+00    6.0967E+00
  2.3250E+00    6.0966E+00
  2.3350E+00    6.0965E+00
  2.3450E+00    6.0964E+00
  2.3550E+00    6.0964E+00
  2.3650E+00    6.0963E+00
  2.3750E+00    6.0962E+00
  2.3850E+00    6.0961E+00
  2.3950E+00    6.0960E+00
  2.4050E+00    6.0959E+00
  2.4150E+00    6.0958E+00
  2.4250E+00    6.0957E+00
  2.4350E+00    6.0956E+00
  2.4450E+00    6.0954E+00
  2.4550E+00    6.0953E+00
  2.4650E+00    6.0952E+00
  2.4750E+00    6.0951E+00
  2.4850E+00    6.0949E+00
  2.4950E+00    6.0948E+00
  2.5050E+00    6.0946E+00
  2.5150E+00    6.0945E+00
  2.5250E+00    6.0943E+00
  2.5350E+00    6.0942E+00
  2.5450E+00    6.0940E+00
  2.5550E+00    6.0938E+00
  2.5650E+00    6.0937E+00
  2.5750E+00    6.0935E+00
  2.5850E+00    6.0933E+00
  2.5950E+00    6.0931E+00
  2.6050E+00    6.0929E+00
  2.6150E+00    6.0927E+00
  2.6250E+00    6.0925E+00
  2.6350E+00    6.0922E+00
  2.6450E+00    6.0920E+00
  2.6550E+00    6.0918E+00
  2.6650E+00    6.0915E+00
  2.6750E+00    6.0913E+00
  2.6850E+00    6.0910E+00
  2.6950E+00    6.0908E+00
  2.7050E+00    6.0905E+00
  2.7150E+00    6.0902E+00
  2.7250E+00    6.0899E+00
  2.7350E+00    6.0896E+00
  2.7450E+00    6.0893E+00
  2.7550E+00    6.0890E+00
  2.7650E+00    6.0887E+00
  2.7750E+00    6.0883E+00
  2.7850E+00    6.0880E+00
  2.7950E+00    6.0876E+00
  2.8050E+00    6.0873E+00
  2.8150E+00    6.0869E+00
  2.8250E+00    6.0865E+00
  2.8350E+00    6.0861E+00
  2.8450E+00    6.0857E+00
  2.8550E+00    6.0853E+00
  2.8650E+00    6.0849E+00
  2.8750E+00    6.0845E+00
  2.8850E+00    6.0841E+00
  2.8950E+00    6.0836E+00
  2.9050E+00    6.0832E+00
  2.9150E+00    6.0827E+00
  2.9250E+00    6.0823E+00
  2.9350E+00    6.0818E+00
  2.9450E+00    6.0814E+00
  2.9550E+00    6.0810E+00
  2.9650E+00    6.0806E+00
  2.9750E+00    6.0802E+00
  2.9850E+00    6.0800E+00
  2.9950E+00    6.0798E+00
