# Time          3.0000E+01
# Units: Mol/m**3 Porous Medium/s
    Distance           An50Ab50AS       Kaolinite        CO2_pump     
       5.0000E-03      -4.8586E-10      -6.6400E-11      -1.7485E-07
       1.5000E-02      -4.8586E-10      -4.5732E-11      -1.7485E-07
       2.5000E-02      -4.8586E-10       6.2671E-11      -1.7485E-07
       3.5000E-02      -4.8586E-10       2.4149E-10      -1.7485E-07
       4.5000E-02      -4.8586E-10       3.7653E-10      -1.7485E-07
       5.5000E-02      -4.8586E-10       4.4036E-10      -1.7485E-07
       6.5000E-02      -4.8586E-10       4.6109E-10      -1.7485E-07
       7.5000E-02      -4.8586E-10       4.6215E-10      -1.7485E-07
       8.5000E-02      -4.8586E-10       4.5471E-10      -1.7485E-07
       9.5000E-02      -4.8586E-10       4.4323E-10      -1.7485E-07
       1.0500E-01      -4.8586E-10       4.2957E-10      -1.7485E-07
       1.1500E-01      -4.8586E-10       4.1510E-10      -1.7485E-07
       1.2500E-01      -4.8586E-10       4.0138E-10      -1.7485E-07
       1.3500E-01      -4.8586E-10       3.8988E-10      -1.7485E-07
       1.4500E-01      -4.8586E-10       3.8131E-10      -1.7485E-07
       1.5500E-01      -4.8586E-10       3.7548E-10      -1.7485E-07
       1.6500E-01      -4.8586E-10       3.7172E-10      -1.7485E-07
       1.7500E-01      -4.8586E-10       3.6935E-10      -1.7485E-07
       1.8500E-01      -4.8586E-10       3.6784E-10      -1.7485E-07
       1.9500E-01      -4.8586E-10       3.6686E-10      -1.7485E-07
       2.0500E-01      -4.8586E-10       3.6621E-10      -1.7485E-07
       2.1500E-01      -4.8586E-10       3.6577E-10      -1.7485E-07
       2.2500E-01      -4.8586E-10       3.6546E-10      -1.7485E-07
       2.3500E-01      -4.8586E-10       3.6495E-10      -1.7485E-07
       2.4500E-01      -4.8586E-10       3.5306E-10      -1.7485E-07
       2.5500E-01       0.0000E+00       1.7102E-11       0.0000E+00
       2.6500E-01       0.0000E+00       1.3533E-12       0.0000E+00
       2.7500E-01       0.0000E+00       1.1287E-13       0.0000E+00
