# Time          1.0000E+01
# Units: Log10 mol/kgw
    Distance      pH               H+               CO2(aq)          Mg++             Ca++             K+               SiO2(aq)         Na+              Al+++            Cl-              NO3-             Tracer           Al(OH)2+         AlO2-            AlOH++           CaCl+            CaCl2(aq)        HCO3-            H2SiO4--         HAlO2(aq)        HCl(aq)          HSiO3-           KCl(aq)          MgCl+            NaAlO2(aq)       NaCl(aq)         NaHSiO3(aq)      NaOH(aq)         OH-              CO3--            CaCO3(aq)        CaHCO3+          MgCO3(aq)        MgHCO3+          NaCO3-           NaHCO3(aq)   
       1.0500E-01       5.4326E+00      -5.4142E+00      -4.7201E+00      -3.9172E+00      -3.7379E+00      -4.7066E+00      -5.0800E+00      -3.0954E+00      -7.2166E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -7.0903E+00      -8.5006E+00      -6.8229E+00      -7.5007E+00      -1.0479E+01      -5.6092E+00      -1.7096E+01      -7.5161E+00      -7.7382E+00      -9.5698E+00      -9.2323E+00      -7.1164E+00      -1.2394E+01      -6.9026E+00      -1.1061E+01      -1.2481E+01      -8.5387E+00      -1.0443E+01      -1.1020E+01      -8.3809E+00      -1.1545E+01      -8.5683E+00      -1.3107E+01      -8.5882E+00
       1.1500E-01       5.4969E+00      -5.4785E+00      -4.7145E+00      -3.9165E+00      -3.7372E+00      -4.7083E+00      -5.0460E+00      -3.0953E+00      -7.4499E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -7.1951E+00      -8.4768E+00      -6.9919E+00      -7.5000E+00      -1.0478E+01      -5.5392E+00      -1.6933E+01      -7.5565E+00      -7.8024E+00      -9.4715E+00      -9.2340E+00      -7.1157E+00      -1.2371E+01      -6.9025E+00      -1.0962E+01      -1.2417E+01      -8.4745E+00      -1.0309E+01      -1.0885E+01      -8.3102E+00      -1.1410E+01      -8.4977E+00      -1.2973E+01      -8.5181E+00
       1.2500E-01       5.5654E+00      -5.5470E+00      -4.7092E+00      -3.9158E+00      -3.7365E+00      -4.7102E+00      -5.0134E+00      -3.0952E+00      -7.6943E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -7.3025E+00      -8.4473E+00      -7.1679E+00      -7.4993E+00      -1.0477E+01      -5.4655E+00      -1.6764E+01      -7.5955E+00      -7.8709E+00      -9.3704E+00      -9.2359E+00      -7.1150E+00      -1.2341E+01      -6.9024E+00      -1.0861E+01      -1.2348E+01      -8.4060E+00      -1.0166E+01      -1.0742E+01      -8.2358E+00      -1.1267E+01      -8.4233E+00      -1.2830E+01      -8.4443E+00
       1.3500E-01       5.6350E+00      -5.6166E+00      -4.7045E+00      -3.9150E+00      -3.7357E+00      -4.7124E+00      -4.9822E+00      -3.0951E+00      -7.9396E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -7.4086E+00      -8.4141E+00      -7.3436E+00      -7.4985E+00      -1.0477E+01      -5.3911E+00      -1.6593E+01      -7.6320E+00      -7.9406E+00      -9.2696E+00      -9.2381E+00      -7.1143E+00      -1.2308E+01      -6.9023E+00      -1.0760E+01      -1.2278E+01      -8.3363E+00      -1.0022E+01      -1.0597E+01      -8.1607E+00      -1.1122E+01      -8.3482E+00      -1.2686E+01      -8.3699E+00
       1.4500E-01       5.7028E+00      -5.6844E+00      -4.7002E+00      -3.9143E+00      -3.7349E+00      -4.7148E+00      -4.9527E+00      -3.0950E+00      -8.1765E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -7.5099E+00      -8.3798E+00      -7.5127E+00      -7.4978E+00      -1.0476E+01      -5.3190E+00      -1.6428E+01      -7.6655E+00      -8.0084E+00      -9.1723E+00      -9.2405E+00      -7.1135E+00      -1.2273E+01      -6.9022E+00      -1.0663E+01      -1.2211E+01      -8.2685E+00      -9.8824E+00      -1.0456E+01      -8.0878E+00      -1.0981E+01      -8.2753E+00      -1.2546E+01      -8.2977E+00
       1.5500E-01       5.7668E+00      -5.7483E+00      -4.6963E+00      -3.9135E+00      -3.7341E+00      -4.7174E+00      -4.9250E+00      -3.0950E+00      -8.3987E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -7.6043E+00      -8.3463E+00      -7.6709E+00      -7.4970E+00      -1.0475E+01      -5.2512E+00      -1.6273E+01      -7.6960E+00      -8.0723E+00      -9.0806E+00      -9.2432E+00      -7.1127E+00      -1.2240E+01      -6.9022E+00      -1.0571E+01      -1.2147E+01      -8.2046E+00      -9.7507E+00      -1.0324E+01      -8.0192E+00      -1.0849E+01      -8.2067E+00      -1.2415E+01      -8.2298E+00
       1.6500E-01       5.8257E+00      -5.8072E+00      -4.6928E+00      -3.9126E+00      -3.7333E+00      -4.7204E+00      -4.8990E+00      -3.0949E+00      -8.6030E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -7.6909E+00      -8.3152E+00      -7.8164E+00      -7.4962E+00      -1.0474E+01      -5.1888E+00      -1.6129E+01      -7.7237E+00      -8.1312E+00      -8.9957E+00      -9.2461E+00      -7.1119E+00      -1.2209E+01      -6.9022E+00      -1.0486E+01      -1.2088E+01      -8.1457E+00      -9.6294E+00      -1.0202E+01      -7.9561E+00      -1.0727E+01      -8.1435E+00      -1.2293E+01      -8.1674E+00
       1.7500E-01       5.8791E+00      -5.8606E+00      -4.6898E+00      -3.9118E+00      -3.7325E+00      -4.7235E+00      -4.8747E+00      -3.0949E+00      -8.7887E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -7.7698E+00      -8.2871E+00      -7.9487E+00      -7.4954E+00      -1.0474E+01      -5.1323E+00      -1.5998E+01      -7.7491E+00      -8.1847E+00      -8.9180E+00      -9.2493E+00      -7.1111E+00      -1.2181E+01      -6.9022E+00      -1.0409E+01      -1.2034E+01      -8.0922E+00      -9.5194E+00      -1.0091E+01      -7.8987E+00      -1.0616E+01      -8.0861E+00      -1.2183E+01      -8.1109E+00
       1.8500E-01       5.9272E+00      -5.9087E+00      -4.6871E+00      -3.9109E+00      -3.7316E+00      -4.7269E+00      -4.8522E+00      -3.0950E+00      -8.9560E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -7.8410E+00      -8.2622E+00      -8.0680E+00      -7.4946E+00      -1.0473E+01      -5.0815E+00      -1.5879E+01      -7.7723E+00      -8.2328E+00      -8.8474E+00      -9.2527E+00      -7.1103E+00      -1.2156E+01      -6.9023E+00      -1.0338E+01      -1.1986E+01      -8.0441E+00      -9.4205E+00      -9.9914E+00      -7.8471E+00      -1.0516E+01      -8.0346E+00      -1.2085E+01      -8.0602E+00
       1.9500E-01       5.9700E+00      -5.9515E+00      -4.6848E+00      -3.9100E+00      -3.7307E+00      -4.7304E+00      -4.8316E+00      -3.0950E+00      -9.1054E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -7.9049E+00      -8.2405E+00      -8.1746E+00      -7.4937E+00      -1.0472E+01      -5.0365E+00      -1.5773E+01      -7.7934E+00      -8.2756E+00      -8.7840E+00      -9.2562E+00      -7.1094E+00      -1.2134E+01      -6.9023E+00      -1.0275E+01      -1.1943E+01      -8.0013E+00      -9.3327E+00      -9.9027E+00      -7.8012E+00      -1.0428E+01      -7.9887E+00      -1.1997E+01      -8.0152E+00
       2.0500E-01       6.0075E+00      -5.9891E+00      -4.6830E+00      -3.9092E+00      -3.7299E+00      -4.7341E+00      -4.8129E+00      -3.0951E+00      -9.2371E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -7.9615E+00      -8.2219E+00      -8.2688E+00      -7.4929E+00      -1.0471E+01      -4.9970E+00      -1.5679E+01      -7.8124E+00      -8.3131E+00      -8.7277E+00      -9.2599E+00      -7.1086E+00      -1.2116E+01      -6.9024E+00      -1.0218E+01      -1.1906E+01      -7.9638E+00      -9.2556E+00      -9.8249E+00      -7.7610E+00      -1.0350E+01      -7.9484E+00      -1.1920E+01      -7.9759E+00
       2.1500E-01       6.0398E+00      -6.0213E+00      -4.6815E+00      -3.9083E+00      -3.7290E+00      -4.7378E+00      -4.7964E+00      -3.0952E+00      -9.3504E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -8.0104E+00      -8.2063E+00      -8.3499E+00      -7.4921E+00      -1.0470E+01      -4.9633E+00      -1.5598E+01      -7.8290E+00      -8.3454E+00      -8.6790E+00      -9.2636E+00      -7.1078E+00      -1.2100E+01      -6.9025E+00      -1.0170E+01      -1.1874E+01      -7.9315E+00      -9.1896E+00      -9.7581E+00      -7.7264E+00      -1.0283E+01      -7.9138E+00      -1.1854E+01      -7.9422E+00
       2.2500E-01       6.0663E+00      -6.0477E+00      -4.6803E+00      -3.9075E+00      -3.7283E+00      -4.7414E+00      -4.7826E+00      -3.0953E+00      -9.4437E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -8.0508E+00      -8.1938E+00      -8.4167E+00      -7.4913E+00      -1.0470E+01      -4.9357E+00      -1.5531E+01      -7.8430E+00      -8.3719E+00      -8.6387E+00      -9.2672E+00      -7.1070E+00      -1.2088E+01      -6.9026E+00      -1.0130E+01      -1.1848E+01      -7.9050E+00      -9.1355E+00      -9.7033E+00      -7.6981E+00      -1.0228E+01      -7.8854E+00      -1.1800E+01      -7.9148E+00
       2.3500E-01       6.0860E+00      -6.0675E+00      -4.6796E+00      -3.9068E+00      -3.7276E+00      -4.7447E+00      -4.7722E+00      -3.0954E+00      -9.5137E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -8.0812E+00      -8.1848E+00      -8.4669E+00      -7.4907E+00      -1.0469E+01      -4.9152E+00      -1.5481E+01      -7.8537E+00      -8.3916E+00      -8.6085E+00      -9.2706E+00      -7.1063E+00      -1.2079E+01      -6.9028E+00      -1.0100E+01      -1.1828E+01      -7.8853E+00      -9.0952E+00      -9.6624E+00      -7.6769E+00      -1.0187E+01      -7.8642E+00      -1.1760E+01      -7.8944E+00
       2.4500E-01       6.0974E+00      -6.0789E+00      -4.6792E+00      -3.9062E+00      -3.7270E+00      -4.7475E+00      -4.7661E+00      -3.0955E+00      -9.5597E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -8.1046E+00      -8.1854E+00      -8.5017E+00      -7.4902E+00      -1.0468E+01      -4.9034E+00      -1.5452E+01      -7.8657E+00      -8.4030E+00      -8.5911E+00      -9.2734E+00      -7.1057E+00      -1.2080E+01      -6.9029E+00      -1.0082E+01      -1.1817E+01      -7.8739E+00      -9.0721E+00      -9.6387E+00      -7.6646E+00      -1.0163E+01      -7.8519E+00      -1.1737E+01      -7.8828E+00
       2.5500E-01       6.0972E+00      -6.0787E+00      -4.6792E+00      -3.9056E+00      -3.7267E+00      -4.7495E+00      -4.7665E+00      -3.0956E+00      -9.9107E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -8.4559E+00      -8.5370E+00      -8.8528E+00      -7.4898E+00      -1.0468E+01      -4.9036E+00      -1.5453E+01      -8.2171E+00      -8.4029E+00      -8.5916E+00      -9.2754E+00      -7.1051E+00      -1.2431E+01      -6.9030E+00      -1.0083E+01      -1.1817E+01      -7.8740E+00      -9.0724E+00      -9.6387E+00      -7.6644E+00      -1.0163E+01      -7.8514E+00      -1.1737E+01      -7.8830E+00
       2.6500E-01       6.0972E+00      -6.0787E+00      -4.6792E+00      -3.9051E+00      -3.7264E+00      -4.7516E+00      -4.7666E+00      -3.0958E+00      -9.9552E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -8.5004E+00      -8.5815E+00      -8.8973E+00      -7.4895E+00      -1.0468E+01      -4.9036E+00      -1.5453E+01      -8.2617E+00      -8.4029E+00      -8.5917E+00      -9.2774E+00      -7.1046E+00      -1.2476E+01      -6.9032E+00      -1.0083E+01      -1.1817E+01      -7.8740E+00      -9.0724E+00      -9.6384E+00      -7.6641E+00      -1.0163E+01      -7.8510E+00      -1.1737E+01      -7.8832E+00
       2.7500E-01       6.0972E+00      -6.0787E+00      -4.6792E+00      -3.9047E+00      -3.7261E+00      -4.7537E+00      -4.7666E+00      -3.0959E+00      -9.9591E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -8.5043E+00      -8.5854E+00      -8.9012E+00      -7.4892E+00      -1.0468E+01      -4.9036E+00      -1.5453E+01      -8.2656E+00      -8.4029E+00      -8.5917E+00      -9.2796E+00      -7.1042E+00      -1.2480E+01      -6.9033E+00      -1.0083E+01      -1.1817E+01      -7.8740E+00      -9.0724E+00      -9.6381E+00      -7.6638E+00      -1.0162E+01      -7.8505E+00      -1.1738E+01      -7.8833E+00
       2.8500E-01       6.0972E+00      -6.0787E+00      -4.6792E+00      -3.9043E+00      -3.7258E+00      -4.7559E+00      -4.7666E+00      -3.0961E+00      -9.9595E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -8.5046E+00      -8.5857E+00      -8.9015E+00      -7.4889E+00      -1.0467E+01      -4.9035E+00      -1.5453E+01      -8.2659E+00      -8.4029E+00      -8.5917E+00      -9.2818E+00      -7.1038E+00      -1.2480E+01      -6.9035E+00      -1.0084E+01      -1.1817E+01      -7.8740E+00      -9.0724E+00      -9.6378E+00      -7.6635E+00      -1.0162E+01      -7.8501E+00      -1.1738E+01      -7.8835E+00
       2.9500E-01       6.0973E+00      -6.0787E+00      -4.6792E+00      -3.9039E+00      -3.7255E+00      -4.7581E+00      -4.7666E+00      -3.0963E+00      -9.9595E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -8.5047E+00      -8.5857E+00      -8.9016E+00      -7.4886E+00      -1.0467E+01      -4.9035E+00      -1.5453E+01      -8.2659E+00      -8.4029E+00      -8.5916E+00      -9.2840E+00      -7.1034E+00      -1.2481E+01      -6.9037E+00      -1.0084E+01      -1.1818E+01      -7.8740E+00      -9.0723E+00      -9.6375E+00      -7.6632E+00      -1.0161E+01      -7.8497E+00      -1.1738E+01      -7.8837E+00
       3.0500E-01       6.0973E+00      -6.0787E+00      -4.6792E+00      -3.9035E+00      -3.7252E+00      -4.7604E+00      -4.7666E+00      -3.0965E+00      -9.9595E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -8.5047E+00      -8.5857E+00      -8.9016E+00      -7.4883E+00      -1.0467E+01      -4.9035E+00      -1.5453E+01      -8.2659E+00      -8.4029E+00      -8.5916E+00      -9.2863E+00      -7.1030E+00      -1.2481E+01      -6.9039E+00      -1.0084E+01      -1.1818E+01      -7.8740E+00      -9.0723E+00      -9.6371E+00      -7.6629E+00      -1.0161E+01      -7.8493E+00      -1.1738E+01      -7.8839E+00
       3.1500E-01       6.0973E+00      -6.0787E+00      -4.6792E+00      -3.9031E+00      -3.7248E+00      -4.7627E+00      -4.7666E+00      -3.0967E+00      -9.9595E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -8.5047E+00      -8.5857E+00      -8.9016E+00      -7.4880E+00      -1.0466E+01      -4.9035E+00      -1.5453E+01      -8.2659E+00      -8.4029E+00      -8.5916E+00      -9.2886E+00      -7.1026E+00      -1.2481E+01      -6.9041E+00      -1.0084E+01      -1.1818E+01      -7.8740E+00      -9.0723E+00      -9.6368E+00      -7.6626E+00      -1.0161E+01      -7.8489E+00      -1.1738E+01      -7.8841E+00
       3.2500E-01       6.0973E+00      -6.0788E+00      -4.6792E+00      -3.9027E+00      -3.7245E+00      -4.7651E+00      -4.7665E+00      -3.0970E+00      -9.9596E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -8.5047E+00      -8.5857E+00      -8.9016E+00      -7.4877E+00      -1.0466E+01      -4.9035E+00      -1.5453E+01      -8.2659E+00      -8.4029E+00      -8.5916E+00      -9.2910E+00      -7.1023E+00      -1.2481E+01      -6.9044E+00      -1.0084E+01      -1.1818E+01      -7.8740E+00      -9.0723E+00      -9.6364E+00      -7.6622E+00      -1.0160E+01      -7.8485E+00      -1.1739E+01      -7.8843E+00
       3.3500E-01       6.0973E+00      -6.0788E+00      -4.6792E+00      -3.9023E+00      -3.7241E+00      -4.7675E+00      -4.7665E+00      -3.0972E+00      -9.9596E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -8.5047E+00      -8.5857E+00      -8.9017E+00      -7.4873E+00      -1.0466E+01      -4.9035E+00      -1.5453E+01      -8.2659E+00      -8.4029E+00      -8.5916E+00      -9.2934E+00      -7.1019E+00      -1.2482E+01      -6.9046E+00      -1.0085E+01      -1.1818E+01      -7.8740E+00      -9.0723E+00      -9.6361E+00      -7.6618E+00      -1.0160E+01      -7.8481E+00      -1.1739E+01      -7.8846E+00
       3.4500E-01       6.0973E+00      -6.0788E+00      -4.6792E+00      -3.9019E+00      -3.7238E+00      -4.7699E+00      -4.7665E+00      -3.0975E+00      -9.9596E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -8.5047E+00      -8.5857E+00      -8.9017E+00      -7.4869E+00      -1.0465E+01      -4.9035E+00      -1.5453E+01      -8.2659E+00      -8.4029E+00      -8.5916E+00      -9.2958E+00      -7.1015E+00      -1.2482E+01      -6.9049E+00      -1.0085E+01      -1.1819E+01      -7.8740E+00      -9.0722E+00      -9.6357E+00      -7.6615E+00      -1.0159E+01      -7.8477E+00      -1.1739E+01      -7.8848E+00
       3.5500E-01       6.0973E+00      -6.0788E+00      -4.6792E+00      -3.9015E+00      -3.7234E+00      -4.7724E+00      -4.7665E+00      -3.0977E+00      -9.9596E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -8.5047E+00      -8.5857E+00      -8.9017E+00      -7.4865E+00      -1.0465E+01      -4.9035E+00      -1.5453E+01      -8.2659E+00      -8.4029E+00      -8.5915E+00      -9.2983E+00      -7.1011E+00      -1.2482E+01      -6.9051E+00      -1.0085E+01      -1.1819E+01      -7.8740E+00      -9.0722E+00      -9.6353E+00      -7.6611E+00      -1.0159E+01      -7.8473E+00      -1.1739E+01      -7.8851E+00
       3.6500E-01       6.0973E+00      -6.0788E+00      -4.6792E+00      -3.9011E+00      -3.7230E+00      -4.7748E+00      -4.7665E+00      -3.0980E+00      -9.9596E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -8.5048E+00      -8.5857E+00      -8.9017E+00      -7.4861E+00      -1.0464E+01      -4.9035E+00      -1.5453E+01      -8.2659E+00      -8.4029E+00      -8.5915E+00      -9.3008E+00      -7.1007E+00      -1.2482E+01      -6.9054E+00      -1.0085E+01      -1.1819E+01      -7.8740E+00      -9.0722E+00      -9.6349E+00      -7.6607E+00      -1.0159E+01      -7.8469E+00      -1.1739E+01      -7.8853E+00
       3.7500E-01       6.0973E+00      -6.0788E+00      -4.6792E+00      -3.9007E+00      -3.7225E+00      -4.7773E+00      -4.7665E+00      -3.0983E+00      -9.9596E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -8.5048E+00      -8.5857E+00      -8.9017E+00      -7.4857E+00      -1.0464E+01      -4.9035E+00      -1.5453E+01      -8.2660E+00      -8.4030E+00      -8.5915E+00      -9.3033E+00      -7.1002E+00      -1.2483E+01      -6.9057E+00      -1.0086E+01      -1.1819E+01      -7.8739E+00      -9.0722E+00      -9.6344E+00      -7.6602E+00      -1.0158E+01      -7.8465E+00      -1.1740E+01      -7.8856E+00
       3.8500E-01       6.0973E+00      -6.0788E+00      -4.6792E+00      -3.9002E+00      -3.7221E+00      -4.7799E+00      -4.7665E+00      -3.0986E+00      -9.9596E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -8.5048E+00      -8.5857E+00      -8.9017E+00      -7.4853E+00      -1.0464E+01      -4.9035E+00      -1.5453E+01      -8.2660E+00      -8.4030E+00      -8.5915E+00      -9.3058E+00      -7.0998E+00      -1.2483E+01      -6.9060E+00      -1.0086E+01      -1.1820E+01      -7.8739E+00      -9.0721E+00      -9.6340E+00      -7.6598E+00      -1.0158E+01      -7.8460E+00      -1.1740E+01      -7.8859E+00
       3.9500E-01       6.0973E+00      -6.0788E+00      -4.6792E+00      -3.8998E+00      -3.7217E+00      -4.7824E+00      -4.7665E+00      -3.0989E+00      -9.9597E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -8.5048E+00      -8.5857E+00      -8.9017E+00      -7.4849E+00      -1.0463E+01      -4.9034E+00      -1.5453E+01      -8.2660E+00      -8.4030E+00      -8.5915E+00      -9.3083E+00      -7.0994E+00      -1.2483E+01      -6.9063E+00      -1.0086E+01      -1.1820E+01      -7.8739E+00      -9.0721E+00      -9.6335E+00      -7.6594E+00      -1.0157E+01      -7.8456E+00      -1.1740E+01      -7.8862E+00
