# Time          4.5000E+01
# Units: Dimensionless (Log10(Q/Keq)
    Distance           An50Ab50AS       Kaolinite        CO2_pump     
       1.0650E+00      -8.2022E+00       2.4048E-10      -1.0032E+03
       1.0750E+00      -8.2022E+00       2.3582E-10      -1.0032E+03
       1.0850E+00      -8.2022E+00       2.3090E-10      -1.0032E+03
       1.0950E+00      -8.2022E+00       2.2574E-10      -1.0032E+03
       1.1050E+00      -8.2021E+00       2.2031E-10      -1.0032E+03
       1.1150E+00      -8.2021E+00       2.1460E-10      -1.0032E+03
       1.1250E+00      -8.2021E+00       2.0860E-10      -1.0032E+03
       1.1350E+00      -8.2021E+00       2.0228E-10      -1.0032E+03
       1.1450E+00      -8.2021E+00       1.9564E-10      -1.0032E+03
       1.1550E+00      -8.2020E+00       1.8866E-10      -1.0032E+03
       1.1650E+00      -8.2020E+00       1.8132E-10      -1.0032E+03
       1.1750E+00      -8.2020E+00       1.7362E-10      -1.0032E+03
       1.1850E+00      -8.2020E+00       1.6554E-10      -1.0032E+03
       1.1950E+00      -8.2020E+00       1.5705E-10      -1.0032E+03
       1.2050E+00      -8.2019E+00       1.4812E-10      -1.0032E+03
       1.2150E+00      -8.2019E+00       1.3877E-10      -1.0032E+03
       1.2250E+00      -8.2019E+00       1.2895E-10      -1.0032E+03
       1.2350E+00      -8.2019E+00       1.1865E-10      -1.0032E+03
       1.2450E+00      -8.2018E+00       1.0787E-10      -1.0032E+03
       1.2550E+00      -8.2018E+00       9.6544E-11      -1.0032E+03
       1.2650E+00      -8.2018E+00       8.4682E-11      -1.0032E+03
       1.2750E+00      -8.2018E+00       7.2243E-11      -1.0032E+03
       1.2850E+00      -8.2018E+00       5.9227E-11      -1.0032E+03
       1.2950E+00      -8.2017E+00       4.5596E-11      -1.0032E+03
       1.3050E+00      -8.2017E+00       3.1321E-11      -1.0032E+03
       1.3150E+00      -8.2017E+00       1.6377E-11      -1.0032E+03
       1.3250E+00      -8.2017E+00       7.5603E-13      -1.0032E+03
       1.3350E+00      -8.2017E+00      -1.5599E-11      -1.0032E+03
       1.3450E+00      -8.2016E+00      -3.2695E-11      -1.0032E+03
       1.3550E+00      -8.2016E+00      -5.0555E-11      -1.0032E+03
       1.3650E+00      -8.2016E+00      -6.9222E-11      -1.0032E+03
       1.3750E+00      -8.2016E+00      -8.8721E-11      -1.0032E+03
       1.3850E+00      -8.2016E+00      -1.0910E-10      -1.0032E+03
       1.3950E+00      -8.2015E+00      -1.3035E-10      -1.0032E+03
       1.4050E+00      -8.2015E+00      -1.5255E-10      -1.0032E+03
       1.4150E+00      -8.2015E+00      -1.7569E-10      -1.0032E+03
       1.4250E+00      -8.2015E+00      -1.9982E-10      -1.0032E+03
       1.4350E+00      -8.2015E+00      -2.2499E-10      -1.0032E+03
       1.4450E+00      -8.2014E+00      -2.5123E-10      -1.0032E+03
       1.4550E+00      -8.2014E+00      -2.7853E-10      -1.0032E+03
       1.4650E+00      -8.2014E+00      -3.0700E-10      -1.0032E+03
       1.4750E+00      -8.2014E+00      -3.3662E-10      -1.0032E+03
       1.4850E+00      -8.2014E+00      -3.6743E-10      -1.0032E+03
       1.4950E+00      -8.2013E+00      -3.9951E-10      -1.0032E+03
       1.5050E+00      -8.2013E+00      -4.3285E-10      -1.0032E+03
       1.5150E+00      -8.2013E+00      -4.6752E-10      -1.0032E+03
       1.5250E+00      -8.2013E+00      -5.0353E-10      -1.0032E+03
       1.5350E+00      -8.2012E+00      -5.4094E-10      -1.0032E+03
       1.5450E+00      -8.2012E+00      -5.7978E-10      -1.0032E+03
       1.5550E+00      -8.2012E+00      -6.2010E-10      -1.0032E+03
       1.5650E+00      -8.2012E+00      -6.6192E-10      -1.0032E+03
       1.5750E+00      -8.2012E+00      -7.0530E-10      -1.0032E+03
       1.5850E+00      -8.2011E+00      -7.5027E-10      -1.0032E+03
       1.5950E+00      -8.2011E+00      -7.9687E-10      -1.0032E+03
       1.6050E+00      -8.2011E+00      -8.4513E-10      -1.0032E+03
       1.6150E+00      -8.2011E+00      -8.9511E-10      -1.0032E+03
       1.6250E+00      -8.2011E+00      -9.4683E-10      -1.0032E+03
       1.6350E+00      -8.2010E+00      -1.0003E-09      -1.0032E+03
       1.6450E+00      -8.2010E+00      -1.0557E-09      -1.0032E+03
       1.6550E+00      -8.2010E+00      -1.1129E-09      -1.0032E+03
       1.6650E+00      -8.2010E+00      -1.1720E-09      -1.0032E+03
       1.6750E+00      -8.2009E+00      -1.2330E-09      -1.0032E+03
       1.6850E+00      -8.2009E+00      -1.2960E-09      -1.0032E+03
       1.6950E+00      -8.2009E+00      -1.3611E-09      -1.0032E+03
       1.7050E+00      -8.2009E+00      -1.4282E-09      -1.0032E+03
       1.7150E+00      -8.2009E+00      -1.4973E-09      -1.0032E+03
       1.7250E+00      -8.2008E+00      -1.5686E-09      -1.0032E+03
       1.7350E+00      -8.2008E+00      -1.6420E-09      -1.0032E+03
       1.7450E+00      -8.2008E+00      -1.7176E-09      -1.0032E+03
       1.7550E+00      -8.2008E+00      -1.7954E-09      -1.0032E+03
       1.7650E+00      -8.2007E+00      -1.8755E-09      -1.0032E+03
       1.7750E+00      -8.2007E+00      -1.9578E-09      -1.0032E+03
       1.7850E+00      -8.2007E+00      -2.0424E-09      -1.0032E+03
       1.7950E+00      -8.2007E+00      -2.1293E-09      -1.0032E+03
       1.8050E+00      -8.2006E+00      -2.2186E-09      -1.0032E+03
       1.8150E+00      -8.2006E+00      -2.3102E-09      -1.0032E+03
       1.8250E+00      -8.2006E+00      -2.4042E-09      -1.0032E+03
       1.8350E+00      -8.2006E+00      -2.5005E-09      -1.0032E+03
       1.8450E+00      -8.2006E+00      -2.5993E-09      -1.0032E+03
       1.8550E+00      -8.2005E+00      -2.7005E-09      -1.0032E+03
       1.8650E+00      -8.2005E+00      -2.8041E-09      -1.0032E+03
       1.8750E+00      -8.2005E+00      -2.9102E-09      -1.0032E+03
       1.8850E+00      -8.2005E+00      -3.0187E-09      -1.0032E+03
       1.8950E+00      -8.2004E+00      -3.1297E-09      -1.0032E+03
       1.9050E+00      -8.2004E+00      -3.2431E-09      -1.0032E+03
       1.9150E+00      -8.2004E+00      -3.3589E-09      -1.0032E+03
       1.9250E+00      -8.2004E+00      -3.4772E-09      -1.0032E+03
       1.9350E+00      -8.2003E+00      -3.5979E-09      -1.0032E+03
       1.9450E+00      -8.2003E+00      -3.7210E-09      -1.0032E+03
       1.9550E+00      -8.2003E+00      -3.8466E-09      -1.0032E+03
       1.9650E+00      -8.2003E+00      -3.9745E-09      -1.0032E+03
       1.9750E+00      -8.2002E+00      -4.1048E-09      -1.0032E+03
       1.9850E+00      -8.2002E+00      -4.2374E-09      -1.0032E+03
       1.9950E+00      -8.2002E+00      -4.3724E-09      -1.0032E+03
       2.0050E+00      -8.2002E+00      -4.5096E-09      -1.0032E+03
       2.0150E+00      -8.2001E+00      -4.6491E-09      -1.0032E+03
       2.0250E+00      -8.2001E+00      -4.7909E-09      -1.0032E+03
       2.0350E+00      -8.2001E+00      -4.9348E-09      -1.0032E+03
       2.0450E+00      -8.2000E+00      -5.0808E-09      -1.0032E+03
       2.0550E+00      -8.2000E+00      -5.2290E-09      -1.0032E+03
       2.0650E+00      -8.2000E+00      -5.3792E-09      -1.0032E+03
       2.0750E+00      -8.2000E+00      -5.5314E-09      -1.0032E+03
       2.0850E+00      -8.1999E+00      -5.6855E-09      -1.0032E+03
       2.0950E+00      -8.1999E+00      -5.8415E-09      -1.0032E+03
       2.1050E+00      -8.1999E+00      -5.9993E-09      -1.0032E+03
       2.1150E+00      -8.1999E+00      -6.1589E-09      -1.0032E+03
       2.1250E+00      -8.1998E+00      -6.3202E-09      -1.0032E+03
       2.1350E+00      -8.1998E+00      -6.4831E-09      -1.0032E+03
       2.1450E+00      -8.1998E+00      -6.6475E-09      -1.0032E+03
       2.1550E+00      -8.1997E+00      -6.8134E-09      -1.0032E+03
       2.1650E+00      -8.1997E+00      -6.9806E-09      -1.0032E+03
       2.1750E+00      -8.1997E+00      -7.1492E-09      -1.0032E+03
       2.1850E+00      -8.1996E+00      -7.3190E-09      -1.0032E+03
       2.1950E+00      -8.1996E+00      -7.4899E-09      -1.0032E+03
       2.2050E+00      -8.1996E+00      -7.6618E-09      -1.0032E+03
       2.2150E+00      -8.1996E+00      -7.8347E-09      -1.0032E+03
       2.2250E+00      -8.1995E+00      -8.0084E-09      -1.0032E+03
       2.2350E+00      -8.1995E+00      -8.1829E-09      -1.0032E+03
       2.2450E+00      -8.1995E+00      -8.3580E-09      -1.0032E+03
       2.2550E+00      -8.1994E+00      -8.5336E-09      -1.0032E+03
       2.2650E+00      -8.1994E+00      -8.7097E-09      -1.0032E+03
       2.2750E+00      -8.1994E+00      -8.8861E-09      -1.0032E+03
       2.2850E+00      -8.1993E+00      -9.0627E-09      -1.0032E+03
       2.2950E+00      -8.1993E+00      -9.2394E-09      -1.0032E+03
       2.3050E+00      -8.1993E+00      -9.4162E-09      -1.0032E+03
       2.3150E+00      -8.1992E+00      -9.5928E-09      -1.0032E+03
       2.3250E+00      -8.1992E+00      -9.7692E-09      -1.0032E+03
       2.3350E+00      -8.1992E+00      -9.9453E-09      -1.0032E+03
       2.3450E+00      -8.1991E+00      -1.0121E-08      -1.0032E+03
       2.3550E+00      -8.1991E+00      -1.0296E-08      -1.0032E+03
       2.3650E+00      -8.1991E+00      -1.0470E-08      -1.0032E+03
       2.3750E+00      -8.1990E+00      -1.0644E-08      -1.0032E+03
       2.3850E+00      -8.1990E+00      -1.0817E-08      -1.0032E+03
       2.3950E+00      -8.1990E+00      -1.0988E-08      -1.0032E+03
       2.4050E+00      -8.1989E+00      -1.1159E-08      -1.0032E+03
       2.4150E+00      -8.1989E+00      -1.1328E-08      -1.0032E+03
       2.4250E+00      -8.1989E+00      -1.1496E-08      -1.0032E+03
       2.4350E+00      -8.1988E+00      -1.1663E-08      -1.0032E+03
       2.4450E+00      -8.1988E+00      -1.1827E-08      -1.0032E+03
       2.4550E+00      -8.1988E+00      -1.1991E-08      -1.0032E+03
       2.4650E+00      -8.1987E+00      -1.2152E-08      -1.0032E+03
       2.4750E+00      -8.1987E+00      -1.2312E-08      -1.0032E+03
       2.4850E+00      -8.1986E+00      -1.2469E-08      -1.0032E+03
       2.4950E+00      -8.1986E+00      -1.2625E-08      -1.0032E+03
       2.5050E+00      -8.1986E+00      -1.2778E-08      -1.0032E+03
       2.5150E+00      -8.1985E+00      -1.2929E-08      -1.0032E+03
       2.5250E+00      -8.1985E+00      -1.3077E-08      -1.0032E+03
       2.5350E+00      -8.1985E+00      -1.3224E-08      -1.0032E+03
       2.5450E+00      -8.1984E+00      -1.3367E-08      -1.0032E+03
       2.5550E+00      -8.1984E+00      -1.3508E-08      -1.0032E+03
       2.5650E+00      -8.1984E+00      -1.3646E-08      -1.0032E+03
       2.5750E+00      -8.1983E+00      -1.3782E-08      -1.0032E+03
       2.5850E+00      -8.1983E+00      -1.3914E-08      -1.0032E+03
       2.5950E+00      -8.1982E+00      -1.4044E-08      -1.0032E+03
       2.6050E+00      -8.1982E+00      -1.4171E-08      -1.0032E+03
       2.6150E+00      -8.1982E+00      -1.4294E-08      -1.0032E+03
       2.6250E+00      -8.1981E+00      -1.4415E-08      -1.0032E+03
       2.6350E+00      -8.1981E+00      -1.4532E-08      -1.0032E+03
       2.6450E+00      -8.1980E+00      -1.4647E-08      -1.0032E+03
       2.6550E+00      -8.1980E+00      -1.4758E-08      -1.0032E+03
       2.6650E+00      -8.1980E+00      -1.4866E-08      -1.0032E+03
       2.6750E+00      -8.1979E+00      -1.4970E-08      -1.0032E+03
       2.6850E+00      -8.1979E+00      -1.5071E-08      -1.0032E+03
       2.6950E+00      -8.1978E+00      -1.5169E-08      -1.0032E+03
       2.7050E+00      -8.1978E+00      -1.5264E-08      -1.0032E+03
       2.7150E+00      -8.1978E+00      -1.5355E-08      -1.0032E+03
       2.7250E+00      -8.1977E+00      -1.5443E-08      -1.0032E+03
       2.7350E+00      -8.1977E+00      -1.5527E-08      -1.0032E+03
       2.7450E+00      -8.1976E+00      -1.5609E-08      -1.0032E+03
       2.7550E+00      -8.1976E+00      -1.5687E-08      -1.0032E+03
       2.7650E+00      -8.1976E+00      -1.5761E-08      -1.0032E+03
       2.7750E+00      -8.1975E+00      -1.5833E-08      -1.0032E+03
       2.7850E+00      -8.1975E+00      -1.5901E-08      -1.0032E+03
       2.7950E+00      -8.1974E+00      -1.5966E-08      -1.0032E+03
       2.8050E+00      -8.1974E+00      -1.6028E-08      -1.0032E+03
       2.8150E+00      -8.1974E+00      -1.6086E-08      -1.0032E+03
       2.8250E+00      -8.1973E+00      -1.6142E-08      -1.0032E+03
       2.8350E+00      -8.1973E+00      -1.6195E-08      -1.0032E+03
       2.8450E+00      -8.1972E+00      -1.6245E-08      -1.0032E+03
       2.8550E+00      -8.1972E+00      -1.6292E-08      -1.0032E+03
       2.8650E+00      -8.1972E+00      -1.6336E-08      -1.0032E+03
       2.8750E+00      -8.1971E+00      -1.6378E-08      -1.0032E+03
       2.8850E+00      -8.1971E+00      -1.6417E-08      -1.0032E+03
       2.8950E+00      -8.1970E+00      -1.6454E-08      -1.0032E+03
       2.9050E+00      -8.1970E+00      -1.6489E-08      -1.0032E+03
       2.9150E+00      -8.1970E+00      -1.6522E-08      -1.0032E+03
       2.9250E+00      -8.1969E+00      -1.6554E-08      -1.0032E+03
       2.9350E+00      -8.1969E+00      -1.6584E-08      -1.0032E+03
       2.9450E+00      -8.1969E+00      -1.6613E-08      -1.0032E+03
       2.9550E+00      -8.1968E+00      -1.6641E-08      -1.0032E+03
       2.9650E+00      -8.1968E+00      -1.6669E-08      -1.0032E+03
       2.9750E+00      -8.1968E+00      -1.6696E-08      -1.0032E+03
       2.9850E+00      -8.1967E+00      -1.6720E-08      -1.0032E+03
       2.9950E+00      -8.1967E+00      -1.6736E-08      -1.0032E+03
