# Time          1.0000E+00
# Units: Mol/g solid
    Distance        Kaol-Na          Kaol-K           Kaol-Ca          Kaol-Mg         
       3.0500E-01       1.2061E-06       9.5047E-08       3.7872E-05       1.8742E-05
       3.1500E-01       1.2055E-06       9.5036E-08       3.7873E-05       1.8742E-05
       3.2500E-01       1.2050E-06       9.5024E-08       3.7873E-05       1.8742E-05
       3.3500E-01       1.2045E-06       9.5013E-08       3.7873E-05       1.8742E-05
       3.4500E-01       1.2041E-06       9.5002E-08       3.7873E-05       1.8742E-05
       3.5500E-01       1.2037E-06       9.4992E-08       3.7873E-05       1.8743E-05
       3.6500E-01       1.2034E-06       9.4984E-08       3.7873E-05       1.8743E-05
       3.7500E-01       1.2031E-06       9.4978E-08       3.7873E-05       1.8743E-05
       3.8500E-01       1.2029E-06       9.4974E-08       3.7873E-05       1.8743E-05
       3.9500E-01       1.2027E-06       9.4971E-08       3.7873E-05       1.8743E-05
       4.0500E-01       1.2025E-06       9.4970E-08       3.7873E-05       1.8743E-05
       4.1500E-01       1.2024E-06       9.4970E-08       3.7874E-05       1.8743E-05
       4.2500E-01       1.2023E-06       9.4971E-08       3.7874E-05       1.8743E-05
       4.3500E-01       1.2022E-06       9.4974E-08       3.7874E-05       1.8743E-05
       4.4500E-01       1.2022E-06       9.4977E-08       3.7874E-05       1.8743E-05
       4.5500E-01       1.2022E-06       9.4980E-08       3.7874E-05       1.8743E-05
       4.6500E-01       1.2022E-06       9.4984E-08       3.7874E-05       1.8743E-05
       4.7500E-01       1.2022E-06       9.4988E-08       3.7874E-05       1.8743E-05
       4.8500E-01       1.2023E-06       9.4992E-08       3.7874E-05       1.8743E-05
       4.9500E-01       1.2023E-06       9.4996E-08       3.7874E-05       1.8743E-05
       5.0500E-01       1.2024E-06       9.5000E-08       3.7873E-05       1.8743E-05
       5.1500E-01       1.2025E-06       9.5004E-08       3.7873E-05       1.8743E-05
       5.2500E-01       1.2026E-06       9.5008E-08       3.7873E-05       1.8743E-05
       5.3500E-01       1.2027E-06       9.5011E-08       3.7873E-05       1.8743E-05
       5.4500E-01       1.2028E-06       9.5015E-08       3.7873E-05       1.8743E-05
       5.5500E-01       1.2029E-06       9.5018E-08       3.7873E-05       1.8743E-05
       5.6500E-01       1.2030E-06       9.5021E-08       3.7873E-05       1.8743E-05
       5.7500E-01       1.2031E-06       9.5024E-08       3.7873E-05       1.8743E-05
       5.8500E-01       1.2033E-06       9.5027E-08       3.7873E-05       1.8743E-05
       5.9500E-01       1.2034E-06       9.5030E-08       3.7873E-05       1.8743E-05
       6.0500E-01       1.2035E-06       9.5033E-08       3.7873E-05       1.8743E-05
       6.1500E-01       1.2036E-06       9.5035E-08       3.7873E-05       1.8743E-05
       6.2500E-01       1.2037E-06       9.5038E-08       3.7873E-05       1.8743E-05
       6.3500E-01       1.2039E-06       9.5040E-08       3.7873E-05       1.8743E-05
       6.4500E-01       1.2040E-06       9.5042E-08       3.7873E-05       1.8742E-05
       6.5500E-01       1.2041E-06       9.5045E-08       3.7873E-05       1.8742E-05
       6.6500E-01       1.2042E-06       9.5047E-08       3.7873E-05       1.8742E-05
       6.7500E-01       1.2043E-06       9.5049E-08       3.7873E-05       1.8742E-05
       6.8500E-01       1.2044E-06       9.5051E-08       3.7873E-05       1.8742E-05
       6.9500E-01       1.2045E-06       9.5053E-08       3.7873E-05       1.8742E-05
       7.0500E-01       1.2046E-06       9.5055E-08       3.7873E-05       1.8742E-05
       7.1500E-01       1.2047E-06       9.5057E-08       3.7873E-05       1.8742E-05
       7.2500E-01       1.2048E-06       9.5059E-08       3.7873E-05       1.8742E-05
       7.3500E-01       1.2049E-06       9.5061E-08       3.7873E-05       1.8742E-05
       7.4500E-01       1.2050E-06       9.5063E-08       3.7873E-05       1.8742E-05
       7.5500E-01       1.2051E-06       9.5064E-08       3.7873E-05       1.8742E-05
       7.6500E-01       1.2052E-06       9.5066E-08       3.7873E-05       1.8742E-05
       7.7500E-01       1.2052E-06       9.5068E-08       3.7873E-05       1.8742E-05
       7.8500E-01       1.2053E-06       9.5069E-08       3.7873E-05       1.8742E-05
       7.9500E-01       1.2054E-06       9.5070E-08       3.7873E-05       1.8742E-05
       8.0500E-01       1.2054E-06       9.5072E-08       3.7873E-05       1.8742E-05
       8.1500E-01       1.2055E-06       9.5073E-08       3.7873E-05       1.8742E-05
       8.2500E-01       1.2055E-06       9.5074E-08       3.7873E-05       1.8742E-05
       8.3500E-01       1.2056E-06       9.5075E-08       3.7872E-05       1.8742E-05
       8.4500E-01       1.2056E-06       9.5076E-08       3.7872E-05       1.8742E-05
       8.5500E-01       1.2057E-06       9.5077E-08       3.7872E-05       1.8742E-05
       8.6500E-01       1.2057E-06       9.5078E-08       3.7872E-05       1.8742E-05
       8.7500E-01       1.2058E-06       9.5079E-08       3.7872E-05       1.8742E-05
       8.8500E-01       1.2058E-06       9.5080E-08       3.7872E-05       1.8742E-05
       8.9500E-01       1.2058E-06       9.5080E-08       3.7872E-05       1.8742E-05
       9.0500E-01       1.2059E-06       9.5081E-08       3.7872E-05       1.8742E-05
       9.1500E-01       1.2059E-06       9.5082E-08       3.7872E-05       1.8742E-05
       9.2500E-01       1.2059E-06       9.5082E-08       3.7872E-05       1.8742E-05
       9.3500E-01       1.2060E-06       9.5083E-08       3.7872E-05       1.8742E-05
       9.4500E-01       1.2060E-06       9.5083E-08       3.7872E-05       1.8742E-05
       9.5500E-01       1.2060E-06       9.5083E-08       3.7872E-05       1.8742E-05
       9.6500E-01       1.2060E-06       9.5084E-08       3.7872E-05       1.8742E-05
       9.7500E-01       1.2060E-06       9.5084E-08       3.7872E-05       1.8742E-05
       9.8500E-01       1.2060E-06       9.5084E-08       3.7872E-05       1.8742E-05
       9.9500E-01       1.2061E-06       9.5084E-08       3.7872E-05       1.8742E-05
       1.0050E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.0150E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.0250E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.0350E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.0450E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.0550E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.0650E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.0750E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.0850E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.0950E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.1050E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.1150E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.1250E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.1350E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.1450E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.1550E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.1650E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.1750E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.1850E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.1950E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.2050E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.2150E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.2250E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.2350E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.2450E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.2550E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.2650E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.2750E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.2850E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.2950E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.3050E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.3150E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.3250E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.3350E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.3450E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.3550E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.3650E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.3750E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.3850E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.3950E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.4050E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.4150E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.4250E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.4350E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.4450E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.4550E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.4650E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.4750E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.4850E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.4950E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.5050E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.5150E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.5250E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.5350E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.5450E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.5550E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.5650E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.5750E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.5850E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.5950E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.6050E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.6150E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.6250E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.6350E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.6450E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.6550E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.6650E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.6750E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.6850E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.6950E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.7050E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.7150E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.7250E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.7350E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.7450E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.7550E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.7650E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.7750E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.7850E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.7950E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.8050E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.8150E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.8250E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.8350E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.8450E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.8550E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.8650E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.8750E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.8850E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.8950E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.9050E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.9150E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.9250E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.9350E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.9450E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.9550E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.9650E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.9750E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.9850E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       1.9950E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.0050E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.0150E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.0250E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.0350E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.0450E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.0550E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.0650E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.0750E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.0850E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.0950E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.1050E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.1150E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.1250E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.1350E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.1450E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.1550E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.1650E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.1750E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.1850E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.1950E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.2050E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.2150E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.2250E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.2350E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.2450E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.2550E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.2650E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.2750E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.2850E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.2950E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.3050E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.3150E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.3250E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.3350E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.3450E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.3550E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.3650E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.3750E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.3850E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.3950E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.4050E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.4150E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.4250E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.4350E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.4450E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.4550E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.4650E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.4750E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.4850E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.4950E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.5050E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.5150E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.5250E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.5350E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.5450E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.5550E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.5650E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.5750E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.5850E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.5950E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.6050E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.6150E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.6250E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.6350E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.6450E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.6550E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.6650E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.6750E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.6850E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.6950E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.7050E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.7150E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.7250E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.7350E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.7450E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.7550E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.7650E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.7750E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.7850E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.7950E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.8050E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.8150E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.8250E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.8350E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.8450E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.8550E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.8650E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.8750E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.8850E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.8950E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.9050E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.9150E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.9250E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.9350E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.9450E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.9550E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.9650E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.9750E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.9850E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
       2.9950E+00       1.2061E-06       9.5085E-08       3.7872E-05       1.8742E-05
