# Time          5.0000E+00
# Units: Bars
    Distance        CO2(g)          
       2.9050E+00       6.1500E-04
       2.9150E+00       6.1500E-04
       2.9250E+00       6.1500E-04
       2.9350E+00       6.1500E-04
       2.9450E+00       6.1500E-04
       2.9550E+00       6.1500E-04
       2.9650E+00       6.1500E-04
       2.9750E+00       6.1500E-04
       2.9850E+00       6.1500E-04
       2.9950E+00       6.1500E-04
