# Time          1.0000E+00
# Units: Log10 mol/kgw
    Distance      pH               H+               CO2(aq)          Mg++             Ca++             K+               SiO2(aq)         Na+              Al+++            Cl-              NO3-             Tracer           Al(OH)2+         AlO2-            AlOH++           CaCl+            CaCl2(aq)        HCO3-            H2SiO4--         HAlO2(aq)        HCl(aq)          HSiO3-           KCl(aq)          MgCl+            NaAlO2(aq)       NaCl(aq)         NaHSiO3(aq)      NaOH(aq)         OH-              CO3--            CaCO3(aq)        CaHCO3+          MgCO3(aq)        MgHCO3+          NaCO3-           NaHCO3(aq)   
       1.0500E-01       5.4318E+00      -5.4131E+00      -4.7199E+00      -3.8256E+00      -3.6478E+00      -4.8169E+00      -5.0824E+00      -3.1759E+00      -7.2081E+00      -2.9885E+00      -3.7021E+00      -3.7052E+00      -7.0860E+00      -8.4978E+00      -6.8167E+00      -7.4151E+00      -1.0397E+01      -5.6093E+00      -1.7098E+01      -7.5129E+00      -7.7408E+00      -9.5726E+00      -9.3464E+00      -7.0292E+00      -1.2473E+01      -6.9869E+00      -1.1145E+01      -1.2563E+01      -8.5392E+00      -1.0443E+01      -1.0932E+01      -8.2923E+00      -1.1456E+01      -8.4782E+00      -1.3189E+01      -8.6696E+00
       1.1500E-01       5.4950E+00      -5.4762E+00      -4.7141E+00      -3.8191E+00      -3.6414E+00      -4.8163E+00      -5.0492E+00      -3.1826E+00      -7.4371E+00      -2.9893E+00      -3.7028E+00      -3.7067E+00      -7.1888E+00      -8.4743E+00      -6.9826E+00      -7.4094E+00      -1.0392E+01      -5.5404E+00      -1.6939E+01      -7.5526E+00      -7.8048E+00      -9.4762E+00      -9.3466E+00      -7.0235E+00      -1.2456E+01      -6.9944E+00      -1.1055E+01      -1.2506E+01      -8.4760E+00      -1.0311E+01      -1.0794E+01      -8.2171E+00      -1.1317E+01      -8.4029E+00      -1.3064E+01      -8.6074E+00
       1.2500E-01       5.5621E+00      -5.5433E+00      -4.7089E+00      -3.8134E+00      -3.6357E+00      -4.8149E+00      -5.0173E+00      -3.1885E+00      -7.6761E+00      -2.9901E+00      -3.7037E+00      -3.7084E+00      -7.2939E+00      -8.4453E+00      -7.1547E+00      -7.4047E+00      -1.0388E+01      -5.4681E+00      -1.6773E+01      -7.5907E+00      -7.8727E+00      -9.3772E+00      -9.3461E+00      -7.0188E+00      -1.2433E+01      -7.0012E+00      -1.0962E+01      -1.2445E+01      -8.4089E+00      -1.0171E+01      -1.0649E+01      -8.1392E+00      -1.1172E+01      -8.3250E+00      -1.2930E+01      -8.5411E+00
       1.3500E-01       5.6301E+00      -5.6113E+00      -4.7041E+00      -3.8086E+00      -3.6309E+00      -4.8131E+00      -4.9870E+00      -3.1936E+00      -7.9156E+00      -2.9911E+00      -3.7046E+00      -3.7104E+00      -7.3975E+00      -8.4129E+00      -7.3262E+00      -7.4009E+00      -1.0386E+01      -5.3953E+00      -1.6606E+01      -7.6262E+00      -7.9417E+00      -9.2789E+00      -9.3453E+00      -7.0149E+00      -1.2406E+01      -7.0074E+00      -1.0869E+01      -1.2382E+01      -8.3409E+00      -1.0030E+01      -1.0503E+01      -8.0616E+00      -1.1027E+01      -8.2474E+00      -1.2794E+01      -8.4734E+00
       1.4500E-01       5.6962E+00      -5.6774E+00      -4.6998E+00      -3.8044E+00      -3.6268E+00      -4.8111E+00      -4.9585E+00      -3.1980E+00      -8.1464E+00      -2.9922E+00      -3.7057E+00      -3.7126E+00      -7.4961E+00      -8.3792E+00      -7.4909E+00      -7.3980E+00      -1.0384E+01      -5.3248E+00      -1.6445E+01      -7.6587E+00      -8.0089E+00      -9.1843E+00      -9.3444E+00      -7.0119E+00      -1.2377E+01      -7.0129E+00      -1.0779E+01      -1.2321E+01      -8.2747E+00      -9.8936E+00      -1.0363E+01      -7.9871E+00      -1.0886E+01      -8.1728E+00      -1.2662E+01      -8.4074E+00
       1.5500E-01       5.7585E+00      -5.7396E+00      -4.6959E+00      -3.8009E+00      -3.6233E+00      -4.8091E+00      -4.9318E+00      -3.2017E+00      -8.3625E+00      -2.9934E+00      -3.7070E+00      -3.7151E+00      -7.5877E+00      -8.3464E+00      -7.6448E+00      -7.3958E+00      -1.0383E+01      -5.2586E+00      -1.6294E+01      -7.6881E+00      -8.0724E+00      -9.0953E+00      -9.3438E+00      -7.0097E+00      -1.2347E+01      -7.0178E+00      -1.0694E+01      -1.2262E+01      -8.2124E+00      -9.7651E+00      -1.0231E+01      -7.9175E+00      -1.0754E+01      -8.1031E+00      -1.2538E+01      -8.3449E+00
       1.6500E-01       5.8157E+00      -5.7969E+00      -4.6924E+00      -3.7980E+00      -3.6204E+00      -4.8073E+00      -4.9069E+00      -3.2048E+00      -8.5608E+00      -2.9948E+00      -3.7084E+00      -3.7180E+00      -7.6716E+00      -8.3158E+00      -7.7859E+00      -7.3943E+00      -1.0383E+01      -5.1979E+00      -1.6155E+01      -7.7148E+00      -8.1311E+00      -9.0132E+00      -9.3434E+00      -7.0082E+00      -1.2320E+01      -7.0223E+00      -1.0614E+01      -1.2208E+01      -8.1552E+00      -9.6472E+00      -1.0110E+01      -7.8538E+00      -1.0633E+01      -8.0395E+00      -1.2423E+01      -8.2873E+00
       1.7500E-01       5.8675E+00      -5.8487E+00      -4.6893E+00      -3.7955E+00      -3.6179E+00      -4.8057E+00      -4.8839E+00      -3.2073E+00      -8.7404E+00      -2.9964E+00      -3.7099E+00      -3.7212E+00      -7.7476E+00      -8.2881E+00      -7.9137E+00      -7.3934E+00      -1.0383E+01      -5.1430E+00      -1.6028E+01      -7.7389E+00      -8.1845E+00      -8.9383E+00      -9.3433E+00      -7.0073E+00      -1.2295E+01      -7.0264E+00      -1.0542E+01      -1.2159E+01      -8.1034E+00      -9.5404E+00      -1.0001E+01      -7.7965E+00      -1.0524E+01      -7.9822E+00      -1.2318E+01      -8.2349E+00
       1.8500E-01       5.9139E+00      -5.8951E+00      -4.6866E+00      -3.7935E+00      -3.6159E+00      -4.8043E+00      -4.8627E+00      -3.2093E+00      -8.9014E+00      -2.9981E+00      -3.7117E+00      -3.7247E+00      -7.8159E+00      -8.2636E+00      -8.0283E+00      -7.3931E+00      -1.0385E+01      -5.0939E+00      -1.5914E+01      -7.7608E+00      -8.2326E+00      -8.8708E+00      -9.3436E+00      -7.0070E+00      -1.2272E+01      -7.0301E+00      -1.0477E+01      -1.2114E+01      -8.0570E+00      -9.4449E+00      -9.9034E+00      -7.7454E+00      -1.0426E+01      -7.9311E+00      -1.2225E+01      -8.1878E+00
       1.9500E-01       5.9550E+00      -5.9361E+00      -4.6843E+00      -3.7919E+00      -3.6143E+00      -4.8032E+00      -4.8435E+00      -3.2109E+00      -9.0443E+00      -3.0000E+00      -3.7136E+00      -3.7287E+00      -7.8766E+00      -8.2422E+00      -8.1301E+00      -7.3933E+00      -1.0387E+01      -5.0506E+00      -1.5813E+01      -7.7805E+00      -8.2755E+00      -8.8105E+00      -9.3443E+00      -7.0072E+00      -1.2253E+01      -7.0336E+00      -1.0418E+01      -1.2075E+01      -8.0159E+00      -9.3606E+00      -9.8173E+00      -7.7004E+00      -1.0340E+01      -7.8861E+00      -1.2142E+01      -8.1461E+00
       2.0500E-01       5.9907E+00      -5.9719E+00      -4.6824E+00      -3.7905E+00      -3.6129E+00      -4.8022E+00      -4.8264E+00      -3.2122E+00      -9.1689E+00      -3.0020E+00      -3.7156E+00      -3.7330E+00      -7.9297E+00      -8.2239E+00      -8.2190E+00      -7.3940E+00      -1.0390E+01      -5.0129E+00      -1.5724E+01      -7.7979E+00      -8.3133E+00      -8.7577E+00      -9.3454E+00      -7.0079E+00      -1.2235E+01      -7.0369E+00      -1.0366E+01      -1.2040E+01      -7.9802E+00      -9.2872E+00      -9.7426E+00      -7.6614E+00      -1.0266E+01      -7.8471E+00      -1.2070E+01      -8.1097E+00
       2.1500E-01       6.0209E+00      -6.0021E+00      -4.6809E+00      -3.7894E+00      -3.6119E+00      -4.8014E+00      -4.8117E+00      -3.2132E+00      -9.2746E+00      -3.0043E+00      -3.7179E+00      -3.7377E+00      -7.9749E+00      -8.2086E+00      -8.2944E+00      -7.3952E+00      -1.0393E+01      -4.9812E+00      -1.5649E+01      -7.8128E+00      -8.3457E+00      -8.7128E+00      -9.3469E+00      -7.0091E+00      -1.2221E+01      -7.0401E+00      -1.0322E+01      -1.2011E+01      -7.9500E+00      -9.2253E+00      -9.6796E+00      -7.6286E+00      -1.0203E+01      -7.8142E+00      -1.2009E+01      -8.0789E+00
       2.2500E-01       6.0451E+00      -6.0263E+00      -4.6798E+00      -3.7886E+00      -3.6111E+00      -4.8008E+00      -4.7999E+00      -3.2139E+00      -9.3592E+00      -3.0067E+00      -3.7203E+00      -3.7428E+00      -8.0110E+00      -8.1964E+00      -8.3548E+00      -7.3967E+00      -1.0397E+01      -4.9559E+00      -1.5589E+01      -7.8248E+00      -8.3723E+00      -8.6768E+00      -9.3487E+00      -7.0106E+00      -1.2210E+01      -7.0433E+00      -1.0287E+01      -1.1988E+01      -7.9258E+00      -9.1759E+00      -9.6292E+00      -7.6024E+00      -1.0152E+01      -7.7881E+00      -1.1960E+01      -8.0544E+00
       2.3500E-01       6.0622E+00      -6.0434E+00      -4.6790E+00      -3.7880E+00      -3.6105E+00      -4.8004E+00      -4.7917E+00      -3.2146E+00      -9.4190E+00      -3.0093E+00      -3.7230E+00      -3.7483E+00      -8.0366E+00      -8.1878E+00      -8.3975E+00      -7.3987E+00      -1.0402E+01      -4.9381E+00      -1.5547E+01      -7.8333E+00      -8.3920E+00      -8.6515E+00      -9.3508E+00      -7.0126E+00      -1.2202E+01      -7.0464E+00      -1.0262E+01      -1.1971E+01      -7.9088E+00      -9.1410E+00      -9.5936E+00      -7.5840E+00      -1.0117E+01      -7.7696E+00      -1.1926E+01      -8.0371E+00
       2.4500E-01       6.0702E+00      -6.0514E+00      -4.6786E+00      -3.7877E+00      -3.6102E+00      -4.8002E+00      -4.7883E+00      -3.2150E+00      -9.4531E+00      -3.0121E+00      -3.7258E+00      -3.7543E+00      -8.0545E+00      -8.1896E+00      -8.4235E+00      -7.4011E+00      -1.0407E+01      -4.9296E+00      -1.5527E+01      -7.8431E+00      -8.4028E+00      -8.6401E+00      -9.3533E+00      -7.0150E+00      -1.2204E+01      -7.0497E+00      -1.0251E+01      -1.1964E+01      -7.9008E+00      -9.1246E+00      -9.5767E+00      -7.5751E+00      -1.0100E+01      -7.7607E+00      -1.1910E+01      -8.0291E+00
       2.5500E-01       6.0657E+00      -6.0469E+00      -4.6786E+00      -3.7876E+00      -3.6101E+00      -4.8000E+00      -4.7920E+00      -3.2154E+00      -9.7856E+00      -3.0151E+00      -3.7288E+00      -3.7608E+00      -8.3958E+00      -8.5400E+00      -8.7604E+00      -7.4040E+00      -1.0413E+01      -4.9342E+00      -1.5540E+01      -8.1889E+00      -8.4013E+00      -8.6484E+00      -9.3561E+00      -7.0178E+00      -1.2555E+01      -7.0530E+00      -1.0260E+01      -1.1968E+01      -7.9053E+00      -9.1337E+00      -9.5856E+00      -7.5795E+00      -1.0109E+01      -7.7651E+00      -1.1919E+01      -8.0340E+00
       2.6500E-01       6.0610E+00      -6.0422E+00      -4.6785E+00      -3.7876E+00      -3.6102E+00      -4.8000E+00      -4.7956E+00      -3.2158E+00      -9.8148E+00      -3.0182E+00      -3.7320E+00      -3.7677E+00      -8.4343E+00      -8.5879E+00      -8.7942E+00      -7.4071E+00      -1.0419E+01      -4.9389E+00      -1.5554E+01      -8.2321E+00      -8.3996E+00      -8.6567E+00      -9.3592E+00      -7.0209E+00      -1.2603E+01      -7.0565E+00      -1.0269E+01      -1.1974E+01      -7.9101E+00      -9.1433E+00      -9.5950E+00      -7.5842E+00      -1.0118E+01      -7.7697E+00      -1.1929E+01      -8.0390E+00
       2.7500E-01       6.0558E+00      -6.0370E+00      -4.6785E+00      -3.7877E+00      -3.6103E+00      -4.8000E+00      -4.7995E+00      -3.2161E+00      -9.7999E+00      -3.0216E+00      -3.7353E+00      -3.7750E+00      -8.4296E+00      -8.5937E+00      -8.7844E+00      -7.4104E+00      -1.0425E+01      -4.9441E+00      -1.5568E+01      -8.2326E+00      -8.3978E+00      -8.6658E+00      -9.3625E+00      -7.0242E+00      -1.2609E+01      -7.0601E+00      -1.0278E+01      -1.1979E+01      -7.9153E+00      -9.1538E+00      -9.6054E+00      -7.5894E+00      -1.0128E+01      -7.7749E+00      -1.1940E+01      -8.0445E+00
       2.8500E-01       6.0501E+00      -6.0314E+00      -4.6785E+00      -3.7879E+00      -3.6105E+00      -4.8001E+00      -4.8036E+00      -3.2165E+00      -9.7793E+00      -3.0251E+00      -3.7389E+00      -3.7828E+00      -8.4202E+00      -8.5956E+00      -8.7694E+00      -7.4140E+00      -1.0432E+01      -4.9498E+00      -1.5584E+01      -8.2288E+00      -8.3956E+00      -8.6757E+00      -9.3661E+00      -7.0278E+00      -1.2611E+01      -7.0639E+00      -1.0288E+01      -1.1985E+01      -7.9210E+00      -9.1652E+00      -9.6168E+00      -7.5952E+00      -1.0140E+01      -7.7807E+00      -1.1952E+01      -8.0505E+00
       2.9500E-01       6.0439E+00      -6.0252E+00      -4.6785E+00      -3.7881E+00      -3.6107E+00      -4.8002E+00      -4.8082E+00      -3.2168E+00      -9.7566E+00      -3.0288E+00      -3.7426E+00      -3.7911E+00      -8.4095E+00      -8.5973E+00      -8.7526E+00      -7.4179E+00      -1.0440E+01      -4.9560E+00      -1.5601E+01      -8.2243E+00      -8.3931E+00      -8.6864E+00      -9.3698E+00      -7.0316E+00      -1.2613E+01      -7.0679E+00      -1.0299E+01      -1.1992E+01      -7.9272E+00      -9.1777E+00      -9.6293E+00      -7.6015E+00      -1.0152E+01      -7.7870E+00      -1.1964E+01      -8.0570E+00
       3.0500E-01       6.0372E+00      -6.0186E+00      -4.6784E+00      -3.7885E+00      -3.6111E+00      -4.8004E+00      -4.8130E+00      -3.2172E+00      -9.7319E+00      -3.0327E+00      -3.7465E+00      -3.7999E+00      -8.3980E+00      -8.5992E+00      -8.7345E+00      -7.4219E+00      -1.0448E+01      -4.9627E+00      -1.5619E+01      -8.2194E+00      -8.3902E+00      -8.6980E+00      -9.3738E+00      -7.0357E+00      -1.2615E+01      -7.0721E+00      -1.0311E+01      -1.1999E+01      -7.9340E+00      -9.1912E+00      -9.6428E+00      -7.6084E+00      -1.0166E+01      -7.7939E+00      -1.1978E+01      -8.0640E+00
       3.1500E-01       6.0299E+00      -6.0113E+00      -4.6784E+00      -3.7889E+00      -3.6115E+00      -4.8006E+00      -4.8182E+00      -3.2176E+00      -9.7052E+00      -3.0368E+00      -3.7506E+00      -3.8091E+00      -8.3856E+00      -8.6013E+00      -8.7149E+00      -7.4263E+00      -1.0456E+01      -4.9700E+00      -1.5639E+01      -8.2142E+00      -8.3870E+00      -8.7106E+00      -9.3780E+00      -7.0400E+00      -1.2618E+01      -7.0765E+00      -1.0324E+01      -1.2006E+01      -7.9413E+00      -9.2059E+00      -9.6576E+00      -7.6159E+00      -1.0181E+01      -7.8014E+00      -1.1993E+01      -8.0716E+00
       3.2500E-01       6.0221E+00      -6.0036E+00      -4.6784E+00      -3.7894E+00      -3.6120E+00      -4.8009E+00      -4.8238E+00      -3.2180E+00      -9.6764E+00      -3.0410E+00      -3.7548E+00      -3.8189E+00      -8.3722E+00      -8.6035E+00      -8.6938E+00      -7.4308E+00      -1.0465E+01      -4.9778E+00      -1.5660E+01      -8.2086E+00      -8.3833E+00      -8.7240E+00      -9.3824E+00      -7.0446E+00      -1.2620E+01      -7.0810E+00      -1.0338E+01      -1.2014E+01      -7.9491E+00      -9.2216E+00      -9.6736E+00      -7.6241E+00      -1.0197E+01      -7.8096E+00      -1.2009E+01      -8.0797E+00
       3.3500E-01       6.0137E+00      -5.9952E+00      -4.6784E+00      -3.7900E+00      -3.6126E+00      -4.8012E+00      -4.8298E+00      -3.2184E+00      -9.6456E+00      -3.0453E+00      -3.7592E+00      -3.8291E+00      -8.3578E+00      -8.6060E+00      -8.6712E+00      -7.4356E+00      -1.0474E+01      -4.9862E+00      -1.5683E+01      -8.2026E+00      -8.3792E+00      -8.7384E+00      -9.3870E+00      -7.0494E+00      -1.2623E+01      -7.0857E+00      -1.0353E+01      -1.2023E+01      -7.9576E+00      -9.2386E+00      -9.6908E+00      -7.6330E+00      -1.0214E+01      -7.8185E+00      -1.2026E+01      -8.0885E+00
       3.4500E-01       6.0047E+00      -5.9862E+00      -4.6783E+00      -3.7907E+00      -3.6133E+00      -4.8016E+00      -4.8362E+00      -3.2189E+00      -9.6125E+00      -3.0498E+00      -3.7637E+00      -3.8398E+00      -8.3425E+00      -8.6086E+00      -8.6470E+00      -7.4406E+00      -1.0483E+01      -4.9952E+00      -1.5708E+01      -8.1962E+00      -8.3747E+00      -8.7538E+00      -9.3918E+00      -7.0544E+00      -1.2626E+01      -7.0906E+00      -1.0368E+01      -1.2033E+01      -7.9666E+00      -9.2567E+00      -9.7093E+00      -7.6425E+00      -1.0232E+01      -7.8280E+00      -1.2045E+01      -8.0979E+00
       3.5500E-01       5.9951E+00      -5.9767E+00      -4.6783E+00      -3.7915E+00      -3.6141E+00      -4.8020E+00      -4.8429E+00      -3.2194E+00      -9.5773E+00      -3.0544E+00      -3.7683E+00      -3.8509E+00      -8.3262E+00      -8.6115E+00      -8.6212E+00      -7.4459E+00      -1.0493E+01      -5.0048E+00      -1.5734E+01      -8.1894E+00      -8.3697E+00      -8.7702E+00      -9.3967E+00      -7.0597E+00      -1.2629E+01      -7.0956E+00      -1.0385E+01      -1.2043E+01      -7.9762E+00      -9.2760E+00      -9.7291E+00      -7.6528E+00      -1.0252E+01      -7.8383E+00      -1.2064E+01      -8.1079E+00
       3.6500E-01       5.9849E+00      -5.9665E+00      -4.6783E+00      -3.7924E+00      -3.6150E+00      -4.8025E+00      -4.8501E+00      -3.2199E+00      -9.5399E+00      -3.0592E+00      -3.7731E+00      -3.8626E+00      -8.3088E+00      -8.6146E+00      -8.5938E+00      -7.4514E+00      -1.0503E+01      -5.0151E+00      -1.5762E+01      -8.1823E+00      -8.3641E+00      -8.7877E+00      -9.4018E+00      -7.0652E+00      -1.2633E+01      -7.1008E+00      -1.0403E+01      -1.2053E+01      -7.9865E+00      -9.2966E+00      -9.7502E+00      -7.6638E+00      -1.0273E+01      -7.8493E+00      -1.2085E+01      -8.1186E+00
       3.7500E-01       5.9741E+00      -5.9557E+00      -4.6783E+00      -3.7934E+00      -3.6161E+00      -4.8030E+00      -4.8577E+00      -3.2205E+00      -9.5001E+00      -3.0641E+00      -3.7780E+00      -3.8747E+00      -8.2904E+00      -8.6179E+00      -8.5647E+00      -7.4571E+00      -1.0514E+01      -5.0260E+00      -1.5791E+01      -8.1747E+00      -8.3581E+00      -8.8062E+00      -9.4071E+00      -7.0709E+00      -1.2637E+01      -7.1062E+00      -1.0422E+01      -1.2065E+01      -7.9974E+00      -9.3185E+00      -9.7728E+00      -7.6755E+00      -1.0296E+01      -7.8610E+00      -1.2108E+01      -8.1299E+00
       3.8500E-01       5.9626E+00      -5.9442E+00      -4.6782E+00      -3.7945E+00      -3.6172E+00      -4.8035E+00      -4.8657E+00      -3.2211E+00      -9.4580E+00      -3.0690E+00      -3.7830E+00      -3.8873E+00      -8.2710E+00      -8.6214E+00      -8.5339E+00      -7.4631E+00      -1.0525E+01      -5.0375E+00      -1.5822E+01      -8.1666E+00      -8.3516E+00      -8.8257E+00      -9.4125E+00      -7.0768E+00      -1.2641E+01      -7.1117E+00      -1.0442E+01      -1.2077E+01      -8.0089E+00      -9.3417E+00      -9.7967E+00      -7.6880E+00      -1.0320E+01      -7.8735E+00      -1.2131E+01      -8.1420E+00
       3.9500E-01       5.9504E+00      -5.9322E+00      -4.6782E+00      -3.7958E+00      -3.6185E+00      -4.8041E+00      -4.8741E+00      -3.2218E+00      -9.4136E+00      -3.0741E+00      -3.7881E+00      -3.9004E+00      -8.2504E+00      -8.6251E+00      -8.5014E+00      -7.4692E+00      -1.0536E+01      -5.0496E+00      -1.5855E+01      -8.1582E+00      -8.3444E+00      -8.8463E+00      -9.4181E+00      -7.0830E+00      -1.2645E+01      -7.1173E+00      -1.0463E+01      -1.2090E+01      -8.0211E+00      -9.3661E+00      -9.8220E+00      -7.7012E+00      -1.0345E+01      -7.8867E+00      -1.2156E+01      -8.1547E+00
