# Time          2.5000E+01
# Units: Dimensionless (Log10(Q/Keq)
    Distance           An50Ab50AS       Kaolinite        CO2_pump     
       5.0000E-03      -1.2631E+01      -2.0543E+00      -1.0033E+03
       1.5000E-02      -1.0984E+01      -4.9531E-01      -1.0033E+03
       2.5000E-02      -1.0135E+01       2.8965E-01      -1.0033E+03
       3.5000E-02      -9.6967E+00       6.6533E-01      -1.0033E+03
       4.5000E-02      -9.4732E+00       8.2242E-01      -1.0033E+03
       5.5000E-02      -9.3422E+00       8.8047E-01      -1.0033E+03
       6.5000E-02      -9.2438E+00       8.9768E-01      -1.0033E+03
       7.5000E-02      -9.1525E+00       8.9844E-01      -1.0033E+03
       8.5000E-02      -9.0576E+00       8.9222E-01      -1.0033E+03
       9.5000E-02      -8.9551E+00       8.8247E-01      -1.0033E+03
       1.0500E-01      -8.8437E+00       8.7061E-01      -1.0033E+03
       1.1500E-01      -8.7244E+00       8.5772E-01      -1.0032E+03
       1.2500E-01      -8.5995E+00       8.4516E-01      -1.0032E+03
       1.3500E-01      -8.4726E+00       8.3440E-01      -1.0032E+03
       1.4500E-01      -8.3476E+00       8.2623E-01      -1.0032E+03
       1.5500E-01      -8.2280E+00       8.2061E-01      -1.0032E+03
       1.6500E-01      -8.1159E+00       8.1695E-01      -1.0032E+03
       1.7500E-01      -8.0126E+00       8.1463E-01      -1.0032E+03
       1.8500E-01      -7.9185E+00       8.1315E-01      -1.0032E+03
       1.9500E-01      -7.8337E+00       8.1219E-01      -1.0032E+03
       2.0500E-01      -7.7585E+00       8.1155E-01      -1.0032E+03
       2.1500E-01      -7.6935E+00       8.1112E-01      -1.0032E+03
       2.2500E-01      -7.6398E+00       8.1081E-01      -1.0032E+03
       2.3500E-01      -7.5997E+00       8.1031E-01      -1.0032E+03
       2.4500E-01      -7.5855E+00       7.9824E-01      -1.0032E+03
       2.5500E-01      -8.1114E+00       9.8002E-02      -1.0032E+03
       2.6500E-01      -8.1785E+00       8.5835E-03      -1.0032E+03
       2.7500E-01      -8.1845E+00       7.1980E-04      -1.0032E+03
       2.8500E-01      -8.1850E+00       6.0131E-05      -1.0032E+03
       2.9500E-01      -8.1850E+00       5.0214E-06      -1.0032E+03
       3.0500E-01      -8.1851E+00       4.1921E-07      -1.0032E+03
       3.1500E-01      -8.1851E+00       3.4855E-08      -1.0032E+03
       3.2500E-01      -8.1851E+00       2.7183E-09      -1.0032E+03
       3.3500E-01      -8.1851E+00      -8.5663E-12      -1.0032E+03
       3.4500E-01      -8.1851E+00      -2.8129E-10      -1.0032E+03
       3.5500E-01      -8.1851E+00      -3.5068E-10      -1.0032E+03
       3.6500E-01      -8.1851E+00      -4.0457E-10      -1.0032E+03
       3.7500E-01      -8.1851E+00      -4.5855E-10      -1.0032E+03
       3.8500E-01      -8.1851E+00      -5.1391E-10      -1.0032E+03
       3.9500E-01      -8.1851E+00      -5.7074E-10      -1.0032E+03
       4.0500E-01      -8.1850E+00      -6.2913E-10      -1.0032E+03
       4.1500E-01      -8.1850E+00      -6.8916E-10      -1.0032E+03
       4.2500E-01      -8.1850E+00      -7.5098E-10      -1.0032E+03
       4.3500E-01      -8.1850E+00      -8.1476E-10      -1.0032E+03
       4.4500E-01      -8.1850E+00      -8.8071E-10      -1.0032E+03
       4.5500E-01      -8.1850E+00      -9.4901E-10      -1.0032E+03
       4.6500E-01      -8.1849E+00      -1.0199E-09      -1.0032E+03
       4.7500E-01      -8.1849E+00      -1.0936E-09      -1.0032E+03
       4.8500E-01      -8.1849E+00      -1.1703E-09      -1.0032E+03
       4.9500E-01      -8.1849E+00      -1.2503E-09      -1.0032E+03
       5.0500E-01      -8.1849E+00      -1.3336E-09      -1.0032E+03
       5.1500E-01      -8.1848E+00      -1.4206E-09      -1.0032E+03
       5.2500E-01      -8.1848E+00      -1.5115E-09      -1.0032E+03
       5.3500E-01      -8.1848E+00      -1.6062E-09      -1.0032E+03
       5.4500E-01      -8.1848E+00      -1.7052E-09      -1.0032E+03
       5.5500E-01      -8.1847E+00      -1.8084E-09      -1.0032E+03
       5.6500E-01      -8.1847E+00      -1.9161E-09      -1.0032E+03
       5.7500E-01      -8.1847E+00      -2.0285E-09      -1.0032E+03
       5.8500E-01      -8.1847E+00      -2.1456E-09      -1.0032E+03
       5.9500E-01      -8.1847E+00      -2.2676E-09      -1.0032E+03
       6.0500E-01      -8.1846E+00      -2.3946E-09      -1.0032E+03
       6.1500E-01      -8.1846E+00      -2.5268E-09      -1.0032E+03
       6.2500E-01      -8.1846E+00      -2.6643E-09      -1.0032E+03
       6.3500E-01      -8.1846E+00      -2.8073E-09      -1.0032E+03
       6.4500E-01      -8.1845E+00      -2.9558E-09      -1.0032E+03
       6.5500E-01      -8.1845E+00      -3.1099E-09      -1.0032E+03
       6.6500E-01      -8.1845E+00      -3.2699E-09      -1.0032E+03
       6.7500E-01      -8.1845E+00      -3.4358E-09      -1.0032E+03
       6.8500E-01      -8.1844E+00      -3.6077E-09      -1.0032E+03
       6.9500E-01      -8.1844E+00      -3.7857E-09      -1.0032E+03
       7.0500E-01      -8.1844E+00      -3.9699E-09      -1.0032E+03
