# Time          1.0000E+01
# Units: Mol/kgw
    Distance           H+               CO2(aq)          Mg++             Ca++             K+               SiO2(aq)         Na+              Al+++            Cl-              NO3-             Tracer       
       8.6500E-01      -1.1768E-05       3.3484E-05       1.3703E-04       2.0631E-04       1.3962E-05       1.7132E-05       7.4427E-04       1.2503E-08       1.0343E-03       2.0000E-04       2.0000E-04
       8.7500E-01      -1.1768E-05       3.3484E-05       1.3735E-04       2.0679E-04       1.3961E-05       1.7132E-05       7.4267E-04       1.2503E-08       1.0343E-03       2.0000E-04       2.0000E-04
       8.8500E-01      -1.1768E-05       3.3485E-05       1.3768E-04       2.0727E-04       1.3962E-05       1.7132E-05       7.4106E-04       1.2503E-08       1.0343E-03       2.0000E-04       2.0000E-04
       8.9500E-01      -1.1768E-05       3.3485E-05       1.3800E-04       2.0775E-04       1.3965E-05       1.7132E-05       7.3944E-04       1.2503E-08       1.0343E-03       2.0000E-04       2.0000E-04
       9.0500E-01      -1.1769E-05       3.3485E-05       1.3833E-04       2.0824E-04       1.3969E-05       1.7132E-05       7.3780E-04       1.2503E-08       1.0343E-03       2.0000E-04       2.0000E-04
       9.1500E-01      -1.1769E-05       3.3486E-05       1.3865E-04       2.0873E-04       1.3975E-05       1.7133E-05       7.3616E-04       1.2503E-08       1.0343E-03       2.0000E-04       2.0000E-04
       9.2500E-01      -1.1769E-05       3.3486E-05       1.3898E-04       2.0923E-04       1.3982E-05       1.7133E-05       7.3451E-04       1.2503E-08       1.0343E-03       2.0000E-04       2.0000E-04
       9.3500E-01      -1.1770E-05       3.3486E-05       1.3932E-04       2.0972E-04       1.3991E-05       1.7133E-05       7.3284E-04       1.2503E-08       1.0343E-03       2.0000E-04       2.0000E-04
       9.4500E-01      -1.1770E-05       3.3486E-05       1.3965E-04       2.1022E-04       1.4001E-05       1.7133E-05       7.3117E-04       1.2503E-08       1.0343E-03       2.0000E-04       2.0000E-04
       9.5500E-01      -1.1770E-05       3.3487E-05       1.3998E-04       2.1072E-04       1.4012E-05       1.7133E-05       7.2950E-04       1.2503E-08       1.0343E-03       2.0000E-04       2.0000E-04
       9.6500E-01      -1.1771E-05       3.3487E-05       1.4032E-04       2.1122E-04       1.4024E-05       1.7134E-05       7.2781E-04       1.2503E-08       1.0343E-03       2.0000E-04       2.0000E-04
       9.7500E-01      -1.1771E-05       3.3487E-05       1.4065E-04       2.1173E-04       1.4037E-05       1.7134E-05       7.2612E-04       1.2503E-08       1.0343E-03       2.0000E-04       2.0000E-04
       9.8500E-01      -1.1771E-05       3.3488E-05       1.4099E-04       2.1223E-04       1.4052E-05       1.7134E-05       7.2443E-04       1.2503E-08       1.0343E-03       2.0000E-04       2.0000E-04
       9.9500E-01      -1.1771E-05       3.3488E-05       1.4133E-04       2.1273E-04       1.4067E-05       1.7134E-05       7.2273E-04       1.2503E-08       1.0343E-03       2.0000E-04       2.0000E-04
       1.0050E+00      -1.1772E-05       3.3488E-05       1.4166E-04       2.1324E-04       1.4083E-05       1.7134E-05       7.2103E-04       1.2502E-08       1.0343E-03       2.0000E-04       2.0000E-04
       1.0150E+00      -1.1772E-05       3.3489E-05       1.4200E-04       2.1375E-04       1.4100E-05       1.7135E-05       7.1932E-04       1.2502E-08       1.0343E-03       2.0000E-04       2.0000E-04
       1.0250E+00      -1.1772E-05       3.3489E-05       1.4234E-04       2.1425E-04       1.4118E-05       1.7135E-05       7.1762E-04       1.2502E-08       1.0343E-03       2.0000E-04       2.0000E-04
       1.0350E+00      -1.1773E-05       3.3489E-05       1.4268E-04       2.1476E-04       1.4137E-05       1.7135E-05       7.1591E-04       1.2502E-08       1.0343E-03       2.0000E-04       2.0000E-04
       1.0450E+00      -1.1773E-05       3.3489E-05       1.4302E-04       2.1526E-04       1.4157E-05       1.7135E-05       7.1420E-04       1.2502E-08       1.0343E-03       2.0000E-04       2.0000E-04
       1.0550E+00      -1.1773E-05       3.3490E-05       1.4335E-04       2.1577E-04       1.4177E-05       1.7135E-05       7.1249E-04       1.2502E-08       1.0343E-03       2.0000E-04       2.0000E-04
       1.0650E+00      -1.1774E-05       3.3490E-05       1.4369E-04       2.1628E-04       1.4197E-05       1.7136E-05       7.1079E-04       1.2502E-08       1.0343E-03       2.0000E-04       2.0000E-04
       1.0750E+00      -1.1774E-05       3.3490E-05       1.4403E-04       2.1678E-04       1.4219E-05       1.7136E-05       7.0908E-04       1.2502E-08       1.0343E-03       2.0000E-04       2.0000E-04
       1.0850E+00      -1.1774E-05       3.3491E-05       1.4437E-04       2.1728E-04       1.4241E-05       1.7136E-05       7.0738E-04       1.2502E-08       1.0343E-03       2.0000E-04       2.0000E-04
       1.0950E+00      -1.1774E-05       3.3491E-05       1.4470E-04       2.1779E-04       1.4263E-05       1.7136E-05       7.0569E-04       1.2502E-08       1.0343E-03       2.0000E-04       2.0000E-04
       1.1050E+00      -1.1775E-05       3.3491E-05       1.4504E-04       2.1829E-04       1.4286E-05       1.7136E-05       7.0399E-04       1.2502E-08       1.0343E-03       2.0000E-04       2.0000E-04
       1.1150E+00      -1.1775E-05       3.3491E-05       1.4537E-04       2.1879E-04       1.4309E-05       1.7137E-05       7.0230E-04       1.2502E-08       1.0343E-03       2.0000E-04       2.0000E-04
       1.1250E+00      -1.1775E-05       3.3492E-05       1.4570E-04       2.1928E-04       1.4332E-05       1.7137E-05       7.0062E-04       1.2502E-08       1.0343E-03       2.0000E-04       2.0000E-04
       1.1350E+00      -1.1776E-05       3.3492E-05       1.4603E-04       2.1978E-04       1.4356E-05       1.7137E-05       6.9894E-04       1.2502E-08       1.0343E-03       2.0000E-04       2.0000E-04
       1.1450E+00      -1.1776E-05       3.3492E-05       1.4636E-04       2.2027E-04       1.4380E-05       1.7137E-05       6.9727E-04       1.2502E-08       1.0343E-03       2.0000E-04       2.0000E-04
       1.1550E+00      -1.1776E-05       3.3493E-05       1.4669E-04       2.2077E-04       1.4404E-05       1.7137E-05       6.9561E-04       1.2502E-08       1.0343E-03       2.0000E-04       2.0000E-04
       1.1650E+00      -1.1777E-05       3.3493E-05       1.4702E-04       2.2125E-04       1.4429E-05       1.7138E-05       6.9395E-04       1.2502E-08       1.0343E-03       2.0000E-04       2.0000E-04
