# Time          3.0000E+01
# Units: Mol/kgw
    Distance           H+               CO2(aq)          Mg++             Ca++             K+               SiO2(aq)         Na+              Al+++            Cl-              NO3-             Tracer       
       5.0000E-03       1.0895E-05       1.6196E-05       1.2001E-04       1.8021E-04       2.0000E-05       1.1442E-06       8.0023E-04       8.9143E-07       1.0343E-03       2.0000E-04       2.0000E-04
       1.5000E-02       7.9555E-06       1.6800E-05       1.2003E-04       1.8056E-04       2.0000E-05       2.5070E-06       8.0061E-04       1.4883E-06       1.0343E-03       2.0000E-04       2.0000E-04
       2.5000E-02       5.9463E-06       1.7385E-05       1.2006E-04       1.8090E-04       2.0000E-05       3.5598E-06       8.0099E-04       1.7750E-06       1.0343E-03       2.0000E-04       2.0000E-04
       3.5000E-02       4.8249E-06       1.7923E-05       1.2009E-04       1.8123E-04       2.0000E-05       4.3165E-06       8.0137E-04       1.7659E-06       1.0343E-03       2.0000E-04       2.0000E-04
       4.5000E-02       4.2336E-06       1.8419E-05       1.2014E-04       1.8154E-04       2.0000E-05       4.8966E-06       8.0176E-04       1.5801E-06       1.0343E-03       2.0000E-04       2.0000E-04
       5.5000E-02       3.8395E-06       1.8892E-05       1.2020E-04       1.8183E-04       2.0000E-05       5.4108E-06       8.0214E-04       1.3286E-06       1.0343E-03       2.0000E-04       2.0000E-04
       6.5000E-02       3.4616E-06       1.9361E-05       1.2027E-04       1.8211E-04       2.0000E-05       5.9195E-06       8.0252E-04       1.0718E-06       1.0343E-03       2.0000E-04       2.0000E-04
       7.5000E-02       3.0198E-06       1.9840E-05       1.2036E-04       1.8238E-04       1.9999E-05       6.4493E-06       8.0290E-04       8.3644E-07       1.0343E-03       2.0000E-04       2.0000E-04
       8.5000E-02       2.4813E-06       2.0342E-05       1.2045E-04       1.8264E-04       1.9999E-05       7.0112E-06       8.0328E-04       6.3357E-07       1.0343E-03       2.0000E-04       2.0000E-04
       9.5000E-02       1.8343E-06       2.0881E-05       1.2056E-04       1.8289E-04       1.9999E-05       7.6089E-06       8.0367E-04       4.6720E-07       1.0343E-03       2.0000E-04       2.0000E-04
       1.0500E-01       1.0789E-06       2.1476E-05       1.2068E-04       1.8313E-04       1.9999E-05       8.2423E-06       8.0405E-04       3.3742E-07       1.0343E-03       2.0000E-04       2.0000E-04
