# Time          4.5000E+01
# Units: Log10 mol/kgw
    Distance      pH               H+               CO2(aq)          Mg++             Ca++             K+               SiO2(aq)         Na+              Al+++            Cl-              NO3-             Tracer           Al(OH)2+         AlO2-            AlOH++           CaCl+            CaCl2(aq)        HCO3-            H2SiO4--         HAlO2(aq)        HCl(aq)          HSiO3-           KCl(aq)          MgCl+            NaAlO2(aq)       NaCl(aq)         NaHSiO3(aq)      NaOH(aq)         OH-              CO3--            CaCO3(aq)        CaHCO3+          MgCO3(aq)        MgHCO3+          NaCO3-           NaHCO3(aq)   
       1.3500E-01       5.6165E+00      -5.5981E+00      -4.7045E+00      -3.9182E+00      -3.7352E+00      -4.6990E+00      -4.9901E+00      -3.0942E+00      -7.8788E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -7.3848E+00      -8.4273E+00      -7.3013E+00      -7.4980E+00      -1.0476E+01      -5.4096E+00      -1.6638E+01      -7.6267E+00      -7.9221E+00      -9.2960E+00      -9.2247E+00      -7.1174E+00      -1.2320E+01      -6.9014E+00      -1.0786E+01      -1.2296E+01      -8.3548E+00      -1.0059E+01      -1.0634E+01      -8.1787E+00      -1.1162E+01      -8.3697E+00      -1.2722E+01      -8.3875E+00
       1.4500E-01       5.6837E+00      -5.6652E+00      -4.7002E+00      -3.9177E+00      -3.7347E+00      -4.6990E+00      -4.9607E+00      -3.0940E+00      -8.1137E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -7.4855E+00      -8.3937E+00      -7.4690E+00      -7.4975E+00      -1.0476E+01      -5.3382E+00      -1.6475E+01      -7.6602E+00      -7.9892E+00      -9.1995E+00      -9.2247E+00      -7.1169E+00      -1.2286E+01      -6.9012E+00      -1.0689E+01      -1.2229E+01      -8.2877E+00      -9.9208E+00      -1.0494E+01      -8.1067E+00      -1.1023E+01      -8.2979E+00      -1.2584E+01      -8.3158E+00
       1.5500E-01       5.7474E+00      -5.7290E+00      -4.6963E+00      -3.9173E+00      -3.7342E+00      -4.6990E+00      -4.9331E+00      -3.0938E+00      -8.3356E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -7.5798E+00      -8.3605E+00      -7.6272E+00      -7.4970E+00      -1.0475E+01      -5.2705E+00      -1.6319E+01      -7.6908E+00      -8.0530E+00      -9.1080E+00      -9.2247E+00      -7.1165E+00      -1.2253E+01      -6.9010E+00      -1.0597E+01      -1.2165E+01      -8.2239E+00      -9.7894E+00      -1.0363E+01      -8.0385E+00      -1.0891E+01      -8.2298E+00      -1.2452E+01      -8.2480E+00
       1.6500E-01       5.8066E+00      -5.7881E+00      -4.6928E+00      -3.9168E+00      -3.7337E+00      -4.6990E+00      -4.9071E+00      -3.0936E+00      -8.5408E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -7.6668E+00      -8.3292E+00      -7.7733E+00      -7.4965E+00      -1.0475E+01      -5.2079E+00      -1.6175E+01      -7.7187E+00      -8.1121E+00      -9.0229E+00      -9.2247E+00      -7.1161E+00      -1.2221E+01      -6.9008E+00      -1.0512E+01      -1.2105E+01      -8.1648E+00      -9.6676E+00      -1.0240E+01      -7.9755E+00      -1.0769E+01      -8.1668E+00      -1.2330E+01      -8.1852E+00
       1.7500E-01       5.8605E+00      -5.8420E+00      -4.6898E+00      -3.9164E+00      -3.7332E+00      -4.6990E+00      -4.8829E+00      -3.0934E+00      -8.7280E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -7.7462E+00      -8.3007E+00      -7.9065E+00      -7.4961E+00      -1.0474E+01      -5.1509E+00      -1.6043E+01      -7.7441E+00      -8.1661E+00      -8.9448E+00      -9.2247E+00      -7.1157E+00      -1.2193E+01      -6.9007E+00      -1.0434E+01      -1.2051E+01      -8.1109E+00      -9.5567E+00      -1.0129E+01      -7.9180E+00      -1.0658E+01      -8.1093E+00      -1.2219E+01      -8.1280E+00
       1.8500E-01       5.9091E+00      -5.8906E+00      -4.6871E+00      -3.9159E+00      -3.7327E+00      -4.6990E+00      -4.8604E+00      -3.0932E+00      -8.8969E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -7.8180E+00      -8.2754E+00      -8.0269E+00      -7.4956E+00      -1.0474E+01      -5.0996E+00      -1.5923E+01      -7.7674E+00      -8.2146E+00      -8.8737E+00      -9.2248E+00      -7.1152E+00      -1.2167E+01      -6.9005E+00      -1.0363E+01      -1.2003E+01      -8.0623E+00      -9.4568E+00      -1.0029E+01      -7.8663E+00      -1.0557E+01      -8.0577E+00      -1.2119E+01      -8.0766E+00
       1.9500E-01       5.9524E+00      -5.9339E+00      -4.6848E+00      -3.9155E+00      -3.7323E+00      -4.6990E+00      -4.8398E+00      -3.0930E+00      -9.0480E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -7.8825E+00      -8.2532E+00      -8.1347E+00      -7.4952E+00      -1.0473E+01      -5.0540E+00      -1.5816E+01      -7.7885E+00      -8.2580E+00      -8.8098E+00      -9.2248E+00      -7.1148E+00      -1.2145E+01      -6.9003E+00      -1.0298E+01      -1.1959E+01      -8.0189E+00      -9.3679E+00      -9.9393E+00      -7.8203E+00      -1.0468E+01      -8.0116E+00      -1.2030E+01      -8.0308E+00
       2.0500E-01       5.9905E+00      -5.9720E+00      -4.6830E+00      -3.9151E+00      -3.7318E+00      -4.6990E+00      -4.8211E+00      -3.0929E+00      -9.1812E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -7.9396E+00      -8.2342E+00      -8.2299E+00      -7.4948E+00      -1.0473E+01      -5.0141E+00      -1.5721E+01      -7.8075E+00      -8.2961E+00      -8.7530E+00      -9.2248E+00      -7.1144E+00      -1.2126E+01      -6.9002E+00      -1.0242E+01      -1.1921E+01      -7.9808E+00      -9.2898E+00      -9.8609E+00      -7.7799E+00      -1.0390E+01      -7.9713E+00      -1.1952E+01      -7.9907E+00
       2.1500E-01       6.0232E+00      -6.0047E+00      -4.6815E+00      -3.9146E+00      -3.7315E+00      -4.6990E+00      -4.8046E+00      -3.0927E+00      -9.2959E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -7.9890E+00      -8.2182E+00      -8.3119E+00      -7.4945E+00      -1.0473E+01      -4.9799E+00      -1.5639E+01      -7.8242E+00      -8.3288E+00      -8.7038E+00      -9.2248E+00      -7.1140E+00      -1.2109E+01      -6.9000E+00      -1.0192E+01      -1.1888E+01      -7.9481E+00      -9.2229E+00      -9.7937E+00      -7.7454E+00      -1.0322E+01      -7.9367E+00      -1.1885E+01      -7.9564E+00
       2.2500E-01       6.0500E+00      -6.0315E+00      -4.6803E+00      -3.9143E+00      -3.7312E+00      -4.6990E+00      -4.7908E+00      -3.0926E+00      -9.3903E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -8.0297E+00      -8.2053E+00      -8.3795E+00      -7.4942E+00      -1.0472E+01      -4.9519E+00      -1.5572E+01      -7.8382E+00      -8.3556E+00      -8.6632E+00      -9.2248E+00      -7.1137E+00      -1.2096E+01      -6.8999E+00      -1.0151E+01      -1.1861E+01      -7.9213E+00      -9.1681E+00      -9.7386E+00      -7.7172E+00      -1.0267E+01      -7.9084E+00      -1.1830E+01      -7.9283E+00
       2.3500E-01       6.0700E+00      -6.0515E+00      -4.6796E+00      -3.9139E+00      -3.7310E+00      -4.6990E+00      -4.7804E+00      -3.0925E+00      -9.4611E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -8.0605E+00      -8.1960E+00      -8.4303E+00      -7.4940E+00      -1.0472E+01      -4.9312E+00      -1.5521E+01      -7.8489E+00      -8.3756E+00      -8.6327E+00      -9.2248E+00      -7.1133E+00      -1.2087E+01      -6.8998E+00      -1.0121E+01      -1.1841E+01      -7.9013E+00      -9.1273E+00      -9.6976E+00      -7.6962E+00      -1.0226E+01      -7.8873E+00      -1.1789E+01      -7.9074E+00
       2.4500E-01       6.0815E+00      -6.0630E+00      -4.6792E+00      -3.9137E+00      -3.7309E+00      -4.6990E+00      -4.7743E+00      -3.0924E+00      -9.5078E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -8.0842E+00      -8.1967E+00      -8.4655E+00      -7.4939E+00      -1.0472E+01      -4.9193E+00      -1.5492E+01      -7.8611E+00      -8.3871E+00      -8.6151E+00      -9.2248E+00      -7.1131E+00      -1.2088E+01      -6.8997E+00      -1.0103E+01      -1.1829E+01      -7.8898E+00      -9.1039E+00      -9.6741E+00      -7.6842E+00      -1.0203E+01      -7.8751E+00      -1.1765E+01      -7.8955E+00
       2.5500E-01       6.0814E+00      -6.0629E+00      -4.6792E+00      -3.9135E+00      -3.7310E+00      -4.6990E+00      -4.7748E+00      -3.0924E+00      -9.8546E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -8.4313E+00      -8.5441E+00      -8.8124E+00      -7.4940E+00      -1.0472E+01      -4.9194E+00      -1.5493E+01      -8.2084E+00      -8.3870E+00      -8.6158E+00      -9.2248E+00      -7.1129E+00      -1.2435E+01      -6.8997E+00      -1.0104E+01      -1.1829E+01      -7.8899E+00      -9.1042E+00      -9.6746E+00      -7.6845E+00      -1.0203E+01      -7.8751E+00      -1.1766E+01      -7.8956E+00
       2.6500E-01       6.0814E+00      -6.0629E+00      -4.6792E+00      -3.9133E+00      -3.7311E+00      -4.6990E+00      -4.7748E+00      -3.0924E+00      -9.8995E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -8.4762E+00      -8.5890E+00      -8.8573E+00      -7.4941E+00      -1.0472E+01      -4.9194E+00      -1.5493E+01      -8.2533E+00      -8.3870E+00      -8.6158E+00      -9.2248E+00      -7.1127E+00      -1.2480E+01      -6.8997E+00      -1.0104E+01      -1.1830E+01      -7.8899E+00      -9.1042E+00      -9.6747E+00      -7.6846E+00      -1.0203E+01      -7.8749E+00      -1.1766E+01      -7.8956E+00
       2.7500E-01       6.0814E+00      -6.0629E+00      -4.6792E+00      -3.9131E+00      -3.7312E+00      -4.6990E+00      -4.7748E+00      -3.0924E+00      -9.9035E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -8.4802E+00      -8.5930E+00      -8.8613E+00      -7.4942E+00      -1.0473E+01      -4.9194E+00      -1.5493E+01      -8.2573E+00      -8.3870E+00      -8.6158E+00      -9.2248E+00      -7.1126E+00      -1.2484E+01      -6.8997E+00      -1.0104E+01      -1.1829E+01      -7.8899E+00      -9.1042E+00      -9.6748E+00      -7.6847E+00      -1.0202E+01      -7.8748E+00      -1.1766E+01      -7.8956E+00
       2.8500E-01       6.0814E+00      -6.0629E+00      -4.6792E+00      -3.9130E+00      -3.7313E+00      -4.6990E+00      -4.7748E+00      -3.0924E+00      -9.9039E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -8.4806E+00      -8.5933E+00      -8.8617E+00      -7.4944E+00      -1.0473E+01      -4.9194E+00      -1.5493E+01      -8.2576E+00      -8.3870E+00      -8.6158E+00      -9.2248E+00      -7.1124E+00      -1.2484E+01      -6.8997E+00      -1.0104E+01      -1.1829E+01      -7.8899E+00      -9.1042E+00      -9.6749E+00      -7.6848E+00      -1.0202E+01      -7.8746E+00      -1.1766E+01      -7.8956E+00
       2.9500E-01       6.0814E+00      -6.0629E+00      -4.6792E+00      -3.9128E+00      -3.7314E+00      -4.6990E+00      -4.7748E+00      -3.0924E+00      -9.9039E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -8.4806E+00      -8.5934E+00      -8.8618E+00      -7.4945E+00      -1.0473E+01      -4.9194E+00      -1.5493E+01      -8.2577E+00      -8.3870E+00      -8.6158E+00      -9.2248E+00      -7.1122E+00      -1.2484E+01      -6.8997E+00      -1.0104E+01      -1.1829E+01      -7.8899E+00      -9.1042E+00      -9.6750E+00      -7.6849E+00      -1.0202E+01      -7.8744E+00      -1.1766E+01      -7.8956E+00
       3.0500E-01       6.0814E+00      -6.0629E+00      -4.6792E+00      -3.9126E+00      -3.7316E+00      -4.6990E+00      -4.7748E+00      -3.0924E+00      -9.9040E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -8.4806E+00      -8.5934E+00      -8.8618E+00      -7.4946E+00      -1.0473E+01      -4.9194E+00      -1.5493E+01      -8.2577E+00      -8.3870E+00      -8.6157E+00      -9.2248E+00      -7.1121E+00      -1.2484E+01      -6.8997E+00      -1.0104E+01      -1.1829E+01      -7.8899E+00      -9.1042E+00      -9.6751E+00      -7.6850E+00      -1.0202E+01      -7.8742E+00      -1.1766E+01      -7.8956E+00
       3.1500E-01       6.0814E+00      -6.0629E+00      -4.6792E+00      -3.9125E+00      -3.7317E+00      -4.6990E+00      -4.7748E+00      -3.0924E+00      -9.9040E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -8.4806E+00      -8.5934E+00      -8.8618E+00      -7.4947E+00      -1.0473E+01      -4.9194E+00      -1.5493E+01      -8.2577E+00      -8.3870E+00      -8.6157E+00      -9.2248E+00      -7.1119E+00      -1.2484E+01      -6.8997E+00      -1.0104E+01      -1.1829E+01      -7.8899E+00      -9.1041E+00      -9.6752E+00      -7.6851E+00      -1.0202E+01      -7.8741E+00      -1.1766E+01      -7.8956E+00
       3.2500E-01       6.0814E+00      -6.0629E+00      -4.6792E+00      -3.9123E+00      -3.7317E+00      -4.6990E+00      -4.7748E+00      -3.0924E+00      -9.9041E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -8.4807E+00      -8.5934E+00      -8.8618E+00      -7.4948E+00      -1.0473E+01      -4.9194E+00      -1.5493E+01      -8.2577E+00      -8.3870E+00      -8.6157E+00      -9.2248E+00      -7.1118E+00      -1.2484E+01      -6.8997E+00      -1.0104E+01      -1.1829E+01      -7.8899E+00      -9.1041E+00      -9.6752E+00      -7.6852E+00      -1.0201E+01      -7.8739E+00      -1.1766E+01      -7.8956E+00
       3.3500E-01       6.0814E+00      -6.0629E+00      -4.6792E+00      -3.9122E+00      -3.7318E+00      -4.6990E+00      -4.7748E+00      -3.0924E+00      -9.9041E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -8.4807E+00      -8.5934E+00      -8.8619E+00      -7.4949E+00      -1.0473E+01      -4.9194E+00      -1.5493E+01      -8.2577E+00      -8.3870E+00      -8.6157E+00      -9.2248E+00      -7.1116E+00      -1.2484E+01      -6.8997E+00      -1.0104E+01      -1.1829E+01      -7.8899E+00      -9.1041E+00      -9.6753E+00      -7.6853E+00      -1.0201E+01      -7.8738E+00      -1.1766E+01      -7.8956E+00
       3.4500E-01       6.0814E+00      -6.0630E+00      -4.6792E+00      -3.9121E+00      -3.7319E+00      -4.6990E+00      -4.7748E+00      -3.0924E+00      -9.9041E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -8.4807E+00      -8.5934E+00      -8.8619E+00      -7.4949E+00      -1.0473E+01      -4.9194E+00      -1.5493E+01      -8.2577E+00      -8.3870E+00      -8.6157E+00      -9.2248E+00      -7.1115E+00      -1.2484E+01      -6.8997E+00      -1.0104E+01      -1.1829E+01      -7.8899E+00      -9.1041E+00      -9.6754E+00      -7.6854E+00      -1.0201E+01      -7.8736E+00      -1.1766E+01      -7.8956E+00
       3.5500E-01       6.0815E+00      -6.0630E+00      -4.6792E+00      -3.9120E+00      -3.7320E+00      -4.6990E+00      -4.7748E+00      -3.0924E+00      -9.9042E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -8.4807E+00      -8.5933E+00      -8.8619E+00      -7.4950E+00      -1.0473E+01      -4.9194E+00      -1.5493E+01      -8.2577E+00      -8.3871E+00      -8.6157E+00      -9.2248E+00      -7.1114E+00      -1.2484E+01      -6.8997E+00      -1.0104E+01      -1.1829E+01      -7.8898E+00      -9.1041E+00      -9.6754E+00      -7.6854E+00      -1.0201E+01      -7.8735E+00      -1.1766E+01      -7.8955E+00
       3.6500E-01       6.0815E+00      -6.0630E+00      -4.6792E+00      -3.9118E+00      -3.7321E+00      -4.6990E+00      -4.7748E+00      -3.0924E+00      -9.9042E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -8.4807E+00      -8.5933E+00      -8.8619E+00      -7.4951E+00      -1.0473E+01      -4.9193E+00      -1.5493E+01      -8.2577E+00      -8.3871E+00      -8.6157E+00      -9.2248E+00      -7.1113E+00      -1.2484E+01      -6.8997E+00      -1.0104E+01      -1.1829E+01      -7.8898E+00      -9.1040E+00      -9.6755E+00      -7.6855E+00      -1.0201E+01      -7.8734E+00      -1.1766E+01      -7.8955E+00
       3.7500E-01       6.0815E+00      -6.0630E+00      -4.6792E+00      -3.9117E+00      -3.7322E+00      -4.6990E+00      -4.7748E+00      -3.0924E+00      -9.9042E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -8.4807E+00      -8.5933E+00      -8.8620E+00      -7.4952E+00      -1.0473E+01      -4.9193E+00      -1.5493E+01      -8.2577E+00      -8.3871E+00      -8.6156E+00      -9.2248E+00      -7.1111E+00      -1.2484E+01      -6.8997E+00      -1.0104E+01      -1.1829E+01      -7.8898E+00      -9.1040E+00      -9.6756E+00      -7.6856E+00      -1.0201E+01      -7.8733E+00      -1.1766E+01      -7.8955E+00
       3.8500E-01       6.0815E+00      -6.0630E+00      -4.6792E+00      -3.9116E+00      -3.7322E+00      -4.6990E+00      -4.7747E+00      -3.0924E+00      -9.9043E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -8.4808E+00      -8.5933E+00      -8.8620E+00      -7.4952E+00      -1.0474E+01      -4.9193E+00      -1.5493E+01      -8.2577E+00      -8.3871E+00      -8.6156E+00      -9.2248E+00      -7.1110E+00      -1.2484E+01      -6.8997E+00      -1.0104E+01      -1.1829E+01      -7.8898E+00      -9.1040E+00      -9.6756E+00      -7.6856E+00      -1.0201E+01      -7.8732E+00      -1.1766E+01      -7.8955E+00
       3.9500E-01       6.0815E+00      -6.0630E+00      -4.6792E+00      -3.9115E+00      -3.7323E+00      -4.6990E+00      -4.7747E+00      -3.0924E+00      -9.9043E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -8.4808E+00      -8.5933E+00      -8.8620E+00      -7.4953E+00      -1.0474E+01      -4.9193E+00      -1.5493E+01      -8.2577E+00      -8.3871E+00      -8.6156E+00      -9.2248E+00      -7.1110E+00      -1.2484E+01      -6.8997E+00      -1.0104E+01      -1.1829E+01      -7.8898E+00      -9.1040E+00      -9.6756E+00      -7.6857E+00      -1.0200E+01      -7.8730E+00      -1.1765E+01      -7.8955E+00
