# Time          4.0000E+01
# Units: Mol/kgw
    Distance           H+               CO2(aq)          Mg++             Ca++             K+               SiO2(aq)         Na+              Al+++            Cl-              NO3-             Tracer       
       5.0000E-03       1.0903E-05       1.6196E-05       1.2001E-04       1.8021E-04       2.0000E-05       1.1405E-06       8.0023E-04       8.9012E-07       1.0343E-03       2.0000E-04       2.0000E-04
       1.5000E-02       7.9706E-06       1.6799E-05       1.2002E-04       1.8057E-04       2.0000E-05       2.4988E-06       8.0061E-04       1.4865E-06       1.0343E-03       2.0000E-04       2.0000E-04
       2.5000E-02       5.9625E-06       1.7383E-05       1.2004E-04       1.8091E-04       2.0000E-05       3.5491E-06       8.0099E-04       1.7749E-06       1.0343E-03       2.0000E-04       2.0000E-04
       3.5000E-02       4.8391E-06       1.7921E-05       1.2007E-04       1.8124E-04       2.0000E-05       4.3045E-06       8.0137E-04       1.7685E-06       1.0343E-03       2.0000E-04       2.0000E-04
       4.5000E-02       4.2467E-06       1.8416E-05       1.2011E-04       1.8156E-04       2.0000E-05       4.8828E-06       8.0175E-04       1.5851E-06       1.0343E-03       2.0000E-04       2.0000E-04
       5.5000E-02       3.8539E-06       1.8889E-05       1.2015E-04       1.8187E-04       2.0000E-05       5.3945E-06       8.0213E-04       1.3352E-06       1.0343E-03       2.0000E-04       2.0000E-04
       6.5000E-02       3.4795E-06       1.9357E-05       1.2021E-04       1.8216E-04       2.0000E-05       5.9000E-06       8.0251E-04       1.0793E-06       1.0343E-03       2.0000E-04       2.0000E-04
       7.5000E-02       3.0431E-06       1.9833E-05       1.2028E-04       1.8245E-04       2.0000E-05       6.4260E-06       8.0289E-04       8.4424E-07       1.0343E-03       2.0000E-04       2.0000E-04
       8.5000E-02       2.5115E-06       2.0332E-05       1.2036E-04       1.8272E-04       2.0000E-05       6.9836E-06       8.0327E-04       6.4112E-07       1.0343E-03       2.0000E-04       2.0000E-04
       9.5000E-02       1.8727E-06       2.0867E-05       1.2045E-04       1.8298E-04       2.0000E-05       7.5765E-06       8.0365E-04       4.7405E-07       1.0343E-03       2.0000E-04       2.0000E-04
       1.0500E-01       1.1264E-06       2.1456E-05       1.2055E-04       1.8324E-04       1.9999E-05       8.2048E-06       8.0403E-04       3.4325E-07       1.0343E-03       2.0000E-04       2.0000E-04
       1.1500E-01       2.8152E-07       2.2115E-05       1.2066E-04       1.8348E-04       1.9999E-05       8.8653E-06       8.0440E-04       2.4603E-07       1.0343E-03       2.0000E-04       2.0000E-04
       1.2500E-01      -6.4586E-07       2.2855E-05       1.2077E-04       1.8372E-04       1.9999E-05       9.5523E-06       8.0478E-04       1.7726E-07       1.0343E-03       2.0000E-04       2.0000E-04
       1.3500E-01      -1.6350E-06       2.3680E-05       1.2089E-04       1.8395E-04       1.9999E-05       1.0259E-05       8.0516E-04       1.3049E-07       1.0343E-03       2.0000E-04       2.0000E-04
       1.4500E-01      -2.6649E-06       2.4582E-05       1.2102E-04       1.8418E-04       1.9999E-05       1.0976E-05       8.0553E-04       9.9344E-08       1.0343E-03       2.0000E-04       2.0000E-04
       1.5500E-01      -3.7172E-06       2.5544E-05       1.2115E-04       1.8439E-04       1.9999E-05       1.1699E-05       8.0590E-04       7.8610E-08       1.0343E-03       2.0000E-04       2.0000E-04
       1.6500E-01      -4.7768E-06       2.6545E-05       1.2128E-04       1.8461E-04       1.9999E-05       1.2419E-05       8.0627E-04       6.4593E-08       1.0343E-03       2.0000E-04       2.0000E-04
       1.7500E-01      -5.8309E-06       2.7565E-05       1.2141E-04       1.8482E-04       1.9999E-05       1.3131E-05       8.0663E-04       5.4887E-08       1.0343E-03       2.0000E-04       2.0000E-04
       1.8500E-01      -6.8667E-06       2.8583E-05       1.2154E-04       1.8502E-04       1.9999E-05       1.3829E-05       8.0698E-04       4.7991E-08       1.0343E-03       2.0000E-04       2.0000E-04
       1.9500E-01      -7.8695E-06       2.9578E-05       1.2167E-04       1.8521E-04       1.9999E-05       1.4502E-05       8.0732E-04       4.2979E-08       1.0343E-03       2.0000E-04       2.0000E-04
       2.0500E-01      -8.8203E-06       3.0525E-05       1.2179E-04       1.8539E-04       1.9999E-05       1.5140E-05       8.0764E-04       3.9279E-08       1.0343E-03       2.0000E-04       2.0000E-04
       2.1500E-01      -9.6934E-06       3.1396E-05       1.2191E-04       1.8555E-04       1.9999E-05       1.5725E-05       8.0794E-04       3.6538E-08       1.0343E-03       2.0000E-04       2.0000E-04
       2.2500E-01      -1.0452E-05       3.2152E-05       1.2201E-04       1.8568E-04       1.9999E-05       1.6232E-05       8.0819E-04       3.4545E-08       1.0343E-03       2.0000E-04       2.0000E-04
