# Time          2.0000E+01
# Units: Log10 mol/kgw
    Distance      pH               H+               CO2(aq)          Mg++             Ca++             K+               SiO2(aq)         Na+              Al+++            Cl-              NO3-             Tracer           Al(OH)2+         AlO2-            AlOH++           CaCl+            CaCl2(aq)        HCO3-            H2SiO4--         HAlO2(aq)        HCl(aq)          HSiO3-           KCl(aq)          MgCl+            NaAlO2(aq)       NaCl(aq)         NaHSiO3(aq)      NaOH(aq)         OH-              CO3--            CaCO3(aq)        CaHCO3+          MgCO3(aq)        MgHCO3+          NaCO3-           NaHCO3(aq)   
       1.0500E-01       5.4289E+00      -5.4105E+00      -4.7201E+00      -3.9181E+00      -3.7377E+00      -4.6993E+00      -5.0820E+00      -3.0948E+00      -7.2043E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -7.0854E+00      -8.5030E+00      -6.8143E+00      -7.5005E+00      -1.0479E+01      -5.6129E+00      -1.7105E+01      -7.5148E+00      -7.7345E+00      -9.5755E+00      -9.2250E+00      -7.1173E+00      -1.2396E+01      -6.9020E+00      -1.1066E+01      -1.2484E+01      -8.5424E+00      -1.0450E+01      -1.1027E+01      -8.3844E+00      -1.1553E+01      -8.5729E+00      -1.3114E+01      -8.5913E+00
       1.1500E-01       5.4925E+00      -5.4741E+00      -4.7145E+00      -3.9176E+00      -3.7372E+00      -4.6994E+00      -5.0482E+00      -3.0946E+00      -7.4354E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -7.1893E+00      -8.4797E+00      -6.9818E+00      -7.4999E+00      -1.0478E+01      -5.5436E+00      -1.6944E+01      -7.5551E+00      -7.7981E+00      -9.4780E+00      -9.2251E+00      -7.1168E+00      -1.2373E+01      -6.9018E+00      -1.0968E+01      -1.2420E+01      -8.4788E+00      -1.0317E+01      -1.0893E+01      -8.3146E+00      -1.1419E+01      -8.5031E+00      -1.2981E+01      -8.5218E+00
       1.2500E-01       5.5604E+00      -5.5420E+00      -4.7092E+00      -3.9171E+00      -3.7367E+00      -4.6995E+00      -5.0156E+00      -3.0944E+00      -7.6779E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -7.2960E+00      -8.4507E+00      -7.1564E+00      -7.4994E+00      -1.0478E+01      -5.4705E+00      -1.6776E+01      -7.5940E+00      -7.8660E+00      -9.3776E+00      -9.2252E+00      -7.1163E+00      -1.2344E+01      -6.9016E+00      -1.0868E+01      -1.2352E+01      -8.4109E+00      -1.0176E+01      -1.0752E+01      -8.2410E+00      -1.1278E+01      -8.4295E+00      -1.2840E+01      -8.4485E+00
       1.3500E-01       5.6297E+00      -5.6112E+00      -4.7045E+00      -3.9166E+00      -3.7362E+00      -4.6996E+00      -4.9845E+00      -3.0942E+00      -7.9220E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -7.4017E+00      -8.4179E+00      -7.3313E+00      -7.4989E+00      -1.0477E+01      -5.3965E+00      -1.6606E+01      -7.6304E+00      -7.9352E+00      -9.2772E+00      -9.2253E+00      -7.1158E+00      -1.2311E+01      -6.9014E+00      -1.0767E+01      -1.2283E+01      -8.3417E+00      -1.0033E+01      -1.0608E+01      -8.1665E+00      -1.1134E+01      -8.3551E+00      -1.2696E+01      -8.3743E+00
       1.4500E-01       5.6973E+00      -5.6789E+00      -4.7002E+00      -3.9161E+00      -3.7357E+00      -4.6997E+00      -4.9550E+00      -3.0940E+00      -8.1584E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -7.5029E+00      -8.3838E+00      -7.5001E+00      -7.4985E+00      -1.0477E+01      -5.3245E+00      -1.6442E+01      -7.6640E+00      -8.0029E+00      -9.1801E+00      -9.2254E+00      -7.1153E+00      -1.2276E+01      -6.9012E+00      -1.0670E+01      -1.2215E+01      -8.2740E+00      -9.8935E+00      -1.0468E+01      -8.0940E+00      -1.0994E+01      -8.2826E+00      -1.2556E+01      -8.3022E+00
       1.5500E-01       5.7612E+00      -5.7428E+00      -4.6963E+00      -3.9156E+00      -3.7351E+00      -4.6998E+00      -4.9273E+00      -3.0938E+00      -8.3806E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -7.5973E+00      -8.3504E+00      -7.6584E+00      -7.4980E+00      -1.0476E+01      -5.2567E+00      -1.6286E+01      -7.6945E+00      -8.0668E+00      -9.0885E+00      -9.2256E+00      -7.1149E+00      -1.2243E+01      -6.9010E+00      -1.0578E+01      -1.2151E+01      -8.2101E+00      -9.7618E+00      -1.0336E+01      -8.0257E+00      -1.0862E+01      -8.2144E+00      -1.2425E+01      -8.2342E+00
       1.6500E-01       5.8202E+00      -5.8017E+00      -4.6928E+00      -3.9151E+00      -3.7347E+00      -4.7000E+00      -4.9013E+00      -3.0936E+00      -8.5852E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -7.6840E+00      -8.3192E+00      -7.8041E+00      -7.4975E+00      -1.0476E+01      -5.1943E+00      -1.6142E+01      -7.7222E+00      -8.1257E+00      -9.0035E+00      -9.2257E+00      -7.1144E+00      -1.2211E+01      -6.9008E+00      -1.0493E+01      -1.2092E+01      -8.1512E+00      -9.6404E+00      -1.0214E+01      -7.9628E+00      -1.0740E+01      -8.1514E+00      -1.2303E+01      -8.1716E+00
       1.7500E-01       5.8738E+00      -5.8553E+00      -4.6898E+00      -3.9146E+00      -3.7342E+00      -4.7002E+00      -4.8771E+00      -3.0934E+00      -8.7714E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -7.7630E+00      -8.2910E+00      -7.9366E+00      -7.4970E+00      -1.0475E+01      -5.1376E+00      -1.6011E+01      -7.7476E+00      -8.1794E+00      -8.9257E+00      -9.2259E+00      -7.1139E+00      -1.2183E+01      -6.9007E+00      -1.0415E+01      -1.2038E+01      -8.0975E+00      -9.5301E+00      -1.0103E+01      -7.9057E+00      -1.0629E+01      -8.0943E+00      -1.2192E+01      -8.1147E+00
       1.8500E-01       5.9220E+00      -5.9035E+00      -4.6871E+00      -3.9142E+00      -3.7337E+00      -4.7004E+00      -4.8546E+00      -3.0932E+00      -8.9392E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -7.8344E+00      -8.2659E+00      -8.0563E+00      -7.4966E+00      -1.0475E+01      -5.0867E+00      -1.5892E+01      -7.7708E+00      -8.2276E+00      -8.8550E+00      -9.2261E+00      -7.1135E+00      -1.2158E+01      -6.9005E+00      -1.0344E+01      -1.1990E+01      -8.0493E+00      -9.4309E+00      -1.0004E+01      -7.8544E+00      -1.0530E+01      -8.0430E+00      -1.2093E+01      -8.0637E+00
       1.9500E-01       5.9650E+00      -5.9465E+00      -4.6848E+00      -3.9137E+00      -3.7332E+00      -4.7006E+00      -4.8339E+00      -3.0930E+00      -9.0891E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -7.8985E+00      -8.2441E+00      -8.1633E+00      -7.4962E+00      -1.0474E+01      -5.0415E+00      -1.5785E+01      -7.7920E+00      -8.2705E+00      -8.7914E+00      -9.2264E+00      -7.1130E+00      -1.2136E+01      -6.9003E+00      -1.0280E+01      -1.1947E+01      -8.0064E+00      -9.3428E+00      -9.9152E+00      -7.8087E+00      -1.0441E+01      -7.9973E+00      -1.2005E+01      -8.0183E+00
       2.0500E-01       6.0027E+00      -5.9842E+00      -4.6830E+00      -3.9132E+00      -3.7328E+00      -4.7008E+00      -4.8153E+00      -3.0929E+00      -9.2212E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -7.9552E+00      -8.2254E+00      -8.2577E+00      -7.4958E+00      -1.0474E+01      -5.0019E+00      -1.5691E+01      -7.8110E+00      -8.3083E+00      -8.7349E+00      -9.2266E+00      -7.1126E+00      -1.2117E+01      -6.9002E+00      -1.0223E+01      -1.1909E+01      -7.9686E+00      -9.2654E+00      -9.8375E+00      -7.7687E+00      -1.0363E+01      -7.9573E+00      -1.1927E+01      -7.9785E+00
       2.1500E-01       6.0351E+00      -6.0166E+00      -4.6815E+00      -3.9128E+00      -3.7324E+00      -4.7011E+00      -4.7988E+00      -3.0927E+00      -9.3349E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -8.0042E+00      -8.2097E+00      -8.3391E+00      -7.4954E+00      -1.0474E+01      -4.9680E+00      -1.5610E+01      -7.8276E+00      -8.3406E+00      -8.6861E+00      -9.2269E+00      -7.1122E+00      -1.2101E+01      -6.9000E+00      -1.0175E+01      -1.1876E+01      -7.9363E+00      -9.1991E+00      -9.7708E+00      -7.7344E+00      -1.0297E+01      -7.9230E+00      -1.1861E+01      -7.9445E+00
       2.2500E-01       6.0616E+00      -6.0431E+00      -4.6803E+00      -3.9125E+00      -3.7321E+00      -4.7013E+00      -4.7850E+00      -3.0926E+00      -9.4286E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -8.0448E+00      -8.1971E+00      -8.4062E+00      -7.4951E+00      -1.0473E+01      -4.9403E+00      -1.5543E+01      -7.8416E+00      -8.3672E+00      -8.6457E+00      -9.2271E+00      -7.1119E+00      -1.2088E+01      -6.8999E+00      -1.0134E+01      -1.1849E+01      -7.9097E+00      -9.1448E+00      -9.7163E+00      -7.7064E+00      -1.0242E+01      -7.8949E+00      -1.1807E+01      -7.9167E+00
       2.3500E-01       6.0815E+00      -6.0630E+00      -4.6796E+00      -3.9121E+00      -3.7318E+00      -4.7015E+00      -4.7745E+00      -3.0925E+00      -9.4988E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -8.0753E+00      -8.1879E+00      -8.4565E+00      -7.4948E+00      -1.0473E+01      -4.9197E+00      -1.5493E+01      -7.8523E+00      -8.3871E+00      -8.6154E+00      -9.2273E+00      -7.1115E+00      -1.2079E+01      -6.8998E+00      -1.0104E+01      -1.1829E+01      -7.8898E+00      -9.1044E+00      -9.6756E+00      -7.6856E+00      -1.0202E+01      -7.8740E+00      -1.1766E+01      -7.8960E+00
       2.4500E-01       6.0929E+00      -6.0744E+00      -4.6792E+00      -3.9119E+00      -3.7317E+00      -4.7017E+00      -4.7685E+00      -3.0924E+00      -9.5450E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -8.0988E+00      -8.1886E+00      -8.4914E+00      -7.4947E+00      -1.0473E+01      -4.9079E+00      -1.5464E+01      -7.8644E+00      -8.3985E+00      -8.5980E+00      -9.2275E+00      -7.1113E+00      -1.2080E+01      -6.8998E+00      -1.0086E+01      -1.1818E+01      -7.8784E+00      -9.0812E+00      -9.6523E+00      -7.6737E+00      -1.0178E+01      -7.8620E+00      -1.1743E+01      -7.8841E+00
       2.5500E-01       6.0927E+00      -6.0742E+00      -4.6792E+00      -3.9117E+00      -3.7318E+00      -4.7019E+00      -4.7689E+00      -3.0924E+00      -9.8949E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -8.4489E+00      -8.5390E+00      -8.8414E+00      -7.4948E+00      -1.0473E+01      -4.9081E+00      -1.5464E+01      -8.2146E+00      -8.3983E+00      -8.5985E+00      -9.2277E+00      -7.1111E+00      -1.2430E+01      -6.8998E+00      -1.0087E+01      -1.1818E+01      -7.8786E+00      -9.0815E+00      -9.6527E+00      -7.6740E+00      -1.0178E+01      -7.8620E+00      -1.1743E+01      -7.8843E+00
       2.6500E-01       6.0927E+00      -6.0742E+00      -4.6792E+00      -3.9116E+00      -3.7319E+00      -4.7020E+00      -4.7689E+00      -3.0924E+00      -9.9395E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -8.4935E+00      -8.5836E+00      -8.8860E+00      -7.4949E+00      -1.0473E+01      -4.9081E+00      -1.5464E+01      -8.2593E+00      -8.3983E+00      -8.5986E+00      -9.2279E+00      -7.1110E+00      -1.2475E+01      -6.8998E+00      -1.0087E+01      -1.1818E+01      -7.8786E+00      -9.0815E+00      -9.6528E+00      -7.6740E+00      -1.0178E+01      -7.8619E+00      -1.1743E+01      -7.8843E+00
       2.7500E-01       6.0927E+00      -6.0742E+00      -4.6792E+00      -3.9114E+00      -3.7319E+00      -4.7022E+00      -4.7689E+00      -3.0924E+00      -9.9434E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -8.4975E+00      -8.5875E+00      -8.8899E+00      -7.4950E+00      -1.0473E+01      -4.9081E+00      -1.5464E+01      -8.2632E+00      -8.3983E+00      -8.5986E+00      -9.2280E+00      -7.1108E+00      -1.2479E+01      -6.8998E+00      -1.0087E+01      -1.1818E+01      -7.8786E+00      -9.0815E+00      -9.6529E+00      -7.6741E+00      -1.0178E+01      -7.8617E+00      -1.1743E+01      -7.8843E+00
       2.8500E-01       6.0927E+00      -6.0742E+00      -4.6792E+00      -3.9113E+00      -3.7320E+00      -4.7024E+00      -4.7689E+00      -3.0924E+00      -9.9438E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -8.4978E+00      -8.5879E+00      -8.8903E+00      -7.4950E+00      -1.0473E+01      -4.9081E+00      -1.5464E+01      -8.2635E+00      -8.3983E+00      -8.5985E+00      -9.2282E+00      -7.1107E+00      -1.2479E+01      -6.8998E+00      -1.0087E+01      -1.1818E+01      -7.8786E+00      -9.0815E+00      -9.6529E+00      -7.6742E+00      -1.0178E+01      -7.8616E+00      -1.1743E+01      -7.8843E+00
       2.9500E-01       6.0928E+00      -6.0743E+00      -4.6792E+00      -3.9112E+00      -3.7321E+00      -4.7026E+00      -4.7689E+00      -3.0924E+00      -9.9439E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -8.4978E+00      -8.5879E+00      -8.8903E+00      -7.4951E+00      -1.0473E+01      -4.9081E+00      -1.5464E+01      -8.2635E+00      -8.3984E+00      -8.5985E+00      -9.2284E+00      -7.1106E+00      -1.2479E+01      -6.8998E+00      -1.0087E+01      -1.1818E+01      -7.8786E+00      -9.0815E+00      -9.6529E+00      -7.6742E+00      -1.0178E+01      -7.8614E+00      -1.1743E+01      -7.8843E+00
       3.0500E-01       6.0928E+00      -6.0743E+00      -4.6792E+00      -3.9110E+00      -3.7321E+00      -4.7027E+00      -4.7689E+00      -3.0924E+00      -9.9439E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -8.4979E+00      -8.5879E+00      -8.8904E+00      -7.4952E+00      -1.0473E+01      -4.9081E+00      -1.5464E+01      -8.2636E+00      -8.3984E+00      -8.5985E+00      -9.2286E+00      -7.1105E+00      -1.2479E+01      -6.8998E+00      -1.0087E+01      -1.1818E+01      -7.8785E+00      -9.0814E+00      -9.6530E+00      -7.6743E+00      -1.0177E+01      -7.8613E+00      -1.1743E+01      -7.8843E+00
       3.1500E-01       6.0928E+00      -6.0743E+00      -4.6792E+00      -3.9110E+00      -3.7322E+00      -4.7030E+00      -4.7689E+00      -3.0924E+00      -9.9439E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -8.4979E+00      -8.5879E+00      -8.8904E+00      -7.4952E+00      -1.0473E+01      -4.9080E+00      -1.5464E+01      -8.2636E+00      -8.3984E+00      -8.5985E+00      -9.2288E+00      -7.1104E+00      -1.2479E+01      -6.8998E+00      -1.0087E+01      -1.1818E+01      -7.8785E+00      -9.0814E+00      -9.6530E+00      -7.6743E+00      -1.0177E+01      -7.8612E+00      -1.1743E+01      -7.8843E+00
       3.2500E-01       6.0928E+00      -6.0743E+00      -4.6792E+00      -3.9109E+00      -3.7322E+00      -4.7032E+00      -4.7689E+00      -3.0924E+00      -9.9440E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -8.4979E+00      -8.5879E+00      -8.8904E+00      -7.4952E+00      -1.0473E+01      -4.9080E+00      -1.5464E+01      -8.2636E+00      -8.3984E+00      -8.5985E+00      -9.2290E+00      -7.1103E+00      -1.2479E+01      -6.8998E+00      -1.0087E+01      -1.1818E+01      -7.8785E+00      -9.0814E+00      -9.6530E+00      -7.6743E+00      -1.0177E+01      -7.8611E+00      -1.1743E+01      -7.8842E+00
       3.3500E-01       6.0928E+00      -6.0743E+00      -4.6792E+00      -3.9108E+00      -3.7322E+00      -4.7034E+00      -4.7689E+00      -3.0924E+00      -9.9440E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -8.4979E+00      -8.5879E+00      -8.8904E+00      -7.4953E+00      -1.0474E+01      -4.9080E+00      -1.5464E+01      -8.2636E+00      -8.3984E+00      -8.5985E+00      -9.2292E+00      -7.1102E+00      -1.2479E+01      -6.8998E+00      -1.0087E+01      -1.1818E+01      -7.8785E+00      -9.0814E+00      -9.6530E+00      -7.6743E+00      -1.0177E+01      -7.8610E+00      -1.1743E+01      -7.8842E+00
       3.4500E-01       6.0928E+00      -6.0743E+00      -4.6792E+00      -3.9107E+00      -3.7322E+00      -4.7036E+00      -4.7689E+00      -3.0924E+00      -9.9440E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -8.4979E+00      -8.5879E+00      -8.8905E+00      -7.4953E+00      -1.0474E+01      -4.9080E+00      -1.5464E+01      -8.2636E+00      -8.3984E+00      -8.5984E+00      -9.2295E+00      -7.1102E+00      -1.2479E+01      -6.8998E+00      -1.0087E+01      -1.1818E+01      -7.8785E+00      -9.0813E+00      -9.6530E+00      -7.6743E+00      -1.0177E+01      -7.8609E+00      -1.1743E+01      -7.8842E+00
       3.5500E-01       6.0928E+00      -6.0743E+00      -4.6792E+00      -3.9107E+00      -3.7322E+00      -4.7039E+00      -4.7689E+00      -3.0924E+00      -9.9441E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -8.4979E+00      -8.5879E+00      -8.8905E+00      -7.4953E+00      -1.0474E+01      -4.9080E+00      -1.5464E+01      -8.2636E+00      -8.3984E+00      -8.5984E+00      -9.2297E+00      -7.1101E+00      -1.2479E+01      -6.8998E+00      -1.0087E+01      -1.1818E+01      -7.8785E+00      -9.0813E+00      -9.6530E+00      -7.6743E+00      -1.0177E+01      -7.8609E+00      -1.1743E+01      -7.8842E+00
       3.6500E-01       6.0928E+00      -6.0743E+00      -4.6792E+00      -3.9106E+00      -3.7323E+00      -4.7042E+00      -4.7689E+00      -3.0924E+00      -9.9441E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -8.4980E+00      -8.5879E+00      -8.8905E+00      -7.4953E+00      -1.0474E+01      -4.9080E+00      -1.5464E+01      -8.2636E+00      -8.3984E+00      -8.5984E+00      -9.2300E+00      -7.1100E+00      -1.2479E+01      -6.8998E+00      -1.0087E+01      -1.1818E+01      -7.8785E+00      -9.0813E+00      -9.6530E+00      -7.6743E+00      -1.0177E+01      -7.8608E+00      -1.1743E+01      -7.8842E+00
       3.7500E-01       6.0928E+00      -6.0743E+00      -4.6792E+00      -3.9106E+00      -3.7323E+00      -4.7044E+00      -4.7689E+00      -3.0924E+00      -9.9442E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -8.4980E+00      -8.5878E+00      -8.8905E+00      -7.4953E+00      -1.0474E+01      -4.9080E+00      -1.5464E+01      -8.2636E+00      -8.3984E+00      -8.5984E+00      -9.2303E+00      -7.1100E+00      -1.2479E+01      -6.8998E+00      -1.0087E+01      -1.1818E+01      -7.8785E+00      -9.0813E+00      -9.6529E+00      -7.6743E+00      -1.0177E+01      -7.8608E+00      -1.1743E+01      -7.8842E+00
       3.8500E-01       6.0928E+00      -6.0743E+00      -4.6792E+00      -3.9105E+00      -3.7322E+00      -4.7047E+00      -4.7689E+00      -3.0924E+00      -9.9442E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -8.4980E+00      -8.5878E+00      -8.8906E+00      -7.4953E+00      -1.0474E+01      -4.9080E+00      -1.5464E+01      -8.2636E+00      -8.3984E+00      -8.5984E+00      -9.2306E+00      -7.1100E+00      -1.2479E+01      -6.8998E+00      -1.0087E+01      -1.1818E+01      -7.8785E+00      -9.0813E+00      -9.6529E+00      -7.6743E+00      -1.0177E+01      -7.8607E+00      -1.1743E+01      -7.8842E+00
       3.9500E-01       6.0929E+00      -6.0744E+00      -4.6792E+00      -3.9105E+00      -3.7322E+00      -4.7050E+00      -4.7689E+00      -3.0925E+00      -9.9442E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -8.4980E+00      -8.5878E+00      -8.8906E+00      -7.4953E+00      -1.0474E+01      -4.9080E+00      -1.5464E+01      -8.2636E+00      -8.3985E+00      -8.5984E+00      -9.2309E+00      -7.1099E+00      -1.2479E+01      -6.8998E+00      -1.0087E+01      -1.1818E+01      -7.8784E+00      -9.0812E+00      -9.6529E+00      -7.6743E+00      -1.0177E+01      -7.8607E+00      -1.1743E+01      -7.8842E+00
