# Time          2.5000E+01
# Units: Weight % Mineral
    Distance           An50Ab50AS       Kaolinite        CO2_pump     
       6.3500E-01       1.0000E-30       1.0000E+02       1.0000E-30
       6.4500E-01       1.0000E-30       1.0000E+02       1.0000E-30
       6.5500E-01       1.0000E-30       1.0000E+02       1.0000E-30
       6.6500E-01       1.0000E-30       1.0000E+02       1.0000E-30
       6.7500E-01       1.0000E-30       1.0000E+02       1.0000E-30
       6.8500E-01       1.0000E-30       1.0000E+02       1.0000E-30
       6.9500E-01       1.0000E-30       1.0000E+02       1.0000E-30
       7.0500E-01       1.0000E-30       1.0000E+02       1.0000E-30
       7.1500E-01       1.0000E-30       1.0000E+02       1.0000E-30
       7.2500E-01       1.0000E-30       1.0000E+02       1.0000E-30
       7.3500E-01       1.0000E-30       1.0000E+02       1.0000E-30
       7.4500E-01       1.0000E-30       1.0000E+02       1.0000E-30
       7.5500E-01       1.0000E-30       1.0000E+02       1.0000E-30
       7.6500E-01       1.0000E-30       1.0000E+02       1.0000E-30
       7.7500E-01       1.0000E-30       1.0000E+02       1.0000E-30
       7.8500E-01       1.0000E-30       1.0000E+02       1.0000E-30
       7.9500E-01       1.0000E-30       1.0000E+02       1.0000E-30
       8.0500E-01       1.0000E-30       1.0000E+02       1.0000E-30
       8.1500E-01       1.0000E-30       1.0000E+02       1.0000E-30
       8.2500E-01       1.0000E-30       1.0000E+02       1.0000E-30
       8.3500E-01       1.0000E-30       1.0000E+02       1.0000E-30
       8.4500E-01       1.0000E-30       1.0000E+02       1.0000E-30
       8.5500E-01       1.0000E-30       1.0000E+02       1.0000E-30
       8.6500E-01       1.0000E-30       1.0000E+02       1.0000E-30
       8.7500E-01       1.0000E-30       1.0000E+02       1.0000E-30
       8.8500E-01       1.0000E-30       1.0000E+02       1.0000E-30
       8.9500E-01       1.0000E-30       1.0000E+02       1.0000E-30
       9.0500E-01       1.0000E-30       1.0000E+02       1.0000E-30
       9.1500E-01       1.0000E-30       1.0000E+02       1.0000E-30
       9.2500E-01       1.0000E-30       1.0000E+02       1.0000E-30
       9.3500E-01       1.0000E-30       1.0000E+02       1.0000E-30
       9.4500E-01       1.0000E-30       1.0000E+02       1.0000E-30
       9.5500E-01       1.0000E-30       1.0000E+02       1.0000E-30
       9.6500E-01       1.0000E-30       1.0000E+02       1.0000E-30
       9.7500E-01       1.0000E-30       1.0000E+02       1.0000E-30
       9.8500E-01       1.0000E-30       1.0000E+02       1.0000E-30
       9.9500E-01       1.0000E-30       1.0000E+02       1.0000E-30
       1.0050E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.0150E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.0250E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.0350E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.0450E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.0550E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.0650E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.0750E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.0850E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.0950E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.1050E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.1150E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.1250E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.1350E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.1450E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.1550E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.1650E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.1750E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.1850E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.1950E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.2050E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.2150E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.2250E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.2350E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.2450E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.2550E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.2650E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.2750E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.2850E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.2950E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.3050E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.3150E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.3250E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.3350E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.3450E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.3550E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.3650E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.3750E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.3850E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.3950E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.4050E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.4150E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.4250E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.4350E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.4450E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.4550E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.4650E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.4750E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.4850E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.4950E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.5050E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.5150E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.5250E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.5350E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.5450E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.5550E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.5650E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.5750E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.5850E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.5950E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.6050E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.6150E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.6250E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.6350E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.6450E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.6550E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.6650E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.6750E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.6850E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.6950E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.7050E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.7150E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.7250E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.7350E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.7450E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.7550E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.7650E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.7750E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.7850E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.7950E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.8050E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.8150E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.8250E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.8350E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.8450E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.8550E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.8650E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.8750E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.8850E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.8950E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.9050E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.9150E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.9250E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.9350E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.9450E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.9550E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.9650E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.9750E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.9850E+00       1.0000E-30       1.0000E+02       1.0000E-30
       1.9950E+00       1.0000E-30       1.0000E+02       1.0000E-30
       2.0050E+00       1.0000E-30       1.0000E+02       1.0000E-30
       2.0150E+00       1.0000E-30       1.0000E+02       1.0000E-30
       2.0250E+00       1.0000E-30       1.0000E+02       1.0000E-30
       2.0350E+00       1.0000E-30       1.0000E+02       1.0000E-30
       2.0450E+00       1.0000E-30       1.0000E+02       1.0000E-30
       2.0550E+00       1.0000E-30       1.0000E+02       1.0000E-30
       2.0650E+00       1.0000E-30       1.0000E+02       1.0000E-30
       2.0750E+00       1.0000E-30       1.0000E+02       1.0000E-30
       2.0850E+00       1.0000E-30       1.0000E+02       1.0000E-30
       2.0950E+00       1.0000E-30       1.0000E+02       1.0000E-30
       2.1050E+00       1.0000E-30       1.0000E+02       1.0000E-30
       2.1150E+00       1.0000E-30       1.0000E+02       1.0000E-30
