# Time          5.0000E+01
# Units: Dimensionless (Log10(Q/Keq)
    Distance           An50Ab50AS       Kaolinite        CO2_pump     
       5.0000E-03      -1.2645E+01      -2.0673E+00      -1.0033E+03
       1.5000E-02      -1.1002E+01      -5.1123E-01      -1.0033E+03
       2.5000E-02      -1.0152E+01       2.7531E-01      -1.0033E+03
       3.5000E-02      -9.7107E+00       6.5442E-01      -1.0033E+03
       4.5000E-02      -9.4854E+00       8.1429E-01      -1.0033E+03
       5.5000E-02      -9.3541E+00       8.7398E-01      -1.0033E+03
       6.5000E-02      -9.2564E+00       8.9208E-01      -1.0033E+03
       7.5000E-02      -9.1666E+00       8.9338E-01      -1.0033E+03
       8.5000E-02      -9.0737E+00       8.8755E-01      -1.0033E+03
       9.5000E-02      -8.9735E+00       8.7819E-01      -1.0033E+03
       1.0500E-01      -8.8647E+00       8.6671E-01      -1.0033E+03
       1.1500E-01      -8.7480E+00       8.5412E-01      -1.0032E+03
       1.2500E-01      -8.6254E+00       8.4168E-01      -1.0032E+03
       1.3500E-01      -8.5002E+00       8.3080E-01      -1.0032E+03
       1.4500E-01      -8.3764E+00       8.2235E-01      -1.0032E+03
       1.5500E-01      -8.2572E+00       8.1643E-01      -1.0032E+03
       1.6500E-01      -8.1451E+00       8.1252E-01      -1.0032E+03
       1.7500E-01      -8.0415E+00       8.1002E-01      -1.0032E+03
       1.8500E-01      -7.9469E+00       8.0842E-01      -1.0032E+03
       1.9500E-01      -7.8616E+00       8.0738E-01      -1.0032E+03
       2.0500E-01      -7.7860E+00       8.0668E-01      -1.0032E+03
       2.1500E-01      -7.7205E+00       8.0621E-01      -1.0032E+03
       2.2500E-01      -7.6664E+00       8.0588E-01      -1.0032E+03
       2.3500E-01      -7.6261E+00       8.0535E-01      -1.0032E+03
       2.4500E-01      -7.6119E+00       7.9304E-01      -1.0032E+03
       2.5500E-01      -8.1334E+00       9.8755E-02      -1.0032E+03
       2.6500E-01      -8.2009E+00       8.8117E-03      -1.0032E+03
       2.7500E-01      -8.2070E+00       7.5272E-04      -1.0032E+03
       2.8500E-01      -8.2076E+00       6.4049E-05      -1.0032E+03
       2.9500E-01      -8.2077E+00       5.4485E-06      -1.0032E+03
       3.0500E-01      -8.2077E+00       4.6389E-07      -1.0032E+03
       3.1500E-01      -8.2077E+00       3.9921E-08      -1.0032E+03
       3.2500E-01      -8.2078E+00       3.8557E-09      -1.0032E+03
       3.3500E-01      -8.2078E+00       7.8361E-10      -1.0032E+03
       3.4500E-01      -8.2078E+00       5.1711E-10      -1.0032E+03
       3.5500E-01      -8.2078E+00       4.8871E-10      -1.0032E+03
       3.6500E-01      -8.2079E+00       4.8008E-10      -1.0032E+03
       3.7500E-01      -8.2079E+00       4.7272E-10      -1.0032E+03
       3.8500E-01      -8.2079E+00       4.6510E-10      -1.0032E+03
       3.9500E-01      -8.2079E+00       4.5714E-10      -1.0032E+03
       4.0500E-01      -8.2079E+00       4.4892E-10      -1.0032E+03
       4.1500E-01      -8.2079E+00       4.4053E-10      -1.0032E+03
       4.2500E-01      -8.2079E+00       4.3206E-10      -1.0032E+03
       4.3500E-01      -8.2079E+00       4.2360E-10      -1.0032E+03
       4.4500E-01      -8.2079E+00       4.1525E-10      -1.0032E+03
       4.5500E-01      -8.2079E+00       4.0709E-10      -1.0032E+03
       4.6500E-01      -8.2079E+00       3.9920E-10      -1.0032E+03
       4.7500E-01      -8.2079E+00       3.9164E-10      -1.0032E+03
       4.8500E-01      -8.2079E+00       3.8448E-10      -1.0032E+03
       4.9500E-01      -8.2079E+00       3.7776E-10      -1.0032E+03
       5.0500E-01      -8.2079E+00       3.7153E-10      -1.0032E+03
       5.1500E-01      -8.2079E+00       3.6578E-10      -1.0032E+03
       5.2500E-01      -8.2079E+00       3.6056E-10      -1.0032E+03
       5.3500E-01      -8.2079E+00       3.5583E-10      -1.0032E+03
       5.4500E-01      -8.2079E+00       3.5161E-10      -1.0032E+03
       5.5500E-01      -8.2079E+00       3.4786E-10      -1.0032E+03
       5.6500E-01      -8.2078E+00       3.4456E-10      -1.0032E+03
       5.7500E-01      -8.2078E+00       3.4168E-10      -1.0032E+03
       5.8500E-01      -8.2078E+00       3.3918E-10      -1.0032E+03
       5.9500E-01      -8.2078E+00       3.3704E-10      -1.0032E+03
       6.0500E-01      -8.2078E+00       3.3521E-10      -1.0032E+03
       6.1500E-01      -8.2077E+00       3.3366E-10      -1.0032E+03
       6.2500E-01      -8.2077E+00       3.3233E-10      -1.0032E+03
       6.3500E-01      -8.2077E+00       3.3123E-10      -1.0032E+03
       6.4500E-01      -8.2077E+00       3.3029E-10      -1.0032E+03
       6.5500E-01      -8.2077E+00       3.2951E-10      -1.0032E+03
       6.6500E-01      -8.2076E+00       3.2884E-10      -1.0032E+03
       6.7500E-01      -8.2076E+00       3.2827E-10      -1.0032E+03
       6.8500E-01      -8.2076E+00       3.2779E-10      -1.0032E+03
       6.9500E-01      -8.2076E+00       3.2737E-10      -1.0032E+03
       7.0500E-01      -8.2076E+00       3.2700E-10      -1.0032E+03
       7.1500E-01      -8.2075E+00       3.2668E-10      -1.0032E+03
       7.2500E-01      -8.2075E+00       3.2637E-10      -1.0032E+03
       7.3500E-01      -8.2075E+00       3.2609E-10      -1.0032E+03
       7.4500E-01      -8.2075E+00       3.2583E-10      -1.0032E+03
       7.5500E-01      -8.2075E+00       3.2556E-10      -1.0032E+03
       7.6500E-01      -8.2074E+00       3.2530E-10      -1.0032E+03
       7.7500E-01      -8.2074E+00       3.2505E-10      -1.0032E+03
       7.8500E-01      -8.2074E+00       3.2479E-10      -1.0032E+03
       7.9500E-01      -8.2074E+00       3.2451E-10      -1.0032E+03
       8.0500E-01      -8.2074E+00       3.2424E-10      -1.0032E+03
       8.1500E-01      -8.2073E+00       3.2395E-10      -1.0032E+03
       8.2500E-01      -8.2073E+00       3.2366E-10      -1.0032E+03
       8.3500E-01      -8.2073E+00       3.2334E-10      -1.0032E+03
       8.4500E-01      -8.2073E+00       3.2301E-10      -1.0032E+03
       8.5500E-01      -8.2073E+00       3.2267E-10      -1.0032E+03
       8.6500E-01      -8.2072E+00       3.2231E-10      -1.0032E+03
       8.7500E-01      -8.2072E+00       3.2192E-10      -1.0032E+03
       8.8500E-01      -8.2072E+00       3.2153E-10      -1.0032E+03
       8.9500E-01      -8.2072E+00       3.2110E-10      -1.0032E+03
       9.0500E-01      -8.2072E+00       3.2066E-10      -1.0032E+03
       9.1500E-01      -8.2071E+00       3.2019E-10      -1.0032E+03
       9.2500E-01      -8.2071E+00       3.1970E-10      -1.0032E+03
       9.3500E-01      -8.2071E+00       3.1918E-10      -1.0032E+03
       9.4500E-01      -8.2071E+00       3.1863E-10      -1.0032E+03
       9.5500E-01      -8.2071E+00       3.1805E-10      -1.0032E+03
       9.6500E-01      -8.2070E+00       3.1745E-10      -1.0032E+03
       9.7500E-01      -8.2070E+00       3.1682E-10      -1.0032E+03
       9.8500E-01      -8.2070E+00       3.1614E-10      -1.0032E+03
       9.9500E-01      -8.2070E+00       3.1542E-10      -1.0032E+03
       1.0050E+00      -8.2070E+00       3.1468E-10      -1.0032E+03
       1.0150E+00      -8.2069E+00       3.1388E-10      -1.0032E+03
       1.0250E+00      -8.2069E+00       3.1305E-10      -1.0032E+03
       1.0350E+00      -8.2069E+00       3.1217E-10      -1.0032E+03
       1.0450E+00      -8.2069E+00       3.1124E-10      -1.0032E+03
       1.0550E+00      -8.2069E+00       3.1027E-10      -1.0032E+03
       1.0650E+00      -8.2068E+00       3.0924E-10      -1.0032E+03
       1.0750E+00      -8.2068E+00       3.0816E-10      -1.0032E+03
       1.0850E+00      -8.2068E+00       3.0701E-10      -1.0032E+03
       1.0950E+00      -8.2068E+00       3.0580E-10      -1.0032E+03
       1.1050E+00      -8.2068E+00       3.0453E-10      -1.0032E+03
       1.1150E+00      -8.2067E+00       3.0319E-10      -1.0032E+03
       1.1250E+00      -8.2067E+00       3.0177E-10      -1.0032E+03
       1.1350E+00      -8.2067E+00       3.0028E-10      -1.0032E+03
       1.1450E+00      -8.2067E+00       2.9871E-10      -1.0032E+03
