# Time          5.0000E+00
# Units: Mol/g solid
    Distance           H+               CO2(aq)          Mg++             Ca++             K+               SiO2(aq)         Na+              Al+++            Cl-              NO3-             Tracer       
       5.0000E-03       0.0000E+00       0.0000E+00       3.9540E-11       7.9811E-11       2.9526E-13       0.0000E+00       3.9185E-12       0.0000E+00       0.0000E+00       0.0000E+00       0.0000E+00
       1.5000E-02       0.0000E+00       0.0000E+00       3.9491E-11       7.9864E-11       2.9398E-13       0.0000E+00       3.9151E-12       0.0000E+00       0.0000E+00       0.0000E+00       0.0000E+00
       2.5000E-02       0.0000E+00       0.0000E+00       3.9458E-11       7.9899E-11       2.9236E-13       0.0000E+00       3.9108E-12       0.0000E+00       0.0000E+00       0.0000E+00       0.0000E+00
       3.5000E-02       0.0000E+00       0.0000E+00       3.9442E-11       7.9919E-11       2.9037E-13       0.0000E+00       3.9055E-12       0.0000E+00       0.0000E+00       0.0000E+00       0.0000E+00
       4.5000E-02       0.0000E+00       0.0000E+00       3.9436E-11       7.9930E-11       2.8798E-13       0.0000E+00       3.8991E-12       0.0000E+00       0.0000E+00       0.0000E+00       0.0000E+00
       5.5000E-02       0.0000E+00       0.0000E+00       3.9435E-11       7.9936E-11       2.8516E-13       0.0000E+00       3.8913E-12       0.0000E+00       0.0000E+00       0.0000E+00       0.0000E+00
       6.5000E-02       0.0000E+00       0.0000E+00       3.9436E-11       7.9941E-11       2.8191E-13       0.0000E+00       3.8819E-12       0.0000E+00       0.0000E+00       0.0000E+00       0.0000E+00
       7.5000E-02       0.0000E+00       0.0000E+00       3.9439E-11       7.9945E-11       2.7826E-13       0.0000E+00       3.8709E-12       0.0000E+00       0.0000E+00       0.0000E+00       0.0000E+00
       8.5000E-02       0.0000E+00       0.0000E+00       3.9442E-11       7.9951E-11       2.7423E-13       0.0000E+00       3.8582E-12       0.0000E+00       0.0000E+00       0.0000E+00       0.0000E+00
       9.5000E-02       0.0000E+00       0.0000E+00       3.9446E-11       7.9956E-11       2.6987E-13       0.0000E+00       3.8436E-12       0.0000E+00       0.0000E+00       0.0000E+00       0.0000E+00
       1.0500E-01       0.0000E+00       0.0000E+00       3.9450E-11       7.9963E-11       2.6524E-13       0.0000E+00       3.8271E-12       0.0000E+00       0.0000E+00       0.0000E+00       0.0000E+00
