# Time          2.0000E+01
# Units: Mol/kgw
    Distance           H+               CO2(aq)          Mg++             Ca++             K+               SiO2(aq)         Na+              Al+++            Cl-              NO3-             Tracer       
       5.0000E-03       1.0888E-05       1.6197E-05       1.2001E-04       1.8021E-04       2.0000E-05       1.1479E-06       8.0023E-04       8.9272E-07       1.0343E-03       2.0000E-04       2.0000E-04
       1.5000E-02       7.9406E-06       1.6801E-05       1.2003E-04       1.8056E-04       1.9999E-05       2.5153E-06       8.0061E-04       1.4900E-06       1.0343E-03       2.0000E-04       2.0000E-04
       2.5000E-02       5.9302E-06       1.7386E-05       1.2007E-04       1.8089E-04       1.9999E-05       3.5704E-06       8.0099E-04       1.7751E-06       1.0343E-03       2.0000E-04       2.0000E-04
       3.5000E-02       4.8109E-06       1.7925E-05       1.2011E-04       1.8120E-04       1.9998E-05       4.3286E-06       8.0137E-04       1.7632E-06       1.0343E-03       2.0000E-04       2.0000E-04
       4.5000E-02       4.2205E-06       1.8421E-05       1.2017E-04       1.8150E-04       1.9997E-05       4.9103E-06       8.0175E-04       1.5750E-06       1.0343E-03       2.0000E-04       2.0000E-04
       5.5000E-02       3.8250E-06       1.8896E-05       1.2025E-04       1.8177E-04       1.9996E-05       5.4270E-06       8.0213E-04       1.3220E-06       1.0343E-03       2.0000E-04       2.0000E-04
       6.5000E-02       3.4436E-06       1.9366E-05       1.2034E-04       1.8203E-04       1.9995E-05       5.9389E-06       8.0251E-04       1.0643E-06       1.0343E-03       2.0000E-04       2.0000E-04
       7.5000E-02       2.9965E-06       1.9847E-05       1.2045E-04       1.8228E-04       1.9993E-05       6.4726E-06       8.0289E-04       8.2871E-07       1.0343E-03       2.0000E-04       2.0000E-04
       8.5000E-02       2.4511E-06       2.0351E-05       1.2057E-04       1.8251E-04       1.9991E-05       7.0388E-06       8.0327E-04       6.2610E-07       1.0343E-03       2.0000E-04       2.0000E-04
       9.5000E-02       1.7958E-06       2.0895E-05       1.2070E-04       1.8274E-04       1.9988E-05       7.6413E-06       8.0365E-04       4.6044E-07       1.0343E-03       2.0000E-04       2.0000E-04
       1.0500E-01       1.0312E-06       2.1496E-05       1.2083E-04       1.8297E-04       1.9985E-05       8.2799E-06       8.0403E-04       3.3170E-07       1.0343E-03       2.0000E-04       2.0000E-04
       1.1500E-01       1.6695E-07       2.2171E-05       1.2097E-04       1.8319E-04       1.9982E-05       8.9509E-06       8.0441E-04       2.3683E-07       1.0343E-03       2.0000E-04       2.0000E-04
       1.2500E-01      -7.7946E-07       2.2930E-05       1.2111E-04       1.8341E-04       1.9977E-05       9.6483E-06       8.0478E-04       1.7034E-07       1.0343E-03       2.0000E-04       2.0000E-04
       1.3500E-01      -1.7865E-06       2.3777E-05       1.2125E-04       1.8362E-04       1.9973E-05       1.0365E-05       8.0516E-04       1.2549E-07       1.0343E-03       2.0000E-04       2.0000E-04
       1.4500E-01      -2.8328E-06       2.4700E-05       1.2139E-04       1.8384E-04       1.9967E-05       1.1092E-05       8.0553E-04       9.5786E-08       1.0343E-03       2.0000E-04       2.0000E-04
       1.5500E-01      -3.9002E-06       2.5683E-05       1.2153E-04       1.8406E-04       1.9961E-05       1.1823E-05       8.0590E-04       7.6073E-08       1.0343E-03       2.0000E-04       2.0000E-04
       1.6500E-01      -4.9738E-06       2.6703E-05       1.2167E-04       1.8427E-04       1.9953E-05       1.2552E-05       8.0626E-04       6.2753E-08       1.0343E-03       2.0000E-04       2.0000E-04
       1.7500E-01      -6.0409E-06       2.7742E-05       1.2181E-04       1.8448E-04       1.9945E-05       1.3273E-05       8.0662E-04       5.3520E-08       1.0343E-03       2.0000E-04       2.0000E-04
       1.8500E-01      -7.0890E-06       2.8776E-05       1.2194E-04       1.8468E-04       1.9936E-05       1.3978E-05       8.0697E-04       4.6948E-08       1.0343E-03       2.0000E-04       2.0000E-04
       1.9500E-01      -8.1034E-06       2.9786E-05       1.2207E-04       1.8488E-04       1.9926E-05       1.4659E-05       8.0730E-04       4.2160E-08       1.0343E-03       2.0000E-04       2.0000E-04
       2.0500E-01      -9.0652E-06       3.0747E-05       1.2220E-04       1.8507E-04       1.9916E-05       1.5304E-05       8.0762E-04       3.8618E-08       1.0343E-03       2.0000E-04       2.0000E-04
       2.1500E-01      -9.9480E-06       3.1630E-05       1.2232E-04       1.8523E-04       1.9905E-05       1.5895E-05       8.0791E-04       3.5989E-08       1.0343E-03       2.0000E-04       2.0000E-04
       2.2500E-01      -1.0715E-05       3.2395E-05       1.2242E-04       1.8538E-04       1.9894E-05       1.6408E-05       8.0816E-04       3.4073E-08       1.0343E-03       2.0000E-04       2.0000E-04
       2.3500E-01      -1.1314E-05       3.2990E-05       1.2252E-04       1.8548E-04       1.9884E-05       1.6809E-05       8.0835E-04       3.2759E-08       1.0343E-03       2.0000E-04       2.0000E-04
       2.4500E-01      -1.1666E-05       3.3340E-05       1.2259E-04       1.8553E-04       1.9874E-05       1.7045E-05       8.0847E-04       3.1620E-08       1.0343E-03       2.0000E-04       2.0000E-04
       2.5500E-01      -1.1614E-05       3.3336E-05       1.2264E-04       1.8549E-04       1.9868E-05       1.7028E-05       8.0846E-04       1.4117E-08       1.0343E-03       2.0000E-04       2.0000E-04
       2.6500E-01      -1.1610E-05       3.3336E-05       1.2268E-04       1.8546E-04       1.9860E-05       1.7027E-05       8.0846E-04       1.2738E-08       1.0343E-03       2.0000E-04       2.0000E-04
       2.7500E-01      -1.1610E-05       3.3336E-05       1.2272E-04       1.8543E-04       1.9853E-05       1.7027E-05       8.0846E-04       1.2624E-08       1.0343E-03       2.0000E-04       2.0000E-04
       2.8500E-01      -1.1611E-05       3.3337E-05       1.2276E-04       1.8540E-04       1.9845E-05       1.7027E-05       8.0846E-04       1.2614E-08       1.0343E-03       2.0000E-04       2.0000E-04
       2.9500E-01      -1.1611E-05       3.3337E-05       1.2279E-04       1.8538E-04       1.9836E-05       1.7027E-05       8.0845E-04       1.2613E-08       1.0343E-03       2.0000E-04       2.0000E-04
       3.0500E-01      -1.1611E-05       3.3337E-05       1.2282E-04       1.8536E-04       1.9827E-05       1.7027E-05       8.0845E-04       1.2613E-08       1.0343E-03       2.0000E-04       2.0000E-04
       3.1500E-01      -1.1612E-05       3.3338E-05       1.2285E-04       1.8534E-04       1.9818E-05       1.7028E-05       8.0844E-04       1.2613E-08       1.0343E-03       2.0000E-04       2.0000E-04
       3.2500E-01      -1.1612E-05       3.3338E-05       1.2287E-04       1.8532E-04       1.9808E-05       1.7028E-05       8.0844E-04       1.2612E-08       1.0343E-03       2.0000E-04       2.0000E-04
       3.3500E-01      -1.1612E-05       3.3338E-05       1.2289E-04       1.8531E-04       1.9798E-05       1.7028E-05       8.0843E-04       1.2612E-08       1.0343E-03       2.0000E-04       2.0000E-04
       3.4500E-01      -1.1613E-05       3.3339E-05       1.2291E-04       1.8531E-04       1.9787E-05       1.7028E-05       8.0843E-04       1.2612E-08       1.0343E-03       2.0000E-04       2.0000E-04
       3.5500E-01      -1.1613E-05       3.3339E-05       1.2293E-04       1.8530E-04       1.9775E-05       1.7028E-05       8.0842E-04       1.2612E-08       1.0343E-03       2.0000E-04       2.0000E-04
       3.6500E-01      -1.1613E-05       3.3339E-05       1.2294E-04       1.8530E-04       1.9763E-05       1.7029E-05       8.0842E-04       1.2611E-08       1.0343E-03       2.0000E-04       2.0000E-04
       3.7500E-01      -1.1614E-05       3.3339E-05       1.2296E-04       1.8530E-04       1.9751E-05       1.7029E-05       8.0841E-04       1.2611E-08       1.0343E-03       2.0000E-04       2.0000E-04
       3.8500E-01      -1.1614E-05       3.3340E-05       1.2297E-04       1.8530E-04       1.9738E-05       1.7029E-05       8.0840E-04       1.2611E-08       1.0343E-03       2.0000E-04       2.0000E-04
       3.9500E-01      -1.1614E-05       3.3340E-05       1.2298E-04       1.8530E-04       1.9724E-05       1.7029E-05       8.0839E-04       1.2611E-08       1.0343E-03       2.0000E-04       2.0000E-04
       4.0500E-01      -1.1615E-05       3.3340E-05       1.2298E-04       1.8531E-04       1.9709E-05       1.7030E-05       8.0838E-04       1.2610E-08       1.0343E-03       2.0000E-04       2.0000E-04
       4.1500E-01      -1.1615E-05       3.3341E-05       1.2299E-04       1.8531E-04       1.9694E-05       1.7030E-05       8.0838E-04       1.2610E-08       1.0343E-03       2.0000E-04       2.0000E-04
       4.2500E-01      -1.1615E-05       3.3341E-05       1.2300E-04       1.8532E-04       1.9678E-05       1.7030E-05       8.0837E-04       1.2610E-08       1.0343E-03       2.0000E-04       2.0000E-04
       4.3500E-01      -1.1616E-05       3.3341E-05       1.2301E-04       1.8533E-04       1.9661E-05       1.7030E-05       8.0835E-04       1.2610E-08       1.0343E-03       2.0000E-04       2.0000E-04
       4.4500E-01      -1.1616E-05       3.3342E-05       1.2302E-04       1.8534E-04       1.9644E-05       1.7030E-05       8.0834E-04       1.2609E-08       1.0343E-03       2.0000E-04       2.0000E-04
       4.5500E-01      -1.1616E-05       3.3342E-05       1.2302E-04       1.8535E-04       1.9626E-05       1.7031E-05       8.0833E-04       1.2609E-08       1.0343E-03       2.0000E-04       2.0000E-04
       4.6500E-01      -1.1617E-05       3.3342E-05       1.2303E-04       1.8536E-04       1.9606E-05       1.7031E-05       8.0832E-04       1.2609E-08       1.0343E-03       2.0000E-04       2.0000E-04
       4.7500E-01      -1.1617E-05       3.3342E-05       1.2304E-04       1.8537E-04       1.9587E-05       1.7031E-05       8.0831E-04       1.2609E-08       1.0343E-03       2.0000E-04       2.0000E-04
       4.8500E-01      -1.1617E-05       3.3343E-05       1.2305E-04       1.8538E-04       1.9566E-05       1.7031E-05       8.0829E-04       1.2608E-08       1.0343E-03       2.0000E-04       2.0000E-04
       4.9500E-01      -1.1618E-05       3.3343E-05       1.2305E-04       1.8539E-04       1.9544E-05       1.7031E-05       8.0828E-04       1.2608E-08       1.0343E-03       2.0000E-04       2.0000E-04
       5.0500E-01      -1.1618E-05       3.3343E-05       1.2306E-04       1.8540E-04       1.9522E-05       1.7032E-05       8.0826E-04       1.2608E-08       1.0343E-03       2.0000E-04       2.0000E-04
       5.1500E-01      -1.1618E-05       3.3344E-05       1.2307E-04       1.8541E-04       1.9498E-05       1.7032E-05       8.0824E-04       1.2608E-08       1.0343E-03       2.0000E-04       2.0000E-04
       5.2500E-01      -1.1618E-05       3.3344E-05       1.2308E-04       1.8543E-04       1.9473E-05       1.7032E-05       8.0823E-04       1.2608E-08       1.0343E-03       2.0000E-04       2.0000E-04
       5.3500E-01      -1.1619E-05       3.3344E-05       1.2309E-04       1.8544E-04       1.9448E-05       1.7032E-05       8.0821E-04       1.2607E-08       1.0343E-03       2.0000E-04       2.0000E-04
       5.4500E-01      -1.1619E-05       3.3344E-05       1.2310E-04       1.8546E-04       1.9421E-05       1.7032E-05       8.0819E-04       1.2607E-08       1.0343E-03       2.0000E-04       2.0000E-04
       5.5500E-01      -1.1619E-05       3.3345E-05       1.2311E-04       1.8547E-04       1.9394E-05       1.7033E-05       8.0817E-04       1.2607E-08       1.0343E-03       2.0000E-04       2.0000E-04
       5.6500E-01      -1.1620E-05       3.3345E-05       1.2312E-04       1.8549E-04       1.9365E-05       1.7033E-05       8.0815E-04       1.2607E-08       1.0343E-03       2.0000E-04       2.0000E-04
       5.7500E-01      -1.1620E-05       3.3345E-05       1.2313E-04       1.8550E-04       1.9336E-05       1.7033E-05       8.0812E-04       1.2606E-08       1.0343E-03       2.0000E-04       2.0000E-04
       5.8500E-01      -1.1620E-05       3.3346E-05       1.2314E-04       1.8552E-04       1.9305E-05       1.7033E-05       8.0810E-04       1.2606E-08       1.0343E-03       2.0000E-04       2.0000E-04
       5.9500E-01      -1.1621E-05       3.3346E-05       1.2315E-04       1.8554E-04       1.9273E-05       1.7033E-05       8.0808E-04       1.2606E-08       1.0343E-03       2.0000E-04       2.0000E-04
       6.0500E-01      -1.1621E-05       3.3346E-05       1.2317E-04       1.8556E-04       1.9240E-05       1.7034E-05       8.0805E-04       1.2606E-08       1.0343E-03       2.0000E-04       2.0000E-04
       6.1500E-01      -1.1621E-05       3.3346E-05       1.2318E-04       1.8557E-04       1.9205E-05       1.7034E-05       8.0802E-04       1.2605E-08       1.0343E-03       2.0000E-04       2.0000E-04
       6.2500E-01      -1.1622E-05       3.3347E-05       1.2319E-04       1.8559E-04       1.9170E-05       1.7034E-05       8.0799E-04       1.2605E-08       1.0343E-03       2.0000E-04       2.0000E-04
       6.3500E-01      -1.1622E-05       3.3347E-05       1.2321E-04       1.8562E-04       1.9133E-05       1.7034E-05       8.0796E-04       1.2605E-08       1.0343E-03       2.0000E-04       2.0000E-04
       6.4500E-01      -1.1622E-05       3.3347E-05       1.2322E-04       1.8564E-04       1.9095E-05       1.7035E-05       8.0793E-04       1.2605E-08       1.0343E-03       2.0000E-04       2.0000E-04
