# Time          1.0000E+00
# Units: Dimensionless (Log10(Q/Keq)
    Distance           An50Ab50AS       Kaolinite        CO2_pump     
       1.6750E+00      -1.0664E+01       9.1740E-04      -1.0032E+03
       1.6850E+00      -1.0664E+01       9.2187E-04      -1.0032E+03
       1.6950E+00      -1.0664E+01       9.2631E-04      -1.0032E+03
       1.7050E+00      -1.0664E+01       9.3070E-04      -1.0032E+03
       1.7150E+00      -1.0664E+01       9.3505E-04      -1.0032E+03
       1.7250E+00      -1.0664E+01       9.3936E-04      -1.0032E+03
       1.7350E+00      -1.0664E+01       9.4363E-04      -1.0032E+03
       1.7450E+00      -1.0664E+01       9.4786E-04      -1.0032E+03
       1.7550E+00      -1.0664E+01       9.5205E-04      -1.0032E+03
       1.7650E+00      -1.0664E+01       9.5621E-04      -1.0032E+03
       1.7750E+00      -1.0664E+01       9.6033E-04      -1.0032E+03
       1.7850E+00      -1.0664E+01       9.6441E-04      -1.0032E+03
       1.7950E+00      -1.0664E+01       9.6846E-04      -1.0032E+03
       1.8050E+00      -1.0664E+01       9.7247E-04      -1.0032E+03
       1.8150E+00      -1.0665E+01       9.7645E-04      -1.0032E+03
       1.8250E+00      -1.0665E+01       9.8039E-04      -1.0032E+03
       1.8350E+00      -1.0665E+01       9.8430E-04      -1.0032E+03
       1.8450E+00      -1.0665E+01       9.8818E-04      -1.0032E+03
       1.8550E+00      -1.0665E+01       9.9203E-04      -1.0032E+03
       1.8650E+00      -1.0665E+01       9.9584E-04      -1.0032E+03
       1.8750E+00      -1.0665E+01       9.9962E-04      -1.0032E+03
       1.8850E+00      -1.0665E+01       1.0034E-03      -1.0032E+03
       1.8950E+00      -1.0665E+01       1.0071E-03      -1.0032E+03
       1.9050E+00      -1.0665E+01       1.0108E-03      -1.0032E+03
       1.9150E+00      -1.0665E+01       1.0144E-03      -1.0032E+03
       1.9250E+00      -1.0665E+01       1.0181E-03      -1.0032E+03
       1.9350E+00      -1.0665E+01       1.0216E-03      -1.0032E+03
       1.9450E+00      -1.0665E+01       1.0252E-03      -1.0032E+03
       1.9550E+00      -1.0665E+01       1.0287E-03      -1.0032E+03
       1.9650E+00      -1.0665E+01       1.0322E-03      -1.0032E+03
       1.9750E+00      -1.0665E+01       1.0357E-03      -1.0032E+03
       1.9850E+00      -1.0665E+01       1.0392E-03      -1.0032E+03
       1.9950E+00      -1.0665E+01       1.0426E-03      -1.0032E+03
       2.0050E+00      -1.0665E+01       1.0460E-03      -1.0032E+03
       2.0150E+00      -1.0665E+01       1.0493E-03      -1.0032E+03
       2.0250E+00      -1.0665E+01       1.0526E-03      -1.0032E+03
       2.0350E+00      -1.0665E+01       1.0559E-03      -1.0032E+03
       2.0450E+00      -1.0665E+01       1.0592E-03      -1.0032E+03
       2.0550E+00      -1.0665E+01       1.0624E-03      -1.0032E+03
       2.0650E+00      -1.0665E+01       1.0656E-03      -1.0032E+03
       2.0750E+00      -1.0665E+01       1.0688E-03      -1.0032E+03
       2.0850E+00      -1.0665E+01       1.0720E-03      -1.0032E+03
       2.0950E+00      -1.0665E+01       1.0751E-03      -1.0032E+03
       2.1050E+00      -1.0665E+01       1.0782E-03      -1.0032E+03
       2.1150E+00      -1.0665E+01       1.0812E-03      -1.0032E+03
       2.1250E+00      -1.0665E+01       1.0843E-03      -1.0032E+03
       2.1350E+00      -1.0665E+01       1.0873E-03      -1.0032E+03
       2.1450E+00      -1.0665E+01       1.0902E-03      -1.0032E+03
       2.1550E+00      -1.0665E+01       1.0932E-03      -1.0032E+03
       2.1650E+00      -1.0665E+01       1.0961E-03      -1.0032E+03
       2.1750E+00      -1.0665E+01       1.0990E-03      -1.0032E+03
       2.1850E+00      -1.0665E+01       1.1018E-03      -1.0032E+03
       2.1950E+00      -1.0665E+01       1.1046E-03      -1.0032E+03
       2.2050E+00      -1.0665E+01       1.1074E-03      -1.0032E+03
       2.2150E+00      -1.0665E+01       1.1102E-03      -1.0032E+03
       2.2250E+00      -1.0665E+01       1.1129E-03      -1.0032E+03
       2.2350E+00      -1.0665E+01       1.1156E-03      -1.0032E+03
       2.2450E+00      -1.0665E+01       1.1183E-03      -1.0032E+03
       2.2550E+00      -1.0665E+01       1.1209E-03      -1.0032E+03
       2.2650E+00      -1.0665E+01       1.1235E-03      -1.0032E+03
       2.2750E+00      -1.0665E+01       1.1261E-03      -1.0032E+03
       2.2850E+00      -1.0665E+01       1.1287E-03      -1.0032E+03
       2.2950E+00      -1.0665E+01       1.1312E-03      -1.0032E+03
       2.3050E+00      -1.0665E+01       1.1337E-03      -1.0032E+03
       2.3150E+00      -1.0665E+01       1.1361E-03      -1.0032E+03
       2.3250E+00      -1.0665E+01       1.1385E-03      -1.0032E+03
       2.3350E+00      -1.0665E+01       1.1409E-03      -1.0032E+03
       2.3450E+00      -1.0665E+01       1.1433E-03      -1.0032E+03
       2.3550E+00      -1.0665E+01       1.1456E-03      -1.0032E+03
       2.3650E+00      -1.0665E+01       1.1479E-03      -1.0032E+03
       2.3750E+00      -1.0665E+01       1.1502E-03      -1.0032E+03
       2.3850E+00      -1.0665E+01       1.1525E-03      -1.0032E+03
       2.3950E+00      -1.0665E+01       1.1547E-03      -1.0032E+03
       2.4050E+00      -1.0665E+01       1.1568E-03      -1.0032E+03
       2.4150E+00      -1.0665E+01       1.1590E-03      -1.0032E+03
       2.4250E+00      -1.0665E+01       1.1611E-03      -1.0032E+03
       2.4350E+00      -1.0665E+01       1.1632E-03      -1.0032E+03
       2.4450E+00      -1.0665E+01       1.1652E-03      -1.0032E+03
       2.4550E+00      -1.0665E+01       1.1673E-03      -1.0032E+03
       2.4650E+00      -1.0665E+01       1.1693E-03      -1.0032E+03
       2.4750E+00      -1.0665E+01       1.1712E-03      -1.0032E+03
       2.4850E+00      -1.0665E+01       1.1731E-03      -1.0032E+03
       2.4950E+00      -1.0665E+01       1.1750E-03      -1.0032E+03
       2.5050E+00      -1.0665E+01       1.1769E-03      -1.0032E+03
       2.5150E+00      -1.0665E+01       1.1787E-03      -1.0032E+03
       2.5250E+00      -1.0665E+01       1.1805E-03      -1.0032E+03
       2.5350E+00      -1.0665E+01       1.1823E-03      -1.0032E+03
       2.5450E+00      -1.0665E+01       1.1841E-03      -1.0032E+03
       2.5550E+00      -1.0665E+01       1.1858E-03      -1.0032E+03
       2.5650E+00      -1.0665E+01       1.1874E-03      -1.0032E+03
       2.5750E+00      -1.0665E+01       1.1891E-03      -1.0032E+03
       2.5850E+00      -1.0665E+01       1.1907E-03      -1.0032E+03
       2.5950E+00      -1.0665E+01       1.1923E-03      -1.0032E+03
       2.6050E+00      -1.0665E+01       1.1938E-03      -1.0032E+03
       2.6150E+00      -1.0665E+01       1.1953E-03      -1.0032E+03
       2.6250E+00      -1.0665E+01       1.1968E-03      -1.0032E+03
       2.6350E+00      -1.0665E+01       1.1982E-03      -1.0032E+03
       2.6450E+00      -1.0665E+01       1.1997E-03      -1.0032E+03
       2.6550E+00      -1.0665E+01       1.2010E-03      -1.0032E+03
