# Time          2.5000E+01
# Units: Mol/kgw
    Distance           H+               CO2(aq)          Mg++             Ca++             K+               SiO2(aq)         Na+              Al+++            Cl-              NO3-             Tracer       
       5.0000E-03       1.0891E-05       1.6197E-05       1.2001E-04       1.8021E-04       2.0000E-05       1.1461E-06       8.0023E-04       8.9208E-07       1.0343E-03       2.0000E-04       2.0000E-04
       1.5000E-02       7.9480E-06       1.6800E-05       1.2003E-04       1.8056E-04       2.0000E-05       2.5112E-06       8.0061E-04       1.4891E-06       1.0343E-03       2.0000E-04       2.0000E-04
       2.5000E-02       5.9381E-06       1.7386E-05       1.2006E-04       1.8090E-04       2.0000E-05       3.5652E-06       8.0099E-04       1.7751E-06       1.0343E-03       2.0000E-04       2.0000E-04
       3.5000E-02       4.8178E-06       1.7924E-05       1.2011E-04       1.8122E-04       2.0000E-05       4.3226E-06       8.0138E-04       1.7645E-06       1.0343E-03       2.0000E-04       2.0000E-04
       4.5000E-02       4.2270E-06       1.8420E-05       1.2016E-04       1.8152E-04       1.9999E-05       4.9035E-06       8.0176E-04       1.5775E-06       1.0343E-03       2.0000E-04       2.0000E-04
       5.5000E-02       3.8322E-06       1.8894E-05       1.2023E-04       1.8181E-04       1.9999E-05       5.4190E-06       8.0214E-04       1.3252E-06       1.0343E-03       2.0000E-04       2.0000E-04
       6.5000E-02       3.4525E-06       1.9364E-05       1.2031E-04       1.8208E-04       1.9999E-05       5.9293E-06       8.0253E-04       1.0680E-06       1.0343E-03       2.0000E-04       2.0000E-04
       7.5000E-02       3.0081E-06       1.9843E-05       1.2041E-04       1.8234E-04       1.9998E-05       6.4611E-06       8.0291E-04       8.3254E-07       1.0343E-03       2.0000E-04       2.0000E-04
       8.5000E-02       2.4661E-06       2.0346E-05       1.2051E-04       1.8259E-04       1.9998E-05       7.0251E-06       8.0329E-04       6.2981E-07       1.0343E-03       2.0000E-04       2.0000E-04
       9.5000E-02       1.8150E-06       2.0888E-05       1.2063E-04       1.8283E-04       1.9997E-05       7.6252E-06       8.0368E-04       4.6378E-07       1.0343E-03       2.0000E-04       2.0000E-04
       1.0500E-01       1.0549E-06       2.1486E-05       1.2076E-04       1.8306E-04       1.9997E-05       8.2612E-06       8.0406E-04       3.3453E-07       1.0343E-03       2.0000E-04       2.0000E-04
       1.1500E-01       1.9546E-07       2.2157E-05       1.2089E-04       1.8329E-04       1.9996E-05       8.9296E-06       8.0444E-04       2.3908E-07       1.0343E-03       2.0000E-04       2.0000E-04
       1.2500E-01      -7.4623E-07       2.2911E-05       1.2102E-04       1.8351E-04       1.9995E-05       9.6245E-06       8.0482E-04       1.7203E-07       1.0343E-03       2.0000E-04       2.0000E-04
       1.3500E-01      -1.7488E-06       2.3752E-05       1.2116E-04       1.8373E-04       1.9994E-05       1.0338E-05       8.0520E-04       1.2670E-07       1.0343E-03       2.0000E-04       2.0000E-04
       1.4500E-01      -2.7911E-06       2.4670E-05       1.2130E-04       1.8394E-04       1.9993E-05       1.1063E-05       8.0557E-04       9.6649E-08       1.0343E-03       2.0000E-04       2.0000E-04
       1.5500E-01      -3.8547E-06       2.5648E-05       1.2144E-04       1.8416E-04       1.9992E-05       1.1792E-05       8.0595E-04       7.6688E-08       1.0343E-03       2.0000E-04       2.0000E-04
       1.6500E-01      -4.9248E-06       2.6664E-05       1.2158E-04       1.8437E-04       1.9990E-05       1.2519E-05       8.0632E-04       6.3199E-08       1.0343E-03       2.0000E-04       2.0000E-04
       1.7500E-01      -5.9887E-06       2.7698E-05       1.2171E-04       1.8457E-04       1.9988E-05       1.3238E-05       8.0668E-04       5.3852E-08       1.0343E-03       2.0000E-04       2.0000E-04
       1.8500E-01      -7.0338E-06       2.8728E-05       1.2185E-04       1.8477E-04       1.9986E-05       1.3941E-05       8.0703E-04       4.7201E-08       1.0343E-03       2.0000E-04       2.0000E-04
       1.9500E-01      -8.0453E-06       2.9734E-05       1.2197E-04       1.8497E-04       1.9984E-05       1.4620E-05       8.0738E-04       4.2359E-08       1.0343E-03       2.0000E-04       2.0000E-04
       2.0500E-01      -9.0043E-06       3.0692E-05       1.2210E-04       1.8515E-04       1.9982E-05       1.5263E-05       8.0770E-04       3.8779E-08       1.0343E-03       2.0000E-04       2.0000E-04
       2.1500E-01      -9.8847E-06       3.1572E-05       1.2221E-04       1.8531E-04       1.9979E-05       1.5853E-05       8.0799E-04       3.6123E-08       1.0343E-03       2.0000E-04       2.0000E-04
       2.2500E-01      -1.0650E-05       3.2335E-05       1.2232E-04       1.8545E-04       1.9977E-05       1.6365E-05       8.0825E-04       3.4188E-08       1.0343E-03       2.0000E-04       2.0000E-04
       2.3500E-01      -1.1247E-05       3.2928E-05       1.2241E-04       1.8555E-04       1.9975E-05       1.6764E-05       8.0845E-04       3.2862E-08       1.0343E-03       2.0000E-04       2.0000E-04
       2.4500E-01      -1.1598E-05       3.3277E-05       1.2248E-04       1.8559E-04       1.9973E-05       1.7000E-05       8.0856E-04       3.1713E-08       1.0343E-03       2.0000E-04       2.0000E-04
       2.5500E-01      -1.1546E-05       3.3272E-05       1.2253E-04       1.8555E-04       1.9971E-05       1.6982E-05       8.0856E-04       1.4178E-08       1.0343E-03       2.0000E-04       2.0000E-04
       2.6500E-01      -1.1542E-05       3.3272E-05       1.2257E-04       1.8550E-04       1.9969E-05       1.6981E-05       8.0856E-04       1.2792E-08       1.0343E-03       2.0000E-04       2.0000E-04
       2.7500E-01      -1.1542E-05       3.3272E-05       1.2261E-04       1.8546E-04       1.9968E-05       1.6981E-05       8.0856E-04       1.2676E-08       1.0343E-03       2.0000E-04       2.0000E-04
       2.8500E-01      -1.1542E-05       3.3273E-05       1.2265E-04       1.8543E-04       1.9966E-05       1.6981E-05       8.0856E-04       1.2666E-08       1.0343E-03       2.0000E-04       2.0000E-04
       2.9500E-01      -1.1543E-05       3.3273E-05       1.2269E-04       1.8539E-04       1.9964E-05       1.6981E-05       8.0856E-04       1.2665E-08       1.0343E-03       2.0000E-04       2.0000E-04
       3.0500E-01      -1.1543E-05       3.3273E-05       1.2272E-04       1.8536E-04       1.9962E-05       1.6982E-05       8.0856E-04       1.2665E-08       1.0343E-03       2.0000E-04       2.0000E-04
       3.1500E-01      -1.1543E-05       3.3274E-05       1.2275E-04       1.8533E-04       1.9960E-05       1.6982E-05       8.0856E-04       1.2665E-08       1.0343E-03       2.0000E-04       2.0000E-04
       3.2500E-01      -1.1544E-05       3.3274E-05       1.2278E-04       1.8531E-04       1.9958E-05       1.6982E-05       8.0856E-04       1.2665E-08       1.0343E-03       2.0000E-04       2.0000E-04
       3.3500E-01      -1.1544E-05       3.3274E-05       1.2280E-04       1.8529E-04       1.9955E-05       1.6982E-05       8.0856E-04       1.2664E-08       1.0343E-03       2.0000E-04       2.0000E-04
       3.4500E-01      -1.1544E-05       3.3274E-05       1.2282E-04       1.8527E-04       1.9953E-05       1.6982E-05       8.0856E-04       1.2664E-08       1.0343E-03       2.0000E-04       2.0000E-04
       3.5500E-01      -1.1545E-05       3.3275E-05       1.2284E-04       1.8525E-04       1.9950E-05       1.6983E-05       8.0856E-04       1.2664E-08       1.0343E-03       2.0000E-04       2.0000E-04
       3.6500E-01      -1.1545E-05       3.3275E-05       1.2285E-04       1.8524E-04       1.9947E-05       1.6983E-05       8.0855E-04       1.2664E-08       1.0343E-03       2.0000E-04       2.0000E-04
       3.7500E-01      -1.1545E-05       3.3275E-05       1.2287E-04       1.8523E-04       1.9944E-05       1.6983E-05       8.0855E-04       1.2663E-08       1.0343E-03       2.0000E-04       2.0000E-04
       3.8500E-01      -1.1545E-05       3.3276E-05       1.2288E-04       1.8522E-04       1.9941E-05       1.6983E-05       8.0855E-04       1.2663E-08       1.0343E-03       2.0000E-04       2.0000E-04
       3.9500E-01      -1.1546E-05       3.3276E-05       1.2289E-04       1.8521E-04       1.9938E-05       1.6983E-05       8.0855E-04       1.2663E-08       1.0343E-03       2.0000E-04       2.0000E-04
       4.0500E-01      -1.1546E-05       3.3276E-05       1.2290E-04       1.8521E-04       1.9934E-05       1.6984E-05       8.0855E-04       1.2663E-08       1.0343E-03       2.0000E-04       2.0000E-04
       4.1500E-01      -1.1546E-05       3.3276E-05       1.2290E-04       1.8520E-04       1.9931E-05       1.6984E-05       8.0855E-04       1.2663E-08       1.0343E-03       2.0000E-04       2.0000E-04
       4.2500E-01      -1.1547E-05       3.3277E-05       1.2291E-04       1.8520E-04       1.9927E-05       1.6984E-05       8.0854E-04       1.2662E-08       1.0343E-03       2.0000E-04       2.0000E-04
       4.3500E-01      -1.1547E-05       3.3277E-05       1.2291E-04       1.8520E-04       1.9923E-05       1.6984E-05       8.0854E-04       1.2662E-08       1.0343E-03       2.0000E-04       2.0000E-04
       4.4500E-01      -1.1547E-05       3.3277E-05       1.2292E-04       1.8520E-04       1.9918E-05       1.6984E-05       8.0854E-04       1.2662E-08       1.0343E-03       2.0000E-04       2.0000E-04
       4.5500E-01      -1.1548E-05       3.3278E-05       1.2292E-04       1.8520E-04       1.9914E-05       1.6985E-05       8.0854E-04       1.2662E-08       1.0343E-03       2.0000E-04       2.0000E-04
