# Time          1.0000E+00
# Units: Mol/kgw
    Distance           H+               CO2(aq)          Mg++             Ca++             K+               SiO2(aq)         Na+              Al+++            Cl-              NO3-             Tracer       
       3.3500E-01      -9.4080E-06       3.1342E-05       1.6230E-04       2.4407E-04       1.5805E-05       1.4799E-05       6.0481E-04       1.5495E-08       9.0113E-04       1.7411E-04       1.4822E-04
       3.4500E-01      -9.1743E-06       3.1130E-05       1.6204E-04       2.4368E-04       1.5792E-05       1.4584E-05       6.0417E-04       1.5870E-08       8.9185E-04       1.7231E-04       1.4462E-04
       3.5500E-01      -8.9291E-06       3.0909E-05       1.6174E-04       2.4322E-04       1.5777E-05       1.4358E-05       6.0348E-04       1.6287E-08       8.8239E-04       1.7047E-04       1.4095E-04
       3.6500E-01      -8.6728E-06       3.0678E-05       1.6140E-04       2.4271E-04       1.5760E-05       1.4123E-05       6.0273E-04       1.6750E-08       8.7278E-04       1.6861E-04       1.3721E-04
       3.7500E-01      -8.4060E-06       3.0440E-05       1.6102E-04       2.4212E-04       1.5742E-05       1.3879E-05       6.0193E-04       1.7264E-08       8.6305E-04       1.6672E-04       1.3343E-04
       3.8500E-01      -8.1293E-06       3.0193E-05       1.6059E-04       2.4148E-04       1.5722E-05       1.3626E-05       6.0107E-04       1.7837E-08       8.5321E-04       1.6481E-04       1.2962E-04
       3.9500E-01      -7.8434E-06       2.9940E-05       1.6011E-04       2.4076E-04       1.5700E-05       1.3364E-05       6.0015E-04       1.8474E-08       8.4331E-04       1.6288E-04       1.2577E-04
       4.0500E-01      -7.5488E-06       2.9681E-05       1.5959E-04       2.3997E-04       1.5675E-05       1.3095E-05       5.9915E-04       1.9185E-08       8.3335E-04       1.6095E-04       1.2191E-04
       4.1500E-01      -7.2465E-06       2.9417E-05       1.5902E-04       2.3911E-04       1.5649E-05       1.2818E-05       5.9808E-04       1.9978E-08       8.2338E-04       1.5902E-04       1.1804E-04
       4.2500E-01      -6.9371E-06       2.9148E-05       1.5841E-04       2.3818E-04       1.5621E-05       1.2535E-05       5.9694E-04       2.0865E-08       8.1341E-04       1.5708E-04       1.1417E-04
       4.3500E-01      -6.6217E-06       2.8877E-05       1.5774E-04       2.3717E-04       1.5590E-05       1.2246E-05       5.9571E-04       2.1858E-08       8.0346E-04       1.5516E-04       1.1032E-04
       4.4500E-01      -6.3010E-06       2.8604E-05       1.5702E-04       2.3609E-04       1.5557E-05       1.1952E-05       5.9441E-04       2.2971E-08       7.9357E-04       1.5324E-04       1.0648E-04
       4.5500E-01      -5.9760E-06       2.8330E-05       1.5626E-04       2.3493E-04       1.5521E-05       1.1653E-05       5.9303E-04       2.4222E-08       7.8374E-04       1.5133E-04       1.0267E-04
       4.6500E-01      -5.6476E-06       2.8056E-05       1.5545E-04       2.3371E-04       1.5483E-05       1.1350E-05       5.9156E-04       2.5630E-08       7.7401E-04       1.4945E-04       9.8899E-05
       4.7500E-01      -5.3168E-06       2.7784E-05       1.5459E-04       2.3241E-04       1.5443E-05       1.1044E-05       5.9001E-04       2.7216E-08       7.6438E-04       1.4758E-04       9.5171E-05
       4.8500E-01      -4.9844E-06       2.7514E-05       1.5369E-04       2.3105E-04       1.5401E-05       1.0736E-05       5.8838E-04       2.9006E-08       7.5489E-04       1.4574E-04       9.1493E-05
       4.9500E-01      -4.6515E-06       2.7248E-05       1.5274E-04       2.2962E-04       1.5356E-05       1.0426E-05       5.8668E-04       3.1029E-08       7.4554E-04       1.4393E-04       8.7873E-05
       5.0500E-01      -4.3190E-06       2.6987E-05       1.5175E-04       2.2813E-04       1.5309E-05       1.0115E-05       5.8489E-04       3.3318E-08       7.3635E-04       1.4215E-04       8.4315E-05
       5.1500E-01      -3.9878E-06       2.6731E-05       1.5072E-04       2.2657E-04       1.5259E-05       9.8041E-06       5.8302E-04       3.5912E-08       7.2733E-04       1.4041E-04       8.0825E-05
       5.2500E-01      -3.6588E-06       2.6482E-05       1.4966E-04       2.2497E-04       1.5208E-05       9.4937E-06       5.8109E-04       3.8851E-08       7.1850E-04       1.3870E-04       7.7408E-05
       5.3500E-01      -3.3330E-06       2.6241E-05       1.4856E-04       2.2331E-04       1.5155E-05       9.1847E-06       5.7908E-04       4.2185E-08       7.0986E-04       1.3703E-04       7.4067E-05
       5.4500E-01      -3.0112E-06       2.6008E-05       1.4743E-04       2.2161E-04       1.5100E-05       8.8776E-06       5.7701E-04       4.5966E-08       7.0143E-04       1.3540E-04       7.0808E-05
       5.5500E-01      -2.6942E-06       2.5785E-05       1.4627E-04       2.1986E-04       1.5043E-05       8.5731E-06       5.7487E-04       5.0252E-08       6.9322E-04       1.3381E-04       6.7632E-05
       5.6500E-01      -2.3830E-06       2.5571E-05       1.4509E-04       2.1808E-04       1.4984E-05       8.2719E-06       5.7268E-04       5.5107E-08       6.8522E-04       1.3227E-04       6.4543E-05
       5.7500E-01      -2.0783E-06       2.5367E-05       1.4388E-04       2.1626E-04       1.4925E-05       7.9747E-06       5.7044E-04       6.0598E-08       6.7745E-04       1.3077E-04       6.1542E-05
       5.8500E-01      -1.7808E-06       2.5174E-05       1.4266E-04       2.1442E-04       1.4864E-05       7.6819E-06       5.6814E-04       6.6799E-08       6.6992E-04       1.2931E-04       5.8632E-05
       5.9500E-01      -1.4914E-06       2.4992E-05       1.4142E-04       2.1255E-04       1.4801E-05       7.3942E-06       5.6581E-04       7.3783E-08       6.6262E-04       1.2790E-04       5.5813E-05
       6.0500E-01      -1.2106E-06       2.4821E-05       1.4017E-04       2.1067E-04       1.4738E-05       7.1120E-06       5.6344E-04       8.1628E-08       6.5555E-04       1.2654E-04       5.3087E-05
       6.1500E-01      -9.3917E-07       2.4661E-05       1.3891E-04       2.0877E-04       1.4675E-05       6.8359E-06       5.6105E-04       9.0410E-08       6.4873E-04       1.2522E-04       5.0454E-05
       6.2500E-01      -6.7762E-07       2.4511E-05       1.3765E-04       2.0687E-04       1.4610E-05       6.5664E-06       5.5862E-04       1.0020E-07       6.4214E-04       1.2395E-04       4.7914E-05
       6.3500E-01      -4.2651E-07       2.4372E-05       1.3639E-04       2.0496E-04       1.4545E-05       6.3037E-06       5.5618E-04       1.1108E-07       6.3579E-04       1.2273E-04       4.5467E-05
       6.4500E-01      -1.8630E-07       2.4244E-05       1.3512E-04       2.0306E-04       1.4480E-05       6.0483E-06       5.5373E-04       1.2310E-07       6.2968E-04       1.2155E-04       4.3113E-05
       6.5500E-01       4.2619E-08       2.4125E-05       1.3386E-04       2.0116E-04       1.4414E-05       5.8006E-06       5.5127E-04       1.3633E-07       6.2381E-04       1.2042E-04       4.0850E-05
       6.6500E-01       2.5992E-07       2.4016E-05       1.3261E-04       1.9927E-04       1.4349E-05       5.5607E-06       5.4881E-04       1.5081E-07       6.1817E-04       1.1934E-04       3.8679E-05
       6.7500E-01       4.6535E-07       2.3915E-05       1.3136E-04       1.9740E-04       1.4284E-05       5.3289E-06       5.4635E-04       1.6657E-07       6.1276E-04       1.1829E-04       3.6596E-05
       6.8500E-01       6.5875E-07       2.3823E-05       1.3013E-04       1.9555E-04       1.4219E-05       5.1054E-06       5.4390E-04       1.8364E-07       6.0758E-04       1.1730E-04       3.4602E-05
       6.9500E-01       8.4001E-07       2.3739E-05       1.2892E-04       1.9371E-04       1.4154E-05       4.8903E-06       5.4147E-04       2.0203E-07       6.0262E-04       1.1634E-04       3.2693E-05
       7.0500E-01       1.0091E-06       2.3663E-05       1.2772E-04       1.9191E-04       1.4090E-05       4.6838E-06       5.3906E-04       2.2172E-07       5.9787E-04       1.1543E-04       3.0870E-05
       7.1500E-01       1.1662E-06       2.3593E-05       1.2654E-04       1.9013E-04       1.4027E-05       4.4858E-06       5.3667E-04       2.4270E-07       5.9334E-04       1.1456E-04       2.9128E-05
       7.2500E-01       1.3113E-06       2.3529E-05       1.2538E-04       1.8838E-04       1.3964E-05       4.2963E-06       5.3430E-04       2.6492E-07       5.8902E-04       1.1373E-04       2.7467E-05
       7.3500E-01       1.4446E-06       2.3472E-05       1.2424E-04       1.8667E-04       1.3903E-05       4.1154E-06       5.3198E-04       2.8834E-07       5.8490E-04       1.1294E-04       2.5885E-05
       7.4500E-01       1.5666E-06       2.3420E-05       1.2313E-04       1.8499E-04       1.3842E-05       3.9428E-06       5.2968E-04       3.1288E-07       5.8098E-04       1.1218E-04       2.4378E-05
       7.5500E-01       1.6773E-06       2.3373E-05       1.2204E-04       1.8335E-04       1.3783E-05       3.7786E-06       5.2743E-04       3.3848E-07       5.7724E-04       1.1147E-04       2.2945E-05
       7.6500E-01       1.7774E-06       2.3330E-05       1.2097E-04       1.8175E-04       1.3724E-05       3.6226E-06       5.2522E-04       3.6504E-07       5.7369E-04       1.1079E-04       2.1583E-05
       7.7500E-01       1.8671E-06       2.3292E-05       1.1994E-04       1.8020E-04       1.3667E-05       3.4746E-06       5.2306E-04       3.9246E-07       5.7032E-04       1.1014E-04       2.0291E-05
       7.8500E-01       1.9470E-06       2.3258E-05       1.1893E-04       1.7868E-04       1.3611E-05       3.3344E-06       5.2094E-04       4.2064E-07       5.6712E-04       1.0953E-04       1.9064E-05
       7.9500E-01       2.0175E-06       2.3227E-05       1.1796E-04       1.7721E-04       1.3556E-05       3.2018E-06       5.1888E-04       4.4947E-07       5.6409E-04       1.0895E-04       1.7902E-05
       8.0500E-01       2.0792E-06       2.3200E-05       1.1701E-04       1.7578E-04       1.3503E-05       3.0765E-06       5.1687E-04       4.7884E-07       5.6122E-04       1.0840E-04       1.6801E-05
       8.1500E-01       2.1327E-06       2.3175E-05       1.1609E-04       1.7440E-04       1.3452E-05       2.9583E-06       5.1491E-04       5.0862E-07       5.5850E-04       1.0787E-04       1.5759E-05
       8.2500E-01       2.1784E-06       2.3153E-05       1.1520E-04       1.7307E-04       1.3401E-05       2.8470E-06       5.1301E-04       5.3870E-07       5.5592E-04       1.0738E-04       1.4774E-05
       8.3500E-01       2.2169E-06       2.3133E-05       1.1435E-04       1.7178E-04       1.3353E-05       2.7422E-06       5.1116E-04       5.6896E-07       5.5349E-04       1.0692E-04       1.3843E-05
       8.4500E-01       2.2488E-06       2.3116E-05       1.1352E-04       1.7053E-04       1.3306E-05       2.6437E-06       5.0937E-04       5.9929E-07       5.5119E-04       1.0648E-04       1.2964E-05
       8.5500E-01       2.2746E-06       2.3101E-05       1.1273E-04       1.6934E-04       1.3260E-05       2.5511E-06       5.0764E-04       6.2958E-07       5.4902E-04       1.0606E-04       1.2135E-05
       8.6500E-01       2.2948E-06       2.3087E-05       1.1196E-04       1.6818E-04       1.3216E-05       2.4643E-06       5.0597E-04       6.5972E-07       5.4698E-04       1.0567E-04       1.1353E-05
       8.7500E-01       2.3101E-06       2.3075E-05       1.1122E-04       1.6707E-04       1.3174E-05       2.3830E-06       5.0435E-04       6.8961E-07       5.4505E-04       1.0530E-04       1.0616E-05
       8.8500E-01       2.3208E-06       2.3065E-05       1.1052E-04       1.6601E-04       1.3133E-05       2.3068E-06       5.0280E-04       7.1917E-07       5.4324E-04       1.0496E-04       9.9227E-06
       8.9500E-01       2.3274E-06       2.3056E-05       1.0984E-04       1.6499E-04       1.3093E-05       2.2355E-06       5.0130E-04       7.4829E-07       5.4153E-04       1.0463E-04       9.2702E-06
       9.0500E-01       2.3304E-06       2.3048E-05       1.0919E-04       1.6401E-04       1.3055E-05       2.1688E-06       4.9986E-04       7.7691E-07       5.3992E-04       1.0432E-04       8.6565E-06
       9.1500E-01       2.3303E-06       2.3041E-05       1.0857E-04       1.6308E-04       1.3019E-05       2.1064E-06       4.9848E-04       8.0496E-07       5.3841E-04       1.0404E-04       8.0799E-06
       9.2500E-01       2.3274E-06       2.3035E-05       1.0798E-04       1.6219E-04       1.2984E-05       2.0482E-06       4.9716E-04       8.3236E-07       5.3699E-04       1.0376E-04       7.5383E-06
       9.3500E-01       2.3220E-06       2.3030E-05       1.0741E-04       1.6133E-04       1.2951E-05       1.9938E-06       4.9589E-04       8.5907E-07       5.3565E-04       1.0351E-04       7.0300E-06
       9.4500E-01       2.3146E-06       2.3026E-05       1.0687E-04       1.6052E-04       1.2919E-05       1.9431E-06       4.9467E-04       8.8503E-07       5.3440E-04       1.0327E-04       6.5532E-06
       9.5500E-01       2.3055E-06       2.3023E-05       1.0635E-04       1.5975E-04       1.2888E-05       1.8958E-06       4.9351E-04       9.1021E-07       5.3323E-04       1.0305E-04       6.1062E-06
       9.6500E-01       2.2949E-06       2.3020E-05       1.0586E-04       1.5901E-04       1.2859E-05       1.8516E-06       4.9240E-04       9.3458E-07       5.3213E-04       1.0284E-04       5.6873E-06
       9.7500E-01       2.2832E-06       2.3018E-05       1.0540E-04       1.5831E-04       1.2832E-05       1.8105E-06       4.9134E-04       9.5810E-07       5.3110E-04       1.0264E-04       5.2951E-06
       9.8500E-01       2.2705E-06       2.3016E-05       1.0495E-04       1.5764E-04       1.2805E-05       1.7722E-06       4.9034E-04       9.8076E-07       5.3014E-04       1.0246E-04       4.9280E-06
       9.9500E-01       2.2571E-06       2.3014E-05       1.0453E-04       1.5700E-04       1.2780E-05       1.7365E-06       4.8938E-04       1.0026E-06       5.2923E-04       1.0229E-04       4.5846E-06
       1.0050E+00       2.2431E-06       2.3013E-05       1.0413E-04       1.5640E-04       1.2756E-05       1.7033E-06       4.8846E-04       1.0235E-06       5.2839E-04       1.0213E-04       4.2635E-06
       1.0150E+00       2.2288E-06       2.3013E-05       1.0375E-04       1.5583E-04       1.2733E-05       1.6723E-06       4.8760E-04       1.0435E-06       5.2760E-04       1.0198E-04       3.9635E-06
       1.0250E+00       2.2142E-06       2.3012E-05       1.0339E-04       1.5529E-04       1.2712E-05       1.6435E-06       4.8677E-04       1.0627E-06       5.2686E-04       1.0184E-04       3.6832E-06
       1.0350E+00       2.1996E-06       2.3012E-05       1.0305E-04       1.5478E-04       1.2691E-05       1.6167E-06       4.8599E-04       1.0810E-06       5.2617E-04       1.0171E-04       3.4216E-06
       1.0450E+00       2.1850E-06       2.3012E-05       1.0273E-04       1.5430E-04       1.2672E-05       1.5918E-06       4.8525E-04       1.0984E-06       5.2553E-04       1.0158E-04       3.1774E-06
       1.0550E+00       2.1705E-06       2.3012E-05       1.0243E-04       1.5384E-04       1.2653E-05       1.5685E-06       4.8455E-04       1.1150E-06       5.2493E-04       1.0147E-04       2.9497E-06
       1.0650E+00       2.1562E-06       2.3013E-05       1.0214E-04       1.5341E-04       1.2636E-05       1.5470E-06       4.8389E-04       1.1307E-06       5.2437E-04       1.0136E-04       2.7374E-06
       1.0750E+00       2.1422E-06       2.3013E-05       1.0187E-04       1.5300E-04       1.2619E-05       1.5269E-06       4.8326E-04       1.1457E-06       5.2385E-04       1.0126E-04       2.5396E-06
       1.0850E+00       2.1285E-06       2.3014E-05       1.0162E-04       1.5262E-04       1.2604E-05       1.5082E-06       4.8266E-04       1.1599E-06       5.2337E-04       1.0117E-04       2.3553E-06
       1.0950E+00       2.1152E-06       2.3015E-05       1.0138E-04       1.5226E-04       1.2589E-05       1.4909E-06       4.8211E-04       1.1733E-06       5.2291E-04       1.0109E-04       2.1837E-06
       1.1050E+00       2.1024E-06       2.3016E-05       1.0115E-04       1.5192E-04       1.2575E-05       1.4747E-06       4.8158E-04       1.1860E-06       5.2249E-04       1.0101E-04       2.0241E-06
       1.1150E+00       2.0899E-06       2.3017E-05       1.0094E-04       1.5160E-04       1.2562E-05       1.4597E-06       4.8108E-04       1.1979E-06       5.2210E-04       1.0093E-04       1.8755E-06
       1.1250E+00       2.0780E-06       2.3018E-05       1.0073E-04       1.5129E-04       1.2550E-05       1.4458E-06       4.8061E-04       1.2092E-06       5.2174E-04       1.0086E-04       1.7374E-06
       1.1350E+00       2.0665E-06       2.3019E-05       1.0055E-04       1.5101E-04       1.2539E-05       1.4328E-06       4.8017E-04       1.2198E-06       5.2140E-04       1.0080E-04       1.6090E-06
       1.1450E+00       2.0555E-06       2.3020E-05       1.0037E-04       1.5074E-04       1.2528E-05       1.4208E-06       4.7976E-04       1.2299E-06       5.2108E-04       1.0074E-04       1.4897E-06
       1.1550E+00       2.0450E-06       2.3021E-05       1.0020E-04       1.5049E-04       1.2518E-05       1.4096E-06       4.7936E-04       1.2393E-06       5.2079E-04       1.0068E-04       1.3789E-06
       1.1650E+00       2.0350E-06       2.3022E-05       1.0005E-04       1.5026E-04       1.2508E-05       1.3992E-06       4.7900E-04       1.2481E-06       5.2052E-04       1.0063E-04       1.2760E-06
       1.1750E+00       2.0254E-06       2.3023E-05       9.9900E-05       1.5004E-04       1.2499E-05       1.3896E-06       4.7865E-04       1.2564E-06       5.2026E-04       1.0059E-04       1.1805E-06
       1.1850E+00       2.0164E-06       2.3025E-05       9.9763E-05       1.4983E-04       1.2491E-05       1.3806E-06       4.7833E-04       1.2642E-06       5.2003E-04       1.0054E-04       1.0920E-06
       1.1950E+00       2.0078E-06       2.3026E-05       9.9634E-05       1.4964E-04       1.2483E-05       1.3723E-06       4.7803E-04       1.2715E-06       5.1981E-04       1.0050E-04       1.0098E-06
       1.2050E+00       1.9997E-06       2.3027E-05       9.9514E-05       1.4946E-04       1.2475E-05       1.3646E-06       4.7775E-04       1.2783E-06       5.1961E-04       1.0046E-04       9.3361E-07
       1.2150E+00       1.9920E-06       2.3028E-05       9.9401E-05       1.4929E-04       1.2468E-05       1.3574E-06       4.7748E-04       1.2847E-06       5.1942E-04       1.0043E-04       8.6301E-07
       1.2250E+00       1.9848E-06       2.3029E-05       9.9296E-05       1.4913E-04       1.2462E-05       1.3508E-06       4.7723E-04       1.2906E-06       5.1925E-04       1.0039E-04       7.9759E-07
       1.2350E+00       1.9780E-06       2.3031E-05       9.9197E-05       1.4898E-04       1.2456E-05       1.3446E-06       4.7700E-04       1.2962E-06       5.1909E-04       1.0036E-04       7.3700E-07
       1.2450E+00       1.9716E-06       2.3032E-05       9.9105E-05       1.4884E-04       1.2450E-05       1.3389E-06       4.7678E-04       1.3014E-06       5.1894E-04       1.0034E-04       6.8090E-07
       1.2550E+00       1.9655E-06       2.3033E-05       9.9019E-05       1.4871E-04       1.2445E-05       1.3336E-06       4.7658E-04       1.3063E-06       5.1880E-04       1.0031E-04       6.2898E-07
       1.2650E+00       1.9598E-06       2.3034E-05       9.8939E-05       1.4859E-04       1.2440E-05       1.3286E-06       4.7639E-04       1.3108E-06       5.1868E-04       1.0029E-04       5.8093E-07
       1.2750E+00       1.9545E-06       2.3035E-05       9.8864E-05       1.4848E-04       1.2435E-05       1.3241E-06       4.7621E-04       1.3150E-06       5.1856E-04       1.0026E-04       5.3648E-07
       1.2850E+00       1.9495E-06       2.3037E-05       9.8794E-05       1.4837E-04       1.2431E-05       1.3199E-06       4.7604E-04       1.3189E-06       5.1845E-04       1.0024E-04       4.9537E-07
       1.2950E+00       1.9449E-06       2.3038E-05       9.8729E-05       1.4828E-04       1.2427E-05       1.3159E-06       4.7589E-04       1.3226E-06       5.1835E-04       1.0022E-04       4.5737E-07
       1.3050E+00       1.9405E-06       2.3039E-05       9.8668E-05       1.4819E-04       1.2423E-05       1.3123E-06       4.7575E-04       1.3260E-06       5.1826E-04       1.0021E-04       4.2225E-07
       1.3150E+00       1.9364E-06       2.3040E-05       9.8611E-05       1.4810E-04       1.2420E-05       1.3090E-06       4.7561E-04       1.3292E-06       5.1817E-04       1.0019E-04       3.8980E-07
       1.3250E+00       1.9326E-06       2.3041E-05       9.8559E-05       1.4802E-04       1.2416E-05       1.3058E-06       4.7549E-04       1.3321E-06       5.1809E-04       1.0017E-04       3.5983E-07
       1.3350E+00       1.9290E-06       2.3042E-05       9.8510E-05       1.4795E-04       1.2413E-05       1.3030E-06       4.7537E-04       1.3348E-06       5.1802E-04       1.0016E-04       3.3215E-07
       1.3450E+00       1.9257E-06       2.3043E-05       9.8464E-05       1.4788E-04       1.2410E-05       1.3003E-06       4.7526E-04       1.3374E-06       5.1795E-04       1.0015E-04       3.0659E-07
       1.3550E+00       1.9226E-06       2.3045E-05       9.8422E-05       1.4781E-04       1.2408E-05       1.2978E-06       4.7516E-04       1.3397E-06       5.1789E-04       1.0014E-04       2.8301E-07
       1.3650E+00       1.9197E-06       2.3046E-05       9.8382E-05       1.4776E-04       1.2405E-05       1.2956E-06       4.7507E-04       1.3419E-06       5.1783E-04       1.0013E-04       2.6124E-07
       1.3750E+00       1.9170E-06       2.3047E-05       9.8346E-05       1.4770E-04       1.2403E-05       1.2934E-06       4.7498E-04       1.3439E-06       5.1778E-04       1.0012E-04       2.4116E-07
       1.3850E+00       1.9145E-06       2.3048E-05       9.8312E-05       1.4765E-04       1.2401E-05       1.2915E-06       4.7490E-04       1.3458E-06       5.1773E-04       1.0011E-04       2.2265E-07
       1.3950E+00       1.9121E-06       2.3049E-05       9.8280E-05       1.4760E-04       1.2399E-05       1.2897E-06       4.7483E-04       1.3475E-06       5.1768E-04       1.0010E-04       2.0558E-07
       1.4050E+00       1.9100E-06       2.3050E-05       9.8251E-05       1.4756E-04       1.2397E-05       1.2880E-06       4.7476E-04       1.3491E-06       5.1764E-04       1.0009E-04       1.8984E-07
