# Time          3.0000E+01
# Units: Dimensionless (Log10(Q/Keq)
    Distance           An50Ab50AS       Kaolinite        CO2_pump     
       2.0150E+00      -8.1845E+00      -3.1448E-08      -1.0032E+03
       2.0250E+00      -8.1844E+00      -3.1808E-08      -1.0032E+03
       2.0350E+00      -8.1844E+00      -3.2175E-08      -1.0032E+03
       2.0450E+00      -8.1843E+00      -3.2550E-08      -1.0032E+03
       2.0550E+00      -8.1843E+00      -3.2933E-08      -1.0032E+03
       2.0650E+00      -8.1842E+00      -3.3324E-08      -1.0032E+03
       2.0750E+00      -8.1842E+00      -3.3724E-08      -1.0032E+03
       2.0850E+00      -8.1841E+00      -3.4133E-08      -1.0032E+03
       2.0950E+00      -8.1841E+00      -3.4551E-08      -1.0032E+03
       2.1050E+00      -8.1840E+00      -3.4979E-08      -1.0032E+03
       2.1150E+00      -8.1840E+00      -3.5416E-08      -1.0032E+03
       2.1250E+00      -8.1839E+00      -3.5863E-08      -1.0032E+03
       2.1350E+00      -8.1839E+00      -3.6321E-08      -1.0032E+03
       2.1450E+00      -8.1839E+00      -3.6788E-08      -1.0032E+03
       2.1550E+00      -8.1838E+00      -3.7267E-08      -1.0032E+03
       2.1650E+00      -8.1838E+00      -3.7756E-08      -1.0032E+03
       2.1750E+00      -8.1837E+00      -3.8256E-08      -1.0032E+03
       2.1850E+00      -8.1837E+00      -3.8767E-08      -1.0032E+03
       2.1950E+00      -8.1836E+00      -3.9290E-08      -1.0032E+03
       2.2050E+00      -8.1836E+00      -3.9823E-08      -1.0032E+03
       2.2150E+00      -8.1835E+00      -4.0369E-08      -1.0032E+03
       2.2250E+00      -8.1835E+00      -4.0926E-08      -1.0032E+03
       2.2350E+00      -8.1835E+00      -4.1494E-08      -1.0032E+03
       2.2450E+00      -8.1834E+00      -4.2075E-08      -1.0032E+03
       2.2550E+00      -8.1834E+00      -4.2667E-08      -1.0032E+03
       2.2650E+00      -8.1833E+00      -4.3271E-08      -1.0032E+03
       2.2750E+00      -8.1833E+00      -4.3887E-08      -1.0032E+03
       2.2850E+00      -8.1832E+00      -4.4514E-08      -1.0032E+03
       2.2950E+00      -8.1832E+00      -4.5154E-08      -1.0032E+03
       2.3050E+00      -8.1831E+00      -4.5805E-08      -1.0032E+03
       2.3150E+00      -8.1831E+00      -4.6469E-08      -1.0032E+03
       2.3250E+00      -8.1831E+00      -4.7144E-08      -1.0032E+03
       2.3350E+00      -8.1830E+00      -4.7831E-08      -1.0032E+03
       2.3450E+00      -8.1830E+00      -4.8529E-08      -1.0032E+03
       2.3550E+00      -8.1829E+00      -4.9239E-08      -1.0032E+03
       2.3650E+00      -8.1829E+00      -4.9960E-08      -1.0032E+03
       2.3750E+00      -8.1828E+00      -5.0692E-08      -1.0032E+03
       2.3850E+00      -8.1828E+00      -5.1436E-08      -1.0032E+03
       2.3950E+00      -8.1827E+00      -5.2190E-08      -1.0032E+03
       2.4050E+00      -8.1827E+00      -5.2955E-08      -1.0032E+03
       2.4150E+00      -8.1827E+00      -5.3731E-08      -1.0032E+03
       2.4250E+00      -8.1826E+00      -5.4517E-08      -1.0032E+03
       2.4350E+00      -8.1826E+00      -5.5313E-08      -1.0032E+03
       2.4450E+00      -8.1825E+00      -5.6119E-08      -1.0032E+03
       2.4550E+00      -8.1825E+00      -5.6934E-08      -1.0032E+03
       2.4650E+00      -8.1824E+00      -5.7759E-08      -1.0032E+03
       2.4750E+00      -8.1824E+00      -5.8593E-08      -1.0032E+03
       2.4850E+00      -8.1824E+00      -5.9436E-08      -1.0032E+03
       2.4950E+00      -8.1823E+00      -6.0288E-08      -1.0032E+03
       2.5050E+00      -8.1823E+00      -6.1147E-08      -1.0032E+03
       2.5150E+00      -8.1822E+00      -6.2015E-08      -1.0032E+03
       2.5250E+00      -8.1822E+00      -6.2890E-08      -1.0032E+03
       2.5350E+00      -8.1821E+00      -6.3772E-08      -1.0032E+03
       2.5450E+00      -8.1821E+00      -6.4662E-08      -1.0032E+03
       2.5550E+00      -8.1821E+00      -6.5557E-08      -1.0032E+03
       2.5650E+00      -8.1820E+00      -6.6459E-08      -1.0032E+03
       2.5750E+00      -8.1820E+00      -6.7367E-08      -1.0032E+03
       2.5850E+00      -8.1819E+00      -6.8281E-08      -1.0032E+03
       2.5950E+00      -8.1819E+00      -6.9199E-08      -1.0032E+03
       2.6050E+00      -8.1818E+00      -7.0123E-08      -1.0032E+03
       2.6150E+00      -8.1818E+00      -7.1050E-08      -1.0032E+03
       2.6250E+00      -8.1818E+00      -7.1982E-08      -1.0032E+03
       2.6350E+00      -8.1817E+00      -7.2917E-08      -1.0032E+03
       2.6450E+00      -8.1817E+00      -7.3855E-08      -1.0032E+03
       2.6550E+00      -8.1816E+00      -7.4796E-08      -1.0032E+03
       2.6650E+00      -8.1816E+00      -7.5740E-08      -1.0032E+03
       2.6750E+00      -8.1815E+00      -7.6685E-08      -1.0032E+03
       2.6850E+00      -8.1815E+00      -7.7632E-08      -1.0032E+03
       2.6950E+00      -8.1815E+00      -7.8580E-08      -1.0032E+03
       2.7050E+00      -8.1814E+00      -7.9529E-08      -1.0032E+03
       2.7150E+00      -8.1814E+00      -8.0479E-08      -1.0032E+03
       2.7250E+00      -8.1813E+00      -8.1428E-08      -1.0032E+03
       2.7350E+00      -8.1813E+00      -8.2377E-08      -1.0032E+03
       2.7450E+00      -8.1812E+00      -8.3325E-08      -1.0032E+03
       2.7550E+00      -8.1812E+00      -8.4271E-08      -1.0032E+03
       2.7650E+00      -8.1812E+00      -8.5216E-08      -1.0032E+03
       2.7750E+00      -8.1811E+00      -8.6159E-08      -1.0032E+03
       2.7850E+00      -8.1811E+00      -8.7100E-08      -1.0032E+03
       2.7950E+00      -8.1810E+00      -8.8037E-08      -1.0032E+03
       2.8050E+00      -8.1810E+00      -8.8971E-08      -1.0032E+03
       2.8150E+00      -8.1810E+00      -8.9902E-08      -1.0032E+03
       2.8250E+00      -8.1809E+00      -9.0828E-08      -1.0032E+03
       2.8350E+00      -8.1809E+00      -9.1750E-08      -1.0032E+03
       2.8450E+00      -8.1808E+00      -9.2666E-08      -1.0032E+03
       2.8550E+00      -8.1808E+00      -9.3576E-08      -1.0032E+03
       2.8650E+00      -8.1808E+00      -9.4480E-08      -1.0032E+03
       2.8750E+00      -8.1807E+00      -9.5376E-08      -1.0032E+03
       2.8850E+00      -8.1807E+00      -9.6263E-08      -1.0032E+03
       2.8950E+00      -8.1806E+00      -9.7140E-08      -1.0032E+03
       2.9050E+00      -8.1806E+00      -9.8004E-08      -1.0032E+03
       2.9150E+00      -8.1806E+00      -9.8852E-08      -1.0032E+03
       2.9250E+00      -8.1805E+00      -9.9681E-08      -1.0032E+03
       2.9350E+00      -8.1805E+00      -1.0048E-07      -1.0032E+03
       2.9450E+00      -8.1804E+00      -1.0125E-07      -1.0032E+03
       2.9550E+00      -8.1804E+00      -1.0198E-07      -1.0032E+03
       2.9650E+00      -8.1804E+00      -1.0263E-07      -1.0032E+03
       2.9750E+00      -8.1804E+00      -1.0320E-07      -1.0032E+03
       2.9850E+00      -8.1803E+00      -1.0364E-07      -1.0032E+03
       2.9950E+00      -8.1803E+00      -1.0390E-07      -1.0032E+03
