# Time          3.5000E+01
# Units: Mol/kgw
    Distance           H+               CO2(aq)          Mg++             Ca++             K+               SiO2(aq)         Na+              Al+++            Cl-              NO3-             Tracer       
       5.0000E-03       1.2980E-05       1.6255E-05       1.1783E-04       1.8217E-04       2.0011E-05       2.4315E-07       7.9999E-04       4.1864E-07       1.0343E-03       2.0000E-04       2.0000E-04
       1.5000E-02       1.2868E-05       1.6970E-05       1.1273E-04       1.8729E-04       2.0030E-05       3.1446E-07       7.9996E-04       4.4946E-07       1.0343E-03       2.0000E-04       2.0000E-04
       2.5000E-02       1.2755E-05       1.7655E-05       1.0616E-04       1.9388E-04       2.0047E-05       3.8577E-07       7.9993E-04       4.8027E-07       1.0343E-03       2.0000E-04       2.0000E-04
       3.5000E-02       1.2642E-05       1.8311E-05       9.8321E-05       2.0174E-04       2.0064E-05       4.5709E-07       7.9989E-04       5.1108E-07       1.0343E-03       2.0000E-04       2.0000E-04
       4.5000E-02       1.2530E-05       1.8937E-05       8.9574E-05       2.1051E-04       2.0081E-05       5.2840E-07       7.9984E-04       5.4189E-07       1.0343E-03       2.0000E-04       2.0000E-04
       5.5000E-02       1.2417E-05       1.9534E-05       8.0335E-05       2.1978E-04       2.0097E-05       5.9971E-07       7.9979E-04       5.7270E-07       1.0343E-03       2.0000E-04       2.0000E-04
       6.5000E-02       1.2304E-05       2.0102E-05       7.1033E-05       2.2911E-04       2.0114E-05       6.7103E-07       7.9974E-04       6.0352E-07       1.0343E-03       2.0000E-04       2.0000E-04
       7.5000E-02       1.2191E-05       2.0640E-05       6.2051E-05       2.3812E-04       2.0130E-05       7.4235E-07       7.9969E-04       6.3434E-07       1.0343E-03       2.0000E-04       2.0000E-04
       8.5000E-02       1.2079E-05       2.1149E-05       5.3690E-05       2.4650E-04       2.0147E-05       8.1368E-07       7.9965E-04       6.6517E-07       1.0343E-03       2.0000E-04       2.0000E-04
       9.5000E-02       1.1966E-05       2.1629E-05       4.6151E-05       2.5406E-04       2.0164E-05       8.8503E-07       7.9961E-04       6.9602E-07       1.0343E-03       2.0000E-04       2.0000E-04
       1.0500E-01       1.1853E-05       2.2079E-05       3.9537E-05       2.6069E-04       2.0181E-05       9.5641E-07       7.9957E-04       7.2690E-07       1.0343E-03       2.0000E-04       2.0000E-04
       1.1500E-01       1.1740E-05       2.2500E-05       3.3863E-05       2.6639E-04       2.0199E-05       1.0278E-06       7.9954E-04       7.5783E-07       1.0343E-03       2.0000E-04       2.0000E-04
       1.2500E-01       1.1627E-05       2.2891E-05       2.9078E-05       2.7118E-04       2.0217E-05       1.0994E-06       7.9952E-04       7.8884E-07       1.0343E-03       2.0000E-04       2.0000E-04
       1.3500E-01       1.1513E-05       2.3253E-05       2.5091E-05       2.7518E-04       2.0236E-05       1.1710E-06       7.9950E-04       8.1998E-07       1.0343E-03       2.0000E-04       2.0000E-04
       1.4500E-01       1.1399E-05       2.3586E-05       2.1788E-05       2.7850E-04       2.0255E-05       1.2429E-06       7.9948E-04       8.5134E-07       1.0343E-03       2.0000E-04       2.0000E-04
       1.5500E-01       1.1283E-05       2.3889E-05       1.9051E-05       2.8124E-04       2.0274E-05       1.3150E-06       7.9946E-04       8.8302E-07       1.0343E-03       2.0000E-04       2.0000E-04
       1.6500E-01       1.1167E-05       2.4163E-05       1.6772E-05       2.8353E-04       2.0293E-05       1.3877E-06       7.9945E-04       9.1521E-07       1.0343E-03       2.0000E-04       2.0000E-04
       1.7500E-01       1.1047E-05       2.4407E-05       1.4856E-05       2.8545E-04       2.0312E-05       1.4612E-06       7.9944E-04       9.4819E-07       1.0343E-03       2.0000E-04       2.0000E-04
       1.8500E-01       1.0925E-05       2.4622E-05       1.3229E-05       2.8708E-04       2.0332E-05       1.5359E-06       7.9943E-04       9.8241E-07       1.0343E-03       2.0000E-04       2.0000E-04
       1.9500E-01       1.0796E-05       2.4808E-05       1.1832E-05       2.8848E-04       2.0351E-05       1.6126E-06       7.9942E-04       1.0185E-06       1.0343E-03       2.0000E-04       2.0000E-04
       2.0500E-01       1.0658E-05       2.4964E-05       1.0625E-05       2.8969E-04       2.0371E-05       1.6921E-06       7.9942E-04       1.0576E-06       1.0343E-03       2.0000E-04       2.0000E-04
       2.1500E-01       1.0507E-05       2.5092E-05       9.5833E-06       2.9074E-04       2.0390E-05       1.7762E-06       7.9941E-04       1.1012E-06       1.0343E-03       2.0000E-04       2.0000E-04
       2.2500E-01       1.0336E-05       2.5192E-05       8.6953E-06       2.9163E-04       2.0410E-05       1.8673E-06       7.9941E-04       1.1517E-06       1.0343E-03       2.0000E-04       2.0000E-04
       2.3500E-01       1.0131E-05       2.5264E-05       7.9662E-06       2.9236E-04       2.0430E-05       1.9691E-06       7.9940E-04       1.2130E-06       1.0343E-03       2.0000E-04       2.0000E-04
       2.4500E-01       9.8778E-06       2.5310E-05       7.4206E-06       2.9291E-04       2.0450E-05       2.0874E-06       7.9940E-04       1.2908E-06       1.0343E-03       2.0000E-04       2.0000E-04
       2.5500E-01       9.5481E-06       2.5332E-05       7.1120E-06       2.9322E-04       2.0470E-05       2.2310E-06       7.9940E-04       1.3940E-06       1.0343E-03       2.0000E-04       2.0000E-04
       2.6500E-01       9.2371E-06       2.5352E-05       6.8245E-06       2.9351E-04       2.0490E-05       2.3684E-06       7.9940E-04       1.4909E-06       1.0343E-03       2.0000E-04       2.0000E-04
       2.7500E-01       8.9475E-06       2.5372E-05       6.5593E-06       2.9378E-04       2.0510E-05       2.4988E-06       7.9940E-04       1.5807E-06       1.0343E-03       2.0000E-04       2.0000E-04
       2.8500E-01       8.6813E-06       2.5391E-05       6.3177E-06       2.9402E-04       2.0530E-05       2.6212E-06       7.9939E-04       1.6626E-06       1.0343E-03       2.0000E-04       2.0000E-04
       2.9500E-01       8.4402E-06       2.5408E-05       6.1016E-06       2.9424E-04       2.0550E-05       2.7353E-06       7.9939E-04       1.7363E-06       1.0343E-03       2.0000E-04       2.0000E-04
       3.0500E-01       8.2251E-06       2.5424E-05       5.9128E-06       2.9442E-04       2.0570E-05       2.8408E-06       7.9939E-04       1.8012E-06       1.0343E-03       2.0000E-04       2.0000E-04
       3.1500E-01       8.0363E-06       2.5438E-05       5.7537E-06       2.9458E-04       2.0590E-05       2.9375E-06       7.9939E-04       1.8574E-06       1.0343E-03       2.0000E-04       2.0000E-04
       3.2500E-01       7.8729E-06       2.5451E-05       5.6263E-06       2.9471E-04       2.0610E-05       3.0257E-06       7.9939E-04       1.9051E-06       1.0343E-03       2.0000E-04       2.0000E-04
