# Time          1.0000E+00
# Units: Mol/kgw
    Distance           H+               CO2(aq)          Mg++             Ca++             K+               SiO2(aq)         Na+              Al+++            Cl-              NO3-             Tracer       
       5.0000E-03      -3.3992E-04       3.5113E-04       9.0792E-05       3.9577E-04       1.8909E-05       8.8394E-05       7.8157E-04       1.8785E-07       1.0343E-03       2.0000E-04       2.0000E-04
       1.5000E-02      -1.2277E-03       1.2045E-03       1.1597E-04       8.2959E-04       1.7471E-05       3.1033E-04       7.5309E-04       1.0039E-07       1.0343E-03       2.0000E-04       2.0000E-04
       2.5000E-02      -2.5632E-03       2.3919E-03       1.7336E-04       1.4518E-03       1.6604E-05       6.4419E-04       7.3036E-04       6.8119E-08       1.0343E-03       2.0000E-04       2.0000E-04
       3.5000E-02      -4.5591E-03       3.9494E-03       2.5390E-04       2.3783E-03       1.6204E-05       1.1432E-03       7.1254E-04       5.3482E-08       1.0343E-03       2.0000E-04       2.0000E-04
       4.5000E-02      -7.5319E-03       5.9151E-03       3.5718E-04       3.7687E-03       1.6156E-05       1.8863E-03       6.9813E-04       4.6589E-08       1.0343E-03       2.0000E-04       1.9999E-04
       5.5000E-02      -1.1954E-02       8.3765E-03       4.8720E-04       5.8559E-03       1.6385E-05       2.9920E-03       6.8603E-04       4.4378E-08       1.0343E-03       1.9999E-04       1.9999E-04
       6.5000E-02      -1.8536E-02       1.1478E-02       6.5356E-04       8.9852E-03       1.6864E-05       4.6374E-03       6.7574E-04       4.6136E-08       1.0343E-03       1.9999E-04       1.9999E-04
       7.5000E-02      -2.8343E-02       1.5364E-02       8.7432E-04       1.3672E-02       1.7600E-05       7.0891E-03       6.6727E-04       5.2058E-08       1.0343E-03       1.9999E-04       1.9998E-04
       8.5000E-02      -4.2975E-02       1.9838E-02       1.1713E-03       2.0694E-02       1.8627E-05       1.0747E-02       6.6105E-04       6.1861E-08       1.0343E-03       1.9999E-04       1.9997E-04
       9.5000E-02      -6.4450E-02       2.2163E-02       1.5564E-03       3.1047E-02       1.9987E-05       1.6116E-02       6.5806E-04       7.2980E-08       1.0342E-03       1.9998E-04       1.9996E-04
       1.0500E-01      -6.7981E-02       2.2725E-02       2.0348E-03       3.2333E-02       2.1808E-05       1.6999E-02       6.5786E-04       8.4273E-08       1.0342E-03       1.9998E-04       1.9995E-04
       1.1500E-01      -6.9550E-02       2.3288E-02       2.5643E-03       3.2587E-02       2.3909E-05       1.7391E-02       6.5890E-04       9.5761E-08       1.0342E-03       1.9997E-04       1.9994E-04
       1.2500E-01      -7.1074E-02       2.3849E-02       3.1308E-03       3.2779E-02       2.6273E-05       1.7772E-02       6.6130E-04       1.0747E-07       1.0341E-03       1.9996E-04       1.9992E-04
       1.3500E-01      -7.2591E-02       2.4406E-02       3.7220E-03       3.2944E-02       2.8868E-05       1.8151E-02       6.6512E-04       1.1947E-07       1.0341E-03       1.9995E-04       1.9989E-04
       1.4500E-01      -7.4099E-02       2.4959E-02       4.3276E-03       3.3088E-02       3.1660E-05       1.8528E-02       6.7037E-04       1.3183E-07       1.0340E-03       1.9993E-04       1.9986E-04
       1.5500E-01      -7.5594E-02       2.5507E-02       4.9393E-03       3.3219E-02       3.4613E-05       1.8902E-02       6.7705E-04       1.4470E-07       1.0339E-03       1.9991E-04       1.9983E-04
       1.6500E-01      -7.7077E-02       2.6049E-02       5.5495E-03       3.3344E-02       3.7689E-05       1.9273E-02       6.8516E-04       1.5832E-07       1.0338E-03       1.9989E-04       1.9978E-04
       1.7500E-01      -7.8545E-02       2.6587E-02       6.1515E-03       3.3470E-02       4.0852E-05       1.9640E-02       6.9472E-04       1.7305E-07       1.0336E-03       1.9986E-04       1.9973E-04
