# Time          3.0000E+01
# Units: Mol/g solid
    Distance           H+               CO2(aq)          Mg++             Ca++             K+               SiO2(aq)         Na+              Al+++            Cl-              NO3-             Tracer       
       5.0000E-03       0.0000E+00       0.0000E+00       3.8888E-11       8.1379E-11       2.9789E-13       0.0000E+00       3.9451E-12       0.0000E+00       0.0000E+00       0.0000E+00       0.0000E+00
       1.5000E-02       0.0000E+00       0.0000E+00       3.6593E-11       8.3680E-11       2.9727E-13       0.0000E+00       3.9332E-12       0.0000E+00       0.0000E+00       0.0000E+00       0.0000E+00
       2.5000E-02       0.0000E+00       0.0000E+00       3.3723E-11       8.6557E-11       2.9641E-13       0.0000E+00       3.9184E-12       0.0000E+00       0.0000E+00       0.0000E+00       0.0000E+00
       3.5000E-02       0.0000E+00       0.0000E+00       3.0441E-11       8.9848E-11       2.9538E-13       0.0000E+00       3.9013E-12       0.0000E+00       0.0000E+00       0.0000E+00       0.0000E+00
       4.5000E-02       0.0000E+00       0.0000E+00       2.6951E-11       9.3348E-11       2.9425E-13       0.0000E+00       3.8830E-12       0.0000E+00       0.0000E+00       0.0000E+00       0.0000E+00
       5.5000E-02       0.0000E+00       0.0000E+00       2.3458E-11       9.6851E-11       2.9311E-13       0.0000E+00       3.8647E-12       0.0000E+00       0.0000E+00       0.0000E+00       0.0000E+00
       6.5000E-02       0.0000E+00       0.0000E+00       2.0138E-11       1.0018E-10       2.9204E-13       0.0000E+00       3.8472E-12       0.0000E+00       0.0000E+00       0.0000E+00       0.0000E+00
       7.5000E-02       0.0000E+00       0.0000E+00       1.7115E-11       1.0321E-10       2.9108E-13       0.0000E+00       3.8312E-12       0.0000E+00       0.0000E+00       0.0000E+00       0.0000E+00
       8.5000E-02       0.0000E+00       0.0000E+00       1.4462E-11       1.0587E-10       2.9026E-13       0.0000E+00       3.8171E-12       0.0000E+00       0.0000E+00       0.0000E+00       0.0000E+00
       9.5000E-02       0.0000E+00       0.0000E+00       1.2203E-11       1.0814E-10       2.8961E-13       0.0000E+00       3.8050E-12       0.0000E+00       0.0000E+00       0.0000E+00       0.0000E+00
