# Time          5.0000E+00
# Units: Mol/g solid
    Distance        Kaol-Na          Kaol-K           Kaol-Ca          Kaol-Mg         
       2.7500E-01       1.6579E-07       4.2325E-09       1.8805E-05       1.9799E-07
       2.8500E-01       1.5728E-07       4.0277E-09       1.8794E-05       2.1404E-07
       2.9500E-01       1.4918E-07       3.8428E-09       1.8779E-05       2.3297E-07
       3.0500E-01       1.4150E-07       3.6777E-09       1.8762E-05       2.5414E-07
       3.1500E-01       1.3430E-07       3.5322E-09       1.8742E-05       2.7714E-07
       3.2500E-01       1.2758E-07       3.4055E-09       1.8721E-05       3.0171E-07
       3.3500E-01       1.2135E-07       3.2966E-09       1.8698E-05       3.2767E-07
       3.4500E-01       1.1563E-07       3.2046E-09       1.8674E-05       3.5495E-07
       3.5500E-01       1.1039E-07       3.1282E-09       1.8648E-05       3.8348E-07
       3.6500E-01       1.0563E-07       3.0664E-09       1.8621E-05       4.1326E-07
       3.7500E-01       1.0132E-07       3.0184E-09       1.8592E-05       4.4427E-07
       3.8500E-01       9.7440E-08       2.9836E-09       1.8562E-05       4.7653E-07
       3.9500E-01       9.3961E-08       2.9605E-09       1.8530E-05       5.1004E-07
       4.0500E-01       9.0853E-08       2.9474E-09       1.8497E-05       5.4482E-07
       4.1500E-01       8.8083E-08       2.9428E-09       1.8462E-05       5.8088E-07
       4.2500E-01       8.5618E-08       2.9457E-09       1.8426E-05       6.1825E-07
       4.3500E-01       8.3428E-08       2.9549E-09       1.8388E-05       6.5693E-07
       4.4500E-01       8.1482E-08       2.9698E-09       1.8349E-05       6.9694E-07
       4.5500E-01       7.9752E-08       2.9896E-09       1.8309E-05       7.3830E-07
       4.6500E-01       7.8213E-08       3.0137E-09       1.8267E-05       7.8102E-07
       4.7500E-01       7.6840E-08       3.0416E-09       1.8223E-05       8.2510E-07
       4.8500E-01       7.5614E-08       3.0729E-09       1.8178E-05       8.7056E-07
       4.9500E-01       7.4514E-08       3.1072E-09       1.8132E-05       9.1740E-07
       5.0500E-01       7.3525E-08       3.1443E-09       1.8084E-05       9.6563E-07
       5.1500E-01       7.2634E-08       3.1838E-09       1.8035E-05       1.0153E-06
       5.2500E-01       7.1826E-08       3.2256E-09       1.7984E-05       1.0663E-06
       5.3500E-01       7.1093E-08       3.2696E-09       1.7932E-05       1.1187E-06
       5.4500E-01       7.0425E-08       3.3156E-09       1.7879E-05       1.1725E-06
       5.5500E-01       6.9813E-08       3.3635E-09       1.7824E-05       1.2277E-06
       5.6500E-01       6.9252E-08       3.4134E-09       1.7768E-05       1.2843E-06
       5.7500E-01       6.8735E-08       3.4651E-09       1.7710E-05       1.3422E-06
       5.8500E-01       6.8257E-08       3.5188E-09       1.7651E-05       1.4015E-06
       5.9500E-01       6.7814E-08       3.5743E-09       1.7590E-05       1.4621E-06
       6.0500E-01       6.7401E-08       3.6318E-09       1.7529E-05       1.5241E-06
       6.1500E-01       6.7014E-08       3.6913E-09       1.7466E-05       1.5874E-06
       6.2500E-01       6.6651E-08       3.7528E-09       1.7401E-05       1.6519E-06
       6.3500E-01       6.6308E-08       3.8164E-09       1.7336E-05       1.7176E-06
       6.4500E-01       6.5983E-08       3.8822E-09       1.7269E-05       1.7846E-06
       6.5500E-01       6.5672E-08       3.9503E-09       1.7201E-05       1.8527E-06
       6.6500E-01       6.5372E-08       4.0207E-09       1.7132E-05       1.9220E-06
       6.7500E-01       6.5081E-08       4.0936E-09       1.7061E-05       1.9922E-06
       6.8500E-01       6.4797E-08       4.1690E-09       1.6990E-05       2.0635E-06
       6.9500E-01       6.4516E-08       4.2469E-09       1.6918E-05       2.1358E-06
       7.0500E-01       6.4235E-08       4.3276E-09       1.6845E-05       2.2089E-06
       7.1500E-01       6.3951E-08       4.4109E-09       1.6771E-05       2.2828E-06
       7.2500E-01       6.3660E-08       4.4971E-09       1.6697E-05       2.3574E-06
       7.3500E-01       6.3360E-08       4.5860E-09       1.6622E-05       2.4327E-06
       7.4500E-01       6.3046E-08       4.6778E-09       1.6546E-05       2.5085E-06
       7.5500E-01       6.2715E-08       4.7725E-09       1.6470E-05       2.5848E-06
       7.6500E-01       6.2364E-08       4.8700E-09       1.6393E-05       2.6615E-06
       7.7500E-01       6.1988E-08       4.9702E-09       1.6316E-05       2.7383E-06
       7.8500E-01       6.1585E-08       5.0732E-09       1.6240E-05       2.8154E-06
       7.9500E-01       6.1154E-08       5.1787E-09       1.6163E-05       2.8924E-06
       8.0500E-01       6.0695E-08       5.2868E-09       1.6086E-05       2.9693E-06
       8.1500E-01       6.0213E-08       5.3972E-09       1.6009E-05       3.0460E-06
       8.2500E-01       5.9714E-08       5.5098E-09       1.5933E-05       3.1223E-06
       8.3500E-01       5.9211E-08       5.6245E-09       1.5858E-05       3.1981E-06
       8.4500E-01       5.8721E-08       5.7410E-09       1.5783E-05       3.2732E-06
       8.5500E-01       5.8267E-08       5.8596E-09       1.5709E-05       3.3476E-06
       8.6500E-01       5.7868E-08       5.9812E-09       1.5635E-05       3.4214E-06
       8.7500E-01       5.7533E-08       6.1077E-09       1.5562E-05       3.4949E-06
       8.8500E-01       5.7261E-08       6.2407E-09       1.5488E-05       3.5682E-06
       8.9500E-01       5.7043E-08       6.3810E-09       1.5415E-05       3.6415E-06
       9.0500E-01       5.6869E-08       6.5288E-09       1.5342E-05       3.7147E-06
       9.1500E-01       5.6729E-08       6.6838E-09       1.5269E-05       3.7876E-06
       9.2500E-01       5.6617E-08       6.8456E-09       1.5197E-05       3.8599E-06
       9.3500E-01       5.6527E-08       7.0141E-09       1.5125E-05       3.9317E-06
       9.4500E-01       5.6455E-08       7.1889E-09       1.5054E-05       4.0027E-06
       9.5500E-01       5.6395E-08       7.3698E-09       1.4983E-05       4.0729E-06
       9.6500E-01       5.6346E-08       7.5568E-09       1.4914E-05       4.1422E-06
       9.7500E-01       5.6306E-08       7.7496E-09       1.4846E-05       4.2105E-06
       9.8500E-01       5.6272E-08       7.9482E-09       1.4778E-05       4.2778E-06
       9.9500E-01       5.6242E-08       8.1526E-09       1.4712E-05       4.3440E-06
       1.0050E+00       5.6217E-08       8.3625E-09       1.4647E-05       4.4090E-06
       1.0150E+00       5.6194E-08       8.5781E-09       1.4583E-05       4.4728E-06
       1.0250E+00       5.6173E-08       8.7991E-09       1.4520E-05       4.5354E-06
       1.0350E+00       5.6154E-08       9.0255E-09       1.4459E-05       4.5967E-06
       1.0450E+00       5.6136E-08       9.2573E-09       1.4399E-05       4.6567E-06
       1.0550E+00       5.6118E-08       9.4942E-09       1.4340E-05       4.7155E-06
       1.0650E+00       5.6101E-08       9.7363E-09       1.4283E-05       4.7729E-06
       1.0750E+00       5.6084E-08       9.9833E-09       1.4226E-05       4.8289E-06
       1.0850E+00       5.6067E-08       1.0235E-08       1.4172E-05       4.8836E-06
       1.0950E+00       5.6049E-08       1.0492E-08       1.4118E-05       4.9370E-06
       1.1050E+00       5.6031E-08       1.0753E-08       1.4066E-05       4.9890E-06
       1.1150E+00       5.6013E-08       1.1019E-08       1.4015E-05       5.0396E-06
       1.1250E+00       5.5994E-08       1.1288E-08       1.3966E-05       5.0889E-06
       1.1350E+00       5.5974E-08       1.1562E-08       1.3918E-05       5.1368E-06
       1.1450E+00       5.5954E-08       1.1840E-08       1.3871E-05       5.1833E-06
       1.1550E+00       5.5933E-08       1.2121E-08       1.3826E-05       5.2285E-06
       1.1650E+00       5.5912E-08       1.2406E-08       1.3782E-05       5.2724E-06
       1.1750E+00       5.5890E-08       1.2693E-08       1.3739E-05       5.3150E-06
       1.1850E+00       5.5867E-08       1.2984E-08       1.3698E-05       5.3563E-06
       1.1950E+00       5.5844E-08       1.3278E-08       1.3657E-05       5.3962E-06
       1.2050E+00       5.5820E-08       1.3573E-08       1.3619E-05       5.4350E-06
       1.2150E+00       5.5796E-08       1.3872E-08       1.3581E-05       5.4724E-06
       1.2250E+00       5.5771E-08       1.4172E-08       1.3545E-05       5.5086E-06
       1.2350E+00       5.5746E-08       1.4474E-08       1.3510E-05       5.5437E-06
       1.2450E+00       5.5720E-08       1.4777E-08       1.3476E-05       5.5775E-06
       1.2550E+00       5.5694E-08       1.5081E-08       1.3443E-05       5.6101E-06
       1.2650E+00       5.5668E-08       1.5386E-08       1.3411E-05       5.6417E-06
       1.2750E+00       5.5641E-08       1.5692E-08       1.3381E-05       5.6721E-06
       1.2850E+00       5.5614E-08       1.5999E-08       1.3351E-05       5.7014E-06
       1.2950E+00       5.5587E-08       1.6305E-08       1.3323E-05       5.7296E-06
       1.3050E+00       5.5560E-08       1.6611E-08       1.3295E-05       5.7568E-06
       1.3150E+00       5.5534E-08       1.6917E-08       1.3269E-05       5.7829E-06
       1.3250E+00       5.5507E-08       1.7222E-08       1.3244E-05       5.8081E-06
       1.3350E+00       5.5481E-08       1.7526E-08       1.3220E-05       5.8322E-06
       1.3450E+00       5.5455E-08       1.7829E-08       1.3196E-05       5.8555E-06
       1.3550E+00       5.5430E-08       1.8131E-08       1.3174E-05       5.8778E-06
       1.3650E+00       5.5405E-08       1.8430E-08       1.3152E-05       5.8992E-06
       1.3750E+00       5.5381E-08       1.8728E-08       1.3132E-05       5.9197E-06
       1.3850E+00       5.5359E-08       1.9024E-08       1.3112E-05       5.9394E-06
       1.3950E+00       5.5337E-08       1.9317E-08       1.3093E-05       5.9582E-06
       1.4050E+00       5.5317E-08       1.9608E-08       1.3075E-05       5.9763E-06
       1.4150E+00       5.5298E-08       1.9896E-08       1.3057E-05       5.9935E-06
       1.4250E+00       5.5280E-08       2.0181E-08       1.3041E-05       6.0100E-06
       1.4350E+00       5.5265E-08       2.0463E-08       1.3025E-05       6.0258E-06
       1.4450E+00       5.5252E-08       2.0741E-08       1.3009E-05       6.0409E-06
       1.4550E+00       5.5241E-08       2.1016E-08       1.2995E-05       6.0552E-06
       1.4650E+00       5.5232E-08       2.1287E-08       1.2981E-05       6.0689E-06
       1.4750E+00       5.5227E-08       2.1555E-08       1.2968E-05       6.0820E-06
       1.4850E+00       5.5224E-08       2.1818E-08       1.2955E-05       6.0944E-06
       1.4950E+00       5.5225E-08       2.2078E-08       1.2943E-05       6.1063E-06
       1.5050E+00       5.5229E-08       2.2333E-08       1.2932E-05       6.1175E-06
       1.5150E+00       5.5237E-08       2.2584E-08       1.2921E-05       6.1282E-06
       1.5250E+00       5.5249E-08       2.2831E-08       1.2911E-05       6.1384E-06
       1.5350E+00       5.5266E-08       2.3073E-08       1.2901E-05       6.1480E-06
       1.5450E+00       5.5288E-08       2.3311E-08       1.2892E-05       6.1572E-06
       1.5550E+00       5.5315E-08       2.3544E-08       1.2883E-05       6.1658E-06
       1.5650E+00       5.5347E-08       2.3772E-08       1.2875E-05       6.1740E-06
       1.5750E+00       5.5385E-08       2.3996E-08       1.2867E-05       6.1818E-06
       1.5850E+00       5.5430E-08       2.4215E-08       1.2859E-05       6.1891E-06
       1.5950E+00       5.5481E-08       2.4429E-08       1.2852E-05       6.1961E-06
       1.6050E+00       5.5540E-08       2.4639E-08       1.2846E-05       6.2026E-06
       1.6150E+00       5.5606E-08       2.4843E-08       1.2839E-05       6.2088E-06
       1.6250E+00       5.5680E-08       2.5043E-08       1.2833E-05       6.2146E-06
       1.6350E+00       5.5763E-08       2.5238E-08       1.2828E-05       6.2201E-06
       1.6450E+00       5.5855E-08       2.5429E-08       1.2822E-05       6.2252E-06
       1.6550E+00       5.5956E-08       2.5614E-08       1.2817E-05       6.2301E-06
       1.6650E+00       5.6067E-08       2.5795E-08       1.2813E-05       6.2346E-06
       1.6750E+00       5.6189E-08       2.5972E-08       1.2808E-05       6.2389E-06
       1.6850E+00       5.6322E-08       2.6143E-08       1.2804E-05       6.2429E-06
       1.6950E+00       5.6466E-08       2.6310E-08       1.2800E-05       6.2466E-06
       1.7050E+00       5.6623E-08       2.6473E-08       1.2797E-05       6.2501E-06
       1.7150E+00       5.6792E-08       2.6631E-08       1.2793E-05       6.2534E-06
       1.7250E+00       5.6974E-08       2.6784E-08       1.2790E-05       6.2565E-06
       1.7350E+00       5.7171E-08       2.6933E-08       1.2787E-05       6.2593E-06
       1.7450E+00       5.7382E-08       2.7078E-08       1.2784E-05       6.2620E-06
       1.7550E+00       5.7608E-08       2.7219E-08       1.2781E-05       6.2645E-06
       1.7650E+00       5.7850E-08       2.7355E-08       1.2779E-05       6.2668E-06
       1.7750E+00       5.8109E-08       2.7487E-08       1.2777E-05       6.2689E-06
       1.7850E+00       5.8384E-08       2.7615E-08       1.2774E-05       6.2709E-06
       1.7950E+00       5.8678E-08       2.7740E-08       1.2772E-05       6.2728E-06
       1.8050E+00       5.8990E-08       2.7860E-08       1.2770E-05       6.2745E-06
       1.8150E+00       5.9321E-08       2.7977E-08       1.2769E-05       6.2761E-06
       1.8250E+00       5.9671E-08       2.8090E-08       1.2767E-05       6.2775E-06
       1.8350E+00       6.0043E-08       2.8199E-08       1.2765E-05       6.2789E-06
       1.8450E+00       6.0435E-08       2.8305E-08       1.2764E-05       6.2801E-06
       1.8550E+00       6.0849E-08       2.8407E-08       1.2762E-05       6.2813E-06
       1.8650E+00       6.1286E-08       2.8506E-08       1.2761E-05       6.2823E-06
       1.8750E+00       6.1747E-08       2.8601E-08       1.2760E-05       6.2833E-06
       1.8850E+00       6.2231E-08       2.8694E-08       1.2759E-05       6.2842E-06
       1.8950E+00       6.2740E-08       2.8783E-08       1.2758E-05       6.2850E-06
       1.9050E+00       6.3275E-08       2.8869E-08       1.2757E-05       6.2857E-06
       1.9150E+00       6.3835E-08       2.8952E-08       1.2756E-05       6.2864E-06
       1.9250E+00       6.4423E-08       2.9033E-08       1.2755E-05       6.2870E-06
       1.9350E+00       6.5038E-08       2.9110E-08       1.2754E-05       6.2875E-06
       1.9450E+00       6.5681E-08       2.9185E-08       1.2753E-05       6.2880E-06
       1.9550E+00       6.6354E-08       2.9257E-08       1.2752E-05       6.2884E-06
       1.9650E+00       6.7055E-08       2.9327E-08       1.2751E-05       6.2888E-06
       1.9750E+00       6.7787E-08       2.9394E-08       1.2751E-05       6.2892E-06
       1.9850E+00       6.8550E-08       2.9459E-08       1.2750E-05       6.2895E-06
       1.9950E+00       6.9345E-08       2.9522E-08       1.2749E-05       6.2898E-06
       2.0050E+00       7.0172E-08       2.9582E-08       1.2748E-05       6.2900E-06
       2.0150E+00       7.1031E-08       2.9640E-08       1.2748E-05       6.2902E-06
       2.0250E+00       7.1924E-08       2.9696E-08       1.2747E-05       6.2903E-06
       2.0350E+00       7.2851E-08       2.9749E-08       1.2747E-05       6.2905E-06
       2.0450E+00       7.3812E-08       2.9801E-08       1.2746E-05       6.2906E-06
       2.0550E+00       7.4809E-08       2.9851E-08       1.2745E-05       6.2907E-06
       2.0650E+00       7.5841E-08       2.9900E-08       1.2745E-05       6.2907E-06
       2.0750E+00       7.6909E-08       2.9946E-08       1.2744E-05       6.2907E-06
       2.0850E+00       7.8014E-08       2.9991E-08       1.2744E-05       6.2908E-06
       2.0950E+00       7.9155E-08       3.0034E-08       1.2743E-05       6.2907E-06
       2.1050E+00       8.0334E-08       3.0075E-08       1.2742E-05       6.2907E-06
       2.1150E+00       8.1551E-08       3.0115E-08       1.2742E-05       6.2907E-06
       2.1250E+00       8.2806E-08       3.0153E-08       1.2741E-05       6.2906E-06
       2.1350E+00       8.4100E-08       3.0190E-08       1.2741E-05       6.2905E-06
       2.1450E+00       8.5433E-08       3.0226E-08       1.2740E-05       6.2904E-06
       2.1550E+00       8.6804E-08       3.0260E-08       1.2740E-05       6.2903E-06
       2.1650E+00       8.8215E-08       3.0293E-08       1.2739E-05       6.2901E-06
       2.1750E+00       8.9666E-08       3.0325E-08       1.2738E-05       6.2900E-06
       2.1850E+00       9.1156E-08       3.0356E-08       1.2738E-05       6.2898E-06
       2.1950E+00       9.2687E-08       3.0385E-08       1.2737E-05       6.2897E-06
       2.2050E+00       9.4257E-08       3.0414E-08       1.2737E-05       6.2895E-06
       2.2150E+00       9.5868E-08       3.0441E-08       1.2736E-05       6.2893E-06
       2.2250E+00       9.7518E-08       3.0468E-08       1.2735E-05       6.2890E-06
       2.2350E+00       9.9209E-08       3.0493E-08       1.2735E-05       6.2888E-06
       2.2450E+00       1.0094E-07       3.0518E-08       1.2734E-05       6.2886E-06
       2.2550E+00       1.0271E-07       3.0541E-08       1.2733E-05       6.2883E-06
       2.2650E+00       1.0452E-07       3.0564E-08       1.2733E-05       6.2881E-06
       2.2750E+00       1.0637E-07       3.0586E-08       1.2732E-05       6.2878E-06
       2.2850E+00       1.0826E-07       3.0607E-08       1.2731E-05       6.2875E-06
       2.2950E+00       1.1019E-07       3.0627E-08       1.2731E-05       6.2872E-06
       2.3050E+00       1.1216E-07       3.0647E-08       1.2730E-05       6.2869E-06
       2.3150E+00       1.1417E-07       3.0665E-08       1.2729E-05       6.2866E-06
       2.3250E+00       1.1621E-07       3.0684E-08       1.2729E-05       6.2862E-06
       2.3350E+00       1.1830E-07       3.0701E-08       1.2728E-05       6.2859E-06
       2.3450E+00       1.2042E-07       3.0718E-08       1.2727E-05       6.2855E-06
       2.3550E+00       1.2258E-07       3.0734E-08       1.2726E-05       6.2852E-06
       2.3650E+00       1.2477E-07       3.0750E-08       1.2726E-05       6.2848E-06
       2.3750E+00       1.2700E-07       3.0765E-08       1.2725E-05       6.2844E-06
       2.3850E+00       1.2927E-07       3.0779E-08       1.2724E-05       6.2840E-06
       2.3950E+00       1.3157E-07       3.0793E-08       1.2724E-05       6.2836E-06
       2.4050E+00       1.3391E-07       3.0806E-08       1.2723E-05       6.2832E-06
       2.4150E+00       1.3628E-07       3.0819E-08       1.2722E-05       6.2828E-06
       2.4250E+00       1.3868E-07       3.0831E-08       1.2721E-05       6.2824E-06
       2.4350E+00       1.4112E-07       3.0843E-08       1.2720E-05       6.2819E-06
       2.4450E+00       1.4358E-07       3.0855E-08       1.2720E-05       6.2815E-06
       2.4550E+00       1.4608E-07       3.0866E-08       1.2719E-05       6.2810E-06
       2.4650E+00       1.4861E-07       3.0876E-08       1.2718E-05       6.2805E-06
       2.4750E+00       1.5116E-07       3.0886E-08       1.2717E-05       6.2801E-06
       2.4850E+00       1.5375E-07       3.0895E-08       1.2716E-05       6.2796E-06
       2.4950E+00       1.5636E-07       3.0905E-08       1.2716E-05       6.2791E-06
       2.5050E+00       1.5899E-07       3.0913E-08       1.2715E-05       6.2786E-06
       2.5150E+00       1.6165E-07       3.0922E-08       1.2714E-05       6.2781E-06
       2.5250E+00       1.6434E-07       3.0929E-08       1.2713E-05       6.2775E-06
       2.5350E+00       1.6704E-07       3.0937E-08       1.2712E-05       6.2770E-06
       2.5450E+00       1.6977E-07       3.0944E-08       1.2711E-05       6.2765E-06
       2.5550E+00       1.7252E-07       3.0951E-08       1.2711E-05       6.2759E-06
       2.5650E+00       1.7529E-07       3.0957E-08       1.2710E-05       6.2754E-06
       2.5750E+00       1.7808E-07       3.0963E-08       1.2709E-05       6.2748E-06
       2.5850E+00       1.8088E-07       3.0969E-08       1.2708E-05       6.2743E-06
       2.5950E+00       1.8370E-07       3.0974E-08       1.2707E-05       6.2737E-06
       2.6050E+00       1.8654E-07       3.0979E-08       1.2706E-05       6.2732E-06
       2.6150E+00       1.8938E-07       3.0984E-08       1.2706E-05       6.2726E-06
       2.6250E+00       1.9224E-07       3.0988E-08       1.2705E-05       6.2720E-06
       2.6350E+00       1.9511E-07       3.0992E-08       1.2704E-05       6.2714E-06
       2.6450E+00       1.9799E-07       3.0996E-08       1.2703E-05       6.2709E-06
       2.6550E+00       2.0088E-07       3.0999E-08       1.2702E-05       6.2703E-06
       2.6650E+00       2.0377E-07       3.1002E-08       1.2701E-05       6.2697E-06
       2.6750E+00       2.0667E-07       3.1005E-08       1.2700E-05       6.2691E-06
       2.6850E+00       2.0957E-07       3.1008E-08       1.2700E-05       6.2685E-06
       2.6950E+00       2.1247E-07       3.1010E-08       1.2699E-05       6.2679E-06
       2.7050E+00       2.1538E-07       3.1012E-08       1.2698E-05       6.2673E-06
       2.7150E+00       2.1828E-07       3.1014E-08       1.2697E-05       6.2667E-06
       2.7250E+00       2.2119E-07       3.1015E-08       1.2696E-05       6.2662E-06
       2.7350E+00       2.2409E-07       3.1016E-08       1.2695E-05       6.2656E-06
       2.7450E+00       2.2698E-07       3.1018E-08       1.2694E-05       6.2650E-06
       2.7550E+00       2.2987E-07       3.1018E-08       1.2693E-05       6.2644E-06
       2.7650E+00       2.3275E-07       3.1019E-08       1.2693E-05       6.2638E-06
       2.7750E+00       2.3563E-07       3.1020E-08       1.2692E-05       6.2633E-06
       2.7850E+00       2.3849E-07       3.1020E-08       1.2691E-05       6.2627E-06
       2.7950E+00       2.4134E-07       3.1021E-08       1.2690E-05       6.2621E-06
       2.8050E+00       2.4417E-07       3.1021E-08       1.2689E-05       6.2616E-06
       2.8150E+00       2.4700E-07       3.1021E-08       1.2688E-05       6.2610E-06
       2.8250E+00       2.4980E-07       3.1021E-08       1.2687E-05       6.2605E-06
       2.8350E+00       2.5259E-07       3.1021E-08       1.2687E-05       6.2600E-06
       2.8450E+00       2.5536E-07       3.1021E-08       1.2686E-05       6.2594E-06
       2.8550E+00       2.5811E-07       3.1021E-08       1.2685E-05       6.2589E-06
       2.8650E+00       2.6083E-07       3.1020E-08       1.2684E-05       6.2584E-06
       2.8750E+00       2.6353E-07       3.1020E-08       1.2683E-05       6.2579E-06
       2.8850E+00       2.6621E-07       3.1020E-08       1.2682E-05       6.2574E-06
       2.8950E+00       2.6885E-07       3.1020E-08       1.2681E-05       6.2569E-06
       2.9050E+00       2.7146E-07       3.1021E-08       1.2681E-05       6.2565E-06
       2.9150E+00       2.7403E-07       3.1021E-08       1.2680E-05       6.2560E-06
       2.9250E+00       2.7654E-07       3.1021E-08       1.2679E-05       6.2556E-06
       2.9350E+00       2.7900E-07       3.1022E-08       1.2678E-05       6.2552E-06
       2.9450E+00       2.8136E-07       3.1023E-08       1.2677E-05       6.2548E-06
       2.9550E+00       2.8361E-07       3.1024E-08       1.2677E-05       6.2544E-06
       2.9650E+00       2.8569E-07       3.1025E-08       1.2676E-05       6.2541E-06
       2.9750E+00       2.8752E-07       3.1026E-08       1.2675E-05       6.2538E-06
       2.9850E+00       2.8897E-07       3.1027E-08       1.2675E-05       6.2535E-06
       2.9950E+00       2.8985E-07       3.1027E-08       1.2674E-05       6.2534E-06
