# Time          4.5000E+01
# Units: Dimensionless (Log10(Q/Keq)
    Distance           Larnite          Kaolinite        K-Feldspar       Quartz           CO2_pump     
       1.4550E+00      -3.1077E+01       9.9151E-02      -6.2255E+00      -1.1604E+00      -1.0031E+03
       1.4650E+00      -3.1077E+01       9.9017E-02      -6.2207E+00      -1.1583E+00      -1.0031E+03
       1.4750E+00      -3.1077E+01       9.8884E-02      -6.2160E+00      -1.1561E+00      -1.0031E+03
       1.4850E+00      -3.1076E+01       9.8751E-02      -6.2113E+00      -1.1540E+00      -1.0031E+03
       1.4950E+00      -3.1076E+01       9.8619E-02      -6.2067E+00      -1.1519E+00      -1.0031E+03
       1.5050E+00      -3.1075E+01       9.8488E-02      -6.2020E+00      -1.1498E+00      -1.0031E+03
       1.5150E+00      -3.1075E+01       9.8358E-02      -6.1973E+00      -1.1477E+00      -1.0031E+03
       1.5250E+00      -3.1074E+01       9.8229E-02      -6.1927E+00      -1.1456E+00      -1.0031E+03
       1.5350E+00      -3.1074E+01       9.8101E-02      -6.1881E+00      -1.1435E+00      -1.0031E+03
       1.5450E+00      -3.1073E+01       9.7973E-02      -6.1835E+00      -1.1414E+00      -1.0031E+03
       1.5550E+00      -3.1072E+01       9.7846E-02      -6.1789E+00      -1.1393E+00      -1.0031E+03
       1.5650E+00      -3.1072E+01       9.7720E-02      -6.1743E+00      -1.1372E+00      -1.0031E+03
       1.5750E+00      -3.1071E+01       9.7595E-02      -6.1698E+00      -1.1352E+00      -1.0031E+03
       1.5850E+00      -3.1070E+01       9.7470E-02      -6.1652E+00      -1.1331E+00      -1.0031E+03
       1.5950E+00      -3.1069E+01       9.7346E-02      -6.1607E+00      -1.1311E+00      -1.0031E+03
       1.6050E+00      -3.1068E+01       9.7223E-02      -6.1562E+00      -1.1290E+00      -1.0031E+03
       1.6150E+00      -3.1067E+01       9.7101E-02      -6.1517E+00      -1.1270E+00      -1.0031E+03
       1.6250E+00      -3.1066E+01       9.6980E-02      -6.1473E+00      -1.1250E+00      -1.0031E+03
       1.6350E+00      -3.1064E+01       9.6859E-02      -6.1428E+00      -1.1230E+00      -1.0031E+03
       1.6450E+00      -3.1063E+01       9.6739E-02      -6.1384E+00      -1.1210E+00      -1.0031E+03
       1.6550E+00      -3.1062E+01       9.6620E-02      -6.1339E+00      -1.1190E+00      -1.0031E+03
       1.6650E+00      -3.1061E+01       9.6501E-02      -6.1295E+00      -1.1170E+00      -1.0031E+03
       1.6750E+00      -3.1059E+01       9.6383E-02      -6.1252E+00      -1.1150E+00      -1.0031E+03
       1.6850E+00      -3.1058E+01       9.6266E-02      -6.1208E+00      -1.1130E+00      -1.0031E+03
       1.6950E+00      -3.1056E+01       9.6150E-02      -6.1164E+00      -1.1110E+00      -1.0031E+03
       1.7050E+00      -3.1055E+01       9.6034E-02      -6.1121E+00      -1.1091E+00      -1.0031E+03
       1.7150E+00      -3.1053E+01       9.5920E-02      -6.1078E+00      -1.1071E+00      -1.0031E+03
       1.7250E+00      -3.1052E+01       9.5805E-02      -6.1035E+00      -1.1052E+00      -1.0031E+03
       1.7350E+00      -3.1050E+01       9.5692E-02      -6.0992E+00      -1.1032E+00      -1.0031E+03
       1.7450E+00      -3.1048E+01       9.5579E-02      -6.0950E+00      -1.1013E+00      -1.0031E+03
       1.7550E+00      -3.1047E+01       9.5467E-02      -6.0908E+00      -1.0993E+00      -1.0031E+03
       1.7650E+00      -3.1045E+01       9.5355E-02      -6.0865E+00      -1.0974E+00      -1.0031E+03
       1.7750E+00      -3.1043E+01       9.5245E-02      -6.0824E+00      -1.0955E+00      -1.0031E+03
       1.7850E+00      -3.1041E+01       9.5135E-02      -6.0782E+00      -1.0936E+00      -1.0031E+03
       1.7950E+00      -3.1039E+01       9.5025E-02      -6.0740E+00      -1.0917E+00      -1.0031E+03
       1.8050E+00      -3.1037E+01       9.4916E-02      -6.0699E+00      -1.0898E+00      -1.0031E+03
       1.8150E+00      -3.1035E+01       9.4808E-02      -6.0658E+00      -1.0879E+00      -1.0031E+03
       1.8250E+00      -3.1033E+01       9.4701E-02      -6.0617E+00      -1.0860E+00      -1.0031E+03
       1.8350E+00      -3.1031E+01       9.4594E-02      -6.0576E+00      -1.0841E+00      -1.0031E+03
       1.8450E+00      -3.1029E+01       9.4488E-02      -6.0536E+00      -1.0822E+00      -1.0031E+03
       1.8550E+00      -3.1027E+01       9.4382E-02      -6.0496E+00      -1.0804E+00      -1.0031E+03
       1.8650E+00      -3.1025E+01       9.4277E-02      -6.0456E+00      -1.0785E+00      -1.0031E+03
       1.8750E+00      -3.1023E+01       9.4173E-02      -6.0416E+00      -1.0767E+00      -1.0031E+03
       1.8850E+00      -3.1020E+01       9.4070E-02      -6.0377E+00      -1.0748E+00      -1.0031E+03
       1.8950E+00      -3.1018E+01       9.3967E-02      -6.0337E+00      -1.0730E+00      -1.0031E+03
       1.9050E+00      -3.1016E+01       9.3864E-02      -6.0298E+00      -1.0711E+00      -1.0031E+03
       1.9150E+00      -3.1013E+01       9.3762E-02      -6.0260E+00      -1.0693E+00      -1.0031E+03
       1.9250E+00      -3.1011E+01       9.3661E-02      -6.0221E+00      -1.0675E+00      -1.0031E+03
       1.9350E+00      -3.1008E+01       9.3561E-02      -6.0183E+00      -1.0657E+00      -1.0031E+03
       1.9450E+00      -3.1006E+01       9.3461E-02      -6.0145E+00      -1.0639E+00      -1.0031E+03
       1.9550E+00      -3.1004E+01       9.3361E-02      -6.0107E+00      -1.0621E+00      -1.0031E+03
       1.9650E+00      -3.1001E+01       9.3263E-02      -6.0070E+00      -1.0603E+00      -1.0031E+03
       1.9750E+00      -3.0998E+01       9.3164E-02      -6.0033E+00      -1.0585E+00      -1.0031E+03
       1.9850E+00      -3.0996E+01       9.3067E-02      -5.9996E+00      -1.0567E+00      -1.0031E+03
       1.9950E+00      -3.0993E+01       9.2970E-02      -5.9959E+00      -1.0549E+00      -1.0031E+03
       2.0050E+00      -3.0991E+01       9.2873E-02      -5.9923E+00      -1.0531E+00      -1.0031E+03
       2.0150E+00      -3.0988E+01       9.2778E-02      -5.9887E+00      -1.0514E+00      -1.0031E+03
       2.0250E+00      -3.0985E+01       9.2682E-02      -5.9851E+00      -1.0496E+00      -1.0031E+03
       2.0350E+00      -3.0983E+01       9.2587E-02      -5.9816E+00      -1.0478E+00      -1.0031E+03
       2.0450E+00      -3.0980E+01       9.2493E-02      -5.9781E+00      -1.0461E+00      -1.0031E+03
       2.0550E+00      -3.0977E+01       9.2400E-02      -5.9746E+00      -1.0443E+00      -1.0031E+03
       2.0650E+00      -3.0974E+01       9.2307E-02      -5.9711E+00      -1.0426E+00      -1.0031E+03
       2.0750E+00      -3.0971E+01       9.2214E-02      -5.9677E+00      -1.0409E+00      -1.0031E+03
       2.0850E+00      -3.0969E+01       9.2122E-02      -5.9643E+00      -1.0391E+00      -1.0031E+03
       2.0950E+00      -3.0966E+01       9.2031E-02      -5.9610E+00      -1.0374E+00      -1.0031E+03
       2.1050E+00      -3.0963E+01       9.1940E-02      -5.9576E+00      -1.0357E+00      -1.0031E+03
       2.1150E+00      -3.0960E+01       9.1849E-02      -5.9543E+00      -1.0340E+00      -1.0031E+03
       2.1250E+00      -3.0957E+01       9.1760E-02      -5.9511E+00      -1.0323E+00      -1.0031E+03
       2.1350E+00      -3.0954E+01       9.1670E-02      -5.9479E+00      -1.0306E+00      -1.0031E+03
       2.1450E+00      -3.0951E+01       9.1582E-02      -5.9447E+00      -1.0289E+00      -1.0031E+03
       2.1550E+00      -3.0948E+01       9.1493E-02      -5.9415E+00      -1.0272E+00      -1.0031E+03
       2.1650E+00      -3.0945E+01       9.1406E-02      -5.9384E+00      -1.0255E+00      -1.0031E+03
       2.1750E+00      -3.0942E+01       9.1318E-02      -5.9353E+00      -1.0238E+00      -1.0031E+03
       2.1850E+00      -3.0939E+01       9.1232E-02      -5.9323E+00      -1.0221E+00      -1.0031E+03
       2.1950E+00      -3.0936E+01       9.1145E-02      -5.9293E+00      -1.0205E+00      -1.0031E+03
       2.2050E+00      -3.0933E+01       9.1060E-02      -5.9263E+00      -1.0188E+00      -1.0031E+03
       2.2150E+00      -3.0930E+01       9.0974E-02      -5.9234E+00      -1.0171E+00      -1.0031E+03
       2.2250E+00      -3.0926E+01       9.0890E-02      -5.9205E+00      -1.0155E+00      -1.0031E+03
       2.2350E+00      -3.0923E+01       9.0805E-02      -5.9177E+00      -1.0138E+00      -1.0031E+03
       2.2450E+00      -3.0920E+01       9.0722E-02      -5.9148E+00      -1.0122E+00      -1.0031E+03
       2.2550E+00      -3.0917E+01       9.0639E-02      -5.9121E+00      -1.0105E+00      -1.0031E+03
       2.2650E+00      -3.0914E+01       9.0556E-02      -5.9093E+00      -1.0089E+00      -1.0031E+03
       2.2750E+00      -3.0910E+01       9.0473E-02      -5.9066E+00      -1.0073E+00      -1.0031E+03
       2.2850E+00      -3.0907E+01       9.0392E-02      -5.9040E+00      -1.0057E+00      -1.0031E+03
       2.2950E+00      -3.0904E+01       9.0310E-02      -5.9014E+00      -1.0040E+00      -1.0031E+03
       2.3050E+00      -3.0901E+01       9.0229E-02      -5.8988E+00      -1.0024E+00      -1.0031E+03
       2.3150E+00      -3.0897E+01       9.0149E-02      -5.8963E+00      -1.0008E+00      -1.0031E+03
       2.3250E+00      -3.0894E+01       9.0069E-02      -5.8938E+00      -9.9921E-01      -1.0031E+03
       2.3350E+00      -3.0891E+01       8.9990E-02      -5.8913E+00      -9.9761E-01      -1.0031E+03
       2.3450E+00      -3.0887E+01       8.9911E-02      -5.8889E+00      -9.9602E-01      -1.0031E+03
       2.3550E+00      -3.0884E+01       8.9832E-02      -5.8866E+00      -9.9443E-01      -1.0031E+03
       2.3650E+00      -3.0881E+01       8.9754E-02      -5.8843E+00      -9.9284E-01      -1.0031E+03
       2.3750E+00      -3.0877E+01       8.9676E-02      -5.8820E+00      -9.9126E-01      -1.0031E+03
       2.3850E+00      -3.0874E+01       8.9599E-02      -5.8797E+00      -9.8969E-01      -1.0031E+03
       2.3950E+00      -3.0870E+01       8.9522E-02      -5.8776E+00      -9.8812E-01      -1.0031E+03
       2.4050E+00      -3.0867E+01       8.9446E-02      -5.8754E+00      -9.8655E-01      -1.0031E+03
       2.4150E+00      -3.0863E+01       8.9370E-02      -5.8733E+00      -9.8499E-01      -1.0031E+03
       2.4250E+00      -3.0860E+01       8.9295E-02      -5.8713E+00      -9.8343E-01      -1.0031E+03
       2.4350E+00      -3.0856E+01       8.9220E-02      -5.8693E+00      -9.8188E-01      -1.0031E+03
       2.4450E+00      -3.0853E+01       8.9145E-02      -5.8673E+00      -9.8033E-01      -1.0031E+03
       2.4550E+00      -3.0849E+01       8.9071E-02      -5.8654E+00      -9.7879E-01      -1.0031E+03
       2.4650E+00      -3.0846E+01       8.8997E-02      -5.8635E+00      -9.7725E-01      -1.0031E+03
       2.4750E+00      -3.0842E+01       8.8924E-02      -5.8617E+00      -9.7572E-01      -1.0031E+03
       2.4850E+00      -3.0839E+01       8.8851E-02      -5.8599E+00      -9.7419E-01      -1.0031E+03
       2.4950E+00      -3.0835E+01       8.8778E-02      -5.8582E+00      -9.7266E-01      -1.0031E+03
       2.5050E+00      -3.0832E+01       8.8706E-02      -5.8565E+00      -9.7114E-01      -1.0031E+03
       2.5150E+00      -3.0828E+01       8.8635E-02      -5.8548E+00      -9.6963E-01      -1.0031E+03
       2.5250E+00      -3.0824E+01       8.8563E-02      -5.8532E+00      -9.6812E-01      -1.0031E+03
       2.5350E+00      -3.0821E+01       8.8493E-02      -5.8517E+00      -9.6661E-01      -1.0031E+03
       2.5450E+00      -3.0817E+01       8.8422E-02      -5.8502E+00      -9.6511E-01      -1.0031E+03
       2.5550E+00      -3.0814E+01       8.8352E-02      -5.8487E+00      -9.6361E-01      -1.0031E+03
       2.5650E+00      -3.0810E+01       8.8282E-02      -5.8473E+00      -9.6211E-01      -1.0031E+03
       2.5750E+00      -3.0806E+01       8.8213E-02      -5.8460E+00      -9.6062E-01      -1.0031E+03
       2.5850E+00      -3.0803E+01       8.8144E-02      -5.8446E+00      -9.5914E-01      -1.0031E+03
       2.5950E+00      -3.0799E+01       8.8076E-02      -5.8434E+00      -9.5766E-01      -1.0031E+03
