# Time          1.0000E+00
# Units: Dimensionless (Log10(Q/Keq)
    Distance           Larnite          Kaolinite        K-Feldspar       Quartz           CO2_pump     
       4.0500E-01      -3.6246E-02      -2.4620E+00       3.0954E+00       6.3624E-01      -1.0077E+03
       4.1500E-01      -3.7548E-02      -2.4153E+00       3.1254E+00       6.3805E-01      -1.0077E+03
       4.2500E-01      -3.8901E-02      -2.3719E+00       3.1527E+00       6.3936E-01      -1.0077E+03
       4.3500E-01      -4.0335E-02      -2.3318E+00       3.1772E+00       6.4014E-01      -1.0077E+03
       4.4500E-01      -4.1875E-02      -2.2949E+00       3.1989E+00       6.4035E-01      -1.0077E+03
       4.5500E-01      -4.3548E-02      -2.2611E+00       3.2178E+00       6.3998E-01      -1.0077E+03
       4.6500E-01      -4.5386E-02      -2.2303E+00       3.2340E+00       6.3898E-01      -1.0077E+03
       4.7500E-01      -4.7417E-02      -2.2026E+00       3.2473E+00       6.3734E-01      -1.0077E+03
       4.8500E-01      -4.9677E-02      -2.1779E+00       3.2578E+00       6.3502E-01      -1.0077E+03
       4.9500E-01      -5.2203E-02      -2.1562E+00       3.2656E+00       6.3202E-01      -1.0077E+03
       5.0500E-01      -5.5041E-02      -2.1374E+00       3.2705E+00       6.2832E-01      -1.0077E+03
       5.1500E-01      -5.8242E-02      -2.1214E+00       3.2726E+00       6.2390E-01      -1.0077E+03
       5.2500E-01      -6.1864E-02      -2.1083E+00       3.2719E+00       6.1875E-01      -1.0077E+03
       5.3500E-01      -6.5976E-02      -2.0979E+00       3.2684E+00       6.1289E-01      -1.0077E+03
       5.4500E-01      -7.0658E-02      -2.0901E+00       3.2621E+00       6.0630E-01      -1.0077E+03
       5.5500E-01      -7.6001E-02      -2.0849E+00       3.2531E+00       5.9899E-01      -1.0077E+03
       5.6500E-01      -8.2109E-02      -2.0822E+00       3.2413E+00       5.9099E-01      -1.0077E+03
       5.7500E-01      -8.9098E-02      -2.0818E+00       3.2270E+00       5.8230E-01      -1.0077E+03
       5.8500E-01      -9.7100E-02      -2.0836E+00       3.2101E+00       5.7295E-01      -1.0078E+03
       5.9500E-01      -1.0626E-01      -2.0874E+00       3.1906E+00       5.6297E-01      -1.0078E+03
       6.0500E-01      -1.1673E-01      -2.0931E+00       3.1688E+00       5.5239E-01      -1.0078E+03
       6.1500E-01      -1.2868E-01      -2.1006E+00       3.1446E+00       5.4124E-01      -1.0078E+03
       6.2500E-01      -1.4229E-01      -2.1095E+00       3.1183E+00       5.2958E-01      -1.0078E+03
       6.3500E-01      -1.5775E-01      -2.1198E+00       3.0899E+00       5.1744E-01      -1.0078E+03
       6.4500E-01      -1.7526E-01      -2.1312E+00       3.0596E+00       5.0488E-01      -1.0078E+03
       6.5500E-01      -1.9502E-01      -2.1435E+00       3.0275E+00       4.9195E-01      -1.0078E+03
       6.6500E-01      -2.1724E-01      -2.1565E+00       2.9938E+00       4.7870E-01      -1.0078E+03
       6.7500E-01      -2.4214E-01      -2.1699E+00       2.9587E+00       4.6519E-01      -1.0078E+03
       6.8500E-01      -2.6992E-01      -2.1834E+00       2.9223E+00       4.5148E-01      -1.0079E+03
       6.9500E-01      -3.0081E-01      -2.1970E+00       2.8848E+00       4.3764E-01      -1.0079E+03
       7.0500E-01      -3.3501E-01      -2.2102E+00       2.8464E+00       4.2373E-01      -1.0079E+03
       7.1500E-01      -3.7274E-01      -2.2229E+00       2.8072E+00       4.0980E-01      -1.0079E+03
       7.2500E-01      -4.1421E-01      -2.2348E+00       2.7676E+00       3.9592E-01      -1.0079E+03
       7.3500E-01      -4.5963E-01      -2.2457E+00       2.7276E+00       3.8216E-01      -1.0079E+03
       7.4500E-01      -5.0920E-01      -2.2553E+00       2.6874E+00       3.6858E-01      -1.0079E+03
       7.5500E-01      -5.6313E-01      -2.2634E+00       2.6473E+00       3.5523E-01      -1.0079E+03
       7.6500E-01      -6.2160E-01      -2.2698E+00       2.6074E+00       3.4218E-01      -1.0079E+03
       7.7500E-01      -6.8481E-01      -2.2743E+00       2.5678E+00       3.2949E-01      -1.0079E+03
       7.8500E-01      -7.5295E-01      -2.2765E+00       2.5288E+00       3.1721E-01      -1.0079E+03
       7.9500E-01      -8.2620E-01      -2.2764E+00       2.4905E+00       3.0540E-01      -1.0079E+03
       8.0500E-01      -9.0474E-01      -2.2737E+00       2.4531E+00       2.9411E-01      -1.0079E+03
       8.1500E-01      -9.8875E-01      -2.2682E+00       2.4167E+00       2.8339E-01      -1.0079E+03
       8.2500E-01      -1.0784E+00      -2.2597E+00       2.3815E+00       2.7328E-01      -1.0078E+03
       8.3500E-01      -1.1738E+00      -2.2480E+00       2.3475E+00       2.6383E-01      -1.0078E+03
       8.4500E-01      -1.2752E+00      -2.2330E+00       2.3149E+00       2.5509E-01      -1.0078E+03
       8.5500E-01      -1.3827E+00      -2.2146E+00       2.2839E+00       2.4708E-01      -1.0078E+03
       8.6500E-01      -1.4965E+00      -2.1925E+00       2.2545E+00       2.3985E-01      -1.0078E+03
       8.7500E-01      -1.6166E+00      -2.1666E+00       2.2267E+00       2.3341E-01      -1.0077E+03
       8.8500E-01      -1.7432E+00      -2.1369E+00       2.2007E+00       2.2780E-01      -1.0077E+03
       8.9500E-01      -1.8764E+00      -2.1031E+00       2.1766E+00       2.2304E-01      -1.0077E+03
       9.0500E-01      -2.0164E+00      -2.0653E+00       2.1543E+00       2.1914E-01      -1.0077E+03
       9.1500E-01      -2.1631E+00      -2.0234E+00       2.1339E+00       2.1610E-01      -1.0076E+03
       9.2500E-01      -2.3166E+00      -1.9773E+00       2.1154E+00       2.1392E-01      -1.0076E+03
       9.3500E-01      -2.4770E+00      -1.9271E+00       2.0987E+00       2.1259E-01      -1.0075E+03
       9.4500E-01      -2.6442E+00      -1.8728E+00       2.0838E+00       2.1207E-01      -1.0075E+03
       9.5500E-01      -2.8183E+00      -1.8145E+00       2.0705E+00       2.1233E-01      -1.0074E+03
       9.6500E-01      -2.9989E+00      -1.7524E+00       2.0587E+00       2.1331E-01      -1.0074E+03
       9.7500E-01      -3.1860E+00      -1.6868E+00       2.0482E+00       2.1492E-01      -1.0073E+03
       9.8500E-01      -3.3794E+00      -1.6181E+00       2.0386E+00       2.1705E-01      -1.0073E+03
       9.9500E-01      -3.5787E+00      -1.5466E+00       2.0296E+00       2.1958E-01      -1.0072E+03
       1.0050E+00      -3.7834E+00      -1.4730E+00       2.0207E+00       2.2233E-01      -1.0071E+03
       1.0150E+00      -3.9930E+00      -1.3979E+00       2.0113E+00       2.2510E-01      -1.0071E+03
       1.0250E+00      -4.2069E+00      -1.3222E+00       2.0008E+00       2.2769E-01      -1.0070E+03
       1.0350E+00      -4.4244E+00      -1.2466E+00       1.9885E+00       2.2984E-01      -1.0070E+03
       1.0450E+00      -4.6448E+00      -1.1723E+00       1.9737E+00       2.3129E-01      -1.0069E+03
       1.0550E+00      -4.8672E+00      -1.1000E+00       1.9557E+00       2.3177E-01      -1.0068E+03
       1.0650E+00      -5.0908E+00      -1.0308E+00       1.9337E+00       2.3104E-01      -1.0068E+03
       1.0750E+00      -5.3150E+00      -9.6535E-01       1.9071E+00       2.2887E-01      -1.0067E+03
       1.0850E+00      -5.5391E+00      -9.0447E-01       1.8754E+00       2.2505E-01      -1.0067E+03
       1.0950E+00      -5.7626E+00      -8.4860E-01       1.8382E+00       2.1944E-01      -1.0066E+03
       1.1050E+00      -5.9851E+00      -7.9806E-01       1.7952E+00       2.1193E-01      -1.0065E+03
       1.1150E+00      -6.2065E+00      -7.5296E-01       1.7464E+00       2.0247E-01      -1.0065E+03
       1.1250E+00      -6.4266E+00      -7.1325E-01       1.6918E+00       1.9105E-01      -1.0065E+03
       1.1350E+00      -6.6455E+00      -6.7872E-01       1.6314E+00       1.7768E-01      -1.0064E+03
       1.1450E+00      -6.8634E+00      -6.4907E-01       1.5656E+00       1.6243E-01      -1.0064E+03
       1.1550E+00      -7.0803E+00      -6.2391E-01       1.4946E+00       1.4537E-01      -1.0063E+03
       1.1650E+00      -7.2967E+00      -6.0280E-01       1.4186E+00       1.2658E-01      -1.0063E+03
       1.1750E+00      -7.5128E+00      -5.8528E-01       1.3381E+00       1.0616E-01      -1.0063E+03
       1.1850E+00      -7.7288E+00      -5.7090E-01       1.2532E+00       8.4204E-02      -1.0063E+03
       1.1950E+00      -7.9452E+00      -5.5921E-01       1.1644E+00       6.0803E-02      -1.0062E+03
       1.2050E+00      -8.1622E+00      -5.4981E-01       1.0720E+00       3.6046E-02      -1.0062E+03
       1.2150E+00      -8.3801E+00      -5.4230E-01       9.7603E-01       1.0016E-02      -1.0062E+03
       1.2250E+00      -8.5993E+00      -5.3633E-01       8.7690E-01      -1.7214E-02      -1.0062E+03
       1.2350E+00      -8.8200E+00      -5.3159E-01       7.7476E-01      -4.5578E-02      -1.0062E+03
       1.2450E+00      -9.0425E+00      -5.2780E-01       6.6979E-01      -7.5022E-02      -1.0061E+03
       1.2550E+00      -9.2671E+00      -5.2471E-01       5.6212E-01      -1.0550E-01      -1.0061E+03
       1.2650E+00      -9.4940E+00      -5.2209E-01       4.5187E-01      -1.3696E-01      -1.0061E+03
       1.2750E+00      -9.7236E+00      -5.1974E-01       3.3911E-01      -1.6939E-01      -1.0061E+03
       1.2850E+00      -9.9562E+00      -5.1747E-01       2.2392E-01      -2.0275E-01      -1.0061E+03
       1.2950E+00      -1.0192E+01      -5.1511E-01       1.0635E-01      -2.3701E-01      -1.0061E+03
       1.3050E+00      -1.0432E+01      -5.1249E-01      -1.3586E-02      -2.7217E-01      -1.0061E+03
       1.3150E+00      -1.0675E+01      -5.0957E-01      -1.3592E-01      -3.0819E-01      -1.0061E+03
       1.3250E+00      -1.0923E+01      -5.0670E-01      -2.6097E-01      -3.4510E-01      -1.0061E+03
       1.3350E+00      -1.1176E+01      -5.0410E-01      -3.8897E-01      -3.8289E-01      -1.0061E+03
       1.3450E+00      -1.1435E+01      -5.0189E-01      -5.2009E-01      -4.2156E-01      -1.0061E+03
       1.3550E+00      -1.1699E+01      -5.0009E-01      -6.5449E-01      -4.6112E-01      -1.0061E+03
       1.3650E+00      -1.1970E+01      -4.9867E-01      -7.9227E-01      -5.0156E-01      -1.0061E+03
       1.3750E+00      -1.2249E+01      -4.9757E-01      -9.3352E-01      -5.4285E-01      -1.0061E+03
       1.3850E+00      -1.2535E+01      -4.9667E-01      -1.0783E+00      -5.8497E-01      -1.0060E+03
       1.3950E+00      -1.2829E+01      -4.9583E-01      -1.2266E+00      -6.2788E-01      -1.0060E+03
       1.4050E+00      -1.3133E+01      -4.9489E-01      -1.3785E+00      -6.7152E-01      -1.0060E+03
       1.4150E+00      -1.3447E+01      -4.9368E-01      -1.5339E+00      -7.1582E-01      -1.0060E+03
       1.4250E+00      -1.3772E+01      -4.9200E-01      -1.6928E+00      -7.6069E-01      -1.0060E+03
       1.4350E+00      -1.4109E+01      -4.8964E-01      -1.8551E+00      -8.0604E-01      -1.0060E+03
       1.4450E+00      -1.4459E+01      -4.8637E-01      -2.0209E+00      -8.5174E-01      -1.0060E+03
       1.4550E+00      -1.4823E+01      -4.8198E-01      -2.1901E+00      -8.9767E-01      -1.0060E+03
       1.4650E+00      -1.5203E+01      -4.7619E-01      -2.3628E+00      -9.4372E-01      -1.0060E+03
       1.4750E+00      -1.5602E+01      -4.6874E-01      -2.5393E+00      -9.8973E-01      -1.0060E+03
       1.4850E+00      -1.6022E+01      -4.5930E-01      -2.7199E+00      -1.0356E+00      -1.0060E+03
       1.4950E+00      -1.6468E+01      -4.4742E-01      -2.9053E+00      -1.0812E+00      -1.0060E+03
       1.5050E+00      -1.6947E+01      -4.3249E-01      -3.0967E+00      -1.1265E+00      -1.0060E+03
       1.5150E+00      -1.7468E+01      -4.1342E-01      -3.2958E+00      -1.1713E+00      -1.0060E+03
       1.5250E+00      -1.8047E+01      -3.8820E-01      -3.5055E+00      -1.2156E+00      -1.0060E+03
       1.5350E+00      -1.8712E+01      -3.5250E-01      -3.7307E+00      -1.2594E+00      -1.0060E+03
       1.5450E+00      -1.9522E+01      -2.9556E-01      -3.9800E+00      -1.3025E+00      -1.0060E+03
       1.5550E+00      -2.0616E+01      -1.8364E-01      -4.2717E+00      -1.3449E+00      -1.0060E+03
       1.5650E+00      -2.2516E+01       1.3230E-01      -4.6608E+00      -1.3860E+00      -1.0060E+03
       1.5750E+00      -2.5989E+01       5.4017E-01      -5.3890E+00      -1.4226E+00      -1.0060E+03
       1.5850E+00      -2.7658E+01       3.2287E-01      -5.9574E+00      -1.4468E+00      -1.0060E+03
       1.5950E+00      -2.8414E+01       2.0379E-01      -6.2366E+00      -1.4642E+00      -1.0060E+03
       1.6050E+00      -2.8856E+01       1.5552E-01      -6.3943E+00      -1.4775E+00      -1.0060E+03
       1.6150E+00      -2.9146E+01       1.3207E-01      -6.4966E+00      -1.4877E+00      -1.0060E+03
       1.6250E+00      -2.9350E+01       1.1881E-01      -6.5681E+00      -1.4958E+00      -1.0060E+03
       1.6350E+00      -2.9498E+01       1.1068E-01      -6.6204E+00      -1.5021E+00      -1.0060E+03
       1.6450E+00      -2.9609E+01       1.0551E-01      -6.6594E+00      -1.5071E+00      -1.0060E+03
       1.6550E+00      -2.9694E+01       1.0220E-01      -6.6892E+00      -1.5110E+00      -1.0060E+03
       1.6650E+00      -2.9759E+01       1.0009E-01      -6.7120E+00      -1.5141E+00      -1.0060E+03
       1.6750E+00      -2.9810E+01       9.8755E-02      -6.7297E+00      -1.5166E+00      -1.0060E+03
       1.6850E+00      -2.9850E+01       9.7937E-02      -6.7435E+00      -1.5186E+00      -1.0060E+03
       1.6950E+00      -2.9881E+01       9.7451E-02      -6.7544E+00      -1.5202E+00      -1.0060E+03
       1.7050E+00      -2.9906E+01       9.7179E-02      -6.7629E+00      -1.5214E+00      -1.0060E+03
       1.7150E+00      -2.9926E+01       9.7040E-02      -6.7696E+00      -1.5224E+00      -1.0060E+03
       1.7250E+00      -2.9941E+01       9.6983E-02      -6.7749E+00      -1.5232E+00      -1.0060E+03
       1.7350E+00      -2.9954E+01       9.6973E-02      -6.7791E+00      -1.5238E+00      -1.0060E+03
       1.7450E+00      -2.9964E+01       9.6990E-02      -6.7824E+00      -1.5243E+00      -1.0060E+03
       1.7550E+00      -2.9971E+01       9.7020E-02      -6.7850E+00      -1.5247E+00      -1.0060E+03
       1.7650E+00      -2.9978E+01       9.7054E-02      -6.7871E+00      -1.5250E+00      -1.0060E+03
       1.7750E+00      -2.9983E+01       9.7089E-02      -6.7887E+00      -1.5253E+00      -1.0060E+03
       1.7850E+00      -2.9986E+01       9.7120E-02      -6.7900E+00      -1.5255E+00      -1.0060E+03
       1.7950E+00      -2.9989E+01       9.7149E-02      -6.7911E+00      -1.5256E+00      -1.0060E+03
       1.8050E+00      -2.9992E+01       9.7173E-02      -6.7919E+00      -1.5257E+00      -1.0060E+03
       1.8150E+00      -2.9994E+01       9.7193E-02      -6.7925E+00      -1.5258E+00      -1.0060E+03
       1.8250E+00      -2.9995E+01       9.7210E-02      -6.7930E+00      -1.5259E+00      -1.0060E+03
       1.8350E+00      -2.9996E+01       9.7224E-02      -6.7934E+00      -1.5260E+00      -1.0060E+03
       1.8450E+00      -2.9997E+01       9.7235E-02      -6.7937E+00      -1.5260E+00      -1.0060E+03
       1.8550E+00      -2.9998E+01       9.7244E-02      -6.7939E+00      -1.5261E+00      -1.0060E+03
       1.8650E+00      -2.9999E+01       9.7251E-02      -6.7941E+00      -1.5261E+00      -1.0060E+03
       1.8750E+00      -2.9999E+01       9.7257E-02      -6.7943E+00      -1.5261E+00      -1.0060E+03
       1.8850E+00      -2.9999E+01       9.7261E-02      -6.7944E+00      -1.5261E+00      -1.0060E+03
       1.8950E+00      -3.0000E+01       9.7265E-02      -6.7945E+00      -1.5261E+00      -1.0060E+03
       1.9050E+00      -3.0000E+01       9.7267E-02      -6.7945E+00      -1.5261E+00      -1.0060E+03
       1.9150E+00      -3.0000E+01       9.7270E-02      -6.7946E+00      -1.5262E+00      -1.0060E+03
       1.9250E+00      -3.0000E+01       9.7271E-02      -6.7946E+00      -1.5262E+00      -1.0060E+03
       1.9350E+00      -3.0000E+01       9.7273E-02      -6.7947E+00      -1.5262E+00      -1.0060E+03
       1.9450E+00      -3.0000E+01       9.7274E-02      -6.7947E+00      -1.5262E+00      -1.0060E+03
       1.9550E+00      -3.0000E+01       9.7275E-02      -6.7947E+00      -1.5262E+00      -1.0060E+03
       1.9650E+00      -3.0000E+01       9.7275E-02      -6.7947E+00      -1.5262E+00      -1.0060E+03
       1.9750E+00      -3.0000E+01       9.7276E-02      -6.7947E+00      -1.5262E+00      -1.0060E+03
       1.9850E+00      -3.0000E+01       9.7276E-02      -6.7947E+00      -1.5262E+00      -1.0060E+03
       1.9950E+00      -3.0000E+01       9.7276E-02      -6.7947E+00      -1.5262E+00      -1.0060E+03
       2.0050E+00      -3.0001E+01       9.7277E-02      -6.7948E+00      -1.5262E+00      -1.0060E+03
       2.0150E+00      -3.0001E+01       9.7277E-02      -6.7948E+00      -1.5262E+00      -1.0060E+03
       2.0250E+00      -3.0001E+01       9.7277E-02      -6.7948E+00      -1.5262E+00      -1.0060E+03
       2.0350E+00      -3.0001E+01       9.7277E-02      -6.7948E+00      -1.5262E+00      -1.0060E+03
       2.0450E+00      -3.0001E+01       9.7278E-02      -6.7948E+00      -1.5262E+00      -1.0060E+03
       2.0550E+00      -3.0001E+01       9.7278E-02      -6.7948E+00      -1.5262E+00      -1.0060E+03
       2.0650E+00      -3.0001E+01       9.7278E-02      -6.7948E+00      -1.5262E+00      -1.0060E+03
       2.0750E+00      -3.0001E+01       9.7278E-02      -6.7948E+00      -1.5262E+00      -1.0060E+03
       2.0850E+00      -3.0001E+01       9.7278E-02      -6.7948E+00      -1.5262E+00      -1.0060E+03
       2.0950E+00      -3.0001E+01       9.7278E-02      -6.7948E+00      -1.5262E+00      -1.0060E+03
       2.1050E+00      -3.0001E+01       9.7278E-02      -6.7948E+00      -1.5262E+00      -1.0060E+03
       2.1150E+00      -3.0001E+01       9.7278E-02      -6.7948E+00      -1.5262E+00      -1.0060E+03
       2.1250E+00      -3.0001E+01       9.7279E-02      -6.7948E+00      -1.5262E+00      -1.0060E+03
       2.1350E+00      -3.0001E+01       9.7279E-02      -6.7948E+00      -1.5262E+00      -1.0060E+03
       2.1450E+00      -3.0001E+01       9.7279E-02      -6.7948E+00      -1.5262E+00      -1.0060E+03
       2.1550E+00      -3.0001E+01       9.7279E-02      -6.7948E+00      -1.5262E+00      -1.0060E+03
       2.1650E+00      -3.0001E+01       9.7279E-02      -6.7948E+00      -1.5262E+00      -1.0060E+03
       2.1750E+00      -3.0001E+01       9.7279E-02      -6.7948E+00      -1.5262E+00      -1.0060E+03
       2.1850E+00      -3.0001E+01       9.7279E-02      -6.7948E+00      -1.5262E+00      -1.0060E+03
       2.1950E+00      -3.0001E+01       9.7279E-02      -6.7948E+00      -1.5262E+00      -1.0060E+03
       2.2050E+00      -3.0001E+01       9.7279E-02      -6.7948E+00      -1.5262E+00      -1.0060E+03
       2.2150E+00      -3.0001E+01       9.7279E-02      -6.7948E+00      -1.5262E+00      -1.0060E+03
       2.2250E+00      -3.0001E+01       9.7279E-02      -6.7948E+00      -1.5262E+00      -1.0060E+03
       2.2350E+00      -3.0001E+01       9.7279E-02      -6.7948E+00      -1.5262E+00      -1.0060E+03
       2.2450E+00      -3.0001E+01       9.7280E-02      -6.7948E+00      -1.5262E+00      -1.0060E+03
       2.2550E+00      -3.0001E+01       9.7280E-02      -6.7948E+00      -1.5262E+00      -1.0060E+03
       2.2650E+00      -3.0001E+01       9.7280E-02      -6.7948E+00      -1.5262E+00      -1.0060E+03
       2.2750E+00      -3.0001E+01       9.7280E-02      -6.7948E+00      -1.5262E+00      -1.0060E+03
       2.2850E+00      -3.0001E+01       9.7280E-02      -6.7948E+00      -1.5262E+00      -1.0060E+03
       2.2950E+00      -3.0001E+01       9.7280E-02      -6.7948E+00      -1.5262E+00      -1.0060E+03
       2.3050E+00      -3.0001E+01       9.7280E-02      -6.7948E+00      -1.5262E+00      -1.0060E+03
       2.3150E+00      -3.0001E+01       9.7280E-02      -6.7948E+00      -1.5262E+00      -1.0060E+03
       2.3250E+00      -3.0001E+01       9.7280E-02      -6.7948E+00      -1.5262E+00      -1.0060E+03
       2.3350E+00      -3.0001E+01       9.7280E-02      -6.7948E+00      -1.5262E+00      -1.0060E+03
       2.3450E+00      -3.0001E+01       9.7280E-02      -6.7948E+00      -1.5262E+00      -1.0060E+03
       2.3550E+00      -3.0001E+01       9.7280E-02      -6.7948E+00      -1.5262E+00      -1.0060E+03
       2.3650E+00      -3.0001E+01       9.7281E-02      -6.7948E+00      -1.5262E+00      -1.0060E+03
       2.3750E+00      -3.0001E+01       9.7281E-02      -6.7948E+00      -1.5262E+00      -1.0060E+03
       2.3850E+00      -3.0001E+01       9.7281E-02      -6.7948E+00      -1.5262E+00      -1.0060E+03
       2.3950E+00      -3.0001E+01       9.7281E-02      -6.7948E+00      -1.5262E+00      -1.0060E+03
       2.4050E+00      -3.0001E+01       9.7281E-02      -6.7948E+00      -1.5262E+00      -1.0060E+03
       2.4150E+00      -3.0001E+01       9.7281E-02      -6.7948E+00      -1.5262E+00      -1.0060E+03
       2.4250E+00      -3.0001E+01       9.7281E-02      -6.7948E+00      -1.5262E+00      -1.0060E+03
       2.4350E+00      -3.0001E+01       9.7281E-02      -6.7948E+00      -1.5262E+00      -1.0060E+03
       2.4450E+00      -3.0001E+01       9.7281E-02      -6.7948E+00      -1.5262E+00      -1.0060E+03
       2.4550E+00      -3.0001E+01       9.7281E-02      -6.7948E+00      -1.5262E+00      -1.0060E+03
       2.4650E+00      -3.0001E+01       9.7281E-02      -6.7948E+00      -1.5262E+00      -1.0060E+03
       2.4750E+00      -3.0001E+01       9.7281E-02      -6.7948E+00      -1.5262E+00      -1.0060E+03
       2.4850E+00      -3.0001E+01       9.7281E-02      -6.7948E+00      -1.5262E+00      -1.0060E+03
       2.4950E+00      -3.0001E+01       9.7281E-02      -6.7948E+00      -1.5262E+00      -1.0060E+03
       2.5050E+00      -3.0001E+01       9.7281E-02      -6.7948E+00      -1.5262E+00      -1.0060E+03
       2.5150E+00      -3.0001E+01       9.7282E-02      -6.7948E+00      -1.5262E+00      -1.0060E+03
       2.5250E+00      -3.0001E+01       9.7282E-02      -6.7948E+00      -1.5262E+00      -1.0060E+03
       2.5350E+00      -3.0001E+01       9.7282E-02      -6.7948E+00      -1.5262E+00      -1.0060E+03
       2.5450E+00      -3.0001E+01       9.7282E-02      -6.7948E+00      -1.5262E+00      -1.0060E+03
       2.5550E+00      -3.0001E+01       9.7282E-02      -6.7948E+00      -1.5262E+00      -1.0060E+03
       2.5650E+00      -3.0001E+01       9.7282E-02      -6.7948E+00      -1.5262E+00      -1.0060E+03
       2.5750E+00      -3.0001E+01       9.7282E-02      -6.7948E+00      -1.5262E+00      -1.0060E+03
       2.5850E+00      -3.0001E+01       9.7282E-02      -6.7948E+00      -1.5262E+00      -1.0060E+03
       2.5950E+00      -3.0001E+01       9.7282E-02      -6.7948E+00      -1.5262E+00      -1.0060E+03
       2.6050E+00      -3.0001E+01       9.7282E-02      -6.7948E+00      -1.5262E+00      -1.0060E+03
       2.6150E+00      -3.0001E+01       9.7282E-02      -6.7948E+00      -1.5262E+00      -1.0060E+03
       2.6250E+00      -3.0001E+01       9.7282E-02      -6.7948E+00      -1.5262E+00      -1.0060E+03
