# Time          4.0000E+01
# Units: Mol/kgw
    Distance           H+               CO2(aq)          Mg++             Ca++             K+               SiO2(aq)         Na+              Al+++            Cl-              NO3-             Tracer       
       1.2350E+00       7.9009E-06       2.5487E-05       8.3663E-05       2.1649E-04       2.2413E-05       6.0877E-06       7.9977E-04       1.2815E-06       1.0343E-03       2.0000E-04       2.0000E-04
       1.2450E+00       7.9037E-06       2.5487E-05       8.4566E-05       2.1558E-04       2.2429E-05       6.1205E-06       7.9978E-04       1.2738E-06       1.0343E-03       2.0000E-04       2.0000E-04
       1.2550E+00       7.9064E-06       2.5487E-05       8.5454E-05       2.1470E-04       2.2445E-05       6.1533E-06       7.9978E-04       1.2662E-06       1.0343E-03       2.0000E-04       2.0000E-04
       1.2650E+00       7.9089E-06       2.5487E-05       8.6327E-05       2.1382E-04       2.2461E-05       6.1862E-06       7.9978E-04       1.2586E-06       1.0343E-03       2.0000E-04       2.0000E-04
       1.2750E+00       7.9113E-06       2.5487E-05       8.7184E-05       2.1297E-04       2.2476E-05       6.2192E-06       7.9978E-04       1.2511E-06       1.0343E-03       2.0000E-04       2.0000E-04
       1.2850E+00       7.9135E-06       2.5488E-05       8.8027E-05       2.1213E-04       2.2491E-05       6.2522E-06       7.9978E-04       1.2436E-06       1.0343E-03       2.0000E-04       2.0000E-04
       1.2950E+00       7.9156E-06       2.5488E-05       8.8854E-05       2.1130E-04       2.2506E-05       6.2853E-06       7.9979E-04       1.2361E-06       1.0343E-03       2.0000E-04       2.0000E-04
       1.3050E+00       7.9176E-06       2.5488E-05       8.9667E-05       2.1049E-04       2.2521E-05       6.3184E-06       7.9979E-04       1.2287E-06       1.0343E-03       2.0000E-04       2.0000E-04
       1.3150E+00       7.9194E-06       2.5489E-05       9.0463E-05       2.0970E-04       2.2535E-05       6.3515E-06       7.9979E-04       1.2213E-06       1.0343E-03       2.0000E-04       2.0000E-04
       1.3250E+00       7.9211E-06       2.5489E-05       9.1245E-05       2.0892E-04       2.2549E-05       6.3847E-06       7.9979E-04       1.2140E-06       1.0343E-03       2.0000E-04       2.0000E-04
       1.3350E+00       7.9227E-06       2.5489E-05       9.2012E-05       2.0815E-04       2.2562E-05       6.4179E-06       7.9979E-04       1.2068E-06       1.0343E-03       2.0000E-04       2.0000E-04
       1.3450E+00       7.9241E-06       2.5490E-05       9.2764E-05       2.0740E-04       2.2575E-05       6.4512E-06       7.9979E-04       1.1995E-06       1.0343E-03       2.0000E-04       2.0000E-04
       1.3550E+00       7.9254E-06       2.5490E-05       9.3500E-05       2.0667E-04       2.2588E-05       6.4845E-06       7.9979E-04       1.1923E-06       1.0343E-03       2.0000E-04       2.0000E-04
       1.3650E+00       7.9266E-06       2.5490E-05       9.4222E-05       2.0595E-04       2.2600E-05       6.5179E-06       7.9979E-04       1.1852E-06       1.0343E-03       2.0000E-04       2.0000E-04
       1.3750E+00       7.9276E-06       2.5491E-05       9.4929E-05       2.0525E-04       2.2612E-05       6.5513E-06       7.9979E-04       1.1781E-06       1.0343E-03       2.0000E-04       2.0000E-04
       1.3850E+00       7.9285E-06       2.5491E-05       9.5621E-05       2.0456E-04       2.2624E-05       6.5847E-06       7.9979E-04       1.1710E-06       1.0343E-03       2.0000E-04       2.0000E-04
