# Time          4.0000E+01
# Units: Dimensionless (Log10(Q/Keq)
    Distance           Larnite          Kaolinite        K-Feldspar       Quartz           CO2_pump     
       9.8500E-01      -3.1037E+01       1.0654E-01      -6.4652E+00      -1.2713E+00      -1.0031E+03
       9.9500E-01      -3.1039E+01       1.0635E-01      -6.4598E+00      -1.2687E+00      -1.0031E+03
       1.0050E+00      -3.1041E+01       1.0617E-01      -6.4544E+00      -1.2661E+00      -1.0031E+03
       1.0150E+00      -3.1042E+01       1.0599E-01      -6.4489E+00      -1.2636E+00      -1.0031E+03
       1.0250E+00      -3.1044E+01       1.0582E-01      -6.4436E+00      -1.2610E+00      -1.0031E+03
       1.0350E+00      -3.1046E+01       1.0564E-01      -6.4382E+00      -1.2585E+00      -1.0031E+03
       1.0450E+00      -3.1047E+01       1.0546E-01      -6.4328E+00      -1.2559E+00      -1.0031E+03
       1.0550E+00      -3.1049E+01       1.0529E-01      -6.4275E+00      -1.2534E+00      -1.0031E+03
       1.0650E+00      -3.1051E+01       1.0512E-01      -6.4222E+00      -1.2509E+00      -1.0031E+03
       1.0750E+00      -3.1052E+01       1.0494E-01      -6.4169E+00      -1.2484E+00      -1.0031E+03
       1.0850E+00      -3.1054E+01       1.0477E-01      -6.4116E+00      -1.2459E+00      -1.0031E+03
       1.0950E+00      -3.1056E+01       1.0460E-01      -6.4063E+00      -1.2434E+00      -1.0031E+03
       1.1050E+00      -3.1057E+01       1.0443E-01      -6.4011E+00      -1.2410E+00      -1.0031E+03
       1.1150E+00      -3.1059E+01       1.0426E-01      -6.3959E+00      -1.2385E+00      -1.0031E+03
       1.1250E+00      -3.1060E+01       1.0410E-01      -6.3906E+00      -1.2361E+00      -1.0031E+03
       1.1350E+00      -3.1062E+01       1.0393E-01      -6.3854E+00      -1.2336E+00      -1.0031E+03
       1.1450E+00      -3.1063E+01       1.0377E-01      -6.3803E+00      -1.2312E+00      -1.0031E+03
       1.1550E+00      -3.1064E+01       1.0360E-01      -6.3751E+00      -1.2288E+00      -1.0031E+03
       1.1650E+00      -3.1066E+01       1.0344E-01      -6.3700E+00      -1.2264E+00      -1.0031E+03
       1.1750E+00      -3.1067E+01       1.0328E-01      -6.3649E+00      -1.2240E+00      -1.0031E+03
       1.1850E+00      -3.1068E+01       1.0312E-01      -6.3598E+00      -1.2216E+00      -1.0031E+03
       1.1950E+00      -3.1069E+01       1.0296E-01      -6.3547E+00      -1.2192E+00      -1.0031E+03
       1.2050E+00      -3.1071E+01       1.0280E-01      -6.3496E+00      -1.2168E+00      -1.0031E+03
       1.2150E+00      -3.1072E+01       1.0264E-01      -6.3446E+00      -1.2144E+00      -1.0031E+03
       1.2250E+00      -3.1073E+01       1.0249E-01      -6.3395E+00      -1.2121E+00      -1.0031E+03
       1.2350E+00      -3.1074E+01       1.0233E-01      -6.3345E+00      -1.2097E+00      -1.0031E+03
       1.2450E+00      -3.1075E+01       1.0218E-01      -6.3295E+00      -1.2074E+00      -1.0031E+03
       1.2550E+00      -3.1076E+01       1.0202E-01      -6.3246E+00      -1.2051E+00      -1.0031E+03
       1.2650E+00      -3.1077E+01       1.0187E-01      -6.3196E+00      -1.2028E+00      -1.0031E+03
       1.2750E+00      -3.1077E+01       1.0172E-01      -6.3147E+00      -1.2005E+00      -1.0031E+03
       1.2850E+00      -3.1078E+01       1.0157E-01      -6.3098E+00      -1.1982E+00      -1.0031E+03
       1.2950E+00      -3.1079E+01       1.0142E-01      -6.3049E+00      -1.1959E+00      -1.0031E+03
       1.3050E+00      -3.1079E+01       1.0127E-01      -6.3000E+00      -1.1936E+00      -1.0031E+03
       1.3150E+00      -3.1080E+01       1.0112E-01      -6.2951E+00      -1.1913E+00      -1.0031E+03
       1.3250E+00      -3.1080E+01       1.0098E-01      -6.2903E+00      -1.1891E+00      -1.0031E+03
       1.3350E+00      -3.1081E+01       1.0083E-01      -6.2855E+00      -1.1868E+00      -1.0031E+03
       1.3450E+00      -3.1081E+01       1.0069E-01      -6.2807E+00      -1.1846E+00      -1.0031E+03
       1.3550E+00      -3.1082E+01       1.0054E-01      -6.2759E+00      -1.1823E+00      -1.0031E+03
       1.3650E+00      -3.1082E+01       1.0040E-01      -6.2711E+00      -1.1801E+00      -1.0031E+03
       1.3750E+00      -3.1082E+01       1.0026E-01      -6.2664E+00      -1.1779E+00      -1.0031E+03
       1.3850E+00      -3.1082E+01       1.0011E-01      -6.2617E+00      -1.1757E+00      -1.0031E+03
       1.3950E+00      -3.1082E+01       9.9975E-02      -6.2570E+00      -1.1735E+00      -1.0031E+03
       1.4050E+00      -3.1082E+01       9.9835E-02      -6.2523E+00      -1.1713E+00      -1.0031E+03
       1.4150E+00      -3.1082E+01       9.9697E-02      -6.2477E+00      -1.1691E+00      -1.0031E+03
       1.4250E+00      -3.1082E+01       9.9559E-02      -6.2431E+00      -1.1669E+00      -1.0031E+03
       1.4350E+00      -3.1082E+01       9.9422E-02      -6.2385E+00      -1.1647E+00      -1.0031E+03
       1.4450E+00      -3.1082E+01       9.9286E-02      -6.2339E+00      -1.1626E+00      -1.0031E+03
       1.4550E+00      -3.1082E+01       9.9151E-02      -6.2293E+00      -1.1604E+00      -1.0031E+03
       1.4650E+00      -3.1081E+01       9.9017E-02      -6.2248E+00      -1.1583E+00      -1.0031E+03
       1.4750E+00      -3.1081E+01       9.8883E-02      -6.2203E+00      -1.1561E+00      -1.0031E+03
       1.4850E+00      -3.1080E+01       9.8751E-02      -6.2158E+00      -1.1540E+00      -1.0031E+03
       1.4950E+00      -3.1080E+01       9.8619E-02      -6.2113E+00      -1.1519E+00      -1.0031E+03
       1.5050E+00      -3.1079E+01       9.8488E-02      -6.2069E+00      -1.1498E+00      -1.0031E+03
       1.5150E+00      -3.1079E+01       9.8358E-02      -6.2025E+00      -1.1477E+00      -1.0031E+03
       1.5250E+00      -3.1078E+01       9.8228E-02      -6.1981E+00      -1.1456E+00      -1.0031E+03
       1.5350E+00      -3.1077E+01       9.8100E-02      -6.1938E+00      -1.1435E+00      -1.0031E+03
       1.5450E+00      -3.1076E+01       9.7972E-02      -6.1894E+00      -1.1414E+00      -1.0031E+03
       1.5550E+00      -3.1075E+01       9.7845E-02      -6.1851E+00      -1.1393E+00      -1.0031E+03
       1.5650E+00      -3.1075E+01       9.7719E-02      -6.1809E+00      -1.1372E+00      -1.0031E+03
       1.5750E+00      -3.1074E+01       9.7594E-02      -6.1766E+00      -1.1352E+00      -1.0031E+03
       1.5850E+00      -3.1073E+01       9.7469E-02      -6.1724E+00      -1.1331E+00      -1.0031E+03
       1.5950E+00      -3.1071E+01       9.7345E-02      -6.1682E+00      -1.1311E+00      -1.0031E+03
       1.6050E+00      -3.1070E+01       9.7222E-02      -6.1640E+00      -1.1290E+00      -1.0031E+03
       1.6150E+00      -3.1069E+01       9.7100E-02      -6.1599E+00      -1.1270E+00      -1.0031E+03
       1.6250E+00      -3.1068E+01       9.6979E-02      -6.1558E+00      -1.1250E+00      -1.0031E+03
       1.6350E+00      -3.1067E+01       9.6858E-02      -6.1517E+00      -1.1230E+00      -1.0031E+03
       1.6450E+00      -3.1065E+01       9.6738E-02      -6.1477E+00      -1.1210E+00      -1.0031E+03
       1.6550E+00      -3.1064E+01       9.6619E-02      -6.1437E+00      -1.1190E+00      -1.0031E+03
       1.6650E+00      -3.1062E+01       9.6500E-02      -6.1397E+00      -1.1170E+00      -1.0031E+03
       1.6750E+00      -3.1061E+01       9.6382E-02      -6.1358E+00      -1.1150E+00      -1.0031E+03
       1.6850E+00      -3.1059E+01       9.6265E-02      -6.1318E+00      -1.1130E+00      -1.0031E+03
       1.6950E+00      -3.1058E+01       9.6149E-02      -6.1280E+00      -1.1110E+00      -1.0031E+03
       1.7050E+00      -3.1056E+01       9.6033E-02      -6.1241E+00      -1.1091E+00      -1.0031E+03
       1.7150E+00      -3.1054E+01       9.5918E-02      -6.1203E+00      -1.1071E+00      -1.0031E+03
       1.7250E+00      -3.1053E+01       9.5804E-02      -6.1165E+00      -1.1052E+00      -1.0031E+03
       1.7350E+00      -3.1051E+01       9.5690E-02      -6.1128E+00      -1.1032E+00      -1.0031E+03
       1.7450E+00      -3.1049E+01       9.5578E-02      -6.1091E+00      -1.1013E+00      -1.0031E+03
       1.7550E+00      -3.1047E+01       9.5465E-02      -6.1055E+00      -1.0993E+00      -1.0031E+03
       1.7650E+00      -3.1045E+01       9.5354E-02      -6.1018E+00      -1.0974E+00      -1.0031E+03
       1.7750E+00      -3.1043E+01       9.5243E-02      -6.0982E+00      -1.0955E+00      -1.0031E+03
       1.7850E+00      -3.1041E+01       9.5133E-02      -6.0947E+00      -1.0936E+00      -1.0031E+03
       1.7950E+00      -3.1039E+01       9.5023E-02      -6.0912E+00      -1.0917E+00      -1.0031E+03
       1.8050E+00      -3.1037E+01       9.4915E-02      -6.0877E+00      -1.0898E+00      -1.0031E+03
       1.8150E+00      -3.1035E+01       9.4806E-02      -6.0843E+00      -1.0879E+00      -1.0031E+03
       1.8250E+00      -3.1033E+01       9.4699E-02      -6.0809E+00      -1.0860E+00      -1.0031E+03
       1.8350E+00      -3.1031E+01       9.4592E-02      -6.0775E+00      -1.0841E+00      -1.0031E+03
       1.8450E+00      -3.1029E+01       9.4486E-02      -6.0742E+00      -1.0822E+00      -1.0031E+03
       1.8550E+00      -3.1026E+01       9.4380E-02      -6.0710E+00      -1.0804E+00      -1.0031E+03
       1.8650E+00      -3.1024E+01       9.4275E-02      -6.0678E+00      -1.0785E+00      -1.0031E+03
       1.8750E+00      -3.1022E+01       9.4171E-02      -6.0646E+00      -1.0767E+00      -1.0031E+03
       1.8850E+00      -3.1019E+01       9.4068E-02      -6.0615E+00      -1.0748E+00      -1.0031E+03
       1.8950E+00      -3.1017E+01       9.3964E-02      -6.0584E+00      -1.0730E+00      -1.0031E+03
       1.9050E+00      -3.1014E+01       9.3862E-02      -6.0553E+00      -1.0711E+00      -1.0031E+03
       1.9150E+00      -3.1012E+01       9.3760E-02      -6.0523E+00      -1.0693E+00      -1.0031E+03
       1.9250E+00      -3.1009E+01       9.3659E-02      -6.0494E+00      -1.0675E+00      -1.0031E+03
       1.9350E+00      -3.1007E+01       9.3558E-02      -6.0465E+00      -1.0657E+00      -1.0031E+03
       1.9450E+00      -3.1004E+01       9.3458E-02      -6.0436E+00      -1.0639E+00      -1.0031E+03
       1.9550E+00      -3.1002E+01       9.3359E-02      -6.0408E+00      -1.0621E+00      -1.0031E+03
       1.9650E+00      -3.0999E+01       9.3260E-02      -6.0381E+00      -1.0603E+00      -1.0031E+03
       1.9750E+00      -3.0996E+01       9.3162E-02      -6.0354E+00      -1.0585E+00      -1.0031E+03
       1.9850E+00      -3.0993E+01       9.3064E-02      -6.0327E+00      -1.0567E+00      -1.0031E+03
       1.9950E+00      -3.0991E+01       9.2967E-02      -6.0301E+00      -1.0549E+00      -1.0031E+03
       2.0050E+00      -3.0988E+01       9.2871E-02      -6.0275E+00      -1.0531E+00      -1.0031E+03
       2.0150E+00      -3.0985E+01       9.2775E-02      -6.0250E+00      -1.0514E+00      -1.0031E+03
       2.0250E+00      -3.0982E+01       9.2680E-02      -6.0226E+00      -1.0496E+00      -1.0031E+03
       2.0350E+00      -3.0979E+01       9.2585E-02      -6.0202E+00      -1.0478E+00      -1.0031E+03
       2.0450E+00      -3.0977E+01       9.2491E-02      -6.0178E+00      -1.0461E+00      -1.0031E+03
       2.0550E+00      -3.0974E+01       9.2397E-02      -6.0155E+00      -1.0443E+00      -1.0031E+03
       2.0650E+00      -3.0971E+01       9.2304E-02      -6.0132E+00      -1.0426E+00      -1.0031E+03
       2.0750E+00      -3.0968E+01       9.2211E-02      -6.0110E+00      -1.0409E+00      -1.0031E+03
       2.0850E+00      -3.0965E+01       9.2120E-02      -6.0089E+00      -1.0391E+00      -1.0031E+03
       2.0950E+00      -3.0962E+01       9.2028E-02      -6.0068E+00      -1.0374E+00      -1.0031E+03
       2.1050E+00      -3.0959E+01       9.1937E-02      -6.0048E+00      -1.0357E+00      -1.0031E+03
       2.1150E+00      -3.0956E+01       9.1847E-02      -6.0028E+00      -1.0340E+00      -1.0031E+03
       2.1250E+00      -3.0953E+01       9.1757E-02      -6.0008E+00      -1.0323E+00      -1.0031E+03
       2.1350E+00      -3.0949E+01       9.1668E-02      -5.9990E+00      -1.0306E+00      -1.0031E+03
       2.1450E+00      -3.0946E+01       9.1579E-02      -5.9971E+00      -1.0289E+00      -1.0031E+03
       2.1550E+00      -3.0943E+01       9.1491E-02      -5.9954E+00      -1.0272E+00      -1.0031E+03
       2.1650E+00      -3.0940E+01       9.1403E-02      -5.9937E+00      -1.0255E+00      -1.0031E+03
       2.1750E+00      -3.0937E+01       9.1316E-02      -5.9920E+00      -1.0238E+00      -1.0031E+03
       2.1850E+00      -3.0934E+01       9.1229E-02      -5.9904E+00      -1.0221E+00      -1.0031E+03
       2.1950E+00      -3.0930E+01       9.1143E-02      -5.9889E+00      -1.0205E+00      -1.0031E+03
       2.2050E+00      -3.0927E+01       9.1057E-02      -5.9874E+00      -1.0188E+00      -1.0031E+03
       2.2150E+00      -3.0924E+01       9.0972E-02      -5.9859E+00      -1.0171E+00      -1.0031E+03
       2.2250E+00      -3.0920E+01       9.0887E-02      -5.9845E+00      -1.0155E+00      -1.0031E+03
       2.2350E+00      -3.0917E+01       9.0803E-02      -5.9832E+00      -1.0138E+00      -1.0031E+03
       2.2450E+00      -3.0914E+01       9.0719E-02      -5.9820E+00      -1.0122E+00      -1.0031E+03
       2.2550E+00      -3.0910E+01       9.0636E-02      -5.9807E+00      -1.0105E+00      -1.0031E+03
       2.2650E+00      -3.0907E+01       9.0553E-02      -5.9796E+00      -1.0089E+00      -1.0031E+03
       2.2750E+00      -3.0904E+01       9.0471E-02      -5.9785E+00      -1.0073E+00      -1.0031E+03
       2.2850E+00      -3.0900E+01       9.0389E-02      -5.9774E+00      -1.0057E+00      -1.0031E+03
       2.2950E+00      -3.0897E+01       9.0308E-02      -5.9764E+00      -1.0040E+00      -1.0031E+03
       2.3050E+00      -3.0893E+01       9.0227E-02      -5.9755E+00      -1.0024E+00      -1.0031E+03
       2.3150E+00      -3.0890E+01       9.0147E-02      -5.9746E+00      -1.0008E+00      -1.0031E+03
       2.3250E+00      -3.0887E+01       9.0067E-02      -5.9738E+00      -9.9921E-01      -1.0031E+03
       2.3350E+00      -3.0883E+01       8.9987E-02      -5.9730E+00      -9.9761E-01      -1.0031E+03
       2.3450E+00      -3.0880E+01       8.9908E-02      -5.9723E+00      -9.9601E-01      -1.0031E+03
       2.3550E+00      -3.0876E+01       8.9830E-02      -5.9716E+00      -9.9442E-01      -1.0031E+03
       2.3650E+00      -3.0873E+01       8.9752E-02      -5.9710E+00      -9.9284E-01      -1.0031E+03
       2.3750E+00      -3.0869E+01       8.9674E-02      -5.9705E+00      -9.9126E-01      -1.0031E+03
       2.3850E+00      -3.0865E+01       8.9597E-02      -5.9699E+00      -9.8968E-01      -1.0031E+03
       2.3950E+00      -3.0862E+01       8.9520E-02      -5.9695E+00      -9.8811E-01      -1.0031E+03
       2.4050E+00      -3.0858E+01       8.9444E-02      -5.9691E+00      -9.8655E-01      -1.0031E+03
       2.4150E+00      -3.0855E+01       8.9368E-02      -5.9687E+00      -9.8499E-01      -1.0031E+03
       2.4250E+00      -3.0851E+01       8.9293E-02      -5.9684E+00      -9.8343E-01      -1.0031E+03
       2.4350E+00      -3.0848E+01       8.9218E-02      -5.9682E+00      -9.8188E-01      -1.0031E+03
       2.4450E+00      -3.0844E+01       8.9143E-02      -5.9680E+00      -9.8033E-01      -1.0031E+03
       2.4550E+00      -3.0840E+01       8.9069E-02      -5.9678E+00      -9.7879E-01      -1.0031E+03
       2.4650E+00      -3.0837E+01       8.8996E-02      -5.9677E+00      -9.7725E-01      -1.0031E+03
       2.4750E+00      -3.0833E+01       8.8922E-02      -5.9677E+00      -9.7571E-01      -1.0031E+03
       2.4850E+00      -3.0829E+01       8.8850E-02      -5.9677E+00      -9.7418E-01      -1.0031E+03
       2.4950E+00      -3.0826E+01       8.8777E-02      -5.9677E+00      -9.7266E-01      -1.0031E+03
       2.5050E+00      -3.0822E+01       8.8705E-02      -5.9678E+00      -9.7114E-01      -1.0031E+03
       2.5150E+00      -3.0818E+01       8.8633E-02      -5.9680E+00      -9.6962E-01      -1.0031E+03
       2.5250E+00      -3.0815E+01       8.8562E-02      -5.9681E+00      -9.6811E-01      -1.0031E+03
