# Time          2.0000E+01
# Units: Dimensionless (Log10(Q/Keq)
    Distance           Larnite          Kaolinite        K-Feldspar       Quartz           CO2_pump     
       8.5500E-01      -3.1034E+01       1.0899E-01      -6.6506E+00      -1.3059E+00      -1.0031E+03
       8.6500E-01      -3.1035E+01       1.0879E-01      -6.6494E+00      -1.3032E+00      -1.0031E+03
       8.7500E-01      -3.1037E+01       1.0860E-01      -6.6482E+00      -1.3004E+00      -1.0031E+03
       8.8500E-01      -3.1038E+01       1.0840E-01      -6.6472E+00      -1.2977E+00      -1.0031E+03
       8.9500E-01      -3.1039E+01       1.0821E-01      -6.6464E+00      -1.2950E+00      -1.0031E+03
       9.0500E-01      -3.1040E+01       1.0802E-01      -6.6457E+00      -1.2924E+00      -1.0031E+03
       9.1500E-01      -3.1042E+01       1.0782E-01      -6.6451E+00      -1.2897E+00      -1.0031E+03
       9.2500E-01      -3.1043E+01       1.0763E-01      -6.6447E+00      -1.2870E+00      -1.0031E+03
       9.3500E-01      -3.1044E+01       1.0744E-01      -6.6444E+00      -1.2844E+00      -1.0031E+03
       9.4500E-01      -3.1045E+01       1.0726E-01      -6.6443E+00      -1.2817E+00      -1.0031E+03
       9.5500E-01      -3.1047E+01       1.0707E-01      -6.6443E+00      -1.2791E+00      -1.0031E+03
       9.6500E-01      -3.1048E+01       1.0688E-01      -6.6445E+00      -1.2765E+00      -1.0031E+03
       9.7500E-01      -3.1049E+01       1.0670E-01      -6.6448E+00      -1.2739E+00      -1.0031E+03
       9.8500E-01      -3.1050E+01       1.0652E-01      -6.6452E+00      -1.2713E+00      -1.0031E+03
       9.9500E-01      -3.1051E+01       1.0633E-01      -6.6458E+00      -1.2687E+00      -1.0031E+03
       1.0050E+00      -3.1052E+01       1.0615E-01      -6.6465E+00      -1.2661E+00      -1.0031E+03
       1.0150E+00      -3.1053E+01       1.0597E-01      -6.6473E+00      -1.2635E+00      -1.0031E+03
       1.0250E+00      -3.1054E+01       1.0580E-01      -6.6483E+00      -1.2610E+00      -1.0031E+03
       1.0350E+00      -3.1055E+01       1.0562E-01      -6.6495E+00      -1.2584E+00      -1.0031E+03
       1.0450E+00      -3.1056E+01       1.0544E-01      -6.6507E+00      -1.2559E+00      -1.0031E+03
       1.0550E+00      -3.1057E+01       1.0527E-01      -6.6521E+00      -1.2534E+00      -1.0031E+03
       1.0650E+00      -3.1057E+01       1.0509E-01      -6.6537E+00      -1.2509E+00      -1.0031E+03
       1.0750E+00      -3.1058E+01       1.0492E-01      -6.6554E+00      -1.2484E+00      -1.0031E+03
       1.0850E+00      -3.1059E+01       1.0475E-01      -6.6571E+00      -1.2459E+00      -1.0031E+03
       1.0950E+00      -3.1059E+01       1.0458E-01      -6.6591E+00      -1.2434E+00      -1.0031E+03
       1.1050E+00      -3.1060E+01       1.0441E-01      -6.6611E+00      -1.2409E+00      -1.0031E+03
       1.1150E+00      -3.1060E+01       1.0424E-01      -6.6633E+00      -1.2385E+00      -1.0031E+03
       1.1250E+00      -3.1061E+01       1.0407E-01      -6.6656E+00      -1.2360E+00      -1.0031E+03
       1.1350E+00      -3.1061E+01       1.0391E-01      -6.6680E+00      -1.2336E+00      -1.0031E+03
       1.1450E+00      -3.1062E+01       1.0374E-01      -6.6705E+00      -1.2312E+00      -1.0031E+03
       1.1550E+00      -3.1062E+01       1.0358E-01      -6.6731E+00      -1.2287E+00      -1.0031E+03
       1.1650E+00      -3.1062E+01       1.0341E-01      -6.6759E+00      -1.2263E+00      -1.0031E+03
       1.1750E+00      -3.1062E+01       1.0325E-01      -6.6787E+00      -1.2239E+00      -1.0031E+03
       1.1850E+00      -3.1062E+01       1.0309E-01      -6.6816E+00      -1.2215E+00      -1.0031E+03
       1.1950E+00      -3.1062E+01       1.0293E-01      -6.6847E+00      -1.2191E+00      -1.0031E+03
       1.2050E+00      -3.1062E+01       1.0277E-01      -6.6878E+00      -1.2168E+00      -1.0031E+03
       1.2150E+00      -3.1062E+01       1.0261E-01      -6.6910E+00      -1.2144E+00      -1.0031E+03
       1.2250E+00      -3.1062E+01       1.0246E-01      -6.6943E+00      -1.2121E+00      -1.0031E+03
       1.2350E+00      -3.1061E+01       1.0230E-01      -6.6977E+00      -1.2097E+00      -1.0031E+03
       1.2450E+00      -3.1061E+01       1.0215E-01      -6.7011E+00      -1.2074E+00      -1.0031E+03
       1.2550E+00      -3.1061E+01       1.0199E-01      -6.7046E+00      -1.2050E+00      -1.0031E+03
       1.2650E+00      -3.1060E+01       1.0184E-01      -6.7082E+00      -1.2027E+00      -1.0031E+03
       1.2750E+00      -3.1059E+01       1.0169E-01      -6.7119E+00      -1.2004E+00      -1.0031E+03
       1.2850E+00      -3.1059E+01       1.0154E-01      -6.7155E+00      -1.1981E+00      -1.0031E+03
       1.2950E+00      -3.1058E+01       1.0139E-01      -6.7193E+00      -1.1958E+00      -1.0031E+03
       1.3050E+00      -3.1057E+01       1.0124E-01      -6.7230E+00      -1.1935E+00      -1.0031E+03
       1.3150E+00      -3.1056E+01       1.0109E-01      -6.7269E+00      -1.1913E+00      -1.0031E+03
       1.3250E+00      -3.1055E+01       1.0094E-01      -6.7307E+00      -1.1890E+00      -1.0031E+03
       1.3350E+00      -3.1054E+01       1.0080E-01      -6.7346E+00      -1.1868E+00      -1.0031E+03
       1.3450E+00      -3.1053E+01       1.0065E-01      -6.7384E+00      -1.1845E+00      -1.0031E+03
       1.3550E+00      -3.1052E+01       1.0051E-01      -6.7423E+00      -1.1823E+00      -1.0031E+03
       1.3650E+00      -3.1051E+01       1.0037E-01      -6.7462E+00      -1.1800E+00      -1.0031E+03
       1.3750E+00      -3.1049E+01       1.0022E-01      -6.7501E+00      -1.1778E+00      -1.0031E+03
       1.3850E+00      -3.1048E+01       1.0008E-01      -6.7540E+00      -1.1756E+00      -1.0031E+03
       1.3950E+00      -3.1047E+01       9.9940E-02      -6.7578E+00      -1.1734E+00      -1.0031E+03
       1.4050E+00      -3.1045E+01       9.9801E-02      -6.7617E+00      -1.1712E+00      -1.0031E+03
       1.4150E+00      -3.1043E+01       9.9662E-02      -6.7655E+00      -1.1690E+00      -1.0031E+03
       1.4250E+00      -3.1042E+01       9.9524E-02      -6.7692E+00      -1.1668E+00      -1.0031E+03
       1.4350E+00      -3.1040E+01       9.9386E-02      -6.7729E+00      -1.1647E+00      -1.0031E+03
       1.4450E+00      -3.1038E+01       9.9250E-02      -6.7766E+00      -1.1625E+00      -1.0031E+03
       1.4550E+00      -3.1036E+01       9.9115E-02      -6.7802E+00      -1.1604E+00      -1.0031E+03
       1.4650E+00      -3.1034E+01       9.8980E-02      -6.7838E+00      -1.1582E+00      -1.0031E+03
       1.4750E+00      -3.1032E+01       9.8846E-02      -6.7872E+00      -1.1561E+00      -1.0031E+03
       1.4850E+00      -3.1030E+01       9.8713E-02      -6.7906E+00      -1.1539E+00      -1.0031E+03
       1.4950E+00      -3.1028E+01       9.8581E-02      -6.7939E+00      -1.1518E+00      -1.0031E+03
       1.5050E+00      -3.1025E+01       9.8450E-02      -6.7971E+00      -1.1497E+00      -1.0031E+03
       1.5150E+00      -3.1023E+01       9.8320E-02      -6.8002E+00      -1.1476E+00      -1.0031E+03
       1.5250E+00      -3.1020E+01       9.8190E-02      -6.8032E+00      -1.1455E+00      -1.0031E+03
       1.5350E+00      -3.1018E+01       9.8061E-02      -6.8061E+00      -1.1434E+00      -1.0031E+03
       1.5450E+00      -3.1015E+01       9.7933E-02      -6.8089E+00      -1.1413E+00      -1.0031E+03
       1.5550E+00      -3.1013E+01       9.7806E-02      -6.8115E+00      -1.1392E+00      -1.0031E+03
       1.5650E+00      -3.1010E+01       9.7679E-02      -6.8140E+00      -1.1372E+00      -1.0031E+03
       1.5750E+00      -3.1007E+01       9.7554E-02      -6.8164E+00      -1.1351E+00      -1.0031E+03
       1.5850E+00      -3.1004E+01       9.7429E-02      -6.8186E+00      -1.1331E+00      -1.0031E+03
       1.5950E+00      -3.1001E+01       9.7305E-02      -6.8207E+00      -1.1310E+00      -1.0031E+03
       1.6050E+00      -3.0998E+01       9.7182E-02      -6.8227E+00      -1.1290E+00      -1.0031E+03
       1.6150E+00      -3.0995E+01       9.7059E-02      -6.8244E+00      -1.1269E+00      -1.0031E+03
       1.6250E+00      -3.0992E+01       9.6937E-02      -6.8261E+00      -1.1249E+00      -1.0031E+03
       1.6350E+00      -3.0989E+01       9.6816E-02      -6.8275E+00      -1.1229E+00      -1.0031E+03
       1.6450E+00      -3.0986E+01       9.6696E-02      -6.8288E+00      -1.1209E+00      -1.0031E+03
       1.6550E+00      -3.0982E+01       9.6576E-02      -6.8299E+00      -1.1189E+00      -1.0031E+03
       1.6650E+00      -3.0979E+01       9.6458E-02      -6.8309E+00      -1.1169E+00      -1.0031E+03
       1.6750E+00      -3.0976E+01       9.6340E-02      -6.8316E+00      -1.1149E+00      -1.0031E+03
       1.6850E+00      -3.0972E+01       9.6222E-02      -6.8322E+00      -1.1129E+00      -1.0031E+03
       1.6950E+00      -3.0969E+01       9.6106E-02      -6.8326E+00      -1.1110E+00      -1.0031E+03
       1.7050E+00      -3.0965E+01       9.5990E-02      -6.8328E+00      -1.1090E+00      -1.0031E+03
       1.7150E+00      -3.0961E+01       9.5875E-02      -6.8329E+00      -1.1070E+00      -1.0031E+03
       1.7250E+00      -3.0957E+01       9.5760E-02      -6.8327E+00      -1.1051E+00      -1.0031E+03
       1.7350E+00      -3.0954E+01       9.5646E-02      -6.8324E+00      -1.1031E+00      -1.0031E+03
       1.7450E+00      -3.0950E+01       9.5533E-02      -6.8319E+00      -1.1012E+00      -1.0031E+03
       1.7550E+00      -3.0946E+01       9.5421E-02      -6.8312E+00      -1.0993E+00      -1.0031E+03
       1.7650E+00      -3.0942E+01       9.5309E-02      -6.8303E+00      -1.0973E+00      -1.0031E+03
       1.7750E+00      -3.0938E+01       9.5198E-02      -6.8292E+00      -1.0954E+00      -1.0031E+03
       1.7850E+00      -3.0934E+01       9.5088E-02      -6.8280E+00      -1.0935E+00      -1.0031E+03
       1.7950E+00      -3.0930E+01       9.4979E-02      -6.8265E+00      -1.0916E+00      -1.0031E+03
       1.8050E+00      -3.0925E+01       9.4870E-02      -6.8249E+00      -1.0897E+00      -1.0031E+03
       1.8150E+00      -3.0921E+01       9.4761E-02      -6.8231E+00      -1.0878E+00      -1.0031E+03
       1.8250E+00      -3.0917E+01       9.4654E-02      -6.8212E+00      -1.0859E+00      -1.0031E+03
       1.8350E+00      -3.0913E+01       9.4547E-02      -6.8190E+00      -1.0840E+00      -1.0031E+03
       1.8450E+00      -3.0908E+01       9.4441E-02      -6.8167E+00      -1.0822E+00      -1.0031E+03
       1.8550E+00      -3.0904E+01       9.4335E-02      -6.8142E+00      -1.0803E+00      -1.0031E+03
       1.8650E+00      -3.0899E+01       9.4230E-02      -6.8115E+00      -1.0784E+00      -1.0031E+03
       1.8750E+00      -3.0895E+01       9.4126E-02      -6.8087E+00      -1.0766E+00      -1.0031E+03
       1.8850E+00      -3.0890E+01       9.4022E-02      -6.8057E+00      -1.0747E+00      -1.0031E+03
       1.8950E+00      -3.0886E+01       9.3919E-02      -6.8025E+00      -1.0729E+00      -1.0031E+03
       1.9050E+00      -3.0881E+01       9.3817E-02      -6.7992E+00      -1.0710E+00      -1.0031E+03
       1.9150E+00      -3.0876E+01       9.3715E-02      -6.7958E+00      -1.0692E+00      -1.0031E+03
       1.9250E+00      -3.0871E+01       9.3614E-02      -6.7922E+00      -1.0674E+00      -1.0031E+03
       1.9350E+00      -3.0867E+01       9.3513E-02      -6.7884E+00      -1.0656E+00      -1.0031E+03
       1.9450E+00      -3.0862E+01       9.3413E-02      -6.7845E+00      -1.0638E+00      -1.0031E+03
       1.9550E+00      -3.0857E+01       9.3314E-02      -6.7804E+00      -1.0620E+00      -1.0031E+03
       1.9650E+00      -3.0852E+01       9.3215E-02      -6.7762E+00      -1.0602E+00      -1.0031E+03
       1.9750E+00      -3.0847E+01       9.3117E-02      -6.7719E+00      -1.0584E+00      -1.0031E+03
       1.9850E+00      -3.0842E+01       9.3019E-02      -6.7675E+00      -1.0566E+00      -1.0031E+03
       1.9950E+00      -3.0837E+01       9.2923E-02      -6.7629E+00      -1.0548E+00      -1.0031E+03
       2.0050E+00      -3.0832E+01       9.2826E-02      -6.7582E+00      -1.0530E+00      -1.0031E+03
       2.0150E+00      -3.0827E+01       9.2730E-02      -6.7534E+00      -1.0513E+00      -1.0031E+03
       2.0250E+00      -3.0822E+01       9.2635E-02      -6.7484E+00      -1.0495E+00      -1.0031E+03
       2.0350E+00      -3.0817E+01       9.2541E-02      -6.7433E+00      -1.0477E+00      -1.0031E+03
       2.0450E+00      -3.0811E+01       9.2447E-02      -6.7382E+00      -1.0460E+00      -1.0031E+03
       2.0550E+00      -3.0806E+01       9.2353E-02      -6.7329E+00      -1.0442E+00      -1.0031E+03
       2.0650E+00      -3.0801E+01       9.2260E-02      -6.7275E+00      -1.0425E+00      -1.0031E+03
       2.0750E+00      -3.0796E+01       9.2168E-02      -6.7220E+00      -1.0408E+00      -1.0031E+03
       2.0850E+00      -3.0790E+01       9.2076E-02      -6.7164E+00      -1.0390E+00      -1.0031E+03
       2.0950E+00      -3.0785E+01       9.1985E-02      -6.7107E+00      -1.0373E+00      -1.0031E+03
       2.1050E+00      -3.0780E+01       9.1894E-02      -6.7050E+00      -1.0356E+00      -1.0031E+03
       2.1150E+00      -3.0774E+01       9.1804E-02      -6.6991E+00      -1.0339E+00      -1.0031E+03
       2.1250E+00      -3.0769E+01       9.1715E-02      -6.6932E+00      -1.0322E+00      -1.0031E+03
       2.1350E+00      -3.0763E+01       9.1626E-02      -6.6871E+00      -1.0305E+00      -1.0031E+03
       2.1450E+00      -3.0758E+01       9.1537E-02      -6.6810E+00      -1.0288E+00      -1.0031E+03
       2.1550E+00      -3.0752E+01       9.1449E-02      -6.6748E+00      -1.0271E+00      -1.0031E+03
       2.1650E+00      -3.0747E+01       9.1362E-02      -6.6685E+00      -1.0254E+00      -1.0031E+03
       2.1750E+00      -3.0741E+01       9.1275E-02      -6.6622E+00      -1.0237E+00      -1.0031E+03
       2.1850E+00      -3.0736E+01       9.1189E-02      -6.6557E+00      -1.0220E+00      -1.0031E+03
       2.1950E+00      -3.0730E+01       9.1103E-02      -6.6492E+00      -1.0203E+00      -1.0031E+03
       2.2050E+00      -3.0724E+01       9.1017E-02      -6.6427E+00      -1.0187E+00      -1.0031E+03
       2.2150E+00      -3.0719E+01       9.0933E-02      -6.6360E+00      -1.0170E+00      -1.0031E+03
       2.2250E+00      -3.0713E+01       9.0848E-02      -6.6293E+00      -1.0154E+00      -1.0031E+03
       2.2350E+00      -3.0707E+01       9.0764E-02      -6.6226E+00      -1.0137E+00      -1.0031E+03
       2.2450E+00      -3.0702E+01       9.0681E-02      -6.6158E+00      -1.0121E+00      -1.0031E+03
       2.2550E+00      -3.0696E+01       9.0598E-02      -6.6089E+00      -1.0104E+00      -1.0031E+03
       2.2650E+00      -3.0690E+01       9.0516E-02      -6.6020E+00      -1.0088E+00      -1.0031E+03
       2.2750E+00      -3.0685E+01       9.0434E-02      -6.5950E+00      -1.0072E+00      -1.0031E+03
       2.2850E+00      -3.0679E+01       9.0353E-02      -6.5880E+00      -1.0055E+00      -1.0031E+03
       2.2950E+00      -3.0673E+01       9.0272E-02      -6.5809E+00      -1.0039E+00      -1.0031E+03
       2.3050E+00      -3.0667E+01       9.0191E-02      -6.5738E+00      -1.0023E+00      -1.0031E+03
       2.3150E+00      -3.0661E+01       9.0111E-02      -6.5666E+00      -1.0007E+00      -1.0031E+03
       2.3250E+00      -3.0655E+01       9.0032E-02      -6.5594E+00      -9.9909E-01      -1.0031E+03
       2.3350E+00      -3.0650E+01       8.9953E-02      -6.5521E+00      -9.9749E-01      -1.0031E+03
       2.3450E+00      -3.0644E+01       8.9874E-02      -6.5448E+00      -9.9590E-01      -1.0031E+03
       2.3550E+00      -3.0638E+01       8.9796E-02      -6.5375E+00      -9.9431E-01      -1.0031E+03
       2.3650E+00      -3.0632E+01       8.9719E-02      -6.5301E+00      -9.9272E-01      -1.0031E+03
       2.3750E+00      -3.0626E+01       8.9642E-02      -6.5227E+00      -9.9114E-01      -1.0031E+03
       2.3850E+00      -3.0620E+01       8.9565E-02      -6.5152E+00      -9.8956E-01      -1.0031E+03
       2.3950E+00      -3.0614E+01       8.9489E-02      -6.5077E+00      -9.8799E-01      -1.0031E+03
       2.4050E+00      -3.0608E+01       8.9413E-02      -6.5002E+00      -9.8643E-01      -1.0031E+03
       2.4150E+00      -3.0602E+01       8.9338E-02      -6.4927E+00      -9.8486E-01      -1.0031E+03
       2.4250E+00      -3.0596E+01       8.9263E-02      -6.4851E+00      -9.8331E-01      -1.0031E+03
       2.4350E+00      -3.0590E+01       8.9188E-02      -6.4775E+00      -9.8175E-01      -1.0031E+03
       2.4450E+00      -3.0584E+01       8.9114E-02      -6.4699E+00      -9.8021E-01      -1.0031E+03
       2.4550E+00      -3.0578E+01       8.9041E-02      -6.4622E+00      -9.7866E-01      -1.0031E+03
       2.4650E+00      -3.0572E+01       8.8967E-02      -6.4546E+00      -9.7712E-01      -1.0031E+03
       2.4750E+00      -3.0566E+01       8.8895E-02      -6.4469E+00      -9.7559E-01      -1.0031E+03
       2.4850E+00      -3.0560E+01       8.8822E-02      -6.4391E+00      -9.7406E-01      -1.0031E+03
       2.4950E+00      -3.0554E+01       8.8750E-02      -6.4314E+00      -9.7253E-01      -1.0031E+03
       2.5050E+00      -3.0548E+01       8.8679E-02      -6.4237E+00      -9.7101E-01      -1.0031E+03
       2.5150E+00      -3.0542E+01       8.8608E-02      -6.4159E+00      -9.6950E-01      -1.0031E+03
       2.5250E+00      -3.0536E+01       8.8537E-02      -6.4081E+00      -9.6798E-01      -1.0031E+03
       2.5350E+00      -3.0530E+01       8.8467E-02      -6.4003E+00      -9.6648E-01      -1.0031E+03
       2.5450E+00      -3.0524E+01       8.8397E-02      -6.3925E+00      -9.6497E-01      -1.0031E+03
       2.5550E+00      -3.0518E+01       8.8328E-02      -6.3847E+00      -9.6347E-01      -1.0031E+03
       2.5650E+00      -3.0512E+01       8.8259E-02      -6.3768E+00      -9.6198E-01      -1.0031E+03
       2.5750E+00      -3.0506E+01       8.8190E-02      -6.3690E+00      -9.6049E-01      -1.0031E+03
       2.5850E+00      -3.0500E+01       8.8122E-02      -6.3611E+00      -9.5900E-01      -1.0031E+03
       2.5950E+00      -3.0494E+01       8.8054E-02      -6.3533E+00      -9.5752E-01      -1.0031E+03
