# Time          1.0000E+01
# Units: Log10 mol/kgw
    Distance      pH               H+               CO2(aq)          Mg++             Ca++             K+               SiO2(aq)         Na+              Al+++            Cl-              NO3-             Tracer           Al(OH)2+         AlO2-            AlOH++           CaCl+            CaCl2(aq)        HCO3-            H2SiO4--         HAlO2(aq)        HCl(aq)          HSiO3-           KCl(aq)          MgCl+            NaAlO2(aq)       NaCl(aq)         NaHSiO3(aq)      NaOH(aq)         OH-              CO3--            CaCO3(aq)        CaHCO3+          MgCO3(aq)        MgHCO3+          NaCO3-           NaHCO3(aq)   
       5.0000E-03       4.8815E+00      -4.8631E+00      -4.8047E+00      -3.9557E+00      -3.7231E+00      -4.6990E+00      -6.6141E+00      -3.0970E+00      -6.6367E+00      -2.9855E+00      -3.6990E+00      -3.6990E+00      -7.6123E+00      -1.0125E+01      -6.7939E+00      -7.4857E+00      -1.0464E+01      -6.2448E+00      -1.9732E+01      -8.5892E+00      -7.1870E+00      -1.1655E+01      -9.2246E+00      -7.1548E+00      -1.4020E+01      -6.9042E+00      -1.3148E+01      -1.3034E+01      -9.0899E+00      -1.1630E+01      -1.2191E+01      -9.0016E+00      -1.2770E+01      -9.2424E+00      -1.4295E+01      -9.2254E+00
       1.5000E-02       4.8837E+00      -4.8653E+00      -4.7863E+00      -4.0392E+00      -3.6805E+00      -4.6992E+00      -6.5024E+00      -3.0971E+00      -6.6069E+00      -2.9855E+00      -3.6990E+00      -3.6990E+00      -7.5783E+00      -1.0087E+01      -6.7621E+00      -7.4432E+00      -1.0421E+01      -6.2243E+00      -1.9616E+01      -8.5530E+00      -7.1892E+00      -1.1541E+01      -9.2248E+00      -7.2383E+00      -1.3982E+01      -6.9042E+00      -1.3034E+01      -1.3032E+01      -9.0877E+00      -1.1607E+01      -1.2126E+01      -8.9385E+00      -1.2831E+01      -9.3054E+00      -1.4273E+01      -9.2050E+00
       2.5000E-02       4.8859E+00      -4.8675E+00      -4.7694E+00      -4.1433E+00      -3.6416E+00      -4.6996E+00      -6.4137E+00      -3.0972E+00      -6.5793E+00      -2.9855E+00      -3.6990E+00      -3.6990E+00      -7.5463E+00      -1.0050E+01      -6.7322E+00      -7.4043E+00      -1.0382E+01      -6.2052E+00      -1.9523E+01      -8.5188E+00      -7.1914E+00      -1.1450E+01      -9.2253E+00      -7.3423E+00      -1.3946E+01      -6.9043E+00      -1.2943E+01      -1.3030E+01      -9.0855E+00      -1.1586E+01      -1.2066E+01      -8.8805E+00      -1.2913E+01      -9.3903E+00      -1.4252E+01      -9.1860E+00
       3.5000E-02       4.8881E+00      -4.8697E+00      -4.7538E+00      -4.2562E+00      -3.6112E+00      -4.7003E+00      -6.3400E+00      -3.0973E+00      -6.5534E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -7.5160E+00      -1.0015E+01      -6.7042E+00      -7.3738E+00      -1.0352E+01      -6.1874E+00      -1.9445E+01      -8.4863E+00      -7.1936E+00      -1.1374E+01      -9.2259E+00      -7.4553E+00      -1.3911E+01      -6.9044E+00      -1.2867E+01      -1.3028E+01      -9.0833E+00      -1.1566E+01      -1.2016E+01      -8.8323E+00      -1.3006E+01      -9.4855E+00      -1.4232E+01      -9.1683E+00
       4.5000E-02       4.8903E+00      -4.8719E+00      -4.7395E+00      -4.3651E+00      -3.5897E+00      -4.7011E+00      -6.2770E+00      -3.0974E+00      -6.5292E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -7.4873E+00      -9.9822E+00      -6.6777E+00      -7.3523E+00      -1.0330E+01      -6.1709E+00      -1.9378E+01      -8.4553E+00      -7.1958E+00      -1.1309E+01      -9.2268E+00      -7.5641E+00      -1.3878E+01      -6.9045E+00      -1.2802E+01      -1.3025E+01      -9.0811E+00      -1.1547E+01      -1.1975E+01      -8.7942E+00      -1.3096E+01      -9.5778E+00      -1.4213E+01      -9.1518E+00
       5.5000E-02       4.8926E+00      -4.8742E+00      -4.7263E+00      -4.4598E+00      -3.5754E+00      -4.7024E+00      -6.2221E+00      -3.0975E+00      -6.5064E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -7.4600E+00      -9.9503E+00      -6.6526E+00      -7.3381E+00      -1.0316E+01      -6.1553E+00      -1.9318E+01      -8.4257E+00      -7.1981E+00      -1.1252E+01      -9.2280E+00      -7.6589E+00      -1.3846E+01      -6.9046E+00      -1.2745E+01      -1.3023E+01      -9.0788E+00      -1.1529E+01      -1.1943E+01      -8.7645E+00      -1.3173E+01      -9.6570E+00      -1.4195E+01      -9.1364E+00
       6.5000E-02       4.8949E+00      -4.8765E+00      -4.7141E+00      -4.5366E+00      -3.5661E+00      -4.7040E+00      -6.1733E+00      -3.0976E+00      -6.4848E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -7.4338E+00      -9.9195E+00      -6.6288E+00      -7.3287E+00      -1.0307E+01      -6.1408E+00      -1.9265E+01      -8.3973E+00      -7.2004E+00      -1.1201E+01      -9.2296E+00      -7.7357E+00      -1.3816E+01      -6.9047E+00      -1.2694E+01      -1.3021E+01      -9.0765E+00      -1.1512E+01      -1.1917E+01      -8.7406E+00      -1.3233E+01      -9.7193E+00      -1.4179E+01      -9.1220E+00
       7.5000E-02       4.8973E+00      -4.8788E+00      -4.7028E+00      -4.5981E+00      -3.5597E+00      -4.7061E+00      -6.1294E+00      -3.0977E+00      -6.4645E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -7.4087E+00      -9.8898E+00      -6.6060E+00      -7.3223E+00      -1.0300E+01      -6.1273E+00      -1.9216E+01      -8.3698E+00      -7.2028E+00      -1.1155E+01      -9.2317E+00      -7.7972E+00      -1.3786E+01      -6.9049E+00      -1.2648E+01      -1.3019E+01      -9.0741E+00      -1.1496E+01      -1.1895E+01      -8.7207E+00      -1.3279E+01      -9.7672E+00      -1.4163E+01      -9.1086E+00
       8.5000E-02       4.8996E+00      -4.8812E+00      -4.6925E+00      -4.6496E+00      -3.5549E+00      -4.7088E+00      -6.0895E+00      -3.0979E+00      -6.4451E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -7.3847E+00      -9.8609E+00      -6.5843E+00      -7.3176E+00      -1.0296E+01      -6.1145E+00      -1.9172E+01      -8.3434E+00      -7.2051E+00      -1.1112E+01      -9.2344E+00      -7.8487E+00      -1.3757E+01      -6.9050E+00      -1.2606E+01      -1.3017E+01      -9.0718E+00      -1.1481E+01      -1.1875E+01      -8.7032E+00      -1.3315E+01      -9.8060E+00      -1.4148E+01      -9.0960E+00
       9.5000E-02       4.9021E+00      -4.8836E+00      -4.6830E+00      -4.6958E+00      -3.5510E+00      -4.7121E+00      -6.0530E+00      -3.0981E+00      -6.4267E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -7.3615E+00      -9.8329E+00      -6.5635E+00      -7.3137E+00      -1.0292E+01      -6.1026E+00      -1.9130E+01      -8.3178E+00      -7.2076E+00      -1.1073E+01      -9.2377E+00      -7.8949E+00      -1.3729E+01      -6.9052E+00      -1.2567E+01      -1.3014E+01      -9.0693E+00      -1.1467E+01      -1.1857E+01      -8.6873E+00      -1.3347E+01      -9.8403E+00      -1.4134E+01      -9.0843E+00
