# Time          1.0000E+00
# Units: Log10 mol/kgw
    Distance      pH               H+               CO2(aq)          Mg++             Ca++             K+               SiO2(aq)         Na+              Al+++            Cl-              NO3-             Tracer           Al(OH)2+         AlO2-            AlOH++           CaCl+            CaCl2(aq)        HCO3-            H2SiO4--         HAlO2(aq)        HCl(aq)          HSiO3-           KCl(aq)          MgCl+            NaAlO2(aq)       NaCl(aq)         NaHSiO3(aq)      NaOH(aq)         OH-              CO3--            CaCO3(aq)        CaHCO3+          MgCO3(aq)        MgHCO3+          NaCO3-           NaHCO3(aq)   
       1.0500E-01       1.1589E+01      -1.1523E+01      -9.3742E+00      -2.9133E+00      -1.8681E+00      -4.6614E+00      -3.5487E+00      -3.3459E+00      -3.0037E+01      -2.9862E+00      -3.6990E+00      -3.6991E+00      -1.7978E+01      -7.0743E+00      -2.3672E+01      -5.8728E+00      -8.9933E+00      -4.0356E+00      -2.9764E+00      -1.2317E+01      -1.3971E+01      -1.8109E+00      -9.3345E+00      -6.3273E+00      -1.1355E+01      -7.2955E+00      -3.6891E+00      -6.6455E+00      -2.3135E+00      -2.5178E+00      -1.7264E+00      -5.1738E+00      -3.0901E+00      -6.2000E+00      -5.6933E+00      -7.4019E+00
       1.1500E-01       1.1591E+01      -1.1524E+01      -9.3688E+00      -2.8155E+00      -1.8683E+00      -4.6214E+00      -3.5412E+00      -3.3479E+00      -2.9985E+01      -2.9862E+00      -3.6990E+00      -3.6991E+00      -1.7925E+01      -7.0188E+00      -2.3620E+01      -5.8754E+00      -8.9975E+00      -4.0280E+00      -2.9630E+00      -1.2264E+01      -1.3974E+01      -1.8012E+00      -9.2962E+00      -6.2315E+00      -1.1303E+01      -7.2990E+00      -3.6827E+00      -6.6467E+00      -2.3112E+00      -2.5067E+00      -1.7204E+00      -5.1686E+00      -2.9857E+00      -6.0964E+00      -5.6867E+00      -7.3976E+00
       1.2500E-01       1.1590E+01      -1.1523E+01      -9.3589E+00      -2.7317E+00      -1.8697E+00      -4.5805E+00      -3.5320E+00      -3.3489E+00      -2.9929E+01      -2.9863E+00      -3.6991E+00      -3.6992E+00      -1.7874E+01      -6.9687E+00      -2.3566E+01      -5.8790E+00      -9.0026E+00      -4.0179E+00      -2.9523E+00      -1.2214E+01      -1.3974E+01      -1.7918E+00      -9.2568E+00      -6.1495E+00      -1.1255E+01      -7.3015E+00      -3.6757E+00      -6.6490E+00      -2.3111E+00      -2.4954E+00      -1.7151E+00      -5.1620E+00      -2.8948E+00      -6.0042E+00      -5.6788E+00      -7.3899E+00
       1.3500E-01       1.1590E+01      -1.1523E+01      -9.3496E+00      -2.6594E+00      -1.8714E+00      -4.5396E+00      -3.5233E+00      -3.3489E+00      -2.9879E+01      -2.9864E+00      -3.6991E+00      -3.6992E+00      -1.7828E+01      -6.9228E+00      -2.3517E+01      -5.8829E+00      -9.0079E+00      -4.0083E+00      -2.9416E+00      -1.2169E+01      -1.3975E+01      -1.7827E+00      -9.2174E+00      -6.0791E+00      -1.1211E+01      -7.3030E+00      -3.6679E+00      -6.6500E+00      -2.3108E+00      -2.4842E+00      -1.7102E+00      -5.1561E+00      -2.8155E+00      -5.9239E+00      -5.6701E+00      -7.3816E+00
       1.4500E-01       1.1590E+01      -1.1522E+01      -9.3410E+00      -2.5967E+00      -1.8733E+00      -4.4995E+00      -3.5150E+00      -3.3479E+00      -2.9833E+01      -2.9865E+00      -3.6991E+00      -3.6993E+00      -1.7784E+01      -6.8800E+00      -2.3472E+01      -5.8869E+00      -9.0134E+00      -3.9991E+00      -2.9310E+00      -1.2126E+01      -1.3975E+01      -1.7739E+00      -9.1788E+00      -6.0181E+00      -1.1168E+01      -7.3035E+00      -3.6594E+00      -6.6499E+00      -2.3104E+00      -2.4734E+00      -1.7057E+00      -5.1507E+00      -2.7461E+00      -5.8537E+00      -5.6607E+00      -7.3727E+00
       1.5500E-01       1.1590E+01      -1.1522E+01      -9.3327E+00      -2.5420E+00      -1.8753E+00      -4.4608E+00      -3.5071E+00      -3.3461E+00      -2.9790E+01      -2.9865E+00      -3.6992E+00      -3.6993E+00      -1.7744E+01      -6.8396E+00      -2.3430E+01      -5.8910E+00      -9.0189E+00      -3.9902E+00      -2.9206E+00      -1.2087E+01      -1.3976E+01      -1.7653E+00      -9.1416E+00      -5.9652E+00      -1.1127E+01      -7.3030E+00      -3.6502E+00      -6.6488E+00      -2.3098E+00      -2.4629E+00      -1.7015E+00      -5.1458E+00      -2.6849E+00      -5.7917E+00      -5.6506E+00      -7.3632E+00
       1.6500E-01       1.1590E+01      -1.1521E+01      -9.3249E+00      -2.4940E+00      -1.8772E+00      -4.4238E+00      -3.4994E+00      -3.3433E+00      -2.9748E+01      -2.9866E+00      -3.6992E+00      -3.6994E+00      -1.7705E+01      -6.8005E+00      -2.3389E+01      -5.8950E+00      -9.0243E+00      -3.9817E+00      -2.9105E+00      -1.2048E+01      -1.3977E+01      -1.7570E+00      -9.1061E+00      -5.9190E+00      -1.1087E+01      -7.3017E+00      -3.6404E+00      -6.6467E+00      -2.3092E+00      -2.4527E+00      -1.6975E+00      -5.1411E+00      -2.6307E+00      -5.7368E+00      -5.6399E+00      -7.3532E+00
       1.7500E-01       1.1590E+01      -1.1521E+01      -9.3172E+00      -2.4519E+00      -1.8789E+00      -4.3888E+00      -3.4919E+00      -3.3396E+00      -2.9706E+01      -2.9867E+00      -3.6993E+00      -3.6996E+00      -1.7666E+01      -6.7619E+00      -2.3349E+01      -5.8988E+00      -9.0295E+00      -3.9735E+00      -2.9008E+00      -1.2010E+01      -1.3978E+01      -1.7489E+00      -9.0726E+00      -5.8785E+00      -1.1046E+01      -7.2994E+00      -3.6298E+00      -6.6437E+00      -2.3087E+00      -2.4429E+00      -1.6936E+00      -5.1365E+00      -2.5825E+00      -5.6879E+00      -5.6286E+00      -7.3424E+00
       1.8500E-01       1.1590E+01      -1.1521E+01      -9.3096E+00      -2.4147E+00      -1.8805E+00      -4.3560E+00      -3.4845E+00      -3.3350E+00      -2.9664E+01      -2.9869E+00      -3.6993E+00      -3.6997E+00      -1.7626E+01      -6.7225E+00      -2.3307E+01      -5.9024E+00      -9.0345E+00      -3.9654E+00      -2.8914E+00      -1.1971E+01      -1.3978E+01      -1.7411E+00      -9.0412E+00      -5.8430E+00      -1.1003E+01      -7.2961E+00      -3.6186E+00      -6.6400E+00      -2.3083E+00      -2.4335E+00      -1.6898E+00      -5.1318E+00      -2.5396E+00      -5.6442E+00      -5.6167E+00      -7.3310E+00
       1.9500E-01       1.1589E+01      -1.1520E+01      -9.3021E+00      -2.3819E+00      -1.8818E+00      -4.3254E+00      -3.4772E+00      -3.3295E+00      -2.9618E+01      -2.9870E+00      -3.6994E+00      -3.6999E+00      -1.7584E+01      -6.6810E+00      -2.3263E+01      -5.9056E+00      -9.0390E+00      -3.9576E+00      -2.8824E+00      -1.1930E+01      -1.3979E+01      -1.7335E+00      -9.0120E+00      -5.8118E+00      -1.0957E+01      -7.2920E+00      -3.6067E+00      -6.6354E+00      -2.3081E+00      -2.4244E+00      -1.6860E+00      -5.1271E+00      -2.5013E+00      -5.6050E+00      -5.6043E+00      -7.3188E+00
       2.0500E-01       1.1589E+01      -1.1519E+01      -9.2946E+00      -2.3531E+00      -1.8828E+00      -4.2972E+00      -3.4700E+00      -3.3232E+00      -2.9569E+01      -2.9871E+00      -3.6995E+00      -3.7001E+00      -1.7538E+01      -6.6358E+00      -2.3215E+01      -5.9085E+00      -9.0432E+00      -3.9500E+00      -2.8740E+00      -1.1885E+01      -1.3979E+01      -1.7262E+00      -8.9853E+00      -5.7846E+00      -1.0907E+01      -7.2869E+00      -3.5941E+00      -6.6301E+00      -2.3080E+00      -2.4158E+00      -1.6821E+00      -5.1221E+00      -2.4673E+00      -5.5699E+00      -5.5912E+00      -7.3059E+00
       2.1500E-01       1.1588E+01      -1.1518E+01      -9.2871E+00      -2.3279E+00      -1.8835E+00      -4.2716E+00      -3.4629E+00      -3.3159E+00      -2.9513E+01      -2.9873E+00      -3.6996E+00      -3.7003E+00      -1.7485E+01      -6.5846E+00      -2.3161E+01      -5.9111E+00      -9.0470E+00      -3.9426E+00      -2.8661E+00      -1.1834E+01      -1.3979E+01      -1.7192E+00      -8.9610E+00      -5.7608E+00      -1.0849E+01      -7.2810E+00      -3.5809E+00      -6.6241E+00      -2.3081E+00      -2.4077E+00      -1.6782E+00      -5.1171E+00      -2.4372E+00      -5.5386E+00      -5.5777E+00      -7.2924E+00
       2.2500E-01       1.1587E+01      -1.1517E+01      -9.2799E+00      -2.3060E+00      -1.8840E+00      -4.2487E+00      -3.4561E+00      -3.3079E+00      -2.9449E+01      -2.9875E+00      -3.6998E+00      -3.7006E+00      -1.7425E+01      -6.5252E+00      -2.3098E+01      -5.9132E+00      -9.0504E+00      -3.9356E+00      -2.8589E+00      -1.1774E+01      -1.3979E+01      -1.7126E+00      -8.9393E+00      -5.7404E+00      -1.0783E+01      -7.2741E+00      -3.5672E+00      -6.6173E+00      -2.3084E+00      -2.4001E+00      -1.6744E+00      -5.1120E+00      -2.4108E+00      -5.5109E+00      -5.5639E+00      -7.2782E+00
       2.3500E-01       1.1587E+01      -1.1516E+01      -9.2731E+00      -2.2873E+00      -1.8842E+00      -4.2288E+00      -3.4498E+00      -3.2990E+00      -2.9373E+01      -2.9877E+00      -3.7000E+00      -3.7010E+00      -1.7353E+01      -6.4551E+00      -2.3024E+01      -5.9150E+00      -9.0533E+00      -3.9291E+00      -2.8524E+00      -1.1704E+01      -1.3979E+01      -1.7067E+00      -8.9206E+00      -5.7231E+00      -1.0705E+01      -7.2664E+00      -3.5533E+00      -6.6098E+00      -2.3088E+00      -2.3932E+00      -1.6708E+00      -5.1071E+00      -2.3881E+00      -5.4869E+00      -5.5498E+00      -7.2638E+00
       2.4500E-01       1.1586E+01      -1.1515E+01      -9.2670E+00      -2.2722E+00      -1.8842E+00      -4.2125E+00      -3.4443E+00      -3.2896E+00      -2.9285E+01      -2.9879E+00      -3.7002E+00      -3.7014E+00      -1.7268E+01      -6.3721E+00      -2.2937E+01      -5.9165E+00      -9.0559E+00      -3.9235E+00      -2.8470E+00      -1.1620E+01      -1.3979E+01      -1.7016E+00      -8.9053E+00      -5.7092E+00      -1.0613E+01      -7.2580E+00      -3.5395E+00      -6.6015E+00      -2.3093E+00      -2.3874E+00      -1.6676E+00      -5.1026E+00      -2.3694E+00      -5.4670E+00      -5.5359E+00      -7.2495E+00
       2.5500E-01       1.1584E+01      -1.1513E+01      -9.2601E+00      -2.2612E+00      -1.8846E+00      -4.2004E+00      -3.4391E+00      -3.2796E+00      -2.9180E+01      -2.9881E+00      -3.7004E+00      -3.7018E+00      -1.7167E+01      -6.2745E+00      -2.2834E+01      -5.9180E+00      -9.0582E+00      -3.9180E+00      -2.8441E+00      -1.1521E+01      -1.3978E+01      -1.6978E+00      -8.8942E+00      -5.6991E+00      -1.0506E+01      -7.2489E+00      -3.5263E+00      -6.5936E+00      -2.3107E+00      -2.3828E+00      -1.6652E+00      -5.0983E+00      -2.3555E+00      -5.4512E+00      -5.5223E+00      -7.2346E+00
       2.6500E-01       1.1582E+01      -1.1512E+01      -9.2533E+00      -2.2508E+00      -1.8848E+00      -4.1890E+00      -3.4339E+00      -3.2690E+00      -2.9093E+01      -2.9884E+00      -3.7007E+00      -3.7024E+00      -1.7084E+01      -6.1950E+00      -2.2749E+01      -5.9194E+00      -9.0604E+00      -3.9125E+00      -2.8412E+00      -1.1440E+01      -1.3977E+01      -1.6940E+00      -8.8837E+00      -5.6897E+00      -1.0416E+01      -7.2391E+00      -3.5123E+00      -6.5848E+00      -2.3121E+00      -2.3783E+00      -1.6628E+00      -5.0939E+00      -2.3423E+00      -5.4359E+00      -5.5081E+00      -7.2190E+00
       2.7500E-01       1.1581E+01      -1.1510E+01      -9.2465E+00      -2.2409E+00      -1.8849E+00      -4.1782E+00      -3.4288E+00      -3.2576E+00      -2.9018E+01      -2.9888E+00      -3.7010E+00      -3.7030E+00      -1.7014E+01      -6.1277E+00      -2.2676E+01      -5.9206E+00      -9.0625E+00      -3.9071E+00      -2.8383E+00      -1.1372E+01      -1.3976E+01      -1.6902E+00      -8.8738E+00      -5.6809E+00      -1.0338E+01      -7.2285E+00      -3.4977E+00      -6.5754E+00      -2.3135E+00      -2.3739E+00      -1.6602E+00      -5.0893E+00      -2.3296E+00      -5.4213E+00      -5.4932E+00      -7.2027E+00
       2.8500E-01       1.1579E+01      -1.1508E+01      -9.2397E+00      -2.2317E+00      -1.8849E+00      -4.1681E+00      -3.4236E+00      -3.2454E+00      -2.8952E+01      -2.9891E+00      -3.7013E+00      -3.7037E+00      -1.6952E+01      -6.0695E+00      -2.2612E+01      -5.9218E+00      -9.0646E+00      -3.9018E+00      -2.8354E+00      -1.1312E+01      -1.3975E+01      -1.6864E+00      -8.8646E+00      -5.6726E+00      -1.0268E+01      -7.2173E+00      -3.4823E+00      -6.5652E+00      -2.3149E+00      -2.3695E+00      -1.6575E+00      -5.0848E+00      -2.3176E+00      -5.4074E+00      -5.4776E+00      -7.1857E+00
       2.9500E-01       1.1577E+01      -1.1506E+01      -9.2331E+00      -2.2229E+00      -1.8847E+00      -4.1585E+00      -3.4186E+00      -3.2326E+00      -2.8893E+01      -2.9896E+00      -3.7018E+00      -3.7046E+00      -1.6898E+01      -6.0182E+00      -2.2555E+01      -5.9229E+00      -9.0667E+00      -3.8965E+00      -2.8326E+00      -1.1259E+01      -1.3974E+01      -1.6827E+00      -8.8560E+00      -5.6650E+00      -1.0205E+01      -7.2055E+00      -3.4663E+00      -6.5543E+00      -2.3163E+00      -2.3652E+00      -1.6549E+00      -5.0801E+00      -2.3062E+00      -5.3940E+00      -5.4614E+00      -7.1681E+00
       3.0500E-01       1.1576E+01      -1.1504E+01      -9.2266E+00      -2.2147E+00      -1.8844E+00      -4.1495E+00      -3.4136E+00      -3.2191E+00      -2.8839E+01      -2.9901E+00      -3.7022E+00      -3.7055E+00      -1.6848E+01      -5.9722E+00      -2.2503E+01      -5.9239E+00      -9.0688E+00      -3.8914E+00      -2.8299E+00      -1.1212E+01      -1.3973E+01      -1.6791E+00      -8.8481E+00      -5.6580E+00      -1.0146E+01      -7.1930E+00      -3.4496E+00      -6.5427E+00      -2.3177E+00      -2.3610E+00      -1.6521E+00      -5.0755E+00      -2.2954E+00      -5.3813E+00      -5.4446E+00      -7.1500E+00
       3.1500E-01       1.1574E+01      -1.1503E+01      -9.2204E+00      -2.2070E+00      -1.8841E+00      -4.1411E+00      -3.4088E+00      -3.2049E+00      -2.8790E+01      -2.9906E+00      -3.7028E+00      -3.7066E+00      -1.6804E+01      -5.9307E+00      -2.2456E+01      -5.9249E+00      -9.0709E+00      -3.8864E+00      -2.8272E+00      -1.1169E+01      -1.3973E+01      -1.6756E+00      -8.8409E+00      -5.6514E+00      -1.0090E+01      -7.1799E+00      -3.4325E+00      -6.5304E+00      -2.3190E+00      -2.3569E+00      -1.6494E+00      -5.0710E+00      -2.2851E+00      -5.3692E+00      -5.4273E+00      -7.1314E+00
       3.2500E-01       1.1573E+01      -1.1501E+01      -9.2143E+00      -2.1998E+00      -1.8838E+00      -4.1333E+00      -3.4041E+00      -3.1902E+00      -2.8745E+01      -2.9912E+00      -3.7034E+00      -3.7079E+00      -1.6763E+01      -5.8928E+00      -2.2413E+01      -5.9259E+00      -9.0730E+00      -3.8816E+00      -2.8246E+00      -1.1130E+01      -1.3972E+01      -1.6721E+00      -8.8342E+00      -5.6455E+00      -1.0038E+01      -7.1664E+00      -3.4148E+00      -6.5175E+00      -2.3203E+00      -2.3529E+00      -1.6467E+00      -5.0665E+00      -2.2754E+00      -5.3577E+00      -5.4095E+00      -7.1123E+00
       3.3500E-01       1.1571E+01      -1.1500E+01      -9.2084E+00      -2.1930E+00      -1.8833E+00      -4.1260E+00      -3.3996E+00      -3.1750E+00      -2.8704E+01      -2.9920E+00      -3.7041E+00      -3.7093E+00      -1.6725E+01      -5.8579E+00      -2.2373E+01      -5.9270E+00      -9.0753E+00      -3.8769E+00      -2.8221E+00      -1.1094E+01      -1.3971E+01      -1.6689E+00      -8.8282E+00      -5.6400E+00      -9.9887E+00      -7.1524E+00      -3.3967E+00      -6.5040E+00      -2.3215E+00      -2.3491E+00      -1.6441E+00      -5.0621E+00      -2.2663E+00      -5.3469E+00      -5.3913E+00      -7.0929E+00
       3.4500E-01       1.1570E+01      -1.1498E+01      -9.2028E+00      -2.1867E+00      -1.8829E+00      -4.1193E+00      -3.3953E+00      -3.1593E+00      -2.8665E+01      -2.9928E+00      -3.7049E+00      -3.7109E+00      -1.6690E+01      -5.8256E+00      -2.2336E+01      -5.9281E+00      -9.0776E+00      -3.8725E+00      -2.8196E+00      -1.1060E+01      -1.3971E+01      -1.6657E+00      -8.8227E+00      -5.6350E+00      -9.9412E+00      -7.1379E+00      -3.3784E+00      -6.4899E+00      -2.3227E+00      -2.3455E+00      -1.6415E+00      -5.0579E+00      -2.2577E+00      -5.3366E+00      -5.3728E+00      -7.0732E+00
       3.5500E-01       1.1569E+01      -1.1497E+01      -9.1976E+00      -2.1808E+00      -1.8826E+00      -4.1131E+00      -3.3913E+00      -3.1432E+00      -2.8629E+01      -2.9937E+00      -3.7058E+00      -3.7127E+00      -1.6657E+01      -5.7955E+00      -2.2302E+01      -5.9293E+00      -9.0801E+00      -3.8683E+00      -2.8173E+00      -1.1029E+01      -1.3971E+01      -1.6627E+00      -8.8179E+00      -5.6305E+00      -9.8954E+00      -7.1232E+00      -3.3597E+00      -6.4753E+00      -2.3238E+00      -2.3419E+00      -1.6390E+00      -5.0540E+00      -2.2495E+00      -5.3270E+00      -5.3539E+00      -7.0533E+00
       3.6500E-01       1.1567E+01      -1.1495E+01      -9.1927E+00      -2.1752E+00      -1.8823E+00      -4.1073E+00      -3.3875E+00      -3.1268E+00      -2.8595E+01      -2.9946E+00      -3.7068E+00      -3.7147E+00      -1.6627E+01      -5.7674E+00      -2.2270E+01      -5.9305E+00      -9.0829E+00      -3.8643E+00      -2.8151E+00      -1.1000E+01      -1.3971E+01      -1.6600E+00      -8.8136E+00      -5.6265E+00      -9.8513E+00      -7.1082E+00      -3.3409E+00      -6.4602E+00      -2.3247E+00      -2.3386E+00      -1.6367E+00      -5.0503E+00      -2.2419E+00      -5.3180E+00      -5.3349E+00      -7.0333E+00
       3.7500E-01       1.1566E+01      -1.1494E+01      -9.1881E+00      -2.1701E+00      -1.8820E+00      -4.1021E+00      -3.3841E+00      -3.1101E+00      -2.8564E+01      -2.9958E+00      -3.7079E+00      -3.7170E+00      -1.6598E+01      -5.7410E+00      -2.2240E+01      -5.9320E+00      -9.0858E+00      -3.8606E+00      -2.8131E+00      -1.0973E+01      -1.3971E+01      -1.6574E+00      -8.8099E+00      -5.6229E+00      -9.8085E+00      -7.0930E+00      -3.3220E+00      -6.4448E+00      -2.3256E+00      -2.3355E+00      -1.6346E+00      -5.0469E+00      -2.2347E+00      -5.3096E+00      -5.3157E+00      -7.0133E+00
       3.8500E-01       1.1566E+01      -1.1493E+01      -9.1840E+00      -2.1653E+00      -1.8819E+00      -4.0973E+00      -3.3811E+00      -3.0932E+00      -2.8535E+01      -2.9970E+00      -3.7091E+00      -3.7195E+00      -1.6572E+01      -5.7161E+00      -2.2212E+01      -5.9336E+00      -9.0890E+00      -3.8572E+00      -2.8111E+00      -1.0947E+01      -1.3972E+01      -1.6551E+00      -8.8067E+00      -5.6198E+00      -9.7671E+00      -7.0777E+00      -3.3031E+00      -6.4290E+00      -2.3264E+00      -2.3325E+00      -1.6327E+00      -5.0439E+00      -2.2281E+00      -5.3018E+00      -5.2964E+00      -6.9933E+00
       3.9500E-01       1.1565E+01      -1.1492E+01      -9.1803E+00      -2.1609E+00      -1.8819E+00      -4.0929E+00      -3.3784E+00      -3.0761E+00      -2.8508E+01      -2.9983E+00      -3.7105E+00      -3.7223E+00      -1.6547E+01      -5.6926E+00      -2.2185E+01      -5.9355E+00      -9.0925E+00      -3.8541E+00      -2.8094E+00      -1.0923E+01      -1.3973E+01      -1.6530E+00      -8.8040E+00      -5.6171E+00      -9.7268E+00      -7.0623E+00      -3.2843E+00      -6.4128E+00      -2.3270E+00      -2.3298E+00      -1.6310E+00      -5.0413E+00      -2.2219E+00      -5.2947E+00      -5.2772E+00      -6.9735E+00
