# Time          2.5000E+01
# Units: Mol/kgw
    Distance           H+               CO2(aq)          Mg++             Ca++             K+               SiO2(aq)         Na+              Al+++            Cl-              NO3-             Tracer       
       2.2500E-01       1.0336E-05       2.5192E-05       7.0755E-06       2.9328E-04       2.0374E-05       1.8673E-06       7.9938E-04       1.1517E-06       1.0343E-03       2.0000E-04       2.0000E-04
       2.3500E-01       1.0131E-05       2.5264E-05       6.4855E-06       2.9388E-04       2.0389E-05       1.9691E-06       7.9938E-04       1.2130E-06       1.0343E-03       2.0000E-04       2.0000E-04
       2.4500E-01       9.8778E-06       2.5310E-05       6.0485E-06       2.9432E-04       2.0406E-05       2.0874E-06       7.9937E-04       1.2908E-06       1.0343E-03       2.0000E-04       2.0000E-04
       2.5500E-01       9.5481E-06       2.5332E-05       5.8119E-06       2.9456E-04       2.0423E-05       2.2310E-06       7.9937E-04       1.3940E-06       1.0343E-03       2.0000E-04       2.0000E-04
       2.6500E-01       9.2371E-06       2.5352E-05       5.6005E-06       2.9477E-04       2.0440E-05       2.3684E-06       7.9937E-04       1.4909E-06       1.0343E-03       2.0000E-04       2.0000E-04
       2.7500E-01       8.9474E-06       2.5372E-05       5.4174E-06       2.9496E-04       2.0458E-05       2.4988E-06       7.9936E-04       1.5807E-06       1.0343E-03       2.0000E-04       2.0000E-04
       2.8500E-01       8.6812E-06       2.5391E-05       5.2660E-06       2.9511E-04       2.0474E-05       2.6212E-06       7.9936E-04       1.6627E-06       1.0343E-03       2.0000E-04       2.0000E-04
       2.9500E-01       8.4402E-06       2.5408E-05       5.1495E-06       2.9523E-04       2.0491E-05       2.7354E-06       7.9936E-04       1.7363E-06       1.0343E-03       2.0000E-04       2.0000E-04
       3.0500E-01       8.2251E-06       2.5424E-05       5.0713E-06       2.9531E-04       2.0508E-05       2.8408E-06       7.9936E-04       1.8012E-06       1.0343E-03       2.0000E-04       2.0000E-04
       3.1500E-01       8.0362E-06       2.5438E-05       5.0345E-06       2.9535E-04       2.0524E-05       2.9375E-06       7.9936E-04       1.8574E-06       1.0343E-03       2.0000E-04       2.0000E-04
       3.2500E-01       7.8729E-06       2.5451E-05       5.0419E-06       2.9535E-04       2.0540E-05       3.0257E-06       7.9935E-04       1.9051E-06       1.0343E-03       2.0000E-04       2.0000E-04
       3.3500E-01       7.7339E-06       2.5461E-05       5.0955E-06       2.9530E-04       2.0556E-05       3.1058E-06       7.9935E-04       1.9447E-06       1.0343E-03       2.0000E-04       2.0000E-04
       3.4500E-01       7.6173E-06       2.5471E-05       5.1970E-06       2.9520E-04       2.0572E-05       3.1784E-06       7.9935E-04       1.9768E-06       1.0343E-03       2.0000E-04       2.0000E-04
       3.5500E-01       7.5212E-06       2.5479E-05       5.3472E-06       2.9505E-04       2.0587E-05       3.2442E-06       7.9935E-04       2.0021E-06       1.0343E-03       2.0000E-04       2.0000E-04
       3.6500E-01       7.4432E-06       2.5485E-05       5.5464E-06       2.9486E-04       2.0603E-05       3.3039E-06       7.9935E-04       2.0213E-06       1.0343E-03       2.0000E-04       2.0000E-04
       3.7500E-01       7.3811E-06       2.5490E-05       5.7939E-06       2.9461E-04       2.0617E-05       3.3584E-06       7.9935E-04       2.0353E-06       1.0343E-03       2.0000E-04       2.0000E-04
       3.8500E-01       7.3326E-06       2.5494E-05       6.0888E-06       2.9432E-04       2.0632E-05       3.4083E-06       7.9934E-04       2.0447E-06       1.0343E-03       2.0000E-04       2.0000E-04
       3.9500E-01       7.2957E-06       2.5498E-05       6.4296E-06       2.9399E-04       2.0646E-05       3.4543E-06       7.9934E-04       2.0502E-06       1.0343E-03       2.0000E-04       2.0000E-04
       4.0500E-01       7.2686E-06       2.5500E-05       6.8142E-06       2.9360E-04       2.0660E-05       3.4971E-06       7.9934E-04       2.0525E-06       1.0343E-03       2.0000E-04       2.0000E-04
       4.1500E-01       7.2495E-06       2.5502E-05       7.2404E-06       2.9318E-04       2.0674E-05       3.5372E-06       7.9934E-04       2.0521E-06       1.0343E-03       2.0000E-04       2.0000E-04
       4.2500E-01       7.2372E-06       2.5504E-05       7.7061E-06       2.9272E-04       2.0687E-05       3.5751E-06       7.9934E-04       2.0495E-06       1.0343E-03       2.0000E-04       2.0000E-04
       4.3500E-01       7.2303E-06       2.5505E-05       8.2087E-06       2.9222E-04       2.0700E-05       3.6112E-06       7.9934E-04       2.0451E-06       1.0343E-03       2.0000E-04       2.0000E-04
       4.4500E-01       7.2278E-06       2.5505E-05       8.7461E-06       2.9169E-04       2.0712E-05       3.6457E-06       7.9934E-04       2.0391E-06       1.0343E-03       2.0000E-04       2.0000E-04
       4.5500E-01       7.2290E-06       2.5506E-05       9.3160E-06       2.9112E-04       2.0724E-05       3.6791E-06       7.9934E-04       2.0320E-06       1.0343E-03       2.0000E-04       2.0000E-04
       4.6500E-01       7.2331E-06       2.5506E-05       9.9166E-06       2.9053E-04       2.0736E-05       3.7115E-06       7.9934E-04       2.0239E-06       1.0343E-03       2.0000E-04       2.0000E-04
       4.7500E-01       7.2394E-06       2.5506E-05       1.0546E-05       2.8990E-04       2.0747E-05       3.7431E-06       7.9934E-04       2.0150E-06       1.0343E-03       2.0000E-04       2.0000E-04
       4.8500E-01       7.2476E-06       2.5506E-05       1.1203E-05       2.8925E-04       2.0757E-05       3.7741E-06       7.9933E-04       2.0055E-06       1.0343E-03       2.0000E-04       2.0000E-04
       4.9500E-01       7.2572E-06       2.5505E-05       1.1886E-05       2.8857E-04       2.0767E-05       3.8047E-06       7.9933E-04       1.9956E-06       1.0343E-03       2.0000E-04       2.0000E-04
       5.0500E-01       7.2680E-06       2.5505E-05       1.2593E-05       2.8787E-04       2.0776E-05       3.8349E-06       7.9933E-04       1.9852E-06       1.0343E-03       2.0000E-04       2.0000E-04
       5.1500E-01       7.2796E-06       2.5504E-05       1.3325E-05       2.8715E-04       2.0785E-05       3.8647E-06       7.9933E-04       1.9746E-06       1.0343E-03       2.0000E-04       2.0000E-04
       5.2500E-01       7.2918E-06       2.5504E-05       1.4079E-05       2.8640E-04       2.0793E-05       3.8944E-06       7.9933E-04       1.9638E-06       1.0343E-03       2.0000E-04       2.0000E-04
       5.3500E-01       7.3045E-06       2.5503E-05       1.4856E-05       2.8563E-04       2.0801E-05       3.9239E-06       7.9933E-04       1.9528E-06       1.0343E-03       2.0000E-04       2.0000E-04
       5.4500E-01       7.3176E-06       2.5503E-05       1.5655E-05       2.8484E-04       2.0807E-05       3.9533E-06       7.9932E-04       1.9417E-06       1.0343E-03       2.0000E-04       2.0000E-04
       5.5500E-01       7.3309E-06       2.5502E-05       1.6475E-05       2.8403E-04       2.0813E-05       3.9826E-06       7.9932E-04       1.9305E-06       1.0343E-03       2.0000E-04       2.0000E-04
       5.6500E-01       7.3444E-06       2.5501E-05       1.7315E-05       2.8320E-04       2.0818E-05       4.0119E-06       7.9932E-04       1.9193E-06       1.0343E-03       2.0000E-04       2.0000E-04
       5.7500E-01       7.3579E-06       2.5501E-05       1.8176E-05       2.8234E-04       2.0823E-05       4.0411E-06       7.9931E-04       1.9080E-06       1.0343E-03       2.0000E-04       2.0000E-04
       5.8500E-01       7.3715E-06       2.5500E-05       1.9057E-05       2.8147E-04       2.0826E-05       4.0704E-06       7.9931E-04       1.8967E-06       1.0343E-03       2.0000E-04       2.0000E-04
       5.9500E-01       7.3850E-06       2.5500E-05       1.9958E-05       2.8058E-04       2.0829E-05       4.0996E-06       7.9931E-04       1.8855E-06       1.0343E-03       2.0000E-04       2.0000E-04
       6.0500E-01       7.3984E-06       2.5499E-05       2.0877E-05       2.7968E-04       2.0831E-05       4.1289E-06       7.9930E-04       1.8743E-06       1.0343E-03       2.0000E-04       2.0000E-04
       6.1500E-01       7.4118E-06       2.5498E-05       2.1815E-05       2.7875E-04       2.0831E-05       4.1582E-06       7.9930E-04       1.8631E-06       1.0343E-03       2.0000E-04       2.0000E-04
       6.2500E-01       7.4250E-06       2.5498E-05       2.2771E-05       2.7781E-04       2.0831E-05       4.1875E-06       7.9929E-04       1.8519E-06       1.0343E-03       2.0000E-04       2.0000E-04
       6.3500E-01       7.4381E-06       2.5497E-05       2.3745E-05       2.7685E-04       2.0829E-05       4.2169E-06       7.9929E-04       1.8408E-06       1.0343E-03       2.0000E-04       2.0000E-04
       6.4500E-01       7.4511E-06       2.5496E-05       2.4736E-05       2.7587E-04       2.0827E-05       4.2463E-06       7.9928E-04       1.8297E-06       1.0343E-03       2.0000E-04       2.0000E-04
       6.5500E-01       7.4639E-06       2.5496E-05       2.5743E-05       2.7488E-04       2.0823E-05       4.2758E-06       7.9927E-04       1.8187E-06       1.0343E-03       2.0000E-04       2.0000E-04
       6.6500E-01       7.4765E-06       2.5495E-05       2.6767E-05       2.7387E-04       2.0818E-05       4.3053E-06       7.9927E-04       1.8077E-06       1.0343E-03       2.0000E-04       2.0000E-04
       6.7500E-01       7.4890E-06       2.5495E-05       2.7806E-05       2.7285E-04       2.0812E-05       4.3349E-06       7.9926E-04       1.7968E-06       1.0343E-03       2.0000E-04       2.0000E-04
       6.8500E-01       7.5013E-06       2.5494E-05       2.8861E-05       2.7181E-04       2.0805E-05       4.3646E-06       7.9925E-04       1.7860E-06       1.0343E-03       2.0000E-04       2.0000E-04
       6.9500E-01       7.5134E-06       2.5494E-05       2.9930E-05       2.7076E-04       2.0796E-05       4.3943E-06       7.9924E-04       1.7752E-06       1.0343E-03       2.0000E-04       2.0000E-04
       7.0500E-01       7.5253E-06       2.5493E-05       3.1012E-05       2.6970E-04       2.0785E-05       4.4241E-06       7.9923E-04       1.7645E-06       1.0343E-03       2.0000E-04       2.0000E-04
       7.1500E-01       7.5370E-06       2.5493E-05       3.2108E-05       2.6862E-04       2.0774E-05       4.4539E-06       7.9922E-04       1.7538E-06       1.0343E-03       2.0000E-04       2.0000E-04
       7.2500E-01       7.5485E-06       2.5492E-05       3.3216E-05       2.6754E-04       2.0760E-05       4.4839E-06       7.9921E-04       1.7432E-06       1.0343E-03       2.0000E-04       2.0000E-04
       7.3500E-01       7.5598E-06       2.5492E-05       3.4335E-05       2.6644E-04       2.0746E-05       4.5138E-06       7.9920E-04       1.7327E-06       1.0343E-03       2.0000E-04       2.0000E-04
       7.4500E-01       7.5710E-06       2.5491E-05       3.5466E-05       2.6533E-04       2.0729E-05       4.5439E-06       7.9919E-04       1.7222E-06       1.0343E-03       2.0000E-04       2.0000E-04
       7.5500E-01       7.5819E-06       2.5491E-05       3.6607E-05       2.6422E-04       2.0711E-05       4.5740E-06       7.9917E-04       1.7118E-06       1.0343E-03       2.0000E-04       2.0000E-04
       7.6500E-01       7.5927E-06       2.5491E-05       3.7758E-05       2.6309E-04       2.0691E-05       4.6041E-06       7.9916E-04       1.7015E-06       1.0343E-03       2.0000E-04       2.0000E-04
       7.7500E-01       7.6032E-06       2.5490E-05       3.8917E-05       2.6196E-04       2.0669E-05       4.6344E-06       7.9914E-04       1.6912E-06       1.0343E-03       2.0000E-04       2.0000E-04
       7.8500E-01       7.6136E-06       2.5490E-05       4.0085E-05       2.6082E-04       2.0646E-05       4.6647E-06       7.9913E-04       1.6810E-06       1.0343E-03       2.0000E-04       2.0000E-04
       7.9500E-01       7.6238E-06       2.5489E-05       4.1260E-05       2.5968E-04       2.0620E-05       4.6950E-06       7.9911E-04       1.6709E-06       1.0343E-03       2.0000E-04       2.0000E-04
       8.0500E-01       7.6338E-06       2.5489E-05       4.2441E-05       2.5853E-04       2.0592E-05       4.7254E-06       7.9909E-04       1.6608E-06       1.0343E-03       2.0000E-04       2.0000E-04
       8.1500E-01       7.6436E-06       2.5489E-05       4.3628E-05       2.5738E-04       2.0563E-05       4.7559E-06       7.9907E-04       1.6508E-06       1.0343E-03       2.0000E-04       2.0000E-04
       8.2500E-01       7.6532E-06       2.5488E-05       4.4820E-05       2.5622E-04       2.0531E-05       4.7865E-06       7.9905E-04       1.6408E-06       1.0343E-03       2.0000E-04       2.0000E-04
       8.3500E-01       7.6626E-06       2.5488E-05       4.6017E-05       2.5506E-04       2.0497E-05       4.8171E-06       7.9903E-04       1.6309E-06       1.0343E-03       2.0000E-04       2.0000E-04
       8.4500E-01       7.6719E-06       2.5488E-05       4.7216E-05       2.5390E-04       2.0461E-05       4.8477E-06       7.9901E-04       1.6211E-06       1.0343E-03       2.0000E-04       2.0000E-04
       8.5500E-01       7.6809E-06       2.5487E-05       4.8418E-05       2.5274E-04       2.0423E-05       4.8785E-06       7.9899E-04       1.6113E-06       1.0343E-03       2.0000E-04       2.0000E-04
       8.6500E-01       7.6898E-06       2.5487E-05       4.9622E-05       2.5158E-04       2.0382E-05       4.9093E-06       7.9896E-04       1.6016E-06       1.0343E-03       2.0000E-04       2.0000E-04
       8.7500E-01       7.6985E-06       2.5487E-05       5.0827E-05       2.5042E-04       2.0339E-05       4.9401E-06       7.9893E-04       1.5920E-06       1.0343E-03       2.0000E-04       2.0000E-04
       8.8500E-01       7.7070E-06       2.5487E-05       5.2032E-05       2.4926E-04       2.0294E-05       4.9710E-06       7.9891E-04       1.5824E-06       1.0343E-03       2.0000E-04       2.0000E-04
       8.9500E-01       7.7154E-06       2.5486E-05       5.3237E-05       2.4811E-04       2.0246E-05       5.0020E-06       7.9888E-04       1.5729E-06       1.0343E-03       2.0000E-04       2.0000E-04
       9.0500E-01       7.7235E-06       2.5486E-05       5.4441E-05       2.4695E-04       2.0195E-05       5.0330E-06       7.9885E-04       1.5634E-06       1.0343E-03       2.0000E-04       2.0000E-04
       9.1500E-01       7.7315E-06       2.5486E-05       5.5642E-05       2.4581E-04       2.0142E-05       5.0641E-06       7.9881E-04       1.5540E-06       1.0343E-03       2.0000E-04       2.0000E-04
       9.2500E-01       7.7393E-06       2.5486E-05       5.6841E-05       2.4466E-04       2.0086E-05       5.0953E-06       7.9878E-04       1.5446E-06       1.0343E-03       2.0000E-04       2.0000E-04
       9.3500E-01       7.7470E-06       2.5486E-05       5.8037E-05       2.4352E-04       2.0028E-05       5.1265E-06       7.9874E-04       1.5353E-06       1.0343E-03       2.0000E-04       2.0000E-04
       9.4500E-01       7.7544E-06       2.5486E-05       5.9229E-05       2.4239E-04       1.9966E-05       5.1577E-06       7.9871E-04       1.5261E-06       1.0343E-03       2.0000E-04       2.0000E-04
       9.5500E-01       7.7617E-06       2.5485E-05       6.0415E-05       2.4126E-04       1.9902E-05       5.1891E-06       7.9867E-04       1.5169E-06       1.0343E-03       2.0000E-04       2.0000E-04
       9.6500E-01       7.7688E-06       2.5485E-05       6.1597E-05       2.4015E-04       1.9835E-05       5.2204E-06       7.9863E-04       1.5078E-06       1.0343E-03       2.0000E-04       2.0000E-04
       9.7500E-01       7.7758E-06       2.5485E-05       6.2773E-05       2.3904E-04       1.9766E-05       5.2519E-06       7.9858E-04       1.4987E-06       1.0343E-03       2.0000E-04       2.0000E-04
       9.8500E-01       7.7825E-06       2.5485E-05       6.3942E-05       2.3794E-04       1.9693E-05       5.2834E-06       7.9854E-04       1.4897E-06       1.0343E-03       2.0000E-04       2.0000E-04
       9.9500E-01       7.7892E-06       2.5485E-05       6.5104E-05       2.3684E-04       1.9618E-05       5.3149E-06       7.9849E-04       1.4808E-06       1.0343E-03       2.0000E-04       2.0000E-04
       1.0050E+00       7.7956E-06       2.5485E-05       6.6258E-05       2.3576E-04       1.9539E-05       5.3465E-06       7.9845E-04       1.4719E-06       1.0343E-03       2.0000E-04       2.0000E-04
       1.0150E+00       7.8019E-06       2.5485E-05       6.7405E-05       2.3469E-04       1.9458E-05       5.3782E-06       7.9840E-04       1.4630E-06       1.0343E-03       2.0000E-04       2.0000E-04
       1.0250E+00       7.8080E-06       2.5485E-05       6.8542E-05       2.3363E-04       1.9373E-05       5.4099E-06       7.9834E-04       1.4542E-06       1.0343E-03       2.0000E-04       2.0000E-04
       1.0350E+00       7.8139E-06       2.5485E-05       6.9671E-05       2.3259E-04       1.9286E-05       5.4416E-06       7.9829E-04       1.4455E-06       1.0343E-03       2.0000E-04       2.0000E-04
       1.0450E+00       7.8197E-06       2.5485E-05       7.0790E-05       2.3155E-04       1.9196E-05       5.4735E-06       7.9823E-04       1.4368E-06       1.0343E-03       2.0000E-04       2.0000E-04
       1.0550E+00       7.8254E-06       2.5485E-05       7.1898E-05       2.3053E-04       1.9102E-05       5.5053E-06       7.9818E-04       1.4282E-06       1.0343E-03       2.0000E-04       2.0000E-04
       1.0650E+00       7.8308E-06       2.5485E-05       7.2997E-05       2.2952E-04       1.9006E-05       5.5373E-06       7.9811E-04       1.4196E-06       1.0343E-03       2.0000E-04       2.0000E-04
       1.0750E+00       7.8362E-06       2.5485E-05       7.4084E-05       2.2852E-04       1.8906E-05       5.5693E-06       7.9805E-04       1.4111E-06       1.0343E-03       2.0000E-04       2.0000E-04
       1.0850E+00       7.8413E-06       2.5485E-05       7.5161E-05       2.2754E-04       1.8804E-05       5.6013E-06       7.9799E-04       1.4026E-06       1.0343E-03       2.0000E-04       2.0000E-04
       1.0950E+00       7.8463E-06       2.5485E-05       7.6226E-05       2.2657E-04       1.8698E-05       5.6334E-06       7.9792E-04       1.3942E-06       1.0343E-03       2.0000E-04       2.0000E-04
       1.1050E+00       7.8511E-06       2.5485E-05       7.7279E-05       2.2562E-04       1.8589E-05       5.6655E-06       7.9785E-04       1.3858E-06       1.0343E-03       2.0000E-04       2.0000E-04
       1.1150E+00       7.8558E-06       2.5485E-05       7.8320E-05       2.2468E-04       1.8478E-05       5.6977E-06       7.9778E-04       1.3775E-06       1.0343E-03       2.0000E-04       2.0000E-04
       1.1250E+00       7.8604E-06       2.5485E-05       7.9349E-05       2.2375E-04       1.8363E-05       5.7299E-06       7.9770E-04       1.3693E-06       1.0343E-03       2.0000E-04       2.0000E-04
       1.1350E+00       7.8648E-06       2.5485E-05       8.0365E-05       2.2284E-04       1.8246E-05       5.7622E-06       7.9762E-04       1.3611E-06       1.0343E-03       2.0000E-04       2.0000E-04
       1.1450E+00       7.8690E-06       2.5485E-05       8.1368E-05       2.2195E-04       1.8125E-05       5.7946E-06       7.9754E-04       1.3529E-06       1.0343E-03       2.0000E-04       2.0000E-04
       1.1550E+00       7.8731E-06       2.5485E-05       8.2359E-05       2.2107E-04       1.8002E-05       5.8269E-06       7.9746E-04       1.3448E-06       1.0343E-03       2.0000E-04       2.0000E-04
       1.1650E+00       7.8770E-06       2.5485E-05       8.3336E-05       2.2021E-04       1.7876E-05       5.8594E-06       7.9738E-04       1.3367E-06       1.0343E-03       2.0000E-04       2.0000E-04
       1.1750E+00       7.8808E-06       2.5486E-05       8.4300E-05       2.1937E-04       1.7747E-05       5.8919E-06       7.9729E-04       1.3287E-06       1.0343E-03       2.0000E-04       2.0000E-04
       1.1850E+00       7.8844E-06       2.5486E-05       8.5250E-05       2.1854E-04       1.7615E-05       5.9244E-06       7.9720E-04       1.3207E-06       1.0343E-03       2.0000E-04       2.0000E-04
       1.1950E+00       7.8879E-06       2.5486E-05       8.6187E-05       2.1772E-04       1.7480E-05       5.9570E-06       7.9710E-04       1.3128E-06       1.0343E-03       2.0000E-04       2.0000E-04
       1.2050E+00       7.8913E-06       2.5486E-05       8.7110E-05       2.1693E-04       1.7343E-05       5.9896E-06       7.9701E-04       1.3050E-06       1.0343E-03       2.0000E-04       2.0000E-04
       1.2150E+00       7.8945E-06       2.5486E-05       8.8020E-05       2.1615E-04       1.7203E-05       6.0223E-06       7.9691E-04       1.2971E-06       1.0343E-03       2.0000E-04       2.0000E-04
       1.2250E+00       7.8975E-06       2.5487E-05       8.8915E-05       2.1538E-04       1.7061E-05       6.0550E-06       7.9681E-04       1.2894E-06       1.0343E-03       2.0000E-04       2.0000E-04
       1.2350E+00       7.9005E-06       2.5487E-05       8.9797E-05       2.1464E-04       1.6916E-05       6.0878E-06       7.9670E-04       1.2816E-06       1.0343E-03       2.0000E-04       2.0000E-04
       1.2450E+00       7.9032E-06       2.5487E-05       9.0665E-05       2.1391E-04       1.6769E-05       6.1207E-06       7.9659E-04       1.2740E-06       1.0343E-03       2.0000E-04       2.0000E-04
       1.2550E+00       7.9059E-06       2.5487E-05       9.1520E-05       2.1319E-04       1.6620E-05       6.1535E-06       7.9648E-04       1.2663E-06       1.0343E-03       2.0000E-04       2.0000E-04
       1.2650E+00       7.9084E-06       2.5487E-05       9.2360E-05       2.1250E-04       1.6468E-05       6.1864E-06       7.9637E-04       1.2588E-06       1.0343E-03       2.0000E-04       2.0000E-04
       1.2750E+00       7.9107E-06       2.5488E-05       9.3187E-05       2.1181E-04       1.6314E-05       6.2194E-06       7.9625E-04       1.2512E-06       1.0343E-03       2.0000E-04       2.0000E-04
       1.2850E+00       7.9130E-06       2.5488E-05       9.4000E-05       2.1115E-04       1.6158E-05       6.2524E-06       7.9613E-04       1.2437E-06       1.0343E-03       2.0000E-04       2.0000E-04
       1.2950E+00       7.9151E-06       2.5488E-05       9.4799E-05       2.1050E-04       1.6000E-05       6.2855E-06       7.9600E-04       1.2363E-06       1.0343E-03       2.0000E-04       2.0000E-04
       1.3050E+00       7.9170E-06       2.5489E-05       9.5585E-05       2.0987E-04       1.5840E-05       6.3186E-06       7.9587E-04       1.2289E-06       1.0343E-03       2.0000E-04       2.0000E-04
       1.3150E+00       7.9188E-06       2.5489E-05       9.6358E-05       2.0925E-04       1.5679E-05       6.3517E-06       7.9574E-04       1.2215E-06       1.0343E-03       2.0000E-04       2.0000E-04
       1.3250E+00       7.9205E-06       2.5489E-05       9.7117E-05       2.0865E-04       1.5515E-05       6.3849E-06       7.9561E-04       1.2142E-06       1.0343E-03       2.0000E-04       2.0000E-04
       1.3350E+00       7.9221E-06       2.5489E-05       9.7862E-05       2.0807E-04       1.5351E-05       6.4181E-06       7.9547E-04       1.2070E-06       1.0343E-03       2.0000E-04       2.0000E-04
       1.3450E+00       7.9235E-06       2.5490E-05       9.8595E-05       2.0750E-04       1.5184E-05       6.4514E-06       7.9533E-04       1.1997E-06       1.0343E-03       2.0000E-04       2.0000E-04
       1.3550E+00       7.9248E-06       2.5490E-05       9.9314E-05       2.0695E-04       1.5017E-05       6.4847E-06       7.9518E-04       1.1925E-06       1.0343E-03       2.0000E-04       2.0000E-04
       1.3650E+00       7.9259E-06       2.5491E-05       1.0002E-04       2.0641E-04       1.4848E-05       6.5181E-06       7.9503E-04       1.1854E-06       1.0343E-03       2.0000E-04       2.0000E-04
       1.3750E+00       7.9270E-06       2.5491E-05       1.0071E-04       2.0589E-04       1.4678E-05       6.5515E-06       7.9488E-04       1.1783E-06       1.0343E-03       2.0000E-04       2.0000E-04
       1.3850E+00       7.9279E-06       2.5491E-05       1.0139E-04       2.0538E-04       1.4507E-05       6.5850E-06       7.9472E-04       1.1713E-06       1.0343E-03       2.0000E-04       2.0000E-04
       1.3950E+00       7.9286E-06       2.5492E-05       1.0206E-04       2.0489E-04       1.4335E-05       6.6185E-06       7.9456E-04       1.1643E-06       1.0343E-03       2.0000E-04       2.0000E-04
       1.4050E+00       7.9293E-06       2.5492E-05       1.0272E-04       2.0442E-04       1.4162E-05       6.6520E-06       7.9439E-04       1.1573E-06       1.0343E-03       2.0000E-04       2.0000E-04
       1.4150E+00       7.9298E-06       2.5492E-05       1.0336E-04       2.0395E-04       1.3988E-05       6.6856E-06       7.9422E-04       1.1504E-06       1.0343E-03       2.0000E-04       2.0000E-04
